Highwayman	PROPN	Highwayman
'	PART	'
pyro	NOUN	pyro
.	PUNCT	.
In	ADP	in
the	DET	the
moment	NOUN	moment
while	SCONJ	while
the	DET	the
gun	NOUN	gun
was	AUX	be
passing	VERB	pass
from	ADP	from
hand	NOUN	hand
to	ADP	to
hand	NOUN	hand
there	PRON	there
might	AUX	might
be	AUX	be
a	DET	a
chance	NOUN	chance
....	PUNCT	....
There	PRON	there
were	AUX	be
shouts	NOUN	shout
from	ADP	from
outside	NOUN	outside
,	PUNCT	,
and	CCONJ	and
the	DET	the
sound	NOUN	sound
of	ADP	of
running	VERB	run
feet	NOUN	foot
.	PUNCT	.
The	DET	the
man	NOUN	man
in	ADP	in
the	DET	the
heat	NOUN	heat
suit	NOUN	suit
whirled	VERB	whirl
.	PUNCT	.
""""	PUNCT	""""
Bolt	VERB	bolt
that	DET	that
door	NOUN	door
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
shouted	VERB	shout
.	PUNCT	.
""""	PUNCT	""""
Bolt	VERB	bolt
it	PRON	it
!	PUNCT	!
Now	ADV	now
!	PUNCT	!
""""	PUNCT	""""
Brie	PROPN	Brie
,	PUNCT	,
dazed	VERB	daze
for	ADP	for
a	DET	a
second	NOUN	second
,	PUNCT	,
sprang	VERB	spring
to	PART	to
obey	VERB	obey
.	PUNCT	.
Then	ADV	then
he	PRON	he
turned	VERB	turn
,	PUNCT	,
his	PRON	his
plump	ADJ	plump
,	PUNCT	,
pale	ADJ	pale
face	NOUN	face
damp	ADJ	damp
with	ADP	with
sudden	ADJ	sudden
sweat	NOUN	sweat
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
is	AUX	be
this	DET	this
,	PUNCT	,
Chief	PROPN	Chief
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
Are	AUX	be
we	PRON	we
--	PUNCT	--
is	AUX	be
there	PRON	there
trouble	NOUN	trouble
?	PUNCT	?
""""	PUNCT	""""
_	PUNCT	_
Chief	PROPN	Chief
!	PUNCT	!
_	PUNCT	_
thought	VERB	think
Nolan	PROPN	Nolan
.	PUNCT	.
So	SCONJ	so
this	DET	this
hooded	ADJ	hooded
stranger	NOUN	stranger
was	AUX	be
the	DET	the
leader	NOUN	leader
of	ADP	of
the	DET	the
conspiracy	NOUN	conspiracy
.	PUNCT	.
Masked	ADJ	masked
,	PUNCT	,
disguised	VERB	disguise
like	ADP	like
the	DET	the
bandit	NOUN	bandit
chief	NOUN	chief
of	ADP	of
a	DET	a
flamboyant	NOUN	flamboyant
operetta	NOUN	operetta
.	PUNCT	.
The	DET	the
Chief	PROPN	Chief
was	AUX	be
laughing	VERB	laugh
.	PUNCT	.
""""	PUNCT	""""
Lots	NOUN	lot
of	ADP	of
trouble	NOUN	trouble
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
answered	VERB	answer
.	PUNCT	.
The	DET	the
dull	NOUN	dull
shouting	NOUN	shouting
from	ADP	from
outside	NOUN	outside
continued	VERB	continue
,	PUNCT	,
rising	VERB	rise
to	ADP	to
a	DET	a
crescendo	NOUN	crescendo
as	ADP	as
whoever	PRON	whoever
was	AUX	be
without	ADP	without
pounded	VERB	pound
against	ADP	against
the	DET	the
door	NOUN	door
and	CCONJ	and
found	VERB	find
it	PRON	it
locked	VERB	lock
.	PUNCT	.
Then	ADV	then
abruptly	ADV	abruptly
it	PRON	it
subsided	VERB	subside
.	PUNCT	.
The	DET	the
huge	ADJ	huge
telescreen	NOUN	telescreen
on	ADP	on
the	DET	the
desk	NOUN	desk
buzzed	VERB	buzz
sharply	ADV	sharply
.	PUNCT	.
The	DET	the
solid	ADJ	solid
little	ADJ	little
man	NOUN	man
seated	VERB	seat
beside	ADP	beside
it	PRON	it
automatically	ADV	automatically
clicked	VERB	click
the	DET	the
switch	NOUN	switch
that	PRON	that
turned	VERB	turn
it	PRON	it
on	ADP	on
.	PUNCT	.
""""	PUNCT	""""
Turn	VERB	turn
it	PRON	it
off	ADP	off
!	PUNCT	!
""""	PUNCT	""""
bellowed	VERB	bellow
the	DET	the
man	NOUN	man
in	ADP	in
the	DET	the
heat	NOUN	heat
suit	NOUN	suit
.	PUNCT	.
But	CCONJ	but
it	PRON	it
was	AUX	be
already	ADV	already
working	VERB	work
.	PUNCT	.
The	DET	the
prismatic	ADJ	prismatic
flare	NOUN	flare
on	ADP	on
the	DET	the
screen	NOUN	screen
showed	VERB	show
no	DET	no
vision	NOUN	vision
impulses	NOUN	impulse
were	AUX	be
coming	VERB	come
in	ADP	in
,	PUNCT	,
showed	VERB	show
that	SCONJ	that
whoever	PRON	whoever
was	AUX	be
calling	VERB	call
was	AUX	be
using	VERB	use
a	DET	a
sound	NOUN	sound
transmitter	NOUN	transmitter
only	ADV	only
--	PUNCT	--
a	DET	a
portable	ADJ	portable
set	NOUN	set
like	ADP	like
those	DET	those
in	ADP	in
a	DET	a
heat	NOUN	heat
suit	NOUN	suit
.	PUNCT	.
A	DET	a
voice	NOUN	voice
said	VERB	say
sharply	ADV	sharply
:	PUNCT	:
""""	PUNCT	""""
Attention	NOUN	attention
,	PUNCT	,
Junta	PROPN	Junta
!	PUNCT	!
The	DET	the
man	NOUN	man
who	PRON	who
claims	VERB	claim
to	PART	to
be	AUX	be
the	DET	the
Chief	PROPN	Chief
is	AUX	be
a	DET	a
masquerader	NOUN	masquerader
.	PUNCT	.
Kill	VERB	kill
him	PRON	he
!	PUNCT	!
This	DET	this
is	AUX	be
the	DET	the
Chief	PROPN	Chief
speaking	VERB	speak
now	ADV	now
!	PUNCT	!
""""	PUNCT	""""
V	NOUN	v
Doubt	NOUN	doubt
sprang	VERB	spring
into	ADP	into
the	DET	the
eyes	NOUN	eye
of	ADP	of
every	DET	every
man	NOUN	man
present	ADJ	present
.	PUNCT	.
It	PRON	it
lasted	VERB	last
only	ADV	only
a	DET	a
second	NOUN	second
--	PUNCT	--
for	ADP	for
the	DET	the
masquerader	NOUN	masquerader
's	PART	's
action	NOUN	action
proved	VERB	prove
the	DET	the
charge	NOUN	charge
against	ADP	against
him	PRON	he
.	PUNCT	.
He	PRON	he
grappled	VERB	grapple
the	DET	the
pyro	NOUN	pyro
from	ADP	from
dazed	VERB	daze
Vincennes	PROPN	Vincennes
,	PUNCT	,
sprang	VERB	spring
back	ADV	back
,	PUNCT	,
fired	VERB	fire
a	DET	a
warning	NOUN	warning
blast	NOUN	blast
that	PRON	that
smashed	VERB	smash
the	DET	the
telescreen	NOUN	telescreen
.	PUNCT	.
""""	PUNCT	""""
Do	AUX	do
n't	PART	not
move	VERB	move
,	PUNCT	,
anybody	PRON	anybody
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
ordered	VERB	order
.	PUNCT	.
""""	PUNCT	""""
Nolan	PROPN	Nolan
--	PUNCT	--
take	VERB	take
their	PRON	their
guns	NOUN	gun
!	PUNCT	!
""""	PUNCT	""""
Nolan	PROPN	Nolan
threw	VERB	throw
questions	NOUN	question
to	ADP	to
the	DET	the
winds	NOUN	wind
,	PUNCT	,
sped	VERB	speed
to	PART	to
obey	VERB	obey
.	PUNCT	.
He	PRON	he
found	VERB	find
a	DET	a
business	NOUN	business
-	PUNCT	-
like	ADJ	like
little	ADJ	little
heat	NOUN	heat
pencil	NOUN	pencil
in	ADP	in
the	DET	the
inner	ADJ	inner
pockets	NOUN	pocket
of	ADP	of
the	DET	the
chunky	NOUN	chunky
man	NOUN	man
,	PUNCT	,
a	DET	a
pearl	NOUN	pearl
-	PUNCT	-
handled	VERB	handle
burlesque	NOUN	burlesque
of	ADP	of
the	DET	the
service	NOUN	service
pyro	NOUN	pyro
in	ADP	in
the	DET	the
gaudy	ADJ	gaudy
gemmed	ADJ	gemmed
holster	NOUN	holster
Lieutenant	PROPN	Lieutenant
Brie	PROPN	Brie
dangled	VERB	dangle
from	ADP	from
his	PRON	his
belt	NOUN	belt
.	PUNCT	.
Nothing	PRON	nothing
else	ADV	else
--	PUNCT	--
and	CCONJ	and
his	PRON	his
search	NOUN	search
was	AUX	be
thorough	ADJ	thorough
.	PUNCT	.
""""	PUNCT	""""
All	ADV	all
set	VERB	set
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
reported	VERB	report
.	PUNCT	.
""""	PUNCT	""""
Good	ADJ	good
enough	ADV	enough
.	PUNCT	.
Searle	PROPN	Searle
--	PUNCT	--
are	AUX	be
there	PRON	there
heat	NOUN	heat
suits	NOUN	suit
in	ADP	in
this	DET	this
room	NOUN	room
?	PUNCT	?
""""	PUNCT	""""
The	DET	the
chunky	ADJ	chunky
man	NOUN	man
looked	VERB	look
stricken	ADJ	stricken
.	PUNCT	.
He	PRON	he
nodded	VERB	nod
.	PUNCT	.
""""	PUNCT	""""
In	ADP	in
that	DET	that
locker	NOUN	locker
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
dizzily	ADV	dizzily
,	PUNCT	,
pointing	VERB	point
to	ADP	to
the	DET	the
wall	NOUN	wall
.	PUNCT	.
""""	PUNCT	""""
Get	VERB	get
them	PRON	they
out	ADP	out
,	PUNCT	,
Nolan	PROPN	Nolan
.	PUNCT	.
Give	VERB	give
one	NUM	one
to	ADP	to
every	DET	every
man	NOUN	man
and	CCONJ	and
put	VERB	put
one	NUM	one
on	ADP	on
yourself	PRON	yourself
.	PUNCT	.
Those	DET	those
outside	ADV	outside
will	AUX	will
take	VERB	take
their	PRON	their
chances	NOUN	chance
.	PUNCT	.
""""	PUNCT	""""
Nolan	PROPN	Nolan
raced	VERB	race
to	PART	to
comply	VERB	comply
.	PUNCT	.
The	DET	the
stillness	NOUN	stillness
outside	ADP	outside
the	DET	the
door	NOUN	door
was	AUX	be
menacing	ADJ	menacing
.	PUNCT	.
While	SCONJ	while
he	PRON	he
was	AUX	be
dragging	VERB	drag
the	DET	the
suits	NOUN	suit
out	ADP	out
,	PUNCT	,
throwing	VERB	throw
them	PRON	they
at	ADP	at
the	DET	the
men	NOUN	man
,	PUNCT	,
while	SCONJ	while
they	PRON	they
were	AUX	be
putting	VERB	put
them	PRON	they
on	ADP	on
,	PUNCT	,
the	DET	the
man	NOUN	man
called	VERB	call
Searle	PROPN	Searle
was	AUX	be
staring	VERB	stare
at	ADP	at
the	DET	the
masquerader	NOUN	masquerader
with	ADP	with
dawning	VERB	dawn
comprehension	NOUN	comprehension
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
are	AUX	be
you	PRON	you
going	VERB	go
to	PART	to
do	AUX	do
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
whispered	VERB	whisper
.	PUNCT	.
""""	PUNCT	""""
Are	AUX	be
you--	PRON	you--
""""	PUNCT	""""
The	DET	the
man	NOUN	man
in	ADP	in
the	DET	the
heat	NOUN	heat
suit	NOUN	suit
laughed	VERB	laugh
sharply	ADV	sharply
.	PUNCT	.
""""	PUNCT	""""
Get	VERB	get
your	PRON	your
suit	NOUN	suit
on	ADP	on
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
know	VERB	know
what	PRON	what
I	PRON	I
'm	AUX	be
going	VERB	go
to	PART	to
do	AUX	do
.	PUNCT	.
All	ADV	all
set	VERB	set
?	PUNCT	?
""""	PUNCT	""""
Every	DET	every
man	NOUN	man
was	AUX	be
garbed	VERB	garb
,	PUNCT	,
helmets	NOUN	helmet
down	ADV	down
.	PUNCT	.
""""	PUNCT	""""
Ten	NUM	ten
seconds	NOUN	second
to	PART	to
seal	VERB	seal
them	PRON	they
.	PUNCT	.
One	NUM	one
,	PUNCT	,
two	NUM	two
,	PUNCT	,
three--	NUM	three--
""""	PUNCT	""""
He	PRON	he
counted	VERB	count
slowly	ADV	slowly
and	CCONJ	and
Nolan	PROPN	Nolan
watched	VERB	watch
him	PRON	he
with	ADP	with
fascination	NOUN	fascination
.	PUNCT	.
At	ADP	at
_	PUNCT	_
five	NUM	five
_	PUNCT	_
the	DET	the
gauntleted	VERB	gauntlete
left	ADJ	left
hand	NOUN	hand
came	VERB	come
up	ADV	up
to	ADP	to
the	DET	the
butt	NOUN	butt
of	ADP	of
the	DET	the
pyro	NOUN	pyro
,	PUNCT	,
worked	VERB	work
the	DET	the
tiny	ADJ	tiny
chambering	NOUN	chambering
lever	NOUN	lever
half	DET	half
a	DET	a
dozen	NOUN	dozen
times	NOUN	time
.	PUNCT	.
Nolan	PROPN	Nolan
gasped	VERB	gasp
in	ADP	in
spite	NOUN	spite
of	ADP	of
himself	PRON	himself
.	PUNCT	.
There	PRON	there
were	AUX	be
seven	NUM	seven
lethal	ADJ	lethal
pyro	NOUN	pyro
charges	NOUN	charge
in	ADP	in
the	DET	the
chamber	NOUN	chamber
of	ADP	of
that	DET	that
gun	NOUN	gun
--	PUNCT	--
enough	ADJ	enough
to	PART	to
blast	VERB	blast
down	ADP	down
a	DET	a
mountain	NOUN	mountain
!	PUNCT	!
The	DET	the
count	NOUN	count
was	AUX	be
finished	VERB	finish
.	PUNCT	.
Through	ADP	through
Nolan	PROPN	Nolan
's	PART	's
helmet	NOUN	helmet
radio	NOUN	radio
,	PUNCT	,
automatically	ADV	automatically
turned	VERB	turn
on	ADP	on
,	PUNCT	,
the	DET	the
man	NOUN	man
's	PART	's
calm	ADJ	calm
voice	NOUN	voice
ordered	VERB	order
,	PUNCT	,
""""	PUNCT	""""
All	ADV	all
right	ADV	right
,	PUNCT	,
Nolan	PROPN	Nolan
.	PUNCT	.
Open	VERB	open
the	DET	the
door	NOUN	door
and	CCONJ	and
let	VERB	let
them	PRON	they
in	ADP	in
!	PUNCT	!
""""	PUNCT	""""
Nolan	PROPN	Nolan
moved	VERB	move
.	PUNCT	.
As	ADP	as
his	PRON	his
hand	NOUN	hand
was	AUX	be
on	ADP	on
the	DET	the
lock	NOUN	lock
,	PUNCT	,
just	ADV	just
as	ADP	as
it	PRON	it
turned	VERB	turn
and	CCONJ	and
the	DET	the
door	NOUN	door
swung	VERB	swing
loosely	ADV	loosely
inward--	ADV	inward--
_	PUNCT	_
Blam	X	blam
!	PUNCT	!
_	PUNCT	_
the	DET	the
impostor	NOUN	impostor
swung	VERB	swing
and	CCONJ	and
fired	VERB	fire
the	DET	the
massive	ADJ	massive
charge	NOUN	charge
in	ADP	in
his	PRON	his
pyro	NOUN	pyro
at	ADP	at
the	DET	the
thin	ADJ	thin
wall	NOUN	wall
that	PRON	that
kept	VERB	keep
air	NOUN	air
and	CCONJ	and
life	NOUN	life
in	ADP	in
the	DET	the
dome	NOUN	dome
!	PUNCT	!
They	PRON	they
were	AUX	be
running	VERB	run
over	ADP	over
icy	ADJ	icy
ground	NOUN	ground
.	PUNCT	.
At	ADP	at
most	ADJ	most
there	PRON	there
was	AUX	be
a	DET	a
minute	NOUN	minute
or	CCONJ	or
so	ADV	so
of	ADP	of
advantage	NOUN	advantage
--	PUNCT	--
less	ADJ	less
,	PUNCT	,
if	SCONJ	if
the	DET	the
men	NOUN	man
they	PRON	they
'd	AUX	would
left	VERB	leave
in	ADP	in
the	DET	the
room	NOUN	room
had	AUX	have
other	ADJ	other
weapons	NOUN	weapon
concealed	VERB	conceal
somewhere	ADV	somewhere
.	PUNCT	.
And	CCONJ	and
still	ADV	still
Nolan	PROPN	Nolan
did	AUX	do
n't	PART	not
know	VERB	know
who	PRON	who
his	PRON	his
savior	NOUN	savior
was	AUX	be
.	PUNCT	.
""""	PUNCT	""""
All	ADV	all
right	ADV	right
,	PUNCT	,
now	ADV	now
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
panted	VERB	pant
over	ADP	over
the	DET	the
helmet	NOUN	helmet
phone	NOUN	phone
.	PUNCT	.
""""	PUNCT	""""
Give	VERB	give
.	PUNCT	.
Who	PRON	who
are	AUX	be
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
The	DET	the
answer	NOUN	answer
was	AUX	be
a	DET	a
chuckle	NOUN	chuckle
,	PUNCT	,
mixed	VERB	mix
with	ADP	with
gasping	NOUN	gasping
as	ADP	as
the	DET	the
smaller	ADJ	small
man	NOUN	man
strove	VERB	strive
to	PART	to
match	VERB	match
his	PRON	his
speed	NOUN	speed
.	PUNCT	.
""""	PUNCT	""""
Tell	VERB	tell
you	PRON	you
later	ADV	later
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
panted	VERB	pant
.	PUNCT	.
""""	PUNCT	""""
Hold	VERB	hold
it	PRON	it
!	PUNCT	!
""""	PUNCT	""""
Nolan	PROPN	Nolan
broke	VERB	break
in	ADP	in
,	PUNCT	,
suddenly	ADV	suddenly
recalling	VERB	recall
the	DET	the
oversight	NOUN	oversight
that	PRON	that
had	AUX	have
been	AUX	be
so	ADV	so
disastrous	ADJ	disastrous
before	ADV	before
.	PUNCT	.
""""	PUNCT	""""
Do	AUX	do
n't	PART	not
tell	VERB	tell
me	PRON	I
.	PUNCT	.
Show	VERB	show
me	PRON	I
--	PUNCT	--
and	CCONJ	and
turn	VERB	turn
off	ADP	off
your	PRON	your
radio	NOUN	radio
.	PUNCT	.
They	PRON	they
've	AUX	have
got	VERB	get
tracers	NOUN	tracer
.	PUNCT	.
""""	PUNCT	""""
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
There	PRON	there
was	AUX	be
a	DET	a
snort	NOUN	snort
of	ADP	of
sudden	ADJ	sudden
comprehension	NOUN	comprehension
from	ADP	from
the	DET	the
phone	NOUN	phone
,	PUNCT	,
then	ADV	then
silence	NOUN	silence
.	PUNCT	.
Nolan	PROPN	Nolan
looked	VERB	look
to	PART	to
see	VERB	see
the	DET	the
figure	NOUN	figure
spurt	VERB	spurt
into	ADP	into
the	DET	the
lead	NOUN	lead
,	PUNCT	,
gesture	NOUN	gesture
ahead	ADV	ahead
.	PUNCT	.
They	PRON	they
were	AUX	be
rounding	VERB	round
the	DET	the
dome	NOUN	dome
.	PUNCT	.
The	DET	the
bulk	NOUN	bulk
of	ADP	of
the	DET	the
_	PUNCT	_
Dragonfly	PROPN	Dragonfly
_	PUNCT	_
appeared	VERB	appear
,	PUNCT	,
with	ADP	with
a	DET	a
big	ADJ	big
cargo	NOUN	cargo
skid	NOUN	skid
drawn	VERB	draw
up	ADP	up
beside	ADP	beside
it	PRON	it
.	PUNCT	.
The	DET	the
gesticulating	VERB	gesticulate
arm	NOUN	arm
of	ADP	of
the	DET	the
other	ADJ	other
man	NOUN	man
pointed	VERB	point
directly	ADV	directly
at	ADP	at
it	PRON	it
.	PUNCT	.
Nolan	PROPN	Nolan
glanced	VERB	glance
around	ADV	around
.	PUNCT	.
There	PRON	there
was	AUX	be
no	DET	no
one	NOUN	one
following	VERB	follow
--	PUNCT	--
yet	ADV	yet
.	PUNCT	.
The	DET	the
men	NOUN	man
had	AUX	have
n't	PART	not
had	AUX	have
weapons	NOUN	weapon
,	PUNCT	,
then	ADV	then
--	PUNCT	--
and	CCONJ	and
those	DET	those
who	PRON	who
had	AUX	have
been	AUX	be
outside	ADV	outside
would	AUX	would
not	PART	not
be	AUX	be
pursuing	VERB	pursue
anybody	PRON	anybody
.	PUNCT	.
He	PRON	he
tried	VERB	try
to	PART	to
thrust	VERB	thrust
from	ADP	from
his	PRON	his
mind	NOUN	mind
the	DET	the
recollection	NOUN	recollection
of	ADP	of
what	PRON	what
had	AUX	have
happened	VERB	happen
when	SCONJ	when
the	DET	the
sucking	VERB	suck
rush	NOUN	rush
of	ADP	of
escaping	VERB	escape
air	NOUN	air
had	AUX	have
thrown	VERB	throw
wide	ADV	wide
open	ADJ	open
the	DET	the
door	NOUN	door
he	PRON	he
had	AUX	have
unlocked	VERB	unlock
,	PUNCT	,
and	CCONJ	and
the	DET	the
tug	NOUN	tug
of	ADP	of
naked	NOUN	naked
vacuum	NOUN	vacuum
gripped	VERB	grip
the	DET	the
men	NOUN	man
behind	ADP	behind
it	PRON	it
.	PUNCT	.
A	DET	a
dozen	NOUN	dozen
of	ADP	of
them	PRON	they
there	PRON	there
had	AUX	have
been	AUX	be
,	PUNCT	,
hulking	VERB	hulk
brutes	NOUN	brute
from	ADP	from
the	DET	the
flight	NOUN	flight
sheds	NOUN	shed
of	ADP	of
a	DET	a
system	NOUN	system
's	PART	's
blowsiest	ADJ	blowsy
ports	NOUN	port
,	PUNCT	,
and	CCONJ	and
one	NUM	one
man	NOUN	man
in	ADP	in
a	DET	a
heat	NOUN	heat
suit	NOUN	suit
,	PUNCT	,
faceplate	NOUN	faceplate
mirrored	VERB	mirror
like	ADP	like
that	DET	that
of	ADP	of
the	DET	the
man	NOUN	man
Nolan	PROPN	Nolan
ran	VERB	run
beside	ADP	beside
.	PUNCT	.
It	PRON	it
is	AUX	be
not	PART	not
pleasant	ADJ	pleasant
to	PART	to
see	VERB	see
a	DET	a
strong	ADJ	strong
man	NOUN	man
try	VERB	try
to	PART	to
shriek	VERB	shriek
in	NOUN	in
agony	NOUN	agony
,	PUNCT	,
and	CCONJ	and
fail	VERB	fail
because	SCONJ	because
the	DET	the
air	NOUN	air
has	AUX	have
bubbled	VERB	bubble
from	ADP	from
his	PRON	his
lungs	NOUN	lung
.	PUNCT	.
The	DET	the
outer	ADJ	outer
door	NOUN	door
of	ADP	of
the	DET	the
skid	NOUN	skid
was	AUX	be
open	ADJ	open
,	PUNCT	,
and	CCONJ	and
the	DET	the
impostor	NOUN	impostor
trotted	VERB	trot
in	ADV	in
.	PUNCT	.
When	SCONJ	when
Nolan	PROPN	Nolan
was	AUX	be
beside	ADP	beside
him	PRON	he
he	PRON	he
leaned	VERB	lean
on	ADP	on
the	DET	the
lock	NOUN	lock
control	NOUN	control
.	PUNCT	.
Ever	ADV	ever
so	ADV	so
slowly	ADV	slowly
,	PUNCT	,
the	DET	the
outer	ADJ	outer
door	NOUN	door
closed	VERB	close
;	PUNCT	;
slowly	ADV	slowly
the	DET	the
inner	ADJ	inner
opened	VERB	open
.	PUNCT	.
They	PRON	they
burst	VERB	burst
into	ADP	into
a	DET	a
chamber	NOUN	chamber
where	SCONJ	where
a	DET	a
man	NOUN	man
was	AUX	be
just	ADV	just
rising	VERB	rise
from	ADP	from
a	DET	a
telescreen	NOUN	telescreen
,	PUNCT	,
face	NOUN	face
contorted	ADJ	contorted
with	ADP	with
consternation	NOUN	consternation
and	CCONJ	and
hate	NOUN	hate
,	PUNCT	,
hand	NOUN	hand
bringing	VERB	bring
up	ADP	up
a	DET	a
pyro	NOUN	pyro
from	ADP	from
a	DET	a
drawer	NOUN	drawer
in	ADP	in
the	DET	the
chart	NOUN	chart
table	NOUN	table
.	PUNCT	.
The	DET	the
pseudo	NOUN	pseudo
-	NOUN	-
chief	NOUN	chief
's	PART	's
gun	NOUN	gun
spoke	VERB	speak
first	ADV	first
,	PUNCT	,
and	CCONJ	and
the	DET	the
head	NOUN	head
and	CCONJ	and
shoulders	NOUN	shoulder
of	ADP	of
the	DET	the
other	ADJ	other
disappeared	VERB	disappear
in	ADP	in
a	DET	a
burst	NOUN	burst
of	ADP	of
flame	NOUN	flame
and	CCONJ	and
sickening	VERB	sicken
smoke	NOUN	smoke
.	PUNCT	.
There	PRON	there
was	AUX	be
no	DET	no
time	NOUN	time
for	ADP	for
delicacy	NOUN	delicacy
.	PUNCT	.
Ruthlessly	ADV	ruthlessly
shoving	VERB	shove
the	DET	the
seared	VERB	sear
corpse	NOUN	corpse
away	ADV	away
,	PUNCT	,
the	DET	the
stranger	NOUN	stranger
dove	VERB	dive
for	ADP	for
the	DET	the
controls	NOUN	control
,	PUNCT	,
touched	VERB	touch
the	DET	the
jet	NOUN	jet
keys	NOUN	key
.	PUNCT	.
The	DET	the
ungainly	ADJ	ungainly
skid	NOUN	skid
shuddered	VERB	shudder
,	PUNCT	,
then	ADV	then
drove	VERB	drive
forward	ADV	forward
.	PUNCT	.
The	DET	the
stranger	NOUN	stranger
opened	VERB	open
all	DET	all
jets	NOUN	jet
to	ADP	to
the	DET	the
limits	NOUN	limit
of	ADP	of
their	PRON	their
power	NOUN	power
.	PUNCT	.
Creaking	VERB	creak
and	CCONJ	and
groaning	VERB	groan
,	PUNCT	,
the	DET	the
skid	NOUN	skid
responded	VERB	respond
.	PUNCT	.
The	DET	the
dial	NOUN	dial
of	ADP	of
the	DET	the
speed	NOUN	speed
indicator	NOUN	indicator
showed	VERB	show
mounting	VERB	mount
acceleration	NOUN	acceleration
,	PUNCT	,
far	ADV	far
beyond	ADP	beyond
what	PRON	what
the	DET	the
ship	NOUN	ship
was	AUX	be
designed	VERB	design
for	ADP	for
.	PUNCT	.
Nolan	PROPN	Nolan
,	PUNCT	,
clinging	VERB	cling
with	ADP	with
one	NUM	one
arm	NOUN	arm
to	ADP	to
a	DET	a
floor	NOUN	floor
-	PUNCT	-
bolted	VERB	bolt
chair	NOUN	chair
,	PUNCT	,
threw	VERB	throw
back	ADV	back
his	PRON	his
helmet	NOUN	helmet
and	CCONJ	and
yelled	VERB	yell
:	PUNCT	:
""""	PUNCT	""""
I	PRON	I
'm	AUX	be
ready	ADJ	ready
any	DET	any
time	NOUN	time
!	PUNCT	!
What	PRON	what
's	AUX	be
the	DET	the
story	NOUN	story
?	PUNCT	?
Who	PRON	who
the	DET	the
devil	NOUN	devil
are	AUX	be
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
The	DET	the
impostor	NOUN	impostor
waved	VERB	wave
a	DET	a
hand	NOUN	hand
impatiently	ADV	impatiently
.	PUNCT	.
His	PRON	his
muffled	ADJ	muffled
voice	NOUN	voice
came	VERB	come
:	PUNCT	:
""""	PUNCT	""""
Take	VERB	take
a	DET	a
look	NOUN	look
in	ADV	in
there	ADV	there
.	PUNCT	.
There	PRON	there
may	AUX	may
be	AUX	be
more	ADJ	more
aboard	ADP	aboard
!	PUNCT	!
""""	PUNCT	""""
Nolan	PROPN	Nolan
grimaced	VERB	grimace
and	CCONJ	and
nodded	VERB	nod
.	PUNCT	.
He	PRON	he
picked	VERB	pick
his	PRON	his
way	NOUN	way
over	ADP	over
the	DET	the
jolting	VERB	jolt
floor	NOUN	floor
,	PUNCT	,
blaster	NOUN	blaster
out	ADV	out
,	PUNCT	,
to	ADP	to
the	DET	the
threshold	NOUN	threshold
.	PUNCT	.
His	PRON	his
groping	VERB	grope
hand	NOUN	hand
encountered	VERB	encounter
the	DET	the
lume	NOUN	lume
switch	NOUN	switch
,	PUNCT	,
flooded	VERB	flood
the	DET	the
cargo	NOUN	cargo
hatch	NOUN	hatch
with	ADP	with
light	NOUN	light
.	PUNCT	.
It	PRON	it
was	AUX	be
almost	ADV	almost
empty	ADJ	empty
.	PUNCT	.
A	DET	a
few	NOUN	few
crates	NOUN	crate
,	PUNCT	,
the	DET	the
long	ADJ	long
casket	NOUN	casket
-	PUNCT	-
like	ADJ	like
object	NOUN	object
he	PRON	he
had	AUX	have
seen	VERB	see
in	ADP	in
the	DET	the
ship	NOUN	ship
.	PUNCT	.
Nothing	PRON	nothing
behind	ADP	behind
which	DET	which
a	DET	a
man	NOUN	man
could	AUX	could
hide	VERB	hide
.	PUNCT	.
Nolan	PROPN	Nolan
turned	VERB	turn
to	PART	to
see	VERB	see
the	DET	the
masquerader	NOUN	masquerader
unzipping	VERB	unzip
the	DET	the
folds	NOUN	fold
of	ADP	of
his	PRON	his
heat	NOUN	heat
suit	NOUN	suit
with	ADP	with
one	NUM	one
hand	NOUN	hand
while	SCONJ	while
he	PRON	he
guided	VERB	guide
the	DET	the
careening	VERB	careen
skid	NOUN	skid
with	ADP	with
the	DET	the
other	ADJ	other
.	PUNCT	.
He	PRON	he
brought	VERB	bring
out	ADP	out
a	DET	a
tiny	ADJ	tiny
black	ADJ	black
box	NOUN	box
,	PUNCT	,
opened	VERB	open
it	PRON	it
