SIGHT	PROPN	SIGHT
until	ADP	until
the	DET	the
night	NOUN	night
after	ADP	after
the	DET	the
third	ADJ	third
sitting	NOUN	sitting
that	PRON	that
they	PRON	they
were	AUX	be
recalled	VERB	recall
to	ADP	to
my	PRON	my
mind	NOUN	mind
.	PUNCT	.
At	ADP	at
something	PRON	something
after	ADP	after
eleven	NUM	eleven
Herbert	PROPN	Herbert
Robinson	PROPN	Robinson
called	VERB	call
me	PRON	I
up	ADP	up
at	ADP	at
my	PRON	my
office	NOUN	office
.	PUNCT	.
He	PRON	he
was	AUX	be
at	ADP	at
Sperry	PROPN	Sperry
's	PART	's
house	NOUN	house
,	PUNCT	,
Sperry	PROPN	Sperry
having	VERB	have
been	AUX	be
his	PRON	his
physician	NOUN	physician
during	ADP	during
his	PRON	his
recent	ADJ	recent
illness	NOUN	illness
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
say	VERB	say
,	PUNCT	,
Horace	PROPN	Horace
,	PUNCT	,
this	DET	this
is	AUX	be
Herbert	PROPN	Herbert
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
How	SCONJ	how
are	AUX	be
you	PRON	you
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Doing	VERB	do
well	ADV	well
,	PUNCT	,
Sperry	PROPN	Sperry
says	VERB	say
.	PUNCT	.
I	PRON	I
'm	AUX	be
at	ADP	at
his	PRON	his
place	NOUN	place
now	ADV	now
.	PUNCT	.
I	PRON	I
'm	AUX	be
speaking	VERB	speak
for	ADP	for
him	PRON	he
.	PUNCT	.
He	PRON	he
's	AUX	be
got	VERB	get
a	DET	a
patient	NOUN	patient
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
You	PRON	you
were	AUX	be
here	ADV	here
last	ADJ	last
night	NOUN	night
,	PUNCT	,
he	PRON	he
says	VERB	say
.	PUNCT	.
”	PUNCT	""""
Herbert	PROPN	Herbert
has	AUX	have
a	DET	a
circumlocutory	ADJ	circumlocutory
manner	NOUN	manner
over	ADP	over
the	DET	the
phone	NOUN	phone
which	DET	which
irritates	VERB	irritate
me	PRON	I
.	PUNCT	.
He	PRON	he
begins	VERB	begin
slowly	ADV	slowly
and	CCONJ	and
does	AUX	do
not	PART	not
know	VERB	know
how	SCONJ	how
to	PART	to
stop	VERB	stop
.	PUNCT	.
Talk	NOUN	talk
with	ADP	with
him	PRON	he
drags	VERB	drag
on	ADP	on
endlessly	ADV	endlessly
.	PUNCT	.
“	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
I	PRON	I
admit	VERB	admit
it	PRON	it
,	PUNCT	,
”	PUNCT	""""
I	PRON	I
snapped	VERB	snap
.	PUNCT	.
“	PUNCT	""""
It	PRON	it
's	AUX	be
not	PART	not
a	DET	a
secret	NOUN	secret
.	PUNCT	.
”	PUNCT	""""
He	PRON	he
lowered	VERB	lower
his	PRON	his
voice	NOUN	voice
.	PUNCT	.
“	PUNCT	""""
Do	AUX	do
you	PRON	you
happen	VERB	happen
to	PART	to
have	AUX	have
noticed	VERB	notice
a	DET	a
walking	VERB	walk
-	PUNCT	-
stick	NOUN	stick
in	ADP	in
the	DET	the
library	NOUN	library
when	SCONJ	when
you	PRON	you
were	AUX	be
here	ADV	here
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Which	DET	which
walking	VERB	walk
-	PUNCT	-
stick	NOUN	stick
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
You	PRON	you
know	VERB	know
.	PUNCT	.
The	DET	the
one	NOUN	one
we--	PRON	we--
”	PUNCT	""""
“	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
I	PRON	I
saw	VERB	see
it	PRON	it
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
You	PRON	you
did	AUX	do
n't	PART	not
,	PUNCT	,
by	ADP	by
any	DET	any
chance	NOUN	chance
,	PUNCT	,
take	VERB	take
it	PRON	it
home	ADV	home
with	ADP	with
you	PRON	you
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
No	INTJ	no
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Are	AUX	be
you	PRON	you
sure	ADJ	sure
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Certainly	ADV	certainly
I	PRON	I
'm	AUX	be
sure	ADJ	sure
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
You	PRON	you
are	AUX	be
an	DET	an
absent	ADJ	absent
-	PUNCT	-
minded	ADJ	minded
beggar	NOUN	beggar
,	PUNCT	,
you	PRON	you
know	VERB	know
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
explained	VERB	explain
.	PUNCT	.
“	PUNCT	""""
You	PRON	you
remember	VERB	remember
about	ADP	about
the	DET	the
fire	NOUN	fire
-	PUNCT	-
tongs	NOUN	tong
.	PUNCT	.
And	CCONJ	and
a	DET	a
stick	NOUN	stick
is	AUX	be
like	ADP	like
an	DET	an
umbrella	NOUN	umbrella
.	PUNCT	.
One	PRON	one
is	AUX	be
likely	ADJ	likely
to	PART	to
pick	VERB	pick
it	PRON	it
up	ADP	up
and--	CCONJ	and--
”	PUNCT	""""
“	PUNCT	""""
One	PRON	one
is	AUX	be
not	PART	not
likely	ADJ	likely
to	PART	to
do	AUX	do
anything	PRON	anything
of	ADP	of
the	DET	the
sort	NOUN	sort
.	PUNCT	.
At	ADP	at
least	ADJ	least
,	PUNCT	,
I	PRON	I
did	AUX	do
n't	PART	not
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
all	ADV	all
right	ADV	right
.	PUNCT	.
Every	DET	every
one	NOUN	one
well	ADV	well
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Very	ADV	very
well	ADV	well
,	PUNCT	,
thanks	NOUN	thank
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Suppose	VERB	suppose
we	PRON	we
'll	AUX	will
see	VERB	see
you	PRON	you
tonight	NOUN	tonight
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Not	PART	not
unless	SCONJ	unless
you	PRON	you
ring	VERB	ring
off	ADP	off
and	CCONJ	and
let	VERB	let
me	PRON	I
do	AUX	do
some	DET	some
work	NOUN	work
,	PUNCT	,
”	PUNCT	""""
I	PRON	I
said	VERB	say
irritably	ADV	irritably
.	PUNCT	.
He	PRON	he
rang	VERB	ring
off	ADP	off
.	PUNCT	.
I	PRON	I
was	AUX	be
ruffled	VERB	ruffle
,	PUNCT	,
I	PRON	I
admit	VERB	admit
;	PUNCT	;
but	CCONJ	but
I	PRON	I
was	AUX	be
uneasy	ADJ	uneasy
,	PUNCT	,
also	ADV	also
.	PUNCT	.
To	PART	to
tell	VERB	tell
the	DET	the
truth	NOUN	truth
,	PUNCT	,
the	DET	the
affair	NOUN	affair
of	ADP	of
the	DET	the
fire	NOUN	fire
-	PUNCT	-
tongs	NOUN	tong
had	AUX	have
cost	VERB	cost
me	PRON	I
my	PRON	my
self	NOUN	self
-	PUNCT	-
confidence	NOUN	confidence
.	PUNCT	.
I	PRON	I
called	VERB	call
up	ADP	up
my	PRON	my
wife	NOUN	wife
,	PUNCT	,
and	CCONJ	and
she	PRON	she
said	VERB	say
Herbert	PROPN	Herbert
was	AUX	be
a	DET	a
fool	NOUN	fool
and	CCONJ	and
Sperry	PROPN	Sperry
also	ADV	also
.	PUNCT	.
But	CCONJ	but
she	PRON	she
made	VERB	make
an	DET	an
exhaustive	ADJ	exhaustive
search	NOUN	search
of	ADP	of
the	DET	the
premises	NOUN	premise
,	PUNCT	,
without	ADP	without
result	NOUN	result
.	PUNCT	.
Whoever	PRON	whoever
had	AUX	have
taken	VERB	take
the	DET	the
stick	NOUN	stick
,	PUNCT	,
I	PRON	I
was	AUX	be
cleared	VERB	clear
.	PUNCT	.
Cleared	VERB	clear
,	PUNCT	,
at	ADP	at
least	ADJ	least
,	PUNCT	,
for	ADP	for
a	DET	a
time	NOUN	time
.	PUNCT	.
There	PRON	there
were	AUX	be
strange	ADJ	strange
developments	NOUN	development
coming	VERB	come
that	PRON	that
threatened	VERB	threaten
my	PRON	my
peace	NOUN	peace
of	ADP	of
mind	NOUN	mind
.	PUNCT	.
It	PRON	it
was	AUX	be
that	DET	that
day	NOUN	day
that	SCONJ	that
I	PRON	I
discovered	VERB	discover
that	SCONJ	that
I	PRON	I
was	AUX	be
being	AUX	be
watched	VERB	watch
.	PUNCT	.
Shadowed	VERB	shadow
,	PUNCT	,
I	PRON	I
believe	VERB	believe
is	AUX	be
the	DET	the
technical	ADJ	technical
word	NOUN	word
.	PUNCT	.
I	PRON	I
daresay	VERB	daresay
I	PRON	I
had	AUX	have
been	AUX	be
followed	VERB	follow
from	ADP	from
my	PRON	my
house	NOUN	house
,	PUNCT	,
but	CCONJ	but
I	PRON	I
had	AUX	have
not	PART	not
noticed	VERB	notice
.	PUNCT	.
When	SCONJ	when
I	PRON	I
went	VERB	go
out	ADV	out
to	ADP	to
lunch	NOUN	lunch
a	DET	a
youngish	ADJ	youngish
man	NOUN	man
in	ADP	in
a	DET	a
dark	ADJ	dark
overcoat	NOUN	overcoat
was	AUX	be
waiting	VERB	wait
for	ADP	for
the	DET	the
elevator	NOUN	elevator
,	PUNCT	,
and	CCONJ	and
I	PRON	I
saw	VERB	see
him	PRON	he
again	ADV	again
when	SCONJ	when
I	PRON	I
came	VERB	come
out	ADP	out
of	ADP	of
my	PRON	my
house	NOUN	house
.	PUNCT	.
We	PRON	we
went	VERB	go
downtown	NOUN	downtown
again	ADV	again
on	ADP	on
the	DET	the
same	ADJ	same
car	NOUN	car
.	PUNCT	.
Perhaps	ADV	perhaps
I	PRON	I
would	AUX	would
have	AUX	have
thought	VERB	think
nothing	PRON	nothing
of	ADP	of
it	PRON	it
,	PUNCT	,
had	AUX	have
I	PRON	I
not	PART	not
been	AUX	be
summoned	VERB	summon
to	ADP	to
the	DET	the
suburbs	NOUN	suburb
on	ADP	on
a	DET	a
piece	NOUN	piece
of	ADP	of
business	NOUN	business
concerning	VERB	concern
a	DET	a
mortgage	NOUN	mortgage
.	PUNCT	.
He	PRON	he
was	AUX	be
at	ADP	at
the	DET	the
far	ADJ	far
end	NOUN	end
of	ADP	of
the	DET	the
platform	NOUN	platform
as	ADP	as
I	PRON	I
took	VERB	take
the	DET	the
train	NOUN	train
to	PART	to
return	VERB	return
to	ADP	to
the	DET	the
city	NOUN	city
,	PUNCT	,
with	ADP	with
his	PRON	his
back	NOUN	back
to	ADP	to
me	PRON	I
.	PUNCT	.
I	PRON	I
lost	VERB	lose
him	PRON	he
in	ADP	in
the	DET	the
crowd	NOUN	crowd
at	ADP	at
the	DET	the
downtown	NOUN	downtown
station	NOUN	station
,	PUNCT	,
but	CCONJ	but
he	PRON	he
evidently	ADV	evidently
had	AUX	have
not	PART	not
lost	VERB	lose
me	PRON	I
,	PUNCT	,
for	CCONJ	for
,	PUNCT	,
stopping	VERB	stop
to	PART	to
buy	VERB	buy
a	DET	a
newspaper	NOUN	newspaper
,	PUNCT	,
I	PRON	I
turned	VERB	turn
,	PUNCT	,
and	CCONJ	and
,	PUNCT	,
as	ADP	as
my	PRON	my
pause	NOUN	pause
had	AUX	have
evidently	ADV	evidently
been	AUX	be
unexpected	ADJ	unexpected
,	PUNCT	,
he	PRON	he
almost	ADV	almost
ran	VERB	run
into	ADP	into
me	PRON	I
.	PUNCT	.
With	ADP	with
that	DET	that
tendency	NOUN	tendency
of	ADP	of
any	DET	any
man	NOUN	man
who	PRON	who
finds	VERB	find
himself	PRON	himself
under	ADP	under
suspicion	NOUN	suspicion
to	PART	to
search	VERB	search
his	PRON	his
past	NOUN	past
for	ADP	for
some	DET	some
dereliction	NOUN	dereliction
,	PUNCT	,
possibly	ADV	possibly
forgotten	VERB	forget
,	PUNCT	,
I	PRON	I
puzzled	VERB	puzzle
over	ADP	over
the	DET	the
situation	NOUN	situation
for	ADP	for
some	DET	some
time	NOUN	time
that	DET	that
afternoon	NOUN	afternoon
.	PUNCT	.
I	PRON	I
did	AUX	do
not	PART	not
connect	VERB	connect
it	PRON	it
with	ADP	with
the	DET	the
Wells	PROPN	Wells
case	NOUN	case
,	PUNCT	,
for	ADP	for
in	ADP	in
that	DET	that
matter	NOUN	matter
I	PRON	I
was	AUX	be
indisputably	ADV	indisputably
the	DET	the
hunter	NOUN	hunter
,	PUNCT	,
not	PART	not
the	DET	the
hunted	VERB	hunt
.	PUNCT	.
Although	SCONJ	although
I	PRON	I
found	VERB	find
no	DET	no
explanation	NOUN	explanation
for	ADP	for
the	DET	the
matter	NOUN	matter
,	PUNCT	,
I	PRON	I
did	AUX	do
not	PART	not
tell	VERB	tell
my	PRON	my
wife	NOUN	wife
that	DET	that
evening	NOUN	evening
.	PUNCT	.
Women	NOUN	woman
are	AUX	be
strange	ADJ	strange
and	CCONJ	and
she	PRON	she
would	AUX	would
,	PUNCT	,
I	PRON	I
feared	VERB	fear
,	PUNCT	,
immediately	ADV	immediately
jump	VERB	jump
to	ADP	to
the	DET	the
conclusion	NOUN	conclusion
that	SCONJ	that
there	PRON	there
was	AUX	be
something	PRON	something
in	ADP	in
my	PRON	my
private	ADJ	private
life	NOUN	life
that	PRON	that
I	PRON	I
was	AUX	be
keeping	VERB	keep
from	ADP	from
her	PRON	she
.	PUNCT	.
Almost	ADV	almost
all	DET	all
women	NOUN	woman
,	PUNCT	,
I	PRON	I
have	AUX	have
found	VERB	find
,	PUNCT	,
although	SCONJ	although
not	PART	not
over	ADV	over
-	PUNCT	-
conscious	ADJ	conscious
themselves	PRON	themselves
of	ADP	of
the	DET	the
charm	NOUN	charm
and	CCONJ	and
attraction	NOUN	attraction
of	ADP	of
their	PRON	their
husbands	NOUN	husband
,	PUNCT	,
are	AUX	be
of	ADP	of
the	DET	the
conviction	NOUN	conviction
that	SCONJ	that
these	DET	these
husbands	NOUN	husband
exert	VERB	exert
a	DET	a
dangerous	ADJ	dangerous
fascination	NOUN	fascination
over	ADP	over
other	ADJ	other
women	NOUN	woman
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
this	DET	this
charm	NOUN	charm
,	PUNCT	,
which	DET	which
does	AUX	do
not	PART	not
reveal	VERB	reveal
itself	PRON	itself
in	ADP	in
the	DET	the
home	NOUN	home
circle	NOUN	circle
,	PUNCT	,
is	AUX	be
used	VERB	use
abroad	ADV	abroad
with	ADP	with
occasionally	ADV	occasionally
disastrous	ADJ	disastrous
effect	NOUN	effect
.	PUNCT	.
My	PRON	my
preoccupation	NOUN	preoccupation
,	PUNCT	,
however	ADV	however
,	PUNCT	,
did	AUX	do
not	PART	not
escape	VERB	escape
my	PRON	my
wife	NOUN	wife
,	PUNCT	,
and	CCONJ	and
she	PRON	she
commented	VERB	comment
on	ADP	on
it	PRON	it
at	ADP	at
dinner	NOUN	dinner
.	PUNCT	.
“	PUNCT	""""
You	PRON	you
are	AUX	be
generally	ADV	generally
dull	ADJ	dull
,	PUNCT	,
Horace	PROPN	Horace
,	PUNCT	,
”	PUNCT	""""
she	PRON	she
said	VERB	say
,	PUNCT	,
“	PUNCT	""""
but	CCONJ	but
tonight	NOUN	tonight
you	PRON	you
are	AUX	be
deadly	ADJ	deadly
.	PUNCT	.
”	PUNCT	""""
After	ADP	after
dinner	NOUN	dinner
I	PRON	I
went	VERB	go
into	ADP	into
our	PRON	our
reception	NOUN	reception
room	NOUN	room
,	PUNCT	,
which	DET	which
is	AUX	be
not	PART	not
lighted	VERB	light
unless	SCONJ	unless
we	PRON	we
are	AUX	be
expecting	VERB	expect
guests	NOUN	guest
,	PUNCT	,
and	CCONJ	and
peered	VERB	peer
out	ADP	out
of	ADP	of
the	DET	the
window	NOUN	window
.	PUNCT	.
The	DET	the
detective	NOUN	detective
,	PUNCT	,
or	CCONJ	or
whoever	PRON	whoever
he	PRON	he
might	AUX	might
be	AUX	be
,	PUNCT	,
was	AUX	be
walking	VERB	walk
negligently	ADV	negligently
up	ADP	up
the	DET	the
street	NOUN	street
.	PUNCT	.
As	ADP	as
that	DET	that
was	AUX	be
the	DET	the
night	NOUN	night
of	ADP	of
the	DET	the
third	ADJ	third
seance	NOUN	seance
,	PUNCT	,
I	PRON	I
find	VERB	find
that	SCONJ	that
my	PRON	my
record	NOUN	record
covers	VERB	cover
the	DET	the
fact	NOUN	fact
that	SCONJ	that
Mrs.	PROPN	Mrs.
Dane	PROPN	Dane
was	AUX	be
housecleaning	VERB	houseclean
,	PUNCT	,
for	ADP	for
which	DET	which
reason	NOUN	reason
we	PRON	we
had	AUX	have
not	PART	not
been	AUX	be
asked	VERB	ask
to	ADP	to
dinner	NOUN	dinner
,	PUNCT	,
that	SCONJ	that
my	PRON	my
wife	NOUN	wife
and	CCONJ	and
I	PRON	I
dined	VERB	dine
early	ADV	early
,	PUNCT	,
at	ADP	at
six	NUM	six
-	PUNCT	-
thirty	NUM	thirty
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
it	PRON	it
was	AUX	be
seven	NUM	seven
o'clock	NOUN	o'clock
when	SCONJ	when
Sperry	PROPN	Sperry
called	VERB	call
me	PRON	I
by	ADP	by
telephone	NOUN	telephone
.	PUNCT	.
“	PUNCT	""""
Can	AUX	can
you	PRON	you
come	VERB	come
to	ADP	to
my	PRON	my
office	NOUN	office
at	ADP	at
once	ADV	once
?	PUNCT	?
”	PUNCT	""""
he	PRON	he
asked	VERB	ask
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
dare	VERB	dare
say	VERB	say
Mrs.	PROPN	Mrs.
Johnson	PROPN	Johnson
wo	AUX	will
n't	PART	not
mind	VERB	mind
going	VERB	go
to	ADP	to
the	DET	the
Dane	PROPN	Dane
house	NOUN	house
alone	ADV	alone
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Is	AUX	be
there	PRON	there
anything	PRON	anything
new	ADJ	new
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
No	INTJ	no
.	PUNCT	.
But	CCONJ	but
I	PRON	I
want	VERB	want
to	PART	to
get	VERB	get
into	ADP	into
the	DET	the
Wells	PROPN	Wells
house	NOUN	house
again	ADV	again
.	PUNCT	.
Bring	VERB	bring
the	DET	the
keys	NOUN	key
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
They	PRON	they
were	AUX	be
in	ADP	in
the	DET	the
overcoat	NOUN	overcoat
.	PUNCT	.
It	PRON	it
came	VERB	come
back	ADV	back
today	NOUN	today
,	PUNCT	,
but	CCONJ	but
the	DET	the
keys	NOUN	key
are	AUX	be
missing	VERB	miss
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Did	AUX	do
you	PRON	you
lock	VERB	lock
the	DET	the
back	ADJ	back
door	NOUN	door
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
I	PRON	I
do	AUX	do
n't	PART	not
remember	VERB	remember
.	PUNCT	.
No	INTJ	no
,	PUNCT	,
of	ADP	of
course	NOUN	course
not	PART	not
.	PUNCT	.
I	PRON	I
did	AUX	do
n't	PART	not
have	AUX	have
the	DET	the
keys	NOUN	key
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Then	ADV	then
there	PRON	there
's	AUX	be
a	DET	a
chance	NOUN	chance
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
observed	VERB	observe
,	PUNCT	,
after	ADP	after
a	DET	a
moment	NOUN	moment
's	PART	's
pause	NOUN	pause
.	PUNCT	.
“	PUNCT	""""
Anyhow	ADV	anyhow
,	PUNCT	,
it	PRON	it
's	AUX	be
worth	ADJ	worth
trying	VERB	try
.	PUNCT	.
Herbert	PROPN	Herbert
told	VERB	tell
you	PRON	you
about	ADP	about
the	DET	the
stick	NOUN	stick
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
I	PRON	I
never	ADV	never
had	AUX	have
it	PRON	it
,	PUNCT	,
Sperry	PROPN	Sperry
.	PUNCT	.
”	PUNCT	""""
Fortunately	ADV	fortunately
,	PUNCT	,
during	ADP	during
this	DET	this
conversation	NOUN	conversation
my	PRON	my
wife	NOUN	wife
was	AUX	be
upstairs	ADV	upstairs
dressing	VERB	dress
.	PUNCT	.
I	PRON	I
knew	VERB	know
quite	ADV	quite
well	ADV	well
that	SCONJ	that
she	PRON	she
would	AUX	would
violently	ADV	violently
oppose	VERB	oppose
a	DET	a
second	ADJ	second
visit	NOUN	visit
on	ADP	on
my	PRON	my
part	NOUN	part
to	ADP	to
the	DET	the
deserted	ADJ	deserted
house	NOUN	house
down	ADP	down
the	DET	the
street	NOUN	street
.	PUNCT	.
I	PRON	I
therefore	ADV	therefore
left	VERB	leave
a	DET	a
message	NOUN	message
for	ADP	for
her	PRON	she
that	SCONJ	that
I	PRON	I
had	AUX	have
gone	VERB	go
on	ADP	on
,	PUNCT	,
and	CCONJ	and
,	PUNCT	,
finding	VERB	find
the	DET	the
street	NOUN	street
clear	ADJ	clear
,	PUNCT	,
met	VERB	meet
Sperry	PROPN	Sperry
at	ADP	at
his	PRON	his
door	NOUN	door
-	PUNCT	-
step	NOUN	step
.	PUNCT	.
“	PUNCT	""""
This	DET	this
is	AUX	be
the	DET	the
last	ADJ	last
sitting	NOUN	sitting
,	PUNCT	,
Horace	PROPN	Horace
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
explained	VERB	explain
,	PUNCT	,
“	PUNCT	""""
and	CCONJ	and
I	PRON	I
feel	VERB	feel
we	PRON	we
ought	AUX	ought
to	PART	to
have	AUX	have
the	DET	the
most	ADV	most
complete	ADJ	complete
possible	ADJ	possible
knowledge	NOUN	knowledge
,	PUNCT	,
beforehand	ADV	beforehand
.	PUNCT	.
We	PRON	we
will	AUX	will
be	AUX	be
in	ADP	in
a	DET	a
better	ADJ	well
position	NOUN	position
to	PART	to
understand	VERB	understand
what	PRON	what
comes	VERB	come
.	PUNCT	.
There	PRON	there
are	AUX	be
two	NUM	two
or	CCONJ	or
three	NUM	three
things	NOUN	thing
we	PRON	we
have	AUX	have
n't	PART	not
checked	VERB	check
up	ADP	up
on	ADP	on
.	PUNCT	.
”	PUNCT	""""
He	PRON	he
slipped	VERB	slip
an	DET	an
arm	NOUN	arm
through	ADP	through
mine	PRON	mine
,	PUNCT	,
and	CCONJ	and
we	PRON	we
started	VERB	start
down	ADP	down
the	DET	the
street	NOUN	street
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
'm	AUX	be
going	VERB	go
to	PART	to
get	VERB	get
to	ADP	to
the	DET	the
bottom	NOUN	bottom
of	ADP	of
this	DET	this
,	PUNCT	,
Horace	PROPN	Horace
,	PUNCT	,
old	ADJ	old
dear	NOUN	dear
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
Remember	VERB	remember
,	PUNCT	,
we	PRON	we
're	AUX	be
pledged	VERB	pledge
to	ADP	to
a	DET	a
psychic	ADJ	psychic
investigation	NOUN	investigation
only	ADV	only
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Rats	NOUN	rat
!	PUNCT	!
”	PUNCT	""""
he	PRON	he
said	VERB	say
rudely	ADV	rudely
.	PUNCT	.
“	PUNCT	""""
We	PRON	we
are	AUX	be
going	VERB	go
to	PART	to
find	VERB	find
out	ADP	out
who	PRON	who
killed	VERB	kill
Arthur	PROPN	Arthur
Wells	PROPN	Wells
,	PUNCT	,
and	CCONJ	and
if	SCONJ	if
he	PRON	he
deserves	VERB	deserve
hanging	NOUN	hanging
we	PRON	we
'll	AUX	will
hang	VERB	hang
him	PRON	he
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Or	CCONJ	or
her	PRON	she
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
It	PRON	it
was	AUX	be
n't	PART	not
Elinor	PROPN	Elinor
Wells	PROPN	Wells
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
positively	ADV	positively
.	PUNCT	.
“	PUNCT	""""
Here	ADV	here
's	AUX	be
the	DET	the
point	NOUN	point
:	PUNCT	:
if	SCONJ	if
he	PRON	he
's	AUX	be
been	AUX	be
afraid	ADJ	afraid
to	PART	to
go	VERB	go
back	ADV	back
for	ADP	for
his	PRON	his
overcoat	NOUN	overcoat
it	PRON	it
's	AUX	be
still	ADV	still
there	ADV	there
.	PUNCT	.
I	PRON	I
do	AUX	do
n't	PART	not
expect	VERB	expect
that	DET	that
,	PUNCT	,
however	ADV	however
.	PUNCT	.
But	CCONJ	but
the	DET	the
thing	NOUN	thing
about	ADP	about
the	DET	the
curtain	NOUN	curtain
interests	VERB	interest
me	PRON	I
.	PUNCT	.
I	PRON	I
've	AUX	have
been	AUX	be
reading	VERB	read
over	ADP	over
my	PRON	my
copy	NOUN	copy
of	ADP	of
the	DET	the
notes	NOUN	note
on	ADP	on
the	DET	the
sittings	NOUN	sitting
.	PUNCT	.
It	PRON	it
was	AUX	be
said	VERB	say
,	PUNCT	,
you	PRON	you
remember	VERB	remember
,	PUNCT	,
that	SCONJ	that
curtains	NOUN	curtain
--	PUNCT	--
some	DET	some
curtains	NOUN	curtain
--	PUNCT	--
would	AUX	would
have	AUX	have
been	AUX	be
better	ADJ	well
places	NOUN	place
to	PART	to
hide	VERB	hide
the	DET	the
letters	NOUN	letter
than	ADP	than
the	DET	the
bag	NOUN	bag
.	PUNCT	.
”	PUNCT	""""
I	PRON	I
stopped	VERB	stop
suddenly	ADV	suddenly
.	PUNCT	.
“	PUNCT	""""
By	ADP	by
Jove	PROPN	Jove
,	PUNCT	,
Sperry	PROPN	Sperry
,	PUNCT	,
”	PUNCT	""""
I	PRON	I
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
remember	VERB	remember
now	ADV	now
.	PUNCT	.
My	PRON	my
notes	NOUN	note
of	ADP	of
the	DET	the
sittings	NOUN	sitting
were	AUX	be
in	ADP	in
my	PRON	my
overcoat	NOUN	overcoat
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
And	CCONJ	and
they	PRON	they
are	AUX	be
gone	VERB	go
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
They	PRON	they
are	AUX	be
gone	VERB	go
.	PUNCT	.
”	PUNCT	""""
He	PRON	he
whistled	VERB	whistle
softly	ADV	softly
.	PUNCT	.
“	PUNCT	""""
That	DET	that
's	AUX	be
unfortunate	ADJ	unfortunate
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
Then	ADV	then
the	DET	the
other	ADJ	other
person	NOUN	person
,	PUNCT	,
whoever	PRON	whoever
he	PRON	he
is	AUX	be
,	PUNCT	,
knows	VERB	know
what	PRON	what
we	PRON	we
know	VERB	know
!	PUNCT	!
”	PUNCT	""""
He	PRON	he
was	AUX	be
considerably	ADV	considerably
startled	VERB	startle
when	SCONJ	when
I	PRON	I
told	VERB	tell
him	PRON	he
I	PRON	I
had	AUX	have
been	AUX	be
shadowed	VERB	shadow
,	PUNCT	,
and	CCONJ	and
insisted	VERB	insist
that	SCONJ	that
it	PRON	it
referred	VERB	refer
directly	ADV	directly
to	ADP	to
the	DET	the
case	NOUN	case
in	ADP	in
hand	NOUN	hand
.	PUNCT	.
“	PUNCT	""""
He	PRON	he
's	AUX	be
got	VERB	get
your	PRON	your
notes	NOUN	note
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
“	PUNCT	""""
and	CCONJ	and
he	PRON	he
's	AUX	be
got	VERB	get
to	PART	to
know	VERB	know
what	PRON	what
your	PRON	your
next	ADJ	next
