JOHN	PROPN	JOHN
we	PRON	we
were	AUX	be
confronted	VERB	confront
by	ADP	by
three	NUM	three
figures	NOUN	figure
,	PUNCT	,
apparently	ADV	apparently
looking	VERB	look
in	ADP	in
at	ADP	at
us	PRON	we
through	ADP	through
an	DET	an
open	ADJ	open
door	NOUN	door
at	ADP	at
the	DET	the
other	ADJ	other
end	NOUN	end
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
is	AUX	be
really	ADV	really
rather	ADV	rather
startling	ADJ	startling
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
the	DET	the
lawyer	NOUN	lawyer
,	PUNCT	,
in	ADP	in
a	DET	a
subdued	ADJ	subdued
voice	NOUN	voice
,	PUNCT	,
looking	VERB	look
almost	ADV	almost
apprehensively	ADV	apprehensively
at	ADP	at
the	DET	the
three	NUM	three
figures	NOUN	figure
that	PRON	that
advanced	VERB	advance
to	ADP	to
meet	VERB	meet
us	PRON	we
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
poor	ADJ	poor
lad	NOUN	lad
ought	AUX	ought
never	ADV	never
to	PART	to
have	AUX	have
been	AUX	be
here	ADV	here
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
was	AUX	be
certainly	ADV	certainly
an	DET	an
eerie	ADJ	eerie
place	NOUN	place
,	PUNCT	,
and	CCONJ	and
I	PRON	I
could	AUX	could
not	PART	not
but	ADV	but
feel	VERB	feel
,	PUNCT	,
as	ADP	as
we	PRON	we
walked	VERB	walk
down	ADP	down
the	DET	the
dark	ADJ	dark
,	PUNCT	,
narrow	ADJ	narrow
passage	NOUN	passage
,	PUNCT	,
with	ADP	with
those	DET	those
other	ADJ	other
three	NUM	three
dimly	ADV	dimly
-	PUNCT	-
seen	VERB	see
figures	NOUN	figure
silently	ADV	silently
coming	VERB	come
towards	ADP	towards
us	PRON	we
,	PUNCT	,
and	CCONJ	and
mimicking	VERB	mimic
our	PRON	our
every	DET	every
gesture	NOUN	gesture
,	PUNCT	,
that	SCONJ	that
it	PRON	it
was	AUX	be
no	DET	no
place	NOUN	place
for	ADP	for
a	DET	a
nervous	ADJ	nervous
,	PUNCT	,
superstitious	ADJ	superstitious
man	NOUN	man
like	ADP	like
poor	ADJ	poor
Fred	PROPN	Fred
Calverley	PROPN	Calverley
.	PUNCT	.
Close	ADV	close
to	ADP	to
the	DET	the
end	NOUN	end
of	ADP	of
the	DET	the
long	ADJ	long
row	NOUN	row
of	ADP	of
pegs	NOUN	peg
was	AUX	be
one	NUM	one
from	ADP	from
which	DET	which
hung	VERB	hang
an	DET	an
end	NOUN	end
of	ADP	of
stout	ADJ	stout
box	NOUN	box
-	PUNCT	-
cord	NOUN	cord
,	PUNCT	,
and	CCONJ	and
to	ADP	to
this	DET	this
Mr.	PROPN	Mr.
Brodribb	PROPN	Brodribb
pointed	VERB	point
with	ADP	with
an	DET	an
awe	NOUN	awe
-	PUNCT	-
struck	ADJ	struck
gesture	NOUN	gesture
.	PUNCT	.
But	CCONJ	but
Thorndyke	PROPN	Thorndyke
gave	VERB	give
it	PRON	it
only	ADV	only
a	DET	a
brief	ADJ	brief
glance	NOUN	glance
,	PUNCT	,
and	CCONJ	and
then	ADV	then
walked	VERB	walk
up	ADV	up
to	ADP	to
the	DET	the
mirror	NOUN	mirror
,	PUNCT	,
which	DET	which
he	PRON	he
proceeded	VERB	proceed
to	PART	to
examine	VERB	examine
minutely	ADV	minutely
.	PUNCT	.
It	PRON	it
was	AUX	be
a	DET	a
very	ADV	very
large	ADJ	large
glass	NOUN	glass
,	PUNCT	,
nearly	ADV	nearly
seven	NUM	seven
feet	NOUN	foot
high	ADJ	high
,	PUNCT	,
extending	VERB	extend
the	DET	the
full	ADJ	full
width	NOUN	width
of	ADP	of
the	DET	the
closet	NOUN	closet
,	PUNCT	,
and	CCONJ	and
reaching	VERB	reach
to	ADP	to
within	ADP	within
a	DET	a
foot	NOUN	foot
of	ADP	of
the	DET	the
floor	NOUN	floor
;	PUNCT	;
and	CCONJ	and
it	PRON	it
seemed	VERB	seem
to	PART	to
have	AUX	have
been	AUX	be
let	VERB	let
into	ADP	into
the	DET	the
partition	NOUN	partition
from	ADP	from
behind	ADV	behind
,	PUNCT	,
for	ADP	for
,	PUNCT	,
both	CCONJ	both
above	ADV	above
and	CCONJ	and
below	ADP	below
,	PUNCT	,
the	DET	the
woodwork	NOUN	woodwork
was	AUX	be
in	ADP	in
front	NOUN	front
of	ADP	of
it	PRON	it
.	PUNCT	.
While	SCONJ	while
I	PRON	I
was	AUX	be
making	VERB	make
these	DET	these
observations	NOUN	observation
,	PUNCT	,
I	PRON	I
watched	VERB	watch
Thorndyke	PROPN	Thorndyke
with	ADP	with
no	DET	no
little	ADJ	little
curiosity	NOUN	curiosity
.	PUNCT	.
First	ADV	first
he	PRON	he
rapped	VERB	rap
his	PRON	his
knuckles	NOUN	knuckle
on	ADP	on
the	DET	the
glass	NOUN	glass
;	PUNCT	;
then	ADV	then
he	PRON	he
lighted	VERB	light
a	DET	a
wax	NOUN	wax
match	NOUN	match
,	PUNCT	,
and	CCONJ	and
,	PUNCT	,
holding	VERB	hold
it	PRON	it
close	ADV	close
to	ADP	to
the	DET	the
mirror	NOUN	mirror
,	PUNCT	,
carefully	ADV	carefully
watched	VERB	watch
the	DET	the
reflection	NOUN	reflection
of	ADP	of
the	DET	the
flame	NOUN	flame
.	PUNCT	.
Finally	ADV	finally
,	PUNCT	,
laying	VERB	lay
his	PRON	his
cheek	NOUN	cheek
on	ADP	on
the	DET	the
glass	NOUN	glass
,	PUNCT	,
he	PRON	he
held	VERB	hold
the	DET	the
match	NOUN	match
at	ADP	at
arm	NOUN	arm
's	PART	's
length	NOUN	length
,	PUNCT	,
still	ADV	still
close	ADV	close
to	ADP	to
the	DET	the
mirror	NOUN	mirror
,	PUNCT	,
and	CCONJ	and
looked	VERB	look
at	ADP	at
the	DET	the
reflection	NOUN	reflection
along	ADP	along
the	DET	the
surface	NOUN	surface
.	PUNCT	.
Then	ADV	then
he	PRON	he
blew	VERB	blow
out	ADP	out
the	DET	the
match	NOUN	match
and	CCONJ	and
walked	VERB	walk
back	ADV	back
into	ADP	into
the	DET	the
room	NOUN	room
,	PUNCT	,
shutting	VERB	shut
the	DET	the
cupboard	NOUN	cupboard
door	NOUN	door
as	ADP	as
we	PRON	we
emerged	VERB	emerge
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
think	VERB	think
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
he	PRON	he
,	PUNCT	,
""""	PUNCT	""""
that	SCONJ	that
as	ADP	as
we	PRON	we
shall	AUX	shall
all	DET	all
undoubtedly	ADV	undoubtedly
be	AUX	be
subpoenaed	VERB	subpoena
by	ADP	by
the	DET	the
coroner	NOUN	coroner
,	PUNCT	,
it	PRON	it
would	AUX	would
be	AUX	be
well	ADV	well
to	PART	to
put	VERB	put
together	ADV	together
a	DET	a
few	ADJ	few
notes	NOUN	note
of	ADP	of
the	DET	the
facts	NOUN	fact
.	PUNCT	.
I	PRON	I
see	VERB	see
there	PRON	there
is	AUX	be
a	DET	a
writing	NOUN	writing
-	PUNCT	-
table	NOUN	table
by	ADP	by
the	DET	the
window	NOUN	window
,	PUNCT	,
and	CCONJ	and
I	PRON	I
would	AUX	would
propose	VERB	propose
that	SCONJ	that
you	PRON	you
,	PUNCT	,
Brodribb	PROPN	Brodribb
,	PUNCT	,
just	ADV	just
jot	VERB	jot
down	ADP	down
a	DET	a
_	PUNCT	_
précis	NOUN	précis
_	PUNCT	_
of	ADP	of
the	DET	the
statement	NOUN	statement
that	PRON	that
you	PRON	you
heard	VERB	hear
last	ADJ	last
night	NOUN	night
,	PUNCT	,
while	SCONJ	while
Jervis	PROPN	Jervis
notes	VERB	note
down	ADP	down
the	DET	the
exact	ADJ	exact
condition	NOUN	condition
of	ADP	of
the	DET	the
body	NOUN	body
.	PUNCT	.
While	SCONJ	while
you	PRON	you
are	AUX	be
doing	VERB	do
this	DET	this
,	PUNCT	,
I	PRON	I
will	AUX	will
take	VERB	take
a	DET	a
look	NOUN	look
round	ADV	round
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
We	PRON	we
might	AUX	might
find	VERB	find
a	DET	a
more	ADV	more
cheerful	ADJ	cheerful
place	NOUN	place
to	PART	to
write	VERB	write
in	ADP	in
,	PUNCT	,
""""	PUNCT	""""
grumbled	VERB	grumble
Mr.	PROPN	Mr.
Brodribb	PROPN	Brodribb
;	PUNCT	;
""""	PUNCT	""""
however--	ADV	however--
""""	PUNCT	""""
Without	ADP	without
finishing	VERB	finish
the	DET	the
sentence	NOUN	sentence
,	PUNCT	,
he	PRON	he
sat	VERB	sit
down	ADP	down
at	ADP	at
the	DET	the
table	NOUN	table
,	PUNCT	,
and	CCONJ	and
,	PUNCT	,
having	VERB	have
found	VERB	find
some	DET	some
sermon	NOUN	sermon
paper	NOUN	paper
,	PUNCT	,
dipped	VERB	dip
a	DET	a
pen	NOUN	pen
in	ADP	in
the	DET	the
ink	NOUN	ink
by	ADP	by
way	NOUN	way
of	ADP	of
encouraging	VERB	encourage
his	PRON	his
thoughts	NOUN	thought
.	PUNCT	.
At	ADP	at
this	DET	this
moment	NOUN	moment
Thorndyke	PROPN	Thorndyke
quietly	ADV	quietly
slipped	VERB	slip
out	ADP	out
of	ADP	of
the	DET	the
room	NOUN	room
,	PUNCT	,
and	CCONJ	and
I	PRON	I
proceeded	VERB	proceed
to	PART	to
make	VERB	make
a	DET	a
detailed	ADJ	detailed
examination	NOUN	examination
of	ADP	of
the	DET	the
body	NOUN	body
:	PUNCT	:
in	ADP	in
which	DET	which
occupation	NOUN	occupation
I	PRON	I
was	AUX	be
interrupted	VERB	interrupt
at	ADP	at
intervals	NOUN	interval
by	ADP	by
requests	NOUN	request
from	ADP	from
the	DET	the
lawyer	NOUN	lawyer
that	SCONJ	that
I	PRON	I
should	AUX	should
refresh	VERB	refresh
his	PRON	his
memory	NOUN	memory
.	PUNCT	.
We	PRON	we
had	AUX	have
been	AUX	be
occupied	VERB	occupy
thus	ADV	thus
for	ADP	for
about	ADP	about
a	DET	a
quarter	NOUN	quarter
of	ADP	of
an	DET	an
hour	NOUN	hour
,	PUNCT	,
when	SCONJ	when
a	DET	a
quick	ADJ	quick
step	NOUN	step
was	AUX	be
heard	VERB	hear
outside	ADV	outside
,	PUNCT	,
the	DET	the
door	NOUN	door
was	AUX	be
opened	VERB	open
abruptly	ADV	abruptly
,	PUNCT	,
and	CCONJ	and
a	DET	a
man	NOUN	man
burst	VERB	burst
into	ADP	into
the	DET	the
room	NOUN	room
.	PUNCT	.
Brodribb	PROPN	Brodribb
rose	VERB	rise
and	CCONJ	and
held	VERB	hold
out	ADP	out
his	PRON	his
hand	NOUN	hand
.	PUNCT	.
""""	PUNCT	""""
This	DET	this
is	AUX	be
a	DET	a
sad	ADJ	sad
home	NOUN	home
-	PUNCT	-
coming	NOUN	coming
for	ADP	for
you	PRON	you
,	PUNCT	,
Alfred	PROPN	Alfred
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
he	PRON	he
.	PUNCT	.
""""	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
my	PRON	my
God	PROPN	God
!	PUNCT	!
""""	PUNCT	""""
the	DET	the
newcomer	NOUN	newcomer
exclaimed	VERB	exclaim
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
's	AUX	be
awful	ADJ	awful
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
looked	VERB	look
askance	ADV	askance
at	ADP	at
the	DET	the
corpse	NOUN	corpse
on	ADP	on
the	DET	the
bed	NOUN	bed
,	PUNCT	,
and	CCONJ	and
wiped	VERB	wipe
his	PRON	his
forehead	NOUN	forehead
with	ADP	with
his	PRON	his
handkerchief	NOUN	handkerchief
.	PUNCT	.
Alfred	PROPN	Alfred
Calverley	PROPN	Calverley
was	AUX	be
not	PART	not
extremely	ADV	extremely
prepossessing	ADJ	prepossessing
.	PUNCT	.
Like	ADP	like
his	PRON	his
cousin	NOUN	cousin
,	PUNCT	,
he	PRON	he
was	AUX	be
obviously	ADV	obviously
neurotic	ADJ	neurotic
,	PUNCT	,
but	CCONJ	but
there	PRON	there
were	AUX	be
signs	NOUN	sign
of	ADP	of
dissipation	NOUN	dissipation
in	ADP	in
his	PRON	his
face	NOUN	face
,	PUNCT	,
which	DET	which
,	PUNCT	,
just	ADV	just
now	ADV	now
,	PUNCT	,
was	AUX	be
pale	ADJ	pale
and	CCONJ	and
ghastly	ADJ	ghastly
,	PUNCT	,
and	CCONJ	and
wore	VERB	wear
an	DET	an
expression	NOUN	expression
of	ADP	of
abject	ADJ	abject
fear	NOUN	fear
.	PUNCT	.
Moreover	ADV	moreover
,	PUNCT	,
his	PRON	his
entrance	NOUN	entrance
was	AUX	be
accompanied	VERB	accompany
by	ADP	by
that	DET	that
of	ADP	of
a	DET	a
perceptible	ADJ	perceptible
odour	NOUN	odour
of	ADP	of
brandy	NOUN	brandy
.	PUNCT	.
He	PRON	he
had	AUX	have
walked	VERB	walk
over	ADV	over
,	PUNCT	,
without	ADP	without
noticing	VERB	notice
me	PRON	I
,	PUNCT	,
to	ADP	to
the	DET	the
writing	NOUN	writing
-	PUNCT	-
table	NOUN	table
,	PUNCT	,
and	CCONJ	and
as	ADP	as
he	PRON	he
stood	VERB	stand
there	ADV	there
,	PUNCT	,
talking	VERB	talk
in	ADP	in
subdued	ADJ	subdued
tones	NOUN	tone
with	ADP	with
the	DET	the
lawyer	NOUN	lawyer
,	PUNCT	,
I	PRON	I
suddenly	ADV	suddenly
found	VERB	find
Thorndyke	PROPN	Thorndyke
at	ADP	at
my	PRON	my
side	NOUN	side
.	PUNCT	.
He	PRON	he
had	AUX	have
stolen	VERB	steal
in	ADV	in
noiselessly	ADV	noiselessly
through	ADP	through
the	DET	the
door	NOUN	door
that	PRON	that
Calverley	PROPN	Calverley
had	AUX	have
left	VERB	leave
open	ADJ	open
.	PUNCT	.
""""	PUNCT	""""
Show	VERB	show
him	PRON	he
Brodribb	PROPN	Brodribb
's	PART	's
note	NOUN	note
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
whispered	VERB	whisper
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
then	ADV	then
make	VERB	make
him	PRON	he
go	VERB	go
in	ADV	in
and	CCONJ	and
look	VERB	look
at	ADP	at
the	DET	the
peg	NOUN	peg
.	PUNCT	.
""""	PUNCT	""""
With	ADP	with
this	DET	this
mysterious	ADJ	mysterious
request	NOUN	request
,	PUNCT	,
he	PRON	he
slipped	VERB	slip
out	ADP	out
of	ADP	of
the	DET	the
room	NOUN	room
as	ADV	as
silently	ADV	silently
as	ADP	as
he	PRON	he
had	AUX	have
come	VERB	come
,	PUNCT	,
unperceived	VERB	unperceive
either	DET	either
by	ADP	by
Calverley	PROPN	Calverley
or	CCONJ	or
the	DET	the
lawyer	NOUN	lawyer
.	PUNCT	.
""""	PUNCT	""""
Has	AUX	have
Captain	PROPN	Captain
Raggerton	PROPN	Raggerton
returned	VERB	return
with	ADP	with
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
Brodribb	PROPN	Brodribb
was	AUX	be
inquiring	VERB	inquire
.	PUNCT	.
""""	PUNCT	""""
No	INTJ	no
,	PUNCT	,
he	PRON	he
has	AUX	have
gone	VERB	go
into	ADP	into
the	DET	the
town	NOUN	town
,	PUNCT	,
""""	PUNCT	""""
was	AUX	be
the	DET	the
reply	NOUN	reply
;	PUNCT	;
""""	PUNCT	""""
but	CCONJ	but
he	PRON	he
wo	AUX	will
n't	PART	not
be	AUX	be
long	ADV	long
.	PUNCT	.
This	DET	this
will	AUX	will
be	AUX	be
a	DET	a
frightful	ADJ	frightful
shock	NOUN	shock
to	ADP	to
him	PRON	he
.	PUNCT	.
""""	PUNCT	""""
At	ADP	at
this	DET	this
point	NOUN	point
I	PRON	I
stepped	VERB	step
forward	ADV	forward
.	PUNCT	.
""""	PUNCT	""""
Have	AUX	have
you	PRON	you
shown	VERB	show
Mr.	PROPN	Mr.
Calverley	PROPN	Calverley
the	DET	the
extraordinary	ADJ	extraordinary
letter	NOUN	letter
that	PRON	that
the	DET	the
deceased	ADJ	deceased
left	VERB	leave
for	ADP	for
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
I	PRON	I
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
letter	NOUN	letter
was	AUX	be
that	DET	that
?	PUNCT	?
""""	PUNCT	""""
demanded	VERB	demand
Calverley	PROPN	Calverley
,	PUNCT	,
with	ADP	with
a	DET	a
start	NOUN	start
.	PUNCT	.
Mr.	PROPN	Mr.
Brodribb	PROPN	Brodribb
drew	VERB	draw
forth	ADV	forth
the	DET	the
note	NOUN	note
and	CCONJ	and
handed	VERB	hand
it	PRON	it
to	ADP	to
him	PRON	he
.	PUNCT	.
As	ADP	as
he	PRON	he
read	VERB	read
it	PRON	it
through	ADP	through
,	PUNCT	,
Calverley	PROPN	Calverley
turned	VERB	turn
white	ADJ	white
to	ADP	to
the	DET	the
lips	NOUN	lip
,	PUNCT	,
and	CCONJ	and
the	DET	the
paper	NOUN	paper
trembled	VERB	tremble
in	ADP	in
his	PRON	his
hand	NOUN	hand
.	PUNCT	.
""""	PUNCT	""""
'	PUNCT	'
He	PRON	he
has	AUX	have
beckoned	VERB	beckon
to	ADP	to
me	PRON	I
,	PUNCT	,
and	CCONJ	and
I	PRON	I
must	AUX	must
go	VERB	go
,	PUNCT	,
'	PUNCT	'
""""	PUNCT	""""
he	PRON	he
read	VERB	read
.	PUNCT	.
Then	ADV	then
,	PUNCT	,
with	ADP	with
a	DET	a
furtive	ADJ	furtive
glance	NOUN	glance
at	ADP	at
the	DET	the
lawyer	NOUN	lawyer
:	PUNCT	:
""""	PUNCT	""""
Who	PRON	who
had	AUX	have
beckoned	VERB	beckon
?	PUNCT	?
What	PRON	what
did	AUX	do
he	PRON	he
mean	VERB	mean
?	PUNCT	?
""""	PUNCT	""""
Mr.	PROPN	Mr.
Brodribb	PROPN	Brodribb
briefly	ADV	briefly
explained	VERB	explain
the	DET	the
meaning	NOUN	meaning
of	ADP	of
the	DET	the
allusion	NOUN	allusion
,	PUNCT	,
adding	VERB	add
:	PUNCT	:
""""	PUNCT	""""
I	PRON	I
thought	VERB	think
you	PRON	you
knew	VERB	know
all	ADV	all
about	ADP	about
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
yes	INTJ	yes
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Calverley	PROPN	Calverley
,	PUNCT	,
with	ADP	with
some	DET	some
confusion	NOUN	confusion
;	PUNCT	;
""""	PUNCT	""""
I	PRON	I
remember	VERB	remember
the	DET	the
matter	NOUN	matter
now	ADV	now
you	PRON	you
mention	VERB	mention
it	PRON	it
.	PUNCT	.
But	CCONJ	but
it	PRON	it
's	AUX	be
all	DET	all
so	ADV	so
dreadful	ADJ	dreadful
and	CCONJ	and
bewildering	ADJ	bewildering
.	PUNCT	.
""""	PUNCT	""""
At	ADP	at
this	DET	this
point	NOUN	point
I	PRON	I
again	ADV	again
interposed	VERB	interpose
.	PUNCT	.
""""	PUNCT	""""
There	PRON	there
is	AUX	be
a	DET	a
question	NOUN	question
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
that	PRON	that
may	AUX	may
be	AUX	be
of	ADP	of
some	DET	some
importance	NOUN	importance
.	PUNCT	.
It	PRON	it
refers	VERB	refer
to	ADP	to
the	DET	the
cord	NOUN	cord
with	ADP	with
which	DET	which
the	DET	the
poor	NOUN	poor
fellow	NOUN	fellow
hanged	VERB	hang
himself	PRON	himself
.	PUNCT	.
Can	AUX	can
you	PRON	you
identify	VERB	identify
that	DET	that
cord	NOUN	cord
,	PUNCT	,
Mr.	PROPN	Mr.
Calverley	PROPN	Calverley
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
exclaimed	VERB	exclaim
,	PUNCT	,
staring	VERB	stare
at	ADP	at
me	PRON	I
,	PUNCT	,
and	CCONJ	and
wiping	VERB	wipe
the	DET	the
sweat	NOUN	sweat
from	ADP	from
his	PRON	his
white	NOUN	white
face	NOUN	face
;	PUNCT	;
""""	PUNCT	""""
how	SCONJ	how
should	AUX	should
I	PRON	I
?	PUNCT	?
Where	SCONJ	where
is	AUX	be
the	DET	the
cord	NOUN	cord
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Part	NOUN	part
of	ADP	of
it	PRON	it
is	AUX	be
still	ADV	still
hanging	VERB	hang
from	ADP	from
the	DET	the
peg	NOUN	peg
in	ADP	in
the	DET	the
closet	NOUN	closet
.	PUNCT	.
Would	AUX	would
you	PRON	you
mind	VERB	mind
looking	VERB	look
at	ADP	at
it	PRON	it
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
If	SCONJ	if
you	PRON	you
would	AUX	would
very	ADV	very
kindly	ADV	kindly
fetch	VERB	fetch
it	PRON	it
--	PUNCT	--
you	PRON	you
know	VERB	know
I	PRON	I
--	PUNCT	--
er	PRON	er
--	PUNCT	--
naturally	ADV	naturally
--	PUNCT	--
have	AUX	have
a--	PUNCT	a--
""""	PUNCT	""""
""""	PUNCT	""""
It	PRON	it
must	AUX	must
not	PART	not
be	AUX	be
disturbed	VERB	disturb
before	ADP	before
the	DET	the
inquest	NOUN	inquest
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
I	PRON	I
;	PUNCT	;
""""	PUNCT	""""
but	CCONJ	but
surely	ADV	surely
you	PRON	you
are	AUX	be
not	PART	not
afraid--	ADJ	afraid--
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
did	AUX	do
n't	PART	not
say	VERB	say
I	PRON	I
was	AUX	be
afraid	ADJ	afraid
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
retorted	VERB	retort
angrily	ADV	angrily
.	PUNCT	.
""""	PUNCT	""""
Why	SCONJ	why
should	AUX	should
I	PRON	I
be	AUX	be
?	PUNCT	?
""""	PUNCT	""""
With	ADP	with
a	DET	a
strange	ADJ	strange
,	PUNCT	,
tremulous	ADJ	tremulous
swagger	NOUN	swagger
,	PUNCT	,
he	PRON	he
strode	VERB	stride
across	ADP	across
to	ADP	to
the	DET	the
closet	NOUN	closet
,	PUNCT	,
flung	VERB	fling
open	ADP	open
the	DET	the
door	NOUN	door
,	PUNCT	,
and	CCONJ	and
plunged	VERB	plunge
in	ADV	in
.	PUNCT	.
A	DET	a
moment	NOUN	moment
later	ADV	later
we	PRON	we
heard	VERB	hear
a	DET	a
shout	NOUN	shout
of	ADP	of
horror	NOUN	horror
,	PUNCT	,
and	CCONJ	and
he	PRON	he
rushed	VERB	rush
out	ADV	out
,	PUNCT	,
livid	ADJ	livid
and	CCONJ	and
gasping	VERB	gasp
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
is	AUX	be
it	PRON	it
,	PUNCT	,
Calverley	PROPN	Calverley
?	PUNCT	?
""""	PUNCT	""""
exclaimed	VERB	exclaim
Mr.	PROPN	Mr.
Brodribb	PROPN	Brodribb
,	PUNCT	,
starting	VERB	start
up	ADP	up
in	ADP	in
alarm	NOUN	alarm
.	PUNCT	.
But	CCONJ	but
Calverley	PROPN	Calverley
was	AUX	be
incapable	ADJ	incapable
of	ADP	of
speech	NOUN	speech
.	PUNCT	.
Dropping	VERB	drop
limply	ADV	limply
into	ADP	into
a	DET	a
chair	NOUN	chair
,	PUNCT	,
he	PRON	he
gazed	VERB	gaze
at	ADP	at
us	PRON	we
for	ADP	for
a	DET	a
while	NOUN	while
in	ADP	in
silent	ADJ	silent
terror	NOUN	terror
;	PUNCT	;
then	ADV	then
he	PRON	he
fell	VERB	fall
back	ADV	back
uttering	VERB	utter
a	DET	a
wild	ADJ	wild
shriek	NOUN	shriek
of	ADP	of
laughter	NOUN	laughter
.	PUNCT	.
Mr.	PROPN	Mr.
Brodribb	PROPN	Brodribb
looked	VERB	look
at	ADP	at
him	PRON	he
in	ADP	in
amazement	NOUN	amazement
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
is	AUX	be
it	PRON	it
,	PUNCT	,
Calverley	PROPN	Calverley
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
asked	VERB	ask
again	ADV	again
.	PUNCT	.
As	ADP	as
no	DET	no
answer	NOUN	answer
was	AUX	be
forthcoming	ADJ	forthcoming
,	PUNCT	,
he	PRON	he
stepped	VERB	step
across	ADV	across
to	ADP	to
the	DET	the
open	ADJ	open
door	NOUN	door
of	ADP	of
the	DET	the
closet	NOUN	closet
and	CCONJ	and
entered	VERB	enter
,	PUNCT	,
peering	VERB	peer
curiously	ADV	curiously
before	ADP	before
him	PRON	he
.	PUNCT	.
Then	ADV	then
he	PRON	he
,	PUNCT	,
too	ADV	too
,	PUNCT	,
uttered	VERB	utter
a	DET	a
startled	ADJ	startled
exclamation	NOUN	exclamation
,	PUNCT	,
and	CCONJ	and
backed	VERB	back
out	ADV	out
hurriedly	ADV	hurriedly
,	PUNCT	,
looking	VERB	look
pale	ADJ	pale
and	CCONJ	and
flurried	ADJ	flurried
.	PUNCT	.
""""	PUNCT	""""
Bless	VERB	bless
my	PRON	my
soul	NOUN	soul
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
ejaculated	VERB	ejaculate
.	PUNCT	.
""""	PUNCT	""""
Is	AUX	be
the	DET	the
place	NOUN	place
bewitched	VERB	bewitch
?	PUNCT	?
""""	PUNCT	""""
He	PRON	he
sat	VERB	sit
down	ADP	down
heavily	ADV	heavily
and	CCONJ	and
stared	VERB	stare
at	ADP	at
Calverley	PROPN	Calverley
,	PUNCT	,
who	PRON	who
was	AUX	be
still	ADV	still
shaking	VERB	shake
with	ADP	with
hysteric	ADJ	hysteric
laughter	NOUN	laughter
;	PUNCT	;
while	SCONJ	while
I	PRON	I
,	PUNCT	,
now	ADV	now
consumed	VERB	consume
with	ADP	with
curiosity	NOUN	curiosity
,	PUNCT	,
walked	VERB	walk
over	ADV	over
to	ADP	to
the	DET	the
closet	NOUN	closet
to	PART	to
discover	VERB	discover
the	DET	the
cause	NOUN	cause
of	ADP	of
their	PRON	their
singular	ADJ	singular
behaviour	NOUN	behaviour
.	PUNCT	.
As	ADP	as
I	PRON	I
flung	VERB	fling
open	ADP	open
the	DET	the
door	NOUN	door
,	PUNCT	,
which	DET	which
the	DET	the
lawyer	NOUN	lawyer
had	AUX	have
closed	VERB	close
,	PUNCT	,
I	PRON	I
must	AUX	must
confess	VERB	confess
to	ADP	to
being	AUX	be
very	ADV	very
considerably	ADV	considerably
startled	ADJ	startled
;	PUNCT	;
for	CCONJ	for
though	SCONJ	though
the	DET	the
reflection	NOUN	reflection
of	ADP	of
the	DET	the
open	ADJ	open
door	NOUN	door
was	AUX	be
plain	ADV	plain
enough	ADV	enough
in	ADP	in
the	DET	the
mirror	NOUN	mirror
,	PUNCT	,
my	PRON	my
own	ADJ	own
reflection	NOUN	reflection
was	AUX	be
replaced	VERB	replace
by	ADP	by
that	DET	that
of	ADP	of
a	DET	a
Chinaman	PROPN	Chinaman
.	PUNCT	.
After	ADP	after
a	DET	a
momentary	ADJ	momentary
pause	NOUN	pause
of	ADP	of
astonishment	NOUN	astonishment
,	PUNCT	,
I	PRON	I
entered	VERB	enter
the	DET	the
closet	NOUN	closet
and	CCONJ	and
walked	VERB	walk
towards	ADP	towards
the	DET	the
mirror	NOUN	mirror
;	PUNCT	;
and	CCONJ	and
simultaneously	ADV	simultaneously
the	DET	the
