SUBSPACE	NOUN	subspace
figured	VERB	figure
out	ADP	out
a	DET	a
_	ADJ	_
variable	ADJ	variable
_	ADJ	_
time	NOUN	time
of	ADP	of
some	DET	some
kind	NOUN	kind
or	CCONJ	or
other	ADJ	other
.	PUNCT	.
Anyway	ADV	anyway
,	PUNCT	,
you	PRON	you
girls	NOUN	girl
'	PART	'
slowness	NOUN	slowness
in	ADP	in
producing	VERB	produce
has	AUX	have
given	VERB	give
the	DET	the
old	ADJ	old
boy	NOUN	boy
a	DET	a
big	ADJ	big
lift	NOUN	lift
,	PUNCT	,
and	CCONJ	and
I	PRON	I
'm	AUX	be
mighty	ADV	mighty
glad	ADJ	glad
of	ADP	of
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
But	CCONJ	but
are	AUX	be
n't	PART	not
you	PRON	you
_	PUNCT	_
worried	ADJ	worried
_	PUNCT	_
,	PUNCT	,
sweetheart	NOUN	sweetheart
?	PUNCT	?
Not	PART	not
even	ADV	even
the	DET	the
least	ADJ	least
little	ADJ	little
bit	NOUN	bit
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Of	ADV	of
course	ADV	course
not	PART	not
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
Deston	PROPN	Deston
very	ADV	very
evidently	ADV	evidently
meant	VERB	mean
just	ADV	just
that	DET	that
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
am	AUX	be
.	PUNCT	.
I	PRON	I
ca	AUX	can
n't	PART	not
help	VERB	help
but	CCONJ	but
be	AUX	be
.	PUNCT	.
Why	SCONJ	why
are	AUX	be
n't	PART	not
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Because	SCONJ	because
Doc	PROPN	Doc
is	AUX	be
n't	PART	not
,	PUNCT	,
and	CCONJ	and
he	PRON	he
knows	VERB	know
his	PRON	his
stuff	NOUN	stuff
,	PUNCT	,
believe	VERB	believe
me	PRON	I
.	PUNCT	.
He	PRON	he
ca	AUX	can
n't	PART	not
lie	VERB	lie
any	ADV	any
better	ADV	well
than	ADP	than
a	DET	a
three	NUM	three
-	PUNCT	-
year	NOUN	year
-	PUNCT	-
old	ADJ	old
,	PUNCT	,
and	CCONJ	and
he	PRON	he
's	AUX	be
_	PUNCT	_
sure	ADJ	sure
_	PUNCT	_
that	SCONJ	that
all	DET	all
four	NUM	four
of	ADP	of
you	PRON	you
are	AUX	be
just	ADV	just
as	ADV	as
safe	ADJ	safe
as	ADP	as
though	SCONJ	though
you	PRON	you
were	AUX	be
in	ADP	in
God	PROPN	God
's	PART	's
lefthand	NOUN	lefthand
hip	NOUN	hip
pocket	NOUN	pocket
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Oh	INTJ	oh
--	PUNCT	--
that	DET	that
's	AUX	be
right	ADJ	right
.	PUNCT	.
I	PRON	I
never	ADV	never
thought	VERB	think
of	ADP	of
it	PRON	it
that	DET	that
way	NOUN	way
.	PUNCT	.
So	ADV	so
I	PRON	I
_	PUNCT	_
do	AUX	do
n't	PART	not
_	PUNCT	_
have	AUX	have
anything	PRON	anything
to	PART	to
worry	VERB	worry
about	ADP	about
,	PUNCT	,
do	AUX	do
I	PRON	I
?	PUNCT	?
""""	PUNCT	""""
She	PRON	she
lifted	VERB	lift
her	PRON	her
lips	NOUN	lip
to	PART	to
be	AUX	be
kissed	VERB	kiss
;	PUNCT	;
and	CCONJ	and
the	DET	the
kiss	NOUN	kiss
was	AUX	be
long	ADJ	long
and	CCONJ	and
sweet	ADJ	sweet
.	PUNCT	.
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
Time	NOUN	time
flew	VERB	fly
past	ADV	past
until	ADP	until
,	PUNCT	,
one	NUM	one
day	NOUN	day
a	DET	a
couple	NOUN	couple
of	ADP	of
weeks	NOUN	week
short	ADV	short
of	ADP	of
arrival	NOUN	arrival
,	PUNCT	,
Adams	PROPN	Adams
rushed	VERB	rush
up	ADV	up
to	ADP	to
Deston	PROPN	Deston
and	CCONJ	and
Jones	PROPN	Jones
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
have	AUX	have
it	PRON	it
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
shouted	VERB	shout
,	PUNCT	,
and	CCONJ	and
began	VERB	begin
to	PART	to
spout	VERB	spout
a	DET	a
torrent	NOUN	torrent
of	ADP	of
higher	ADJ	high
--	PUNCT	--
very	ADV	very
_	PUNCT	_
much	ADV	much
_	PUNCT	_
higher	ADJ	high
--	PUNCT	--
mathematics	NOUN	mathematic
.	PUNCT	.
""""	PUNCT	""""
Hold	VERB	hold
it	PRON	it
,	PUNCT	,
Doc	PROPN	Doc
!	PUNCT	!
""""	PUNCT	""""
Deston	PROPN	Deston
held	VERB	hold
up	ADP	up
an	DET	an
expostulatory	ADJ	expostulatory
hand	NOUN	hand
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
read	VERB	read
you	PRON	you
zero	NUM	zero
and	CCONJ	and
ten	NUM	ten
.	PUNCT	.
Ca	AUX	can
n't	PART	not
you	PRON	you
delouse	VERB	delouse
your	PRON	your
signal	NOUN	signal
?	PUNCT	?
Whittle	VERB	whittle
the	DET	the
stuff	NOUN	stuff
down	ADP	down
to	ADP	to
our	PRON	our
size	NOUN	size
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
W	INTJ	w
-	PUNCT	-
e	X	e
-	PUNCT	-
l	X	l
-	PUNCT	-
l-	NOUN	l-
,	PUNCT	,
""""	PUNCT	""""
the	DET	the
scientist	NOUN	scientist
looked	VERB	look
hurt	VERB	hurt
,	PUNCT	,
but	CCONJ	but
did	AUX	do
consent	VERB	consent
to	PART	to
forego	VERB	forego
the	DET	the
high	ADJ	high
math	NOUN	math
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
discharge	NOUN	discharge
_	PUNCT	_
is	AUX	be
_	PUNCT	_
catastrophic	ADJ	catastrophic
;	PUNCT	;
in	ADP	in
energy	NOUN	energy
equivalent	ADJ	equivalent
something	PRON	something
of	ADP	of
the	DET	the
order	NOUN	order
of	ADP	of
magnitude	NOUN	magnitude
of	ADP	of
ten	NUM	ten
thousand	NUM	thousand
discharges	NOUN	discharge
of	ADP	of
lightning	NOUN	lightning
.	PUNCT	.
And	CCONJ	and
,	PUNCT	,
unfortunately	ADV	unfortunately
,	PUNCT	,
I	PRON	I
do	AUX	do
_	PUNCT	_
not	PART	not
_	PUNCT	_
know	VERB	know
what	PRON	what
it	PRON	it
is	AUX	be
.	PUNCT	.
It	PRON	it
is	AUX	be
virtually	ADV	virtually
certain	ADJ	certain
,	PUNCT	,
however	ADV	however
,	PUNCT	,
that	SCONJ	that
we	PRON	we
will	AUX	will
be	AUX	be
able	ADJ	able
to	PART	to
dissipate	VERB	dissipate
it	PRON	it
in	ADP	in
successive	ADJ	successive
decrements	NOUN	decrement
by	ADP	by
the	DET	the
use	NOUN	use
of	ADP	of
long	ADJ	long
,	PUNCT	,
thin	ADJ	thin
leads	NOUN	lead
extending	VERB	extend
downward	ADV	downward
toward	ADP	toward
a	DET	a
high	ADJ	high
point	NOUN	point
of	ADP	of
the	DET	the
planet	NOUN	planet
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Wire	NOUN	wire
,	PUNCT	,
you	PRON	you
mean	VERB	mean
?	PUNCT	?
What	PRON	what
kind	NOUN	kind
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
The	DET	the
material	NOUN	material
is	AUX	be
not	PART	not
important	ADJ	important
except	SCONJ	except
in	ADP	in
that	SCONJ	that
it	PRON	it
should	AUX	should
have	AUX	have
sufficient	ADJ	sufficient
tensile	ADJ	tensile
strength	NOUN	strength
to	PART	to
support	VERB	support
as	ADV	as
many	ADJ	many
miles	NOUN	mile
as	ADP	as
possible	ADJ	possible
of	ADP	of
its	PRON	its
own	ADJ	own
length	NOUN	length
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
We	PRON	we
've	AUX	have
got	VERB	get
dozens	NOUN	dozen
of	ADP	of
coils	NOUN	coil
of	ADP	of
hook	VERB	hook
-	PUNCT	-
up	ADP	up
wire	NOUN	wire
,	PUNCT	,
""""	PUNCT	""""
Deston	PROPN	Deston
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
but	CCONJ	but
not	PART	not
too	ADV	too
many	ADJ	many
_	PUNCT	_
miles	NOUN	mile
_	PUNCT	_
and	CCONJ	and
it	PRON	it
's	AUX	be
soft	ADJ	soft
stuff	NOUN	stuff
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
_	PUNCT	_
Graham	PROPN	Graham
_	PUNCT	_
wire	NOUN	wire
!	PUNCT	!
""""	PUNCT	""""
Jones	PROPN	Jones
snapped	VERB	snap
his	PRON	his
finger	NOUN	finger
.	PUNCT	.
""""	PUNCT	""""
Of	ADV	of
course	ADV	course
,	PUNCT	,
""""	PUNCT	""""
Deston	PROPN	Deston
agreed	VERB	agree
.	PUNCT	.
""""	PUNCT	""""
Hundreds	NOUN	hundred
of	ADP	of
miles	NOUN	mile
of	ADP	of
it	PRON	it
.	PUNCT	.
Float	VERB	float
the	DET	the
senser	NOUN	senser
down	ADP	down
on	ADP	on
a	DET	a
Hotchkiss----	PROPN	Hotchkiss----
""""	PUNCT	""""
""""	PUNCT	""""
Tear	VERB	tear
-	PUNCT	-
out	ADP	out
.	PUNCT	.
""""	PUNCT	""""
Jones	PROPN	Jones
objected	VERB	object
.	PUNCT	.
""""	PUNCT	""""
Bailey	PROPN	Bailey
it	PRON	it
--	PUNCT	--
spidered	VERB	spidere
out	ADP	out
to	ADP	to
twenty	NUM	twenty
or	CCONJ	or
so	ADV	so
big	ADJ	big
,	PUNCT	,
flat	ADJ	flat
feet	NOUN	foot
.	PUNCT	.
That	DET	that
'll	AUX	will
take	VERB	take
metal	NOUN	metal
,	PUNCT	,
but	CCONJ	but
we	PRON	we
can	AUX	can
cannibal	VERB	cannibal
the	DET	the
whole	ADJ	whole
Middle	NOUN	middle
without	ADP	without
weakening	VERB	weaken
the	DET	the
structure	NOUN	structure
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Sure	ADV	sure
...	PUNCT	...
surges	VERB	surge
--	PUNCT	--
backlash	NOUN	backlash
.	PUNCT	.
Remote	VERB	remote
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Check	VERB	check
.	PUNCT	.
Remote	VERB	remote
everything	PRON	everything
to	ADP	to
Baby	PROPN	Baby
Two	NUM	two
,	PUNCT	,
and----	CCONJ	and----
""""	PUNCT	""""
""""	PUNCT	""""
Would	AUX	would
you	PRON	you
mind	VERB	mind
delousing	VERB	delouse
_	PUNCT	_
your	PRON	your
_	PUNCT	_
signal	NOUN	signal
?	PUNCT	?
""""	PUNCT	""""
Adams	PROPN	Adams
asked	VERB	ask
,	PUNCT	,
caustically	ADV	caustically
.	PUNCT	.
""""	PUNCT	""""
'	PUNCT	'
Scuse	VERB	scuse
,	PUNCT	,
please	INTJ	please
,	PUNCT	,
Doc	PROPN	Doc
.	PUNCT	.
A	DET	a
guy	NOUN	guy
does	AUX	do
talk	VERB	talk
better	ADV	well
in	ADP	in
his	PRON	his
own	ADJ	own
lingo	NOUN	lingo
,	PUNCT	,
does	AUX	do
n't	PART	not
he	PRON	he
?	PUNCT	?
Well	INTJ	well
,	PUNCT	,
Graham	PROPN	Graham
wire	NOUN	wire
is	AUX	be
one	NUM	one
-	PUNCT	-
point	NOUN	point
-	PUNCT	-
three	NUM	three
-	PUNCT	-
millimeter	NOUN	millimeter
-	PUNCT	-
diameter	NOUN	diameter
,	PUNCT	,
ultra	ADJ	ultra
-	PUNCT	-
high	ADJ	high
-	PUNCT	-
tensile	ADJ	tensile
steel	NOUN	steel
wire	NOUN	wire
.	PUNCT	.
Used	VERB	use
for	ADP	for
re	VERB	re
-	NOUN	-
wrapping	VERB	wrap
the	DET	the
Grahams	PROPN	Grahams
,	PUNCT	,
you	PRON	you
know	VERB	know
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
No	INTJ	no
,	PUNCT	,
I	PRON	I
do	AUX	do
n't	PART	not
know	VERB	know
.	PUNCT	.
What	PRON	what
are	AUX	be
Grahams	PROPN	Grahams
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Why	SCONJ	why
,	PUNCT	,
they	PRON	they
're	AUX	be
the	DET	the
intermediates	NOUN	intermediate
between	ADP	between
the	DET	the
Chaytors	PROPN	Chaytors
...	PUNCT	...
O.	PROPN	O.
K.	PROPN	K.
,	PUNCT	,
O.	PROPN	O.
K.	NOUN	k.
,	PUNCT	,
they	PRON	they
're	AUX	be
something	PRON	something
like	ADP	like
bottles	NOUN	bottle
,	PUNCT	,
that	PRON	that
have	AUX	have
to	PART	to
stand	VERB	stand
terrifically	ADV	terrifically
high	ADJ	high
pressures	NOUN	pressure
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
That	DET	that
's	AUX	be
what	PRON	what
I	PRON	I
want	VERB	want
to	PART	to
know	VERB	know
.	PUNCT	.
Such	ADJ	such
wire	NOUN	wire
will	AUX	will
do	AUX	do
very	ADV	very
nicely	ADV	nicely
.	PUNCT	.
Note	VERB	note
now	ADV	now
that	SCONJ	that
our	PRON	our
bodies	NOUN	body
must	AUX	must
be	AUX	be
grounded	VERB	ground
very	ADV	very
thoroughly	ADV	thoroughly
to	ADP	to
the	DET	the
metal	NOUN	metal
of	ADP	of
the	DET	the
ship	NOUN	ship
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
You	PRON	you
're	AUX	be
so	ADV	so
right	ADJ	right
.	PUNCT	.
We	PRON	we
'll	AUX	will
wrap	VERB	wrap
the	DET	the
girls	NOUN	girl
in	ADP	in
silver	ADJ	silver
-	PUNCT	-
mesh	NOUN	mesh
underwear	NOUN	underwear
up	ADP	up
to	ADP	to
the	DET	the
eyeballs	NOUN	eyeball
,	PUNCT	,
and	CCONJ	and
run	VERB	run
leads	NOUN	lead
as	ADV	as
big	ADJ	big
as	ADP	as
my	PRON	my
wrist	NOUN	wrist
to	ADP	to
the	DET	the
frame	NOUN	frame
.	PUNCT	.
""""	PUNCT	""""
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
The	DET	the
approach	NOUN	approach
was	AUX	be
made	VERB	make
,	PUNCT	,
and	CCONJ	and
the	DET	the
fourth	ADJ	fourth
planet	NOUN	planet
out	ADV	out
from	ADP	from
that	DET	that
strange	ADJ	strange
sun	NOUN	sun
was	AUX	be
selected	VERB	select
as	ADP	as
a	DET	a
ground	NOUN	ground
.	PUNCT	.
That	DET	that
planet	NOUN	planet
was	AUX	be
not	PART	not
at	ADV	at
all	ADV	all
like	ADP	like
Earth	PROPN	Earth
.	PUNCT	.
It	PRON	it
had	AUX	have
very	ADV	very
little	ADJ	little
water	NOUN	water
,	PUNCT	,
very	ADV	very
little	ADJ	little
atmosphere	NOUN	atmosphere
,	PUNCT	,
and	CCONJ	and
very	ADV	very
little	ADJ	little
vegetation	NOUN	vegetation
.	PUNCT	.
It	PRON	it
was	AUX	be
twice	ADV	twice
as	ADV	as
massive	ADJ	massive
as	ADP	as
Earth	PROPN	Earth
;	PUNCT	;
its	PRON	its
surface	NOUN	surface
was	AUX	be
rugged	ADJ	rugged
and	CCONJ	and
jagged	ADJ	jagged
;	PUNCT	;
one	NUM	one
of	ADP	of
its	PRON	its
stupendous	ADJ	stupendous
mountain	NOUN	mountain
ranges	NOUN	range
had	AUX	have
sharp	ADJ	sharp
peaks	NOUN	peak
more	ADJ	more
than	ADP	than
forty	NUM	forty
thousand	NUM	thousand
feet	NOUN	foot
high	ADJ	high
.	PUNCT	.
""""	PUNCT	""""
There	PRON	there
's	AUX	be
one	NUM	one
thing	NOUN	thing
more	ADJ	more
we	PRON	we
must	AUX	must
do	AUX	do
,	PUNCT	,
""""	PUNCT	""""
Adams	PROPN	Adams
said	VERB	say
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
have	AUX	have
barely	ADV	barely
begun	VERB	begin
to	PART	to
study	VERB	study
this	DET	this
zeta	NOUN	zeta
field	NOUN	field
,	PUNCT	,
and	CCONJ	and
this	DET	this
one	NUM	one
may	AUX	may
very	ADV	very
well	ADV	well
be	AUX	be
unique	ADJ	unique
--	PUNCT	--
irreplaceable	ADJ	irreplaceable
.	PUNCT	.
We	PRON	we
must	AUX	must
,	PUNCT	,
therefore	ADV	therefore
,	PUNCT	,
launch	VERB	launch
all	DET	all
the	DET	the
lifecraft	NOUN	lifecraft
--	PUNCT	--
except	SCONJ	except
Number	NOUN	number
Two	NUM	two
,	PUNCT	,
of	ADP	of
course	NOUN	course
--	PUNCT	--
into	ADP	into
separate	ADJ	separate
orbits	NOUN	orbit
around	ADP	around
this	DET	this
sun	NOUN	sun
,	PUNCT	,
so	SCONJ	so
that	SCONJ	that
a	DET	a
properly	ADV	properly
-	PUNCT	-
staffed	VERB	staff
and	CCONJ	and
properly	ADV	properly
-	PUNCT	-
equipped	VERB	equip
expedition	NOUN	expedition
can	AUX	can
study	VERB	study
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Your	PRON	your
proper	ADJ	proper
expedition	NOUN	expedition
might	AUX	might
get	VERB	get
its	PRON	its
pants	NOUN	pant
burned	VERB	burn
off	ADP	off
,	PUNCT	,
too	ADV	too
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
There	PRON	there
is	AUX	be
always	ADV	always
that	DET	that
possibility	NOUN	possibility
;	PUNCT	;
but	CCONJ	but
I	PRON	I
will	AUX	will
insist	VERB	insist
on	ADP	on
being	AUX	be
assigned	VERB	assign
to	ADP	to
the	DET	the
project	NOUN	project
.	PUNCT	.
This	DET	this
information	NOUN	information
,	PUNCT	,
young	ADJ	young
man	NOUN	man
,	PUNCT	,
is	AUX	be
_	PUNCT	_
necessary	ADJ	necessary
_	X	_
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
O.	PROPN	O.
K.	PROPN	K.
,	PUNCT	,
Doc	PROPN	Doc
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
it	PRON	it
was	AUX	be
done	VERB	do
;	PUNCT	;
and	CCONJ	and
in	ADP	in
a	DET	a
few	ADJ	few
days	NOUN	day
the	DET	the
_	PUNCT	_
Procyon	PROPN	Procyon
_	PUNCT	_
hung	VERB	hang
motionless	ADJ	motionless
,	PUNCT	,
a	DET	a
good	ADJ	good
five	NUM	five
hundred	NUM	hundred
miles	NOUN	mile
high	ADJ	high
,	PUNCT	,
directly	ADV	directly
above	ADP	above
the	DET	the
highest	ADJ	high
,	PUNCT	,
sharpest	ADJ	sharp
mountain	NOUN	mountain
peak	NOUN	peak
they	PRON	they
had	AUX	have
been	AUX	be
able	ADJ	able
to	PART	to
find	VERB	find
.	PUNCT	.
The	DET	the
Bailey	PROPN	Bailey
boom	NOUN	boom
,	PUNCT	,
with	ADP	with
its	PRON	its
spider	NOUN	spider
-	PUNCT	-
web	NOUN	web
-	PUNCT	-
like	ADJ	like
network	NOUN	network
of	ADP	of
grounding	VERB	ground
cables	NOUN	cable
and	CCONJ	and
with	ADP	with
a	DET	a
large	ADJ	large
pulley	NOUN	pulley
at	ADP	at
its	PRON	its
end	NOUN	end
,	PUNCT	,
extended	VERB	extend
two	NUM	two
hundred	NUM	hundred
feet	NOUN	foot
straight	ADV	straight
out	ADV	out
from	ADP	from
the	DET	the
side	NOUN	side
of	ADP	of
the	DET	the
ship	NOUN	ship
.	PUNCT	.
A	DET	a
twenty	NUM	twenty
-	PUNCT	-
five	NUM	five
-	PUNCT	-
mile	NOUN	mile
coil	NOUN	coil
of	ADP	of
Graham	PROPN	Graham
wire	NOUN	wire
was	AUX	be
mounted	VERB	mount
on	ADP	on
the	DET	the
remote	NOUN	remote
-	PUNCT	-
controlled	VERB	control
Hotchkiss	PROPN	Hotchkiss
reel	NOUN	reel
.	PUNCT	.
The	DET	the
end	NOUN	end
of	ADP	of
the	DET	the
wire	NOUN	wire
was	AUX	be
run	VERB	run
out	ADV	out
over	ADP	over
the	DET	the
pulley	NOUN	pulley
;	PUNCT	;
a	DET	a
fifteen	NUM	fifteen
-	PUNCT	-
pound	NOUN	pound
weight	NOUN	weight
,	PUNCT	,
to	PART	to
act	VERB	act
both	DET	both
as	ADP	as
a	DET	a
""""	PUNCT	""""
senser	NOUN	senser
""""	PUNCT	""""
and	CCONJ	and
to	PART	to
keep	VERB	keep
the	DET	the
wire	NOUN	wire
from	ADP	from
fouling	VERB	foul
,	PUNCT	,
was	AUX	be
attached	VERB	attach
;	PUNCT	;
and	CCONJ	and
a	DET	a
few	ADJ	few
hundred	NUM	hundred
feet	NOUN	foot
of	ADP	of
wire	NOUN	wire
were	AUX	be
run	VERB	run
out	ADP	out
.	PUNCT	.
Then	ADV	then
,	PUNCT	,
in	ADP	in
Lifecraft	PROPN	Lifecraft
Two	NUM	two
--	PUNCT	--
as	ADV	as
far	ADV	far
away	ADV	away
from	ADP	from
the	DET	the
""""	PUNCT	""""
business	NOUN	business
district	NOUN	district
""""	PUNCT	""""
as	ADP	as
they	PRON	they
could	AUX	could
get	VERB	get
--	PUNCT	--
the	DET	the
human	ADJ	human
bodies	NOUN	body
were	AUX	be
grounded	VERB	ground
and	CCONJ	and
Deston	PROPN	Deston
started	VERB	start
the	DET	the
reel	NOUN	reel
.	PUNCT	.
The	DET	the
wire	NOUN	wire
ran	VERB	run
out	ADP	out
--	PUNCT	--
and	CCONJ	and
ran	VERB	run
--	PUNCT	--
and	CCONJ	and
ran	VERB	run
--	PUNCT	--
and	CCONJ	and
ran	VERB	run
.	PUNCT	.
The	DET	the
full	ADJ	full
twenty	NUM	twenty
-	PUNCT	-
five	NUM	five
miles	NOUN	mile
were	AUX	be
paid	VERB	pay
out	ADP	out
,	PUNCT	,
and	CCONJ	and
still	ADV	still
nothing	PRON	nothing
happened	VERB	happen
.	PUNCT	.
Then	ADV	then
,	PUNCT	,
very	ADV	very
slowly	ADV	slowly
,	PUNCT	,
Deston	PROPN	Deston
let	VERB	let
the	DET	the
big	ADJ	big
ship	NOUN	ship
move	VERB	move
straight	ADV	straight
downward	ADV	downward
.	PUNCT	.
Until	ADP	until
,	PUNCT	,
finally	ADV	finally
,	PUNCT	,
it	PRON	it
happened	VERB	happen
.	PUNCT	.
There	PRON	there
was	AUX	be
a	DET	a
blast	NOUN	blast
beside	ADP	beside
which	DET	which
the	DET	the
most	ADV	most
terrific	ADJ	terrific
flash	NOUN	flash
of	ADP	of
lightning	NOUN	lightning
ever	ADV	ever
seen	VERB	see
on	ADP	on
Earth	PROPN	Earth
would	AUX	would
have	AUX	have
seemed	VERB	seem
like	ADP	like
a	DET	a
firecracker	NOUN	firecracker
.	PUNCT	.
In	ADP	in
what	PRON	what
was	AUX	be
almost	ADV	almost
a	ADJ	a
vacuum	NOUN	vacuum
though	SCONJ	though
she	PRON	she
was	AUX	be
,	PUNCT	,
the	DET	the
whole	ADJ	whole
immense	ADJ	immense
mass	NOUN	mass
of	ADP	of
the	DET	the
_	PUNCT	_
Procyon	PROPN	Procyon
_	PUNCT	_
was	AUX	be
hurled	VERB	hurl
upward	ADV	upward
like	ADP	like
the	DET	the
cork	NOUN	cork
out	ADP	out
of	ADP	of
a	DET	a
champagne	NOUN	champagne
bottle	NOUN	bottle
.	PUNCT	.
And	CCONJ	and
as	ADP	as
for	ADP	for
what	PRON	what
it	PRON	it
_	SYM	_
felt	VERB	feel
_	PUNCT	_
like	ADP	like
--	PUNCT	--
since	SCONJ	since
the	DET	the
five	NUM	five
who	PRON	who
experienced	VERB	experience
it	PRON	it
could	AUX	could
never	ADV	never
describe	VERB	describe
it	PRON	it
,	PUNCT	,
even	ADV	even
to	ADP	to
each	DET	each
other	ADJ	other
,	PUNCT	,
it	PRON	it
is	AUX	be
obviously	ADV	obviously
indescribable	ADJ	indescribable
by	ADP	by
or	CCONJ	or
to	ADP	to
anyone	PRON	anyone
else	ADV	else
.	PUNCT	.
As	ADP	as
Bernice	PROPN	Bernice
said	VERB	say
long	ADV	long
afterward	ADV	afterward
,	PUNCT	,
when	SCONJ	when
she	PRON	she
was	AUX	be
being	AUX	be
pressed	VERB	press
by	ADP	by
a	DET	a
newsman	NOUN	newsman
:	PUNCT	:
""""	PUNCT	""""
Just	ADV	just
tell	VERB	tell
'em	PRON	them
it	PRON	it
was	AUX	be
the	DET	the
living	ADJ	living
end	NOUN	end
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
that	DET	that
is	AUX	be
as	ADV	as
good	ADJ	good
a	DET	a
description	NOUN	description
as	ADP	as
any	DET	any
.	PUNCT	.
The	DET	the
girls	NOUN	girl
were	AUX	be
unwrapped	VERB	unwrap
from	ADP	from
their	PRON	their
silver	ADJ	silver
-	PUNCT	-
mesh	NOUN	mesh
cocoons	NOUN	cocoon
and	CCONJ	and
,	PUNCT	,
after	ADP	after
a	DET	a
minute	NOUN	minute
or	CCONJ	or
so	ADV	so
of	ADP	of
semihysterics	NOUN	semihysteric
,	PUNCT	,
were	AUX	be
as	ADV	as
good	ADJ	good
as	ADP	as
new	ADJ	new
.	PUNCT	.
Then	ADV	then
Deston	PROPN	Deston
stared	VERB	stare
into	ADP	into
the	DET	the
'	ADJ	'
scope	NOUN	scope
and	CCONJ	and
gulped	VERB	gulp
.	PUNCT	.
Without	ADP	without
saying	VERB	say
a	DET	a
word	NOUN	word
he	PRON	he
waved	VERB	wave
a	DET	a
hand	NOUN	hand
and	CCONJ	and
the	DET	the
others	NOUN	other
looked	VERB	look
.	PUNCT	.
It	PRON	it
seemed	VERB	seem
as	ADP	as
though	SCONJ	though
the	DET	the
entire	ADJ	entire
tip	NOUN	tip
of	ADP	of
the	DET	the
mountain	NOUN	mountain
was	AUX	be
gone	VERB	go
;	PUNCT	;
had	AUX	have
become	VERB	become
a	DET	a
seething	VERB	seethe
,	PUNCT	,
flaming	VERB	flame
volcano	NOUN	volcano
on	ADP	on
a	DET	a
world	NOUN	world
that	PRON	that
had	AUX	have
known	VERB	know
no	DET	no
volcanism[3	NOUN	volcanism[3
]	X	]
for	ADP	for
hundreds	NOUN	hundred
of	ADP	of
thousands	NOUN	thousand
of	ADP	of
years	NOUN	year
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
what	PRON	what
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Deston	PROPN	Deston
finally	ADV	finally
,	PUNCT	,
""""	PUNCT	""""
do	AUX	do
you	PRON	you
suppose	VERB	suppose
happened	VERB	happen
to	ADP	to
the	DET	the
other	ADJ	other
side	NOUN	side
of	ADP	of
the	DET	the
ship	NOUN	ship
?	PUNCT	?
""""	PUNCT	""""
The	DET	the
boom	NOUN	boom
,	PUNCT	,
of	ADP	of
course	NOUN	course
,	PUNCT	,
was	AUX	be
gone	VERB	go
.	PUNCT	.
So	ADV	so
were	AUX	be
all	DET	all
twenty	NUM	twenty
of	ADP	of
the	DET	the
grounding	NOUN	grounding
cables	NOUN	cable
which	DET	which
,	PUNCT	,
each	DET	each
the	DET	the
size	NOUN	size
of	ADP	of
a	DET	a
man	NOUN	man
's	PART	's
arm	NOUN	arm
,	PUNCT	,
had	AUX	have
fanned	VERB	fan
out	ADP	out
in	ADP	in
all	DET	all
directions	NOUN	direction
to	ADP	to
anchorages	NOUN	anchorage
welded	VERB	weld
solidly	ADV	solidly
to	ADP	to
the	DET	the
vessel	NOUN	vessel
's	PART	's
skin	NOUN	skin
and	CCONJ	and
frame	NOUN	frame
.	PUNCT	.
The	DET	the
