&	CCONJ	&
hounded	VERB	hound
from	ADP	from
England	PROPN	England
.	PUNCT	.
She	PRON	she
asked	VERB	ask
herself	PRON	herself
,	PUNCT	,
terror	NOUN	terror
-	PUNCT	-
stricken	VERB	stricken
,	PUNCT	,
if	SCONJ	if
it	PRON	it
were	AUX	be
better	ADJ	well
that	SCONJ	that
the	DET	the
child	NOUN	child
should	AUX	should
be	AUX	be
born	VERB	bear
out	ADP	out
of	ADP	of
wedlock	NOUN	wedlock
than	ADP	than
born	VERB	bear
in	ADP	in
scandal	NOUN	scandal
.	PUNCT	.
She	PRON	she
told	VERB	tell
herself	PRON	herself
that	SCONJ	that
wedlock	NOUN	wedlock
,	PUNCT	,
won	VERB	win
as	ADP	as
her	PRON	her
lover	NOUN	lover
pleaded	VERB	plead
with	ADP	with
her	PRON	she
to	PART	to
win	VERB	win
it	PRON	it
,	PUNCT	,
at	ADP	at
the	DET	the
price	NOUN	price
of	ADP	of
notoriety	NOUN	notoriety
and	CCONJ	and
exile	NOUN	exile
,	PUNCT	,
would	AUX	would
be	AUX	be
the	DET	the
blacker	NOUN	blacker
stigma	NOUN	stigma
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
can	AUX	can
go	VERB	go
abroad	ADV	abroad
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
.	PUNCT	.
How	SCONJ	how
would	AUX	would
that	DET	that
help	VERB	help
the	DET	the
unborn	ADJ	unborn
?	PUNCT	?
Hide	VERB	hide
themselves	PRON	themselves
wheresoever	SCONJ	wheresoever
they	PRON	they
might	AUX	might
,	PUNCT	,
their	PRON	their
world	NOUN	world
would	AUX	would
not	PART	not
forget	VERB	forget
.	PUNCT	.
If	SCONJ	if
she	PRON	she
gave	VERB	give
way	NOUN	way
to	ADP	to
Ronnie	PROPN	Ronnie
,	PUNCT	,
then	ADV	then
--	PUNCT	--
for	ADP	for
at	ADP	at
least	ADJ	least
a	DET	a
generation	NOUN	generation
--	PUNCT	--
men	NOUN	man
and	CCONJ	and
women	NOUN	woman
of	ADP	of
their	PRON	their
own	ADJ	own
class	NOUN	class
would	AUX	would
remember	VERB	remember
,	PUNCT	,
when	SCONJ	when
they	PRON	they
spoke	VERB	speak
of	ADP	of
Julia	PROPN	Julia
Cavendish	PROPN	Cavendish
's	PART	's
grandchild	NOUN	grandchild
,	PUNCT	,
how	SCONJ	how
Julia	PROPN	Julia
Cavendish	PROPN	Cavendish
's	PART	's
son	NOUN	son
had	AUX	have
ruined	VERB	ruin
his	PRON	his
career	NOUN	career
for	ADP	for
the	DET	the
sake	NOUN	sake
of	ADP	of
Hector	PROPN	Hector
Brunton	PROPN	Brunton
's	PART	's
wife	NOUN	wife
.	PUNCT	.
And	CCONJ	and
yet	ADV	yet
,	PUNCT	,
what	PRON	what
else	ADV	else
was	AUX	be
there	PRON	there
to	PART	to
do	AUX	do
but	SCONJ	but
yield	VERB	yield
to	ADP	to
Ronnie	PROPN	Ronnie
's	PART	's
wishes	NOUN	wish
?	PUNCT	?
And	CCONJ	and
yet	ADV	yet
,	PUNCT	,
even	ADV	even
yielding	VERB	yield
,	PUNCT	,
what	PRON	what
would	AUX	would
be	AUX	be
gained	VERB	gain
?	PUNCT	?
The	DET	the
divorce	NOUN	divorce
,	PUNCT	,
if	SCONJ	if
divorce	NOUN	divorce
came	VERB	come
,	PUNCT	,
would	AUX	would
come	VERB	come
too	ADV	too
late	ADV	late
.	PUNCT	.
Or	CCONJ	or
would	AUX	would
it	PRON	it
be	AUX	be
just	ADV	just
in	ADP	in
time	NOUN	time
?	PUNCT	?
She	PRON	she
did	AUX	do
n't	PART	not
know	VERB	know
.	PUNCT	.
She	PRON	she
could	AUX	could
n't	PART	not
think	VERB	think
.	PUNCT	.
She	PRON	she
could	AUX	could
only	ADV	only
reproach	VERB	reproach
herself	PRON	herself
bitterly	ADV	bitterly
for	ADP	for
the	DET	the
pride	NOUN	pride
which	DET	which
had	AUX	have
so	ADV	so
long	ADV	long
prevented	VERB	prevent
her	PRON	she
from	ADP	from
seeking	VERB	seek
out	ADP	out
Hector	PROPN	Hector
.	PUNCT	.
But	CCONJ	but
Julia	PROPN	Julia
,	PUNCT	,
Aliette	PROPN	Aliette
could	AUX	could
not	PART	not
reproach	VERB	reproach
.	PUNCT	.
Even	ADV	even
though	SCONJ	though
Julia	PROPN	Julia
had	AUX	have
carried	VERB	carry
her	PRON	she
vendetta	NOUN	vendetta
beyond	ADP	beyond
the	DET	the
grave	NOUN	grave
,	PUNCT	,
it	PRON	it
was	AUX	be
--	PUNCT	--
Aliette	PROPN	Aliette
knew	VERB	know
--	PUNCT	--
no	DET	no
selfish	ADJ	selfish
vendetta	NOUN	vendetta
.	PUNCT	.
All	DET	all
that	PRON	that
Ronnie	PROPN	Ronnie
's	PART	's
mother	NOUN	mother
had	AUX	have
tried	VERB	try
to	PART	to
achieve	VERB	achieve
had	AUX	have
been	AUX	be
planned	VERB	plan
selflessly	ADV	selflessly
,	PUNCT	,
out	ADP	out
of	ADP	of
love	NOUN	love
for	ADP	for
them	PRON	they
,	PUNCT	,
and	CCONJ	and
not	PART	not
out	ADP	out
of	ADP	of
hate	NOUN	hate
for	ADP	for
Hector	PROPN	Hector
.	PUNCT	.
If	SCONJ	if
only	ADV	only
Julia	PROPN	Julia
were	AUX	be
alive	ADJ	alive
!	PUNCT	!
If	SCONJ	if
only	ADV	only
_	PUNCT	_
her	PRON	her
_	PUNCT	_
mother	NOUN	mother
had	AUX	have
been	AUX	be
such	ADJ	such
as	ADP	as
Julia	PROPN	Julia
!	PUNCT	!
If	SCONJ	if
only	ADV	only
she	PRON	she
could	AUX	could
have	AUX	have
taken	VERB	take
train	NOUN	train
to	ADP	to
Clyst	PROPN	Clyst
Fullerford	PROPN	Fullerford
!	PUNCT	!
If	SCONJ	if
only	ADV	only
she	PRON	she
could	AUX	could
lay	VERB	lay
the	DET	the
legal	ADJ	legal
issue	NOUN	issue
before	ADP	before
the	DET	the
legal	ADJ	legal
wisdom	NOUN	wisdom
of	ADP	of
Andrew	PROPN	Andrew
!	PUNCT	!
For	ADP	for
there	PRON	there
must	AUX	must
be	AUX	be
(	PUNCT	(
did	AUX	do
not	PART	not
intuition	NOUN	intuition
warn	VERB	warn
her	PRON	she
?	PUNCT	?
)	PUNCT	)
,	PUNCT	,
there	PRON	there
was	AUX	be
(	PUNCT	(
had	AUX	have
not	PART	not
Sir	PROPN	Sir
Peter	PROPN	Peter
almost	ADV	almost
said	VERB	say
so	ADV	so
?	PUNCT	?
)	PUNCT	)
some	DET	some
way	NOUN	way
,	PUNCT	,
legal	ADJ	legal
or	CCONJ	or
illegal	ADJ	illegal
,	PUNCT	,
out	ADP	out
of	ADP	of
this	DET	this
coil	NOUN	coil
,	PUNCT	,
some	DET	some
method	NOUN	method
by	ADP	by
which	DET	which
all	DET	all
four	NUM	four
of	ADP	of
them	PRON	they
--	PUNCT	--
she	PRON	she
,	PUNCT	,
Ronnie	PROPN	Ronnie
,	PUNCT	,
Ronnie	PROPN	Ronnie
's	PART	's
child	NOUN	child
,	PUNCT	,
Hector	PROPN	Hector
--	PUNCT	--
could	AUX	could
be	AUX	be
saved	VERB	save
.	PUNCT	.
Always	ADV	always
,	PUNCT	,
her	PRON	her
distraught	ADJ	distraught
mind	NOUN	mind
grew	VERB	grow
more	ADV	more
lenient	ADJ	lenient
toward	ADP	toward
Hector	PROPN	Hector
.	PUNCT	.
Ronnie	PROPN	Ronnie
,	PUNCT	,
her	NOUN	her
love	NOUN	love
and	CCONJ	and
loyalty	NOUN	loyalty
could	AUX	could
console	VERB	console
even	ADV	even
for	ADP	for
his	PRON	his
lost	VERB	lose
career	NOUN	career
.	PUNCT	.
The	DET	the
child	NOUN	child
(	PUNCT	(
that	PRON	that
fear	X	fear
also	ADV	also
she	PRON	she
knew	VERB	know
)	PUNCT	)
might	AUX	might
never	ADV	never
be	AUX	be
born	VERB	bear
.	PUNCT	.
But	CCONJ	but
Hector	PROPN	Hector
her	PRON	her
love	NOUN	love
could	AUX	could
not	PART	not
console	VERB	console
.	PUNCT	.
He	PRON	he
(	PUNCT	(
had	AUX	have
not	PART	not
Sir	PROPN	Sir
Peter	PROPN	Peter
said	VERB	say
so	ADV	so
?	PUNCT	?
)	PUNCT	)
would	AUX	would
suffer	VERB	suffer
as	ADV	as
much	ADV	much
as	ADP	as
they	PRON	they
.	PUNCT	.
He	PRON	he
might	AUX	might
have	AUX	have
to	PART	to
leave	VERB	leave
the	DET	the
bar	NOUN	bar
.	PUNCT	.
Was	AUX	be
that	DET	that
fair	ADJ	fair
?	PUNCT	?
Was	AUX	be
anything	PRON	anything
fair	ADJ	fair
?	PUNCT	?
2	NUM	2
Those	DET	those
two	NUM	two
days	NOUN	day
,	PUNCT	,
Bruton	PROPN	Bruton
Street	PROPN	Street
seemed	VERB	seem
to	PART	to
run	VERB	run
on	ADP	on
oiled	ADJ	oiled
wheels	NOUN	wheel
.	PUNCT	.
The	DET	the
""""	PUNCT	""""
ridiculous	ADJ	ridiculous
flat	NOUN	flat
""""	PUNCT	""""
was	AUX	be
locked	VERB	lock
up	ADP	up
.	PUNCT	.
Once	ADV	once
more	ADV	more
,	PUNCT	,
as	ADP	as
she	PRON	she
had	AUX	have
maided	VERB	maide
her	PRON	she
through	ADP	through
that	DET	that
other	ADJ	other
period	NOUN	period
of	ADP	of
indecision	NOUN	indecision
at	ADP	at
Hector	PROPN	Hector
's	PART	's
house	NOUN	house
in	ADP	in
Lancaster	PROPN	Lancaster
Gate	PROPN	Gate
,	PUNCT	,
Caroline	PROPN	Caroline
Staley	PROPN	Staley
maided	VERB	maide
her	PRON	her
mistress	NOUN	mistress
.	PUNCT	.
Now	ADV	now
,	PUNCT	,
as	ADP	as
then	ADV	then
,	PUNCT	,
the	DET	the
routine	NOUN	routine
of	ADP	of
life	NOUN	life
went	VERB	go
on	ADP	on
.	PUNCT	.
Yet	CCONJ	yet
routine	NOUN	routine
's	PART	's
self	NOUN	self
--	PUNCT	--
Aliette	PROPN	Aliette
felt	VERB	feel
--	PUNCT	--
demanded	VERB	demand
decision	NOUN	decision
.	PUNCT	.
Ronnie	PROPN	Ronnie
's	PART	's
mother	NOUN	mother
had	AUX	have
been	AUX	be
a	DET	a
woman	NOUN	woman
of	ADP	of
possessions	NOUN	possession
,	PUNCT	,
of	ADP	of
responsibilities	NOUN	responsibility
.	PUNCT	.
The	DET	the
proving	NOUN	proving
of	ADP	of
her	PRON	her
will	NOUN	will
pressed	VERB	press
.	PUNCT	.
She	PRON	she
had	AUX	have
been	AUX	be
a	DET	a
woman	NOUN	woman
of	ADP	of
genius	NOUN	genius
,	PUNCT	,
too	ADV	too
.	PUNCT	.
The	DET	the
publishing	NOUN	publishing
of	ADP	of
her	PRON	her
book	NOUN	book
was	AUX	be
a	DET	a
duty	NOUN	duty
one	NUM	one
owed	VERB	owe
to	ADP	to
the	DET	the
world	NOUN	world
.	PUNCT	.
The	DET	the
will	NOUN	will
and	CCONJ	and
the	DET	the
book	NOUN	book
haunted	VERB	haunt
Aliette	PROPN	Aliette
.	PUNCT	.
Ronnie	PROPN	Ronnie
had	AUX	have
locked	VERB	lock
them	PRON	they
both	DET	both
away	ADV	away
in	ADP	in
a	DET	a
drawer	NOUN	drawer
of	ADP	of
Julia	PROPN	Julia
's	PART	's
desk	NOUN	desk
;	PUNCT	;
but	CCONJ	but
it	PRON	it
seemed	VERB	seem
to	ADP	to
her	PRON	she
that	SCONJ	that
their	PRON	their
presence	NOUN	presence
pervaded	VERB	pervade
all	DET	all
the	DET	the
house	NOUN	house
.	PUNCT	.
She	PRON	she
felt	VERB	feel
conscious	ADJ	conscious
of	ADP	of
them	PRON	they
,	PUNCT	,
stalking	VERB	stalk
her	PRON	she
from	ADP	from
room	NOUN	room
to	ADP	to
room	NOUN	room
.	PUNCT	.
It	PRON	it
was	AUX	be
as	ADP	as
though	SCONJ	though
both	DET	both
demanded	VERB	demand
something	PRON	something
of	ADP	of
her	PRON	she
;	PUNCT	;
as	ADP	as
though	SCONJ	though
her	PRON	her
mind	NOUN	mind
alone	ADV	alone
could	AUX	could
decide	VERB	decide
their	PRON	their
destiny	NOUN	destiny
.	PUNCT	.
The	DET	the
will	NOUN	will
and	CCONJ	and
the	DET	the
book	NOUN	book
were	AUX	be
children	NOUN	child
!	PUNCT	!
Julia	PROPN	Julia
's	PART	's
brain	NOUN	brain
-	PUNCT	-
children	NOUN	child
!	PUNCT	!
To	PART	to
destroy	VERB	destroy
them	PRON	they
would	AUX	would
be	AUX	be
murder	NOUN	murder
.	PUNCT	.
To	PART	to
jeopardize	VERB	jeopardize
her	PRON	her
own	ADJ	own
chances	NOUN	chance
of	ADP	of
motherhood	NOUN	motherhood
(	PUNCT	(
that	DET	that
impulse	NOUN	impulse
,	PUNCT	,
also	ADV	also
,	PUNCT	,
she	PRON	she
knew	VERB	know
)	PUNCT	)
would	AUX	would
be	AUX	be
murder	NOUN	murder
.	PUNCT	.
What	PRON	what
could	AUX	could
one	PRON	one
do	AUX	do
?	PUNCT	?
What	PRON	what
could	AUX	could
one	PRON	one
do	AUX	do
?	PUNCT	?
Ronnie	PROPN	Ronnie
was	AUX	be
adamant	ADJ	adamant
.	PUNCT	.
Palpably	ADV	palpably
the	DET	the
mantle	NOUN	mantle
of	ADP	of
his	PRON	his
mother	NOUN	mother
's	PART	's
resolution	NOUN	resolution
had	AUX	have
fallen	VERB	fall
on	ADP	on
Ronnie	PROPN	Ronnie
's	PART	's
shoulders	NOUN	shoulder
.	PUNCT	.
Ronnie	PROPN	Ronnie
was	AUX	be
no	ADV	no
longer	ADV	long
the	DET	the
boyish	ADJ	boyish
lover	NOUN	lover
she	PRON	she
remembered	VERB	remember
.	PUNCT	.
Ronnie	PROPN	Ronnie
was	AUX	be
a	DET	a
man	NOUN	man
;	PUNCT	;
a	DET	a
man	NOUN	man
bent	ADJ	bent
on	ADP	on
self	NOUN	self
-	PUNCT	-
destruction	NOUN	destruction
,	PUNCT	,
willing	ADJ	willing
,	PUNCT	,
for	ADP	for
her	PRON	her
sake	NOUN	sake
,	PUNCT	,
to	PART	to
sacrifice	VERB	sacrifice
his	PRON	his
whole	ADJ	whole
career	NOUN	career
.	PUNCT	.
What	PRON	what
could	AUX	could
one	PRON	one
do	AUX	do
?	PUNCT	?
What	PRON	what
could	AUX	could
one	PRON	one
do	AUX	do
?	PUNCT	?
If	SCONJ	if
Ronnie	PROPN	Ronnie
knew	VERB	know
about	ADP	about
the	DET	the
child	NOUN	child
,	PUNCT	,
Ronnie	PROPN	Ronnie
might	AUX	might
kill	VERB	kill
Hector	PROPN	Hector
.	PUNCT	.
Ronnie	PROPN	Ronnie
hated	VERB	hate
Hector	PROPN	Hector
.	PUNCT	.
Ronnie	PROPN	Ronnie
would	AUX	would
n't	PART	not
mind	VERB	mind
the	DET	the
consequences	NOUN	consequence
,	PUNCT	,
so	ADV	so
long	ADV	long
as	ADP	as
Hector	PROPN	Hector
suffered	VERB	suffer
them	PRON	they
equally	ADV	equally
.	PUNCT	.
What	PRON	what
could	AUX	could
one	PRON	one
do	AUX	do
?	PUNCT	?
Only	ADV	only
play	VERB	play
for	ADP	for
time	NOUN	time
!	PUNCT	!
Time	NOUN	time
.	PUNCT	.
A	DET	a
third	ADJ	third
day	NOUN	day
went	VERB	go
by	ADV	by
.	PUNCT	.
She	PRON	she
must	AUX	must
decide	VERB	decide
--	PUNCT	--
decide	VERB	decide
!	PUNCT	!
Ronnie	PROPN	Ronnie
said	VERB	say
so	ADV	so
:	PUNCT	:
Sir	PROPN	Sir
Peter	PROPN	Peter
had	AUX	have
said	VERB	say
so	ADV	so
.	PUNCT	.
She	PRON	she
must	AUX	must
act	VERB	act
--	PUNCT	--
act	VERB	act
.	PUNCT	.
Better	ADJ	well
certain	ADJ	certain
ruin	NOUN	ruin
than	ADP	than
this	DET	this
suspense	NOUN	suspense
!	PUNCT	!
She	PRON	she
would	AUX	would
run	VERB	run
away	ADV	away
,	PUNCT	,
renounce	VERB	renounce
Ronnie	PROPN	Ronnie
forever	ADV	forever
,	PUNCT	,
renounce	VERB	renounce
her	PRON	her
legacy	NOUN	legacy
.	PUNCT	.
She	PRON	she
would	AUX	would
efface	VERB	efface
herself	PRON	herself
from	ADP	from
London	PROPN	London
,	PUNCT	,
take	VERB	take
that	DET	that
little	ADJ	little
cottage	NOUN	cottage
of	ADP	of
her	PRON	her
dreams	NOUN	dream
;	PUNCT	;
live	VERB	live
there	ADV	there
,	PUNCT	,
year	NOUN	year
in	ADV	in
,	PUNCT	,
year	NOUN	year
out	ADV	out
,	PUNCT	,
unknown	ADJ	unknown
and	CCONJ	and
unknowing	ADJ	unknowing
of	ADP	of
the	DET	the
world	NOUN	world
,	PUNCT	,
satisfied	ADJ	satisfied
with	ADP	with
a	DET	a
clandestine	ADJ	clandestine
Ronnie	PROPN	Ronnie
.	PUNCT	.
There	ADV	there
she	PRON	she
would	AUX	would
bring	VERB	bring
up	ADP	up
Ronnie	PROPN	Ronnie
's	PART	's
child	NOUN	child
,	PUNCT	,
his	PRON	his
manchild	NOUN	manchild
,	PUNCT	,
her	PRON	her
Dennis	PROPN	Dennis
;	PUNCT	;
bring	VERB	bring
him	PRON	he
up	ADP	up
in	ADP	in
ignorance	NOUN	ignorance
of	ADP	of
the	DET	the
smirch	NOUN	smirch
on	ADP	on
his	PRON	his
name	NOUN	name
,	PUNCT	,
until	ADP	until
such	ADJ	such
time	NOUN	time
as	ADP	as
he	PRON	he
grew	VERB	grow
old	ADJ	old
enough	ADV	enough
to	PART	to
judge	VERB	judge
for	ADP	for
himself	PRON	himself
whether	SCONJ	whether
she	PRON	she
had	AUX	have
done	VERB	do
right	NOUN	right
or	CCONJ	or
wrong	NOUN	wrong
.	PUNCT	.
She	PRON	she
would	AUX	would
go	VERB	go
to	ADP	to
Hector	PROPN	Hector
for	ADP	for
the	DET	the
last	ADJ	last
time	NOUN	time
,	PUNCT	,
implore	VERB	implore
him	PRON	he
--	PUNCT	--
for	ADP	for
Ronnie	PROPN	Ronnie
's	PART	's
sake	NOUN	sake
--	PUNCT	--
to	PART	to
take	VERB	take
pity	NOUN	pity
on	ADP	on
her	PRON	she
.	PUNCT	.
She	PRON	she
would	AUX	would
go	VERB	go
to	ADP	to
Ronnie	PROPN	Ronnie
,	PUNCT	,
implore	VERB	implore
him	PRON	he
--	PUNCT	--
for	ADP	for
her	PRON	her
own	ADJ	own
sake	NOUN	sake
--	PUNCT	--
to	PART	to
take	VERB	take
pity	NOUN	pity
on	ADP	on
Hector	PROPN	Hector
.	PUNCT	.
Like	ADP	like
a	DET	a
squirrel	NOUN	squirrel
-	PUNCT	-
cage	NOUN	cage
,	PUNCT	,
the	DET	the
future	NOUN	future
whirled	VERB	whirl
under	ADP	under
the	DET	the
crazed	ADJ	crazed
feet	NOUN	foot
of	ADP	of
Aliette	PROPN	Aliette
's	PART	's
thoughts	NOUN	thought
.	PUNCT	.
Like	ADP	like
a	DET	a
squirrel	NOUN	squirrel
,	PUNCT	,
her	PRON	her
crazed	ADJ	crazed
thoughts	NOUN	thought
spun	VERB	spin
the	DET	the
cage	NOUN	cage
of	ADP	of
the	DET	the
future	NOUN	future
.	PUNCT	.
Was	AUX	be
there	PRON	there
no	DET	no
way	NOUN	way
,	PUNCT	,
no	DET	no
way	NOUN	way
out	ADP	out
of	ADP	of
the	DET	the
cage	NOUN	cage
?	PUNCT	?
She	PRON	she
_	PUNCT	_
must	AUX	must
_	PUNCT	_
find	VERB	find
the	DET	the
way	NOUN	way
,	PUNCT	,
the	DET	the
way	NOUN	way
out	ADV	out
.	PUNCT	.
3	NUM	3
""""	PUNCT	""""
It	PRON	it
was	AUX	be
very	ADV	very
kind	ADJ	kind
of	ADP	of
you	PRON	you
to	PART	to
make	VERB	make
an	DET	an
appointment	NOUN	appointment
so	ADV	so
quickly	ADV	quickly
,	PUNCT	,
Sir	PROPN	Sir
Peter	PROPN	Peter
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Not	PART	not
at	ADV	at
all	ADV	all
,	PUNCT	,
dear	ADJ	dear
lady	NOUN	lady
,	PUNCT	,
not	PART	not
at	ADV	at
all	ADV	all
.	PUNCT	.
""""	PUNCT	""""
Inspecting	VERB	inspect
his	PRON	his
client	NOUN	client
benignantly	ADV	benignantly
across	ADP	across
the	DET	the
leather	NOUN	leather
-	PUNCT	-
topped	VERB	top
desk	NOUN	desk
by	ADP	by
the	DET	the
big	ADJ	big
window	NOUN	window
of	ADP	of
his	PRON	his
Norfolk	PROPN	Norfolk
Street	PROPN	Street
office	NOUN	office
,	PUNCT	,
Sir	PROPN	Sir
Peter	PROPN	Peter
Wilberforce	PROPN	Wilberforce
could	AUX	could
see	VERB	see
that	SCONJ	that
Aliette	PROPN	Aliette
's	PART	's
mental	ADJ	mental
tether	NOUN	tether
was	AUX	be
stretched	VERB	stretch
to	ADP	to
its	PRON	its
tautest	ADJ	taut
.	PUNCT	.
In	ADP	in
the	DET	the
low	ADJ	low
light	NOUN	light
of	ADP	of
a	DET	a
waning	VERB	wane
autumn	NOUN	autumn
sun	NOUN	sun
,	PUNCT	,
the	DET	the
face	NOUN	face
under	ADP	under
the	DET	the
black	ADJ	black
Russian	ADJ	russian
hat	NOUN	hat
showed	VERB	show
pale	ADJ	pale
as	ADP	as
thinnest	ADJ	thin
ivory	NOUN	ivory
.	PUNCT	.
The	DET	the
vivid	ADJ	vivid
eyes	NOUN	eye
were	AUX	be
pools	NOUN	pool
of	ADP	of
fear	NOUN	fear
.	PUNCT	.
Lines	NOUN	line
of	ADP	of
indecision	NOUN	indecision
penciled	VERB	pencil
the	DET	the
temples	NOUN	temple
.	PUNCT	.
But	CCONJ	but
the	DET	the
little	ADJ	little
black	ADJ	black
-	PUNCT	-
gloved	ADJ	gloved
hand	NOUN	hand
she	VERB	she
gave	VERB	give
him	PRON	he
had	AUX	have
not	PART	not
trembled	VERB	tremble
;	PUNCT	;
nor	CCONJ	nor
had	AUX	have
there	PRON	there
been	AUX	be
any	DET	any
fear	NOUN	fear
,	PUNCT	,
any	DET	any
indecision	NOUN	indecision
in	ADP	in
the	DET	the
shy	ADJ	shy
,	PUNCT	,
ladylike	ADJ	ladylike
voice	NOUN	voice
.	PUNCT	.
And	CCONJ	and
the	DET	the
baronet	NOUN	baronet
had	AUX	have
thought	VERB	think
,	PUNCT	,
""""	PUNCT	""""
Now	ADV	now
,	PUNCT	,
I	PRON	I
wonder	VERB	wonder
,	PUNCT	,
I	PRON	I
wonder	VERB	wonder
if	SCONJ	if
_	PUNCT	_
she	PRON	she
'd	AUX	would
_	PUNCT	_
have	AUX	have
the	DET	the
nerve	NOUN	nerve
.	PUNCT	.
""""	PUNCT	""""
His	PRON	his
eyes	NOUN	eye
ceased	VERB	cease
their	PRON	their
benignant	ADJ	benignant
inspection	NOUN	inspection
,	PUNCT	,
and	CCONJ	and
wandered	VERB	wander
--	PUNCT	--
apparently	ADV	apparently
aimless	ADJ	aimless
--	PUNCT	--
from	ADP	from
the	DET	the
sunlight	NOUN	sunlight
outside	ADV	outside
to	ADP	to
the	DET	the
closed	VERB	close
door	NOUN	door
,	PUNCT	,
round	ADP	round
the	DET	the
pictureless	ADJ	pictureless
walls	NOUN	wall
,	PUNCT	,
till	SCONJ	till
finally	ADV	finally
they	PRON	they
rested	VERB	rest
among	ADP	among
the	DET	the
racks	NOUN	rack
of	ADP	of
black	NOUN	black
deed	NOUN	deed
-	PUNCT	-
boxes	NOUN	box
.	PUNCT	.
There	PRON	there
were	AUX	be
many	ADJ	many
titled	VERB	title
names	NOUN	name
gold	NOUN	gold
-	PUNCT	-
lettered	VERB	letter
on	ADP	on
those	DET	those
japanned	VERB	japan
deed	NOUN	deed
-	PUNCT	-
boxes	NOUN	box
;	PUNCT	;
but	CCONJ	but
the	DET	the
two	NUM	two
names	NOUN	name
which	DET	which
interested	VERB	interest
Sir	PROPN	Sir
Peter	PROPN	Peter
's	PART	's
eye	NOUN	eye
bore	VERB	bear
no	DET	no
titles	NOUN	title
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
how	SCONJ	how
is	AUX	be
my	PRON	my
co	NOUN	co
-	NOUN	-
executor	NOUN	executor
,	PUNCT	,
""""	PUNCT	""""
prompted	VERB	prompt
his	PRON	his
voice	NOUN	voice
;	PUNCT	;
""""	PUNCT	""""
still	ADV	still
heroic	ADJ	heroic
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Worse	ADJ	bad
than	ADP	than
that	DET	that
.	PUNCT	.
""""	PUNCT	""""
Aliette	PROPN	Aliette
managed	VERB	manage
a	DET	a
smile	NOUN	smile
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
'm	AUX	be
afraid	ADJ	afraid
I	PRON	I
'm	AUX	be
not	PART	not
a	DET	a
bit	NOUN	bit
heroic	ADJ	heroic
.	PUNCT	.
Sir	PROPN	Sir
Peter	PROPN	Peter
,	PUNCT	,
tell	VERB	tell
me	PRON	I
;	PUNCT	;
were	AUX	be
you	PRON	you
serious	ADJ	serious
when	SCONJ	when
you	PRON	you
said	VERB	say
that	SCONJ	that
the	DET	the
proving	NOUN	proving
of	ADP	of
this	DET	this
will	NOUN	will
,	PUNCT	,
the	DET	the
publication	NOUN	publication
of	ADP	of
this	DET	this
book	NOUN	book
,	PUNCT	,
would	AUX	would
mean	VERB	mean
--	PUNCT	--
social	ADJ	social
ruin	NOUN	ruin
for	ADP	for
--	PUNCT	--
all	DET	all
three	NUM	three
of	ADP	of
us	PRON	we
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Perfectly	ADV	perfectly
serious	ADJ	serious
,	PUNCT	,
dear	ADJ	dear
lady	NOUN	lady
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
And	CCONJ	and
is	AUX	be
"there""--her"	PUNCT	"there""--her"
heart	NOUN	heart
"sank----""no"	PUNCT	"sank----""no"
other	ADJ	other
method	NOUN	method
by	ADP	by
which	DET	which
we	PRON	we
--	PUNCT	--
Ronnie	PROPN	Ronnie
--	PUNCT	--
can	AUX	can
carry	VERB	carry
out	ADP	out
his	PRON	his
mother	NOUN	mother
's	PART	's
wishes	NOUN	wish
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
"That""--Sir"	PUNCT	"That""--Sir"
Peter	PROPN	Peter
's	PART	's
eyes	NOUN	eye
left	VERB	leave
the	DET	the
deed	NOUN	deed
-	PUNCT	-
boxes	NOUN	box
,	PUNCT	,
and	CCONJ	and
resumed	VERB	resume
an	DET	an
inspection	NOUN	inspection
suddenly	ADV	suddenly
more	ADV	more
purposeful	ADJ	purposeful
than	ADP	than
"benignant--""is"	ADJ	"benignant--""is"
precisely	ADV	precisely
what	PRON	what
I	PRON	I
have	AUX	have
been	AUX	be
considering	VERB	consider
for	ADP	for
the	DET	the
last	ADJ	last
three	NUM	three
days	NOUN	day
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
You	PRON	you
said	VERB	say
there	PRON	there
might	AUX	might
be	AUX	be
a	DET	a
way----	NOUN	way----
""""	PUNCT	""""
""""	PUNCT	""""
Did	AUX	do
I	PRON	I
?	PUNCT	?
""""	PUNCT	""""
The	DET	the
old	ADJ	old
gentleman	NOUN	gentleman
took	VERB	take
up	ADP	up
his	PRON	his
ivory	ADJ	ivory
paper	NOUN	paper
-	PUNCT	-
knife	NOUN	knife
.	PUNCT	.
""""	PUNCT	""""
Did	AUX	do
I	PRON	I
,	PUNCT	,
though	ADV	though
?	PUNCT	?
""""	PUNCT	""""
