EUGENE	PROPN	EUGENE
you	PRON	you
?	PUNCT	?
And	CCONJ	and
now	ADV	now
you	PRON	you
have	AUX	have
the	DET	the
Operation	PROPN	Operation
to	PART	to
look	VERB	look
forward	ADV	forward
to	ADP	to
.	PUNCT	.
You	PRON	you
will	AUX	will
be	AUX	be
cured	VERB	cure
of	ADP	of
me	PRON	I
.	PUNCT	.
And	CCONJ	and
that	DET	that
means	VERB	mean
--	PUNCT	--
good	INTJ	good
-	PUNCT	-
bye	NOUN	bye
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
No	INTJ	no
!	PUNCT	!
""""	PUNCT	""""
I	PRON	I
cried	VERB	cry
.	PUNCT	.
A	DET	a
pitilessly	ADV	pitilessly
sharp	ADJ	sharp
black	ADJ	black
triangle	NOUN	triangle
on	ADP	on
a	DET	a
white	ADJ	white
background	NOUN	background
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
?	PUNCT	?
Do	AUX	do
you	PRON	you
mean	VERB	mean
that	SCONJ	that
you	PRON	you
do	AUX	do
n't	PART	not
want	VERB	want
happiness	NOUN	happiness
?	PUNCT	?
""""	PUNCT	""""
My	PRON	my
head	NOUN	head
was	AUX	be
breaking	VERB	break
into	ADP	into
pieces	NOUN	piece
;	PUNCT	;
two	NUM	two
logical	ADJ	logical
trains	NOUN	train
collided	VERB	collide
and	CCONJ	and
crawled	VERB	crawl
upon	SCONJ	upon
each	DET	each
other	ADJ	other
,	PUNCT	,
rattling	VERB	rattle
and	CCONJ	and
smothering	VERB	smother
....	PUNCT	....
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
I	PRON	I
am	AUX	be
waiting	VERB	wait
.	PUNCT	.
You	PRON	you
must	AUX	must
choose	VERB	choose
;	PUNCT	;
the	DET	the
Operation	PROPN	Operation
and	CCONJ	and
hundred	NUM	hundred
per	NOUN	per
-	PUNCT	-
cent	NOUN	cent
happiness	NOUN	happiness
,	PUNCT	,
or	CCONJ	or
....	PUNCT	....
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
can	AUX	can
not	PART	not
...	PUNCT	...
without	ADP	without
you	PRON	you
....	PUNCT	....
I	PRON	I
must	AUX	must
not	PART	not
...	PUNCT	...
without	ADP	without
you	PRON	you
....	PUNCT	....
""""	PUNCT	""""
I	PRON	I
said	VERB	say
,	PUNCT	,
or	CCONJ	or
perhaps	ADV	perhaps
I	PRON	I
only	ADV	only
thought	VERB	think
,	PUNCT	,
I	PRON	I
am	AUX	be
not	PART	not
sure	ADJ	sure
which	DET	which
,	PUNCT	,
but	CCONJ	but
I-330	PRON	i-330
heard	VERB	hear
.	PUNCT	.
""""	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
I	PRON	I
know	VERB	know
,	PUNCT	,
""""	PUNCT	""""
she	PRON	she
said	VERB	say
.	PUNCT	.
Then	ADV	then
,	PUNCT	,
her	PRON	her
hands	NOUN	hand
still	ADV	still
on	ADP	on
my	PRON	my
shoulders	NOUN	shoulder
and	CCONJ	and
her	PRON	her
eyes	NOUN	eye
not	PART	not
letting	VERB	let
my	PRON	my
eyes	NOUN	eye
go	VERB	go
,	PUNCT	,
""""	PUNCT	""""
Then	ADV	then
...	PUNCT	...
until	ADP	until
tomorrow	NOUN	tomorrow
.	PUNCT	.
Tomorrow	PROPN	Tomorrow
at	ADP	at
twelve	NUM	twelve
.	PUNCT	.
You	PRON	you
remember	VERB	remember
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
No	INTJ	no
,	PUNCT	,
it	PRON	it
was	AUX	be
postponed	VERB	postpone
for	ADP	for
a	DET	a
day	NOUN	day
.	PUNCT	.
Day	NOUN	day
-	PUNCT	-
after	ADP	after
-	PUNCT	-
tomorrow	NOUN	tomorrow
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
So	ADV	so
much	ADJ	much
the	DET	the
better	ADJ	well
for	ADP	for
us	PRON	we
.	PUNCT	.
At	ADP	at
twelve	NUM	twelve
,	PUNCT	,
day	NOUN	day
-	PUNCT	-
after	ADP	after
-	PUNCT	-
tomorrow	NOUN	tomorrow
!	PUNCT	!
""""	PUNCT	""""
I	PRON	I
walked	VERB	walk
alone	ADV	alone
in	ADP	in
the	DET	the
dusky	ADJ	dusky
street	NOUN	street
.	PUNCT	.
The	DET	the
wind	NOUN	wind
was	AUX	be
whirling	VERB	whirl
,	PUNCT	,
carrying	VERB	carry
,	PUNCT	,
driving	VERB	drive
me	PRON	I
like	ADP	like
a	DET	a
piece	NOUN	piece
of	ADP	of
paper	NOUN	paper
;	PUNCT	;
fragments	NOUN	fragment
of	ADP	of
the	DET	the
leaden	NOUN	leaden
sky	NOUN	sky
were	AUX	be
soaring	VERB	soar
,	PUNCT	,
soaring	VERB	soar
--	PUNCT	--
they	PRON	they
had	AUX	have
to	PART	to
soar	VERB	soar
through	ADP	through
the	DET	the
infinite	ADJ	infinite
for	ADP	for
another	DET	another
day	NOUN	day
or	CCONJ	or
two	NUM	two
....	PUNCT	....
Unifs	NOUN	unif
of	ADP	of
Numbers	PROPN	Numbers
were	AUX	be
brushing	VERB	brush
my	PRON	my
sides,--yet	NOUN	sides,--yet
I	PRON	I
was	AUX	be
walking	VERB	walk
alone	ADV	alone
.	PUNCT	.
It	PRON	it
was	AUX	be
clear	ADJ	clear
to	ADP	to
me	PRON	I
that	SCONJ	that
all	DET	all
were	AUX	be
saved	VERB	save
but	CCONJ	but
that	SCONJ	that
there	PRON	there
was	AUX	be
no	DET	no
salvation	NOUN	salvation
for	ADP	for
me	PRON	I
.	PUNCT	.
For	ADP	for
I	PRON	I
_	PUNCT	_
do	AUX	do
not	PART	not
want	VERB	want
_	PUNCT	_
salvation	NOUN	salvation
....	PUNCT	....
RECORD	NOUN	record
THIRTY	NUM	thirty
-	PUNCT	-
TWO	NUM	two
I	PRON	I
Do	AUX	do
Not	PART	not
Believe	VERB	believe
Tractors	NOUN	tractor
A	DET	a
Little	ADJ	little
Human	NOUN	human
Splinter	NOUN	splinter
Do	AUX	do
you	PRON	you
believe	VERB	believe
that	SCONJ	that
_	PUNCT	_
you	PRON	you
will	AUX	will
die	VERB	die
_	PUNCT	_
?	PUNCT	?
Oh	INTJ	oh
,	PUNCT	,
yes	INTJ	yes
,	PUNCT	,
""""	PUNCT	""""
Man	NOUN	man
is	AUX	be
mortal	ADJ	mortal
.	PUNCT	.
I	PRON	I
am	AUX	be
a	NOUN	a
man	NOUN	man
,	PUNCT	,
consequently	ADV	consequently
....	PUNCT	....
""""	PUNCT	""""
No	INTJ	no
,	PUNCT	,
not	PART	not
that	DET	that
;	PUNCT	;
I	PRON	I
know	VERB	know
that	DET	that
;	PUNCT	;
you	PRON	you
know	VERB	know
it	PRON	it
.	PUNCT	.
But	CCONJ	but
I	PRON	I
ask	VERB	ask
:	PUNCT	:
has	AUX	have
it	PRON	it
ever	ADV	ever
happened	VERB	happen
that	SCONJ	that
you	PRON	you
_	PUNCT	_
actually	ADV	actually
believed	VERB	believe
_	PUNCT	_
it	PRON	it
?	PUNCT	?
Believed	VERB	believe
definitely	ADV	definitely
,	PUNCT	,
believed	VERB	believe
not	PART	not
with	ADP	with
your	PRON	your
reason	NOUN	reason
but	CCONJ	but
with	ADP	with
your	PRON	your
_	NOUN	_
body	NOUN	body
_	X	_
,	PUNCT	,
that	SCONJ	that
you	PRON	you
actually	ADV	actually
felt	VERB	feel
that	SCONJ	that
some	DET	some
day	NOUN	day
those	DET	those
fingers	NOUN	finger
which	DET	which
now	ADV	now
hold	VERB	hold
this	DET	this
page	NOUN	page
,	PUNCT	,
will	AUX	will
become	VERB	become
yellow	ADJ	yellow
,	PUNCT	,
icy	ADJ	icy
?	PUNCT	?
...	PUNCT	...
No	INTJ	no
,	PUNCT	,
of	ADP	of
course	NOUN	course
you	PRON	you
can	AUX	can
not	PART	not
believe	VERB	believe
this	DET	this
.	PUNCT	.
That	DET	that
is	AUX	be
why	SCONJ	why
you	PRON	you
have	AUX	have
not	PART	not
jumped	VERB	jump
from	ADP	from
the	DET	the
tenth	ADJ	tenth
floor	NOUN	floor
to	ADP	to
the	DET	the
pavement	NOUN	pavement
before	ADP	before
now	ADV	now
,	PUNCT	,
that	DET	that
is	AUX	be
why	SCONJ	why
you	PRON	you
eat	VERB	eat
,	PUNCT	,
turn	VERB	turn
over	ADP	over
these	DET	these
pages	NOUN	page
,	PUNCT	,
shave	VERB	shave
,	PUNCT	,
smile	VERB	smile
,	PUNCT	,
write	VERB	write
.	PUNCT	.
This	DET	this
very	ADJ	very
thing	NOUN	thing
,	PUNCT	,
yes	INTJ	yes
,	PUNCT	,
exactly	ADV	exactly
this	DET	this
is	AUX	be
alive	ADJ	alive
in	ADP	in
me	PRON	I
today	NOUN	today
.	PUNCT	.
I	PRON	I
know	VERB	know
that	SCONJ	that
that	DET	that
small	ADJ	small
black	ADJ	black
hand	NOUN	hand
on	ADP	on
the	DET	the
clock	NOUN	clock
will	AUX	will
slide	VERB	slide
down	ADV	down
here	ADV	here
towards	ADP	towards
midnight	NOUN	midnight
,	PUNCT	,
then	ADV	then
again	ADV	again
it	PRON	it
will	AUX	will
start	VERB	start
to	PART	to
ascend	VERB	ascend
,	PUNCT	,
and	CCONJ	and
it	PRON	it
will	AUX	will
cross	VERB	cross
some	DET	some
last	ADJ	last
border	NOUN	border
and	CCONJ	and
the	DET	the
improbable	ADJ	improbable
tomorrow	NOUN	tomorrow
will	AUX	will
have	AUX	have
arrived	VERB	arrive
.	PUNCT	.
I	PRON	I
_	PUNCT	_
know	VERB	know
_	X	_
it	PRON	it
,	PUNCT	,
but	CCONJ	but
somehow	ADV	somehow
I	PRON	I
do	AUX	do
not	PART	not
_	PUNCT	_
believe	VERB	believe
_	X	_
it	PRON	it
,	PUNCT	,
or	CCONJ	or
perhaps	ADV	perhaps
I	PRON	I
think	VERB	think
that	SCONJ	that
twenty	NUM	twenty
-	PUNCT	-
four	NUM	four
hours	NOUN	hour
are	AUX	be
twenty	NUM	twenty
-	PUNCT	-
four	NUM	four
years	NOUN	year
.	PUNCT	.
Therefore	ADV	therefore
I	PRON	I
am	AUX	be
still	ADV	still
able	ADJ	able
to	PART	to
act	VERB	act
,	PUNCT	,
to	PART	to
hurry	VERB	hurry
,	PUNCT	,
to	PART	to
answer	VERB	answer
questions	NOUN	question
,	PUNCT	,
to	PART	to
climb	VERB	climb
the	DET	the
rope	NOUN	rope
-	PUNCT	-
ladder	NOUN	ladder
to	ADP	to
the	DET	the
_	PUNCT	_
Integral	PROPN	Integral
_	PUNCT	_
.	PUNCT	.
I	PRON	I
am	AUX	be
still	ADV	still
able	ADJ	able
to	PART	to
feel	VERB	feel
how	SCONJ	how
the	DET	the
latter	ADJ	latter
is	AUX	be
shaking	VERB	shake
the	DET	the
surface	NOUN	surface
of	ADP	of
the	DET	the
water	NOUN	water
,	PUNCT	,
and	CCONJ	and
I	PRON	I
still	ADV	still
understand	VERB	understand
that	SCONJ	that
I	PRON	I
must	AUX	must
grasp	VERB	grasp
the	DET	the
railing	NOUN	railing
,	PUNCT	,
and	CCONJ	and
I	PRON	I
am	AUX	be
still	ADV	still
able	ADJ	able
to	PART	to
feel	VERB	feel
the	DET	the
cold	ADJ	cold
glass	NOUN	glass
in	ADP	in
my	PRON	my
hand	NOUN	hand
.	PUNCT	.
I	PRON	I
see	VERB	see
the	DET	the
transparent	ADJ	transparent
,	PUNCT	,
living	VERB	live
cranes	NOUN	crane
,	PUNCT	,
bending	VERB	bend
their	PRON	their
long	ADJ	long
necks	NOUN	neck
,	PUNCT	,
carefully	ADV	carefully
feeding	VERB	feed
the	DET	the
_	PUNCT	_
Integral	PROPN	Integral
_	PUNCT	_
with	ADP	with
the	DET	the
terrible	ADJ	terrible
explosive	ADJ	explosive
food	NOUN	food
which	DET	which
the	DET	the
motors	NOUN	motor
need	VERB	need
.	PUNCT	.
I	PRON	I
still	ADV	still
see	VERB	see
below	ADV	below
on	ADP	on
the	DET	the
river	NOUN	river
the	DET	the
blue	ADJ	blue
veins	NOUN	vein
and	CCONJ	and
knots	NOUN	knot
of	ADP	of
water	NOUN	water
swollen	VERB	swell
by	ADP	by
the	DET	the
wind	NOUN	wind
....	PUNCT	....
Yet	CCONJ	yet
all	DET	all
this	DET	this
seems	VERB	seem
very	ADV	very
distant	ADJ	distant
from	ADP	from
me	PRON	I
,	PUNCT	,
foreign	ADJ	foreign
,	PUNCT	,
flat,--like	ADJ	flat,--like
a	DET	a
draught	NOUN	draught
on	ADP	on
a	DET	a
sheet	NOUN	sheet
of	ADP	of
paper	NOUN	paper
.	PUNCT	.
And	CCONJ	and
it	PRON	it
seems	VERB	seem
to	ADP	to
me	PRON	I
strange	ADJ	strange
,	PUNCT	,
when	SCONJ	when
the	DET	the
flat	ADJ	flat
,	PUNCT	,
draught	NOUN	draught
-	PUNCT	-
like	ADJ	like
face	NOUN	face
of	ADP	of
the	DET	the
Second	PROPN	Second
Builder	PROPN	Builder
,	PUNCT	,
suddenly	ADV	suddenly
asks	VERB	ask
:	PUNCT	:
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
then	ADV	then
.	PUNCT	.
How	SCONJ	how
much	ADJ	much
fuel	NOUN	fuel
for	ADP	for
the	DET	the
motors	NOUN	motor
shall	AUX	shall
we	PRON	we
load	VERB	load
on	ADP	on
?	PUNCT	?
If	SCONJ	if
we	PRON	we
count	VERB	count
on	ADP	on
three	NUM	three
,	PUNCT	,
or	CCONJ	or
say	VERB	say
three	NUM	three
and	CCONJ	and
a	DET	a
half	NOUN	half
hours	NOUN	hour
....	PUNCT	....
""""	PUNCT	""""
I	PRON	I
see	VERB	see
before	ADP	before
me	PRON	I
,	PUNCT	,
over	ADP	over
a	DET	a
draught	NOUN	draught
,	PUNCT	,
my	PRON	my
hand	NOUN	hand
with	ADP	with
the	DET	the
counter	NOUN	counter
and	CCONJ	and
the	DET	the
logarithmic	ADJ	logarithmic
dial	NOUN	dial
at	ADP	at
the	DET	the
figure	NOUN	figure
15	NUM	15
.	PUNCT	.
""""	PUNCT	""""
Fifteen	NUM	fifteen
tons	NOUN	ton
.	PUNCT	.
But	CCONJ	but
you	PRON	you
'd	AUX	would
better	ADV	well
take	VERB	take
...	PUNCT	...
yes	INTJ	yes
,	PUNCT	,
better	ADV	well
take	VERB	take
a	DET	a
thousand	NUM	thousand
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
said	VERB	say
that	DET	that
because	SCONJ	because
I	PRON	I
_	PUNCT	_
know	VERB	know
_	PUNCT	_
that	DET	that
tomorrow	NOUN	tomorrow
....	PUNCT	....
I	PRON	I
noticed	VERB	notice
that	SCONJ	that
my	PRON	my
hands	NOUN	hand
and	CCONJ	and
the	DET	the
dial	NOUN	dial
began	VERB	begin
to	PART	to
tremble	VERB	tremble
.	PUNCT	.
""""	PUNCT	""""
A	DET	a
thousand	NUM	thousand
!	PUNCT	!
What	PRON	what
do	AUX	do
you	PRON	you
need	VERB	need
such	DET	such
a	DET	a
lot	NOUN	lot
for	ADP	for
?	PUNCT	?
That	DET	that
would	AUX	would
last	VERB	last
a	DET	a
week	NOUN	week
!	PUNCT	!
No	INTJ	no
,	PUNCT	,
more	ADJ	more
than	ADP	than
a	DET	a
week	NOUN	week
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
nobody	PRON	nobody
knows	VERB	know
....	PUNCT	....
""""	PUNCT	""""
I	PRON	I
do	AUX	do
know	VERB	know
....	PUNCT	....
The	DET	the
wind	NOUN	wind
whistled	VERB	whistle
,	PUNCT	,
the	DET	the
air	NOUN	air
seemed	VERB	seem
to	PART	to
be	AUX	be
stuffed	VERB	stuff
to	ADP	to
the	DET	the
limit	NOUN	limit
with	ADP	with
something	PRON	something
invisible	ADJ	invisible
.	PUNCT	.
I	PRON	I
had	AUX	have
difficulty	NOUN	difficulty
in	ADP	in
breathing	NOUN	breathing
,	PUNCT	,
difficulty	NOUN	difficulty
in	ADP	in
walking	VERB	walk
,	PUNCT	,
and	CCONJ	and
with	ADP	with
difficulty	NOUN	difficulty
,	PUNCT	,
slowly	ADV	slowly
but	CCONJ	but
without	ADP	without
stopping	VERB	stop
for	ADP	for
a	DET	a
second	NOUN	second
the	DET	the
hand	NOUN	hand
of	ADP	of
the	DET	the
Accumulating	PROPN	Accumulating
Tower	PROPN	Tower
was	AUX	be
crawling	VERB	crawl
,	PUNCT	,
at	ADP	at
the	DET	the
end	NOUN	end
of	ADP	of
the	DET	the
avenue	NOUN	avenue
.	PUNCT	.
The	DET	the
peak	NOUN	peak
of	ADP	of
the	DET	the
Tower	PROPN	Tower
reached	VERB	reach
into	ADP	into
the	DET	the
very	ADJ	very
clouds;--dull	NOUN	clouds;--dull
,	PUNCT	,
blue	ADJ	blue
,	PUNCT	,
groaning	VERB	groan
in	ADP	in
a	DET	a
subdued	ADJ	subdued
way	NOUN	way
,	PUNCT	,
sucking	VERB	suck
electricity	NOUN	electricity
from	ADP	from
the	DET	the
clouds	NOUN	cloud
.	PUNCT	.
The	DET	the
tubes	NOUN	tube
of	ADP	of
the	DET	the
Musical	PROPN	Musical
Tower	PROPN	Tower
resounded	VERB	resound
.	PUNCT	.
As	ADP	as
always	ADV	always
--	PUNCT	--
four	NUM	four
abreast	ADV	abreast
.	PUNCT	.
But	CCONJ	but
the	DET	the
rows	NOUN	row
did	AUX	do
not	PART	not
seem	VERB	seem
as	ADV	as
firm	ADJ	firm
as	ADP	as
usual	ADJ	usual
;	PUNCT	;
they	PRON	they
were	AUX	be
swinging	VERB	swinge
,	PUNCT	,
bending	VERB	bend
more	ADV	more
and	CCONJ	and
more	ADV	more
,	PUNCT	,
perhaps	ADV	perhaps
because	SCONJ	because
of	ADP	of
the	DET	the
wind	NOUN	wind
.	PUNCT	.
There	ADV	there
!	PUNCT	!
They	PRON	they
seemed	VERB	seem
to	PART	to
have	AUX	have
stumbled	VERB	stumble
upon	SCONJ	upon
something	PRON	something
at	ADP	at
the	DET	the
corner	NOUN	corner
,	PUNCT	,
and	CCONJ	and
they	PRON	they
drew	VERB	draw
back	ADV	back
and	CCONJ	and
stopped	VERB	stop
,	PUNCT	,
congealed	VERB	congeal
,	PUNCT	,
a	DET	a
close	ADJ	close
mass	NOUN	mass
,	PUNCT	,
a	X	a
clot	NOUN	clot
,	PUNCT	,
breathing	VERB	breathe
rapidly	ADV	rapidly
;	PUNCT	;
at	ADP	at
once	ADV	once
all	DET	all
had	AUX	have
stretched	VERB	stretch
their	PRON	their
necks	NOUN	neck
like	ADP	like
geese	PROPN	geese
.	PUNCT	.
""""	PUNCT	""""
Look	VERB	look
!	PUNCT	!
No	DET	no
look	VERB	look
,	PUNCT	,
look	VERB	look
--	PUNCT	--
there	ADV	there
,	PUNCT	,
quick	ADJ	quick
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
_	PUNCT	_
They	PRON	they
?	PUNCT	?
_	PUNCT	_
Are	AUX	be
those	DET	those
_	X	_
they	PRON	they
_	X	_
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Ah	INTJ	ah
,	PUNCT	,
never	ADV	never
!	PUNCT	!
Never	ADV	never
!	PUNCT	!
I	PRON	I
'd	AUX	would
rather	ADV	rather
put	VERB	put
my	PRON	my
head	NOUN	head
straight	ADV	straight
into	ADP	into
the	DET	the
Machine	NOUN	machine
....	PUNCT	....
""""	PUNCT	""""
""""	PUNCT	""""
Silence	NOUN	silence
!	PUNCT	!
Are	AUX	be
you	PRON	you
crazy	ADJ	crazy
?	PUNCT	?
""""	PUNCT	""""
On	ADP	on
the	DET	the
corner	NOUN	corner
the	DET	the
doors	NOUN	door
of	ADP	of
the	DET	the
auditorium	NOUN	auditorium
were	AUX	be
ajar	ADJ	ajar
,	PUNCT	,
a	DET	a
heavy	ADJ	heavy
column	NOUN	column
of	ADP	of
about	ADV	about
fifty	NUM	fifty
people--	NOUN	people--
.	PUNCT	.
The	DET	the
word	NOUN	word
""""	PUNCT	""""
people	NOUN	people
""""	PUNCT	""""
is	AUX	be
not	PART	not
the	DET	the
right	ADJ	right
one	NUM	one
.	PUNCT	.
These	DET	these
were	AUX	be
heavy	ADJ	heavy
-	PUNCT	-
wheeled	ADJ	wheeled
automatons	NOUN	automaton
bound	VERB	bind
in	ADP	in
iron	NOUN	iron
and	CCONJ	and
moved	VERB	move
by	ADP	by
an	DET	an
invisible	ADJ	invisible
mechanism	NOUN	mechanism
.	PUNCT	.
Not	PART	not
people	NOUN	people
but	CCONJ	but
a	DET	a
sort	NOUN	sort
of	ADP	of
human	NOUN	human
-	PUNCT	-
like	ADJ	like
tractor	NOUN	tractor
.	PUNCT	.
Over	ADP	over
their	PRON	their
heads	NOUN	head
,	PUNCT	,
floating	VERB	float
in	ADP	in
the	DET	the
air	NOUN	air
--	PUNCT	--
a	DET	a
white	ADJ	white
banner	NOUN	banner
with	ADP	with
a	DET	a
golden	NOUN	golden
sun	NOUN	sun
embroidered	VERB	embroider
on	ADP	on
it	PRON	it
,	PUNCT	,
and	CCONJ	and
the	DET	the
rays	NOUN	ray
of	ADP	of
the	DET	the
sun	NOUN	sun
:	PUNCT	:
""""	PUNCT	""""
We	PRON	we
are	AUX	be
the	DET	the
first	ADJ	first
!	PUNCT	!
We	PRON	we
have	AUX	have
already	ADV	already
been	AUX	be
operated	VERB	operate
upon	SCONJ	upon
!	PUNCT	!
Follow	VERB	follow
us	PRON	we
,	PUNCT	,
all	DET	all
of	ADP	of
you	PRON	you
!	PUNCT	!
""""	PUNCT	""""
They	PRON	they
slowly	ADV	slowly
,	PUNCT	,
unhesitatingly	ADV	unhesitatingly
mowed	VERB	mow
through	ADP	through
the	DET	the
crowd	NOUN	crowd
,	PUNCT	,
and	CCONJ	and
it	PRON	it
was	AUX	be
clear	ADJ	clear
that	SCONJ	that
if	SCONJ	if
they	PRON	they
had	AUX	have
had	AUX	have
in	ADP	in
their	PRON	their
way	NOUN	way
a	DET	a
wall	NOUN	wall
,	PUNCT	,
a	DET	a
tree	NOUN	tree
,	PUNCT	,
a	DET	a
house	NOUN	house
,	PUNCT	,
they	PRON	they
would	AUX	would
have	AUX	have
moved	VERB	move
on	ADV	on
with	ADP	with
no	DET	no
more	ADJ	more
hesitation	NOUN	hesitation
through	ADP	through
wall	NOUN	wall
,	PUNCT	,
tree	NOUN	tree
or	CCONJ	or
house	NOUN	house
.	PUNCT	.
In	ADP	in
the	DET	the
middle	NOUN	middle
of	ADP	of
the	DET	the
avenue	NOUN	avenue
they	PRON	they
fused	VERB	fuse
and	CCONJ	and
stretched	VERB	stretch
out	ADV	out
into	ADP	into
a	DET	a
chain	NOUN	chain
,	PUNCT	,
arm	NOUN	arm
in	ADP	in
arm	NOUN	arm
,	PUNCT	,
their	PRON	their
faces	NOUN	face
turned	VERB	turn
towards	ADP	towards
us	PRON	we
.	PUNCT	.
And	CCONJ	and
we	PRON	we
,	PUNCT	,
a	DET	a
human	ADJ	human
clot	NOUN	clot
,	PUNCT	,
tense	ADJ	tense
,	PUNCT	,
the	DET	the
hair	NOUN	hair
pricking	VERB	prick
our	PRON	our
heads	NOUN	head
,	PUNCT	,
we	PRON	we
waited	VERB	wait
.	PUNCT	.
Our	PRON	our
necks	NOUN	neck
were	AUX	be
stretched	VERB	stretch
out	ADP	out
goose	NOUN	goose
-	PUNCT	-
fashion	NOUN	fashion
.	PUNCT	.
Clouds	NOUN	cloud
.	PUNCT	.
The	DET	the
wind	NOUN	wind
whistled	VERB	whistle
.	PUNCT	.
Suddenly	ADV	suddenly
the	DET	the
wings	NOUN	wing
of	ADP	of
the	DET	the
chain	NOUN	chain
from	ADP	from
right	ADV	right
and	CCONJ	and
left	ADV	left
bent	VERB	bend
quickly	ADV	quickly
around	ADP	around
us	PRON	we
,	PUNCT	,
and	CCONJ	and
faster	ADV	fast
,	PUNCT	,
faster	ADV	fast
,	PUNCT	,
like	ADP	like
a	DET	a
heavy	ADJ	heavy
engine	NOUN	engine
descending	VERB	descend
a	ADV	a
hill	NOUN	hill
,	PUNCT	,
they	PRON	they
closed	VERB	close
the	DET	the
ring	NOUN	ring
and	CCONJ	and
pulled	VERB	pull
us	PRON	we
toward	ADP	toward
the	DET	the
yawning	VERB	yawn
doors	NOUN	door
and	CCONJ	and
inside	ADV	inside
....	PUNCT	....
Somebody	PRON	somebody
's	PART	's
piercing	ADJ	piercing
cry	NOUN	cry
:	PUNCT	:
""""	PUNCT	""""
They	PRON	they
are	AUX	be
driving	VERB	drive
us	PRON	we
in	ADV	in
!	PUNCT	!
Run	VERB	run
!	PUNCT	!
""""	PUNCT	""""
All	DET	all
ran	VERB	run
.	PUNCT	.
Close	ADV	close
to	ADP	to
the	DET	the
wall	NOUN	wall
there	PRON	there
still	ADV	still
was	AUX	be
an	DET	an
open	ADJ	open
living	VERB	live
gate	NOUN	gate
of	ADP	of
human	ADJ	human
beings	NOUN	being
.	PUNCT	.
Everybody	PRON	everybody
dashed	VERB	dash
through	ADP	through
it	PRON	it
,	PUNCT	,
heads	NOUN	head
forward	ADV	forward
.	PUNCT	.
Their	PRON	their
heads	NOUN	head
became	VERB	become
sharp	ADJ	sharp
wedges	NOUN	wedge
,	PUNCT	,
so	ADV	so
with	ADP	with
their	PRON	their
ribs	NOUN	rib
,	PUNCT	,
shoulders	NOUN	shoulder
,	PUNCT	,
hips	NOUN	hip
....	PUNCT	....
Like	ADP	like
a	DET	a
stream	NOUN	stream
of	ADP	of
water	NOUN	water
compressed	VERB	compress
in	ADP	in
a	DET	a
firehose	NOUN	firehose
they	PRON	they
spurted	VERB	spurt
out	ADV	out
in	ADP	in
the	DET	the
form	NOUN	form
of	ADP	of
a	DET	a
fan,--and	NOUN	fan,--and
all	ADV	all
around	ADP	around
me	PRON	I
stamping	VERB	stamp
feet	NOUN	foot
,	PUNCT	,
raised	VERB	raise
arms	NOUN	arm
,	PUNCT	,
unifs	NOUN	unif
....	PUNCT	....
The	DET	the
double	ADJ	double
-	PUNCT	-
curved	ADJ	curved
S-	NOUN	s-
with	ADP	with
his	PRON	his
transparent	ADJ	transparent
wing	NOUN	wing
-	PUNCT	-
ears	VERB	ear
appeared	VERB	appear
for	ADP	for
a	DET	a
moment	NOUN	moment
close	ADV	close
before	ADP	before
my	PRON	my
eyes	NOUN	eye
;	PUNCT	;
he	PRON	he
disappeared	VERB	disappear
as	ADV	as
suddenly	ADV	suddenly
;	PUNCT	;
I	PRON	I
was	AUX	be
alone	ADJ	alone
among	ADP	among
arms	NOUN	arm
and	CCONJ	and
legs	NOUN	leg
appearing	VERB	appear
for	ADP	for
a	DET	a
second	ADJ	second
and	CCONJ	and
disappearing	VERB	disappear
.	PUNCT	.
I	PRON	I
was	AUX	be
running	VERB	run
....	PUNCT	....
I	PRON	I
dashed	VERB	dash
to	ADP	to
the	DET	the
entrance	NOUN	entrance
of	ADP	of
a	DET	a
house	NOUN	house
to	PART	to
stop	VERB	stop
for	ADP	for
a	DET	a
breath	NOUN	breath
,	PUNCT	,
my	PRON	my
back	NOUN	back
close	ADJ	close
to	ADP	to
the	DET	the
door,--and	NOUN	door,--and
immediately	ADV	immediately
,	PUNCT	,
like	ADP	like
a	DET	a
splinter	NOUN	splinter
borne	VERB	bear
by	ADP	by
the	DET	the
wind	NOUN	wind
,	PUNCT	,
a	DET	a
human	ADJ	human
being	NOUN	being
was	AUX	be
thrown	VERB	throw
towards	ADP	towards
me	PRON	I
.	PUNCT	.
""""	PUNCT	""""
All	DET	all
the	DET	the
while	NOUN	while
I	PRON	I
...	PUNCT	...
I	PRON	I
have	AUX	have
been	AUX	be
following	VERB	follow
you	PRON	you
.	PUNCT	.
I	PRON	I
do	AUX	do
not	PART	not
