WAY	NOUN	way
held	VERB	hold
at	ADP	at
an	DET	an
expert	ADJ	expert
angle	NOUN	angle
for	ADP	for
the	DET	the
slash	NOUN	slash
that	PRON	that
would	AUX	would
cripple	VERB	cripple
wing	NOUN	wing
-	PUNCT	-
muscles	NOUN	muscle
and	CCONJ	and
send	VERB	send
the	DET	the
victim	NOUN	victim
hurtling	VERB	hurtle
helplessly	ADV	helplessly
to	ADP	to
the	DET	the
ground	NOUN	ground
.	PUNCT	.
One	NUM	one
sweeping	ADJ	sweeping
cut	NOUN	cut
across	ADP	across
the	DET	the
chest	NOUN	chest
-	PUNCT	-
muscles	NOUN	muscle
was	AUX	be
enough	ADJ	enough
to	PART	to
put	VERB	put
a	DET	a
man	NOUN	man
out	ADP	out
of	ADP	of
the	DET	the
fight	NOUN	fight
.	PUNCT	.
But	CCONJ	but
if	SCONJ	if
the	DET	the
intended	VERB	intend
prey	NOUN	prey
saw	VERB	see
his	PRON	his
adversary	NOUN	adversary
coming	VERB	come
,	PUNCT	,
then	ADV	then
it	PRON	it
was	AUX	be
a	DET	a
matter	NOUN	matter
of	ADP	of
soaring	VERB	soar
and	CCONJ	and
swooping	VERB	swoop
for	ADP	for
position	NOUN	position
.	PUNCT	.
And	CCONJ	and
Kern	PROPN	Kern
saw	VERB	see
many	ADJ	many
times	NOUN	time
a	DET	a
winged	NOUN	winged
man	NOUN	man
,	PUNCT	,
outmaneuvered	VERB	outmaneuver
by	ADP	by
his	PRON	his
enemy	NOUN	enemy
,	PUNCT	,
rise	VERB	rise
on	ADP	on
desperate	ADJ	desperate
wings	NOUN	wing
and	CCONJ	and
hurl	VERB	hurl
himself	PRON	himself
headlong	ADV	headlong
into	ADP	into
a	DET	a
death	NOUN	death
-	PUNCT	-
like	ADJ	like
embrace	NOUN	embrace
,	PUNCT	,
wings	NOUN	wing
folded	VERB	fold
,	PUNCT	,
so	SCONJ	so
that	SCONJ	that
the	DET	the
two	NUM	two
fell	VERB	fall
like	ADP	like
a	DET	a
single	ADJ	single
plummet	NOUN	plummet
,	PUNCT	,
each	DET	each
striving	VERB	strive
frantically	ADV	frantically
as	ADP	as
they	PRON	they
dropped	VERB	drop
twisting	VERB	twist
through	ADP	through
the	DET	the
air	NOUN	air
for	ADP	for
a	DET	a
blow	NOUN	blow
that	PRON	that
would	AUX	would
cripple	VERB	cripple
his	PRON	his
adversary	ADJ	adversary
and	CCONJ	and
break	VERB	break
the	DET	the
wing	NOUN	wing
-	PUNCT	-
locked	VERB	lock
grip	NOUN	grip
before	ADP	before
the	DET	the
ground	NOUN	ground
came	VERB	come
too	ADV	too
near	ADV	near
.	PUNCT	.
Now	ADV	now
the	DET	the
gush	NOUN	gush
of	ADP	of
the	DET	the
enemy	NOUN	enemy
through	ADP	through
the	DET	the
fog	NOUN	fog
had	AUX	have
become	VERB	become
too	ADV	too
great	ADJ	great
to	PART	to
stem	VERB	stem
as	ADP	as
they	PRON	they
poured	VERB	pour
by	ADP	by
the	DET	the
score	NOUN	score
out	ADP	out
of	ADP	of
their	PRON	their
narrow	ADJ	narrow
entry	NOUN	entry
.	PUNCT	.
The	DET	the
fight	NOUN	fight
which	DET	which
had	AUX	have
for	ADP	for
a	DET	a
few	ADJ	few
minutes	NOUN	minute
hovered	VERB	hover
at	ADP	at
the	DET	the
mouth	NOUN	mouth
of	ADP	of
the	DET	the
gap	NOUN	gap
swept	VERB	sweep
backward	ADV	backward
and	CCONJ	and
upward	ADV	upward
until	ADP	until
the	DET	the
great	ADJ	great
tent	NOUN	tent
of	ADP	of
vapor	NOUN	vapor
over	ADP	over
the	DET	the
platform	NOUN	platform
was	AUX	be
filled	VERB	fill
with	ADP	with
struggling	ADJ	struggling
men	NOUN	man
,	PUNCT	,
and	CCONJ	and
the	DET	the
air	NOUN	air
was	AUX	be
blackened	VERB	blacken
with	ADP	with
the	DET	the
shadows	NOUN	shadow
of	ADP	of
their	PRON	their
wings	NOUN	wing
.	PUNCT	.
“	PUNCT	""""
They	PRON	they
are	AUX	be
n't	PART	not
using	VERB	use
those	DET	those
light	NOUN	light
-	PUNCT	-
cones	NOUN	cone
,	PUNCT	,
”	PUNCT	""""
Kern	PROPN	Kern
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
've	AUX	have
been	AUX	be
waiting	VERB	wait
to	PART	to
dodge	VERB	dodge
but	CCONJ	but
none	NOUN	none
have	AUX	have
come	VERB	come
through	ADV	through
yet	ADV	yet
.	PUNCT	.
Why	SCONJ	why
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
I	PRON	I
think	VERB	think
because	SCONJ	because
the	DET	the
Mountain	PROPN	Mountain
sends	VERB	send
out	ADP	out
the	DET	the
light	NOUN	light
-	PUNCT	-
beam	NOUN	beam
that	PRON	that
focuses	VERB	focus
through	ADP	through
the	DET	the
wires	NOUN	wire
,	PUNCT	,
”	PUNCT	""""
Elje	PROPN	Elje
told	VERB	tell
him	PRON	he
.	PUNCT	.
“	PUNCT	""""
That	DET	that
's	AUX	be
the	DET	the
way	NOUN	way
their	PRON	their
weapons	NOUN	weapon
usually	ADV	usually
work	VERB	work
.	PUNCT	.
And	CCONJ	and
the	DET	the
Mountain	PROPN	Mountain
ca	AUX	can
n't	PART	not
penetrate	VERB	penetrate
our	PRON	our
mists	NOUN	mist
and	CCONJ	and
our	PRON	our
rocks	NOUN	rock
here	ADV	here
.	PUNCT	.
They	PRON	they
've	AUX	have
got	VERB	get
to	PART	to
fight	VERB	fight
hand	NOUN	hand
-	PUNCT	-
to	ADP	to
hand	NOUN	hand
—	PUNCT	—
but	CCONJ	but
they	PRON	they
can	AUX	can
do	AUX	do
it	PRON	it
.	PUNCT	.
There	PRON	there
are	AUX	be
too	ADV	too
many	ADJ	many
of	ADP	of
them	PRON	they
.	PUNCT	.
I	PRON	I
—	PUNCT	—
Kern	PROPN	Kern
,	PUNCT	,
look	VERB	look
!	PUNCT	!
Is	AUX	be
that	DET	that
Gerd	PROPN	Gerd
?	PUNCT	?
”	PUNCT	""""
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
A	DET	a
flash	NOUN	flash
of	ADP	of
red	ADJ	red
wings	NOUN	wing
and	CCONJ	and
red	ADJ	red
hair	NOUN	hair
showed	VERB	show
through	ADP	through
the	DET	the
melee	NOUN	melee
as	ADP	as
someone	PRON	someone
went	VERB	go
by	ADP	by
on	ADP	on
whistling	VERB	whistle
wings	NOUN	wing
,	PUNCT	,
too	ADV	too
fast	ADV	fast
to	PART	to
see	VERB	see
clearly	ADV	clearly
.	PUNCT	.
Kern	PROPN	Kern
caught	VERB	catch
one	NUM	one
glimpse	NOUN	glimpse
of	ADP	of
a	DET	a
dark	ADJ	dark
face	NOUN	face
and	CCONJ	and
pale	ADJ	pale
,	PUNCT	,
fixed	ADJ	fixed
eyes	NOUN	eye
—	PUNCT	—
and	CCONJ	and
thought	VERB	think
there	PRON	there
was	AUX	be
grief	NOUN	grief
in	ADP	in
the	DET	the
eyes	NOUN	eye
and	CCONJ	and
the	DET	the
distorted	ADJ	distorted
face	NOUN	face
in	ADP	in
that	DET	that
one	NUM	one
glancing	VERB	glance
look	NOUN	look
he	PRON	he
caught	VERB	catch
of	ADP	of
it	PRON	it
.	PUNCT	.
Elje	PROPN	Elje
,	PUNCT	,
beside	ADP	beside
him	PRON	he
,	PUNCT	,
shouted	VERB	shout
something	PRON	something
across	ADP	across
the	DET	the
platform	NOUN	platform
and	CCONJ	and
from	ADP	from
its	PRON	its
lip	NOUN	lip
another	DET	another
wave	NOUN	wave
of	ADP	of
men	NOUN	man
rose	VERB	rise
in	ADP	in
the	DET	the
hopeless	ADJ	hopeless
defense	NOUN	defense
of	ADP	of
their	PRON	their
stronghold	NOUN	stronghold
.	PUNCT	.
“	PUNCT	""""
We	PRON	we
'll	AUX	will
go	VERB	go
up	ADV	up
with	ADP	with
the	DET	the
last	ADJ	last
,	PUNCT	,
”	PUNCT	""""
Elje	PROPN	Elje
said	VERB	say
quietly	ADV	quietly
,	PUNCT	,
glancing	VERB	glance
over	ADP	over
her	PRON	she
shoulder	NOUN	shoulder
at	ADP	at
the	DET	the
men	NOUN	man
who	PRON	who
remained	VERB	remain
.	PUNCT	.
“	PUNCT	""""
One	NUM	one
more	ADJ	more
wave	NOUN	wave
and	CCONJ	and
then	ADV	then
—	PUNCT	—
the	DET	the
last	ADJ	last
.	PUNCT	.
This	DET	this
way	NOUN	way
we	PRON	we
'll	AUX	will
kill	VERB	kill
the	DET	the
greatest	ADJ	great
number	NOUN	number
before	ADP	before
it	PRON	it
's	AUX	be
over	ADP	over
.	PUNCT	.
Have	AUX	have
you	PRON	you
a	DET	a
knife	NOUN	knife
,	PUNCT	,
Kern	PROPN	Kern
?	PUNCT	?
”	PUNCT	""""
As	ADP	as
she	PRON	she
spoke	VERB	speak
a	DET	a
man	NOUN	man
with	ADP	with
a	DET	a
dripping	VERB	drip
knife	NOUN	knife
soared	VERB	soar
past	ADP	past
them	PRON	they
over	ADP	over
the	DET	the
edge	NOUN	edge
of	ADP	of
the	DET	the
platform	NOUN	platform
,	PUNCT	,
blood	NOUN	blood
falling	VERB	fall
from	ADP	from
a	DET	a
dozen	NOUN	dozen
wounds	NOUN	wound
,	PUNCT	,
face	NOUN	face
set	VERB	set
in	ADP	in
blind	ADJ	blind
,	PUNCT	,
fanatic	ADJ	fanatic
violence	NOUN	violence
.	PUNCT	.
Squarely	ADV	squarely
before	ADP	before
them	PRON	they
they	PRON	they
saw	VERB	see
him	PRON	he
falter	VERB	falter
in	ADP	in
midair	NOUN	midair
,	PUNCT	,
his	PRON	his
gaze	NOUN	gaze
going	VERB	go
past	ADP	past
them	PRON	they
to	ADP	to
something	PRON	something
in	ADP	in
the	DET	the
shadow	NOUN	shadow
of	ADP	of
the	DET	the
cave	NOUN	cave
.	PUNCT	.
Abruptly	ADV	abruptly
then	ADV	then
he	PRON	he
stiffened	VERB	stiffen
,	PUNCT	,
his	PRON	his
chin	NOUN	chin
jerked	VERB	jerk
up	ADP	up
and	CCONJ	and
his	PRON	his
wings	NOUN	wing
folded	VERB	fold
back	ADV	back
as	ADP	as
if	SCONJ	if
they	PRON	they
had	AUX	have
been	AUX	be
suddenly	ADV	suddenly
broken	VERB	break
.	PUNCT	.
He	PRON	he
fell	VERB	fall
in	ADP	in
a	DET	a
long	ADJ	long
slide	NOUN	slide
,	PUNCT	,
momentum	NOUN	momentum
-	PUNCT	-
borne	VERB	bear
and	CCONJ	and
inert	ADJ	inert
,	PUNCT	,
and	CCONJ	and
crashed	VERB	crash
at	ADP	at
Elje	PROPN	Elje
's	PART	's
very	ADJ	very
feet	NOUN	foot
.	PUNCT	.
She	PRON	she
had	AUX	have
her	PRON	her
knife	NOUN	knife
at	ADP	at
his	PRON	his
throat	NOUN	throat
in	ADP	in
a	DET	a
swift	ADJ	swift
,	PUNCT	,
lithe	ADJ	lithe
crouch	NOUN	crouch
before	ADP	before
she	PRON	she
saw	VERB	see
that	SCONJ	that
no	DET	no
knife	NOUN	knife
was	AUX	be
necessary	ADJ	necessary
.	PUNCT	.
Bewildered	ADJ	bewildered
,	PUNCT	,
she	PRON	she
looked	VERB	look
up	ADP	up
at	ADP	at
Kern	PROPN	Kern
.	PUNCT	.
He	PRON	he
stooped	VERB	stoop
and	CCONJ	and
took	VERB	take
the	DET	the
wet	ADJ	wet
blade	NOUN	blade
from	ADP	from
the	DET	the
man	NOUN	man
's	PART	's
hand	NOUN	hand
,	PUNCT	,
wiped	VERB	wipe
it	PRON	it
on	ADP	on
his	PRON	his
leather	NOUN	leather
jerkin	NOUN	jerkin
.	PUNCT	.
“	PUNCT	""""
Do	AUX	do
n't	PART	not
look	VERB	look
back	ADV	back
,	PUNCT	,
Elje	PROPN	Elje
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
warned	VERB	warn
her	PRON	she
harshly	ADV	harshly
.	PUNCT	.
“	PUNCT	""""
Sam	PROPN	Sam
?	PUNCT	?
Sam	PROPN	Sam
!	PUNCT	!
”	PUNCT	""""
“	PUNCT	""""
It	PRON	it
's	AUX	be
all	ADV	all
right	ADJ	right
,	PUNCT	,
Kern	PROPN	Kern
.	PUNCT	.
”	PUNCT	""""
Sam	PROPN	Sam
Brewster	PROPN	Brewster
's	PART	's
voice	NOUN	voice
had	AUX	have
a	DET	a
dreadful	ADJ	dreadful
sort	NOUN	sort
of	ADP	of
amusement	NOUN	amusement
in	ADP	in
it	PRON	it
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
'm	AUX	be
not	PART	not
—	PUNCT	—
looking	VERB	look
.	PUNCT	.
”	PUNCT	""""
Elje	PROPN	Elje
stared	VERB	stare
,	PUNCT	,
speechless	ADJ	speechless
,	PUNCT	,
into	ADP	into
Kern	PROPN	Kern
's	PART	's
face	NOUN	face
as	ADP	as
the	DET	the
other	ADJ	other
mutant	NOUN	mutant
sauntered	VERB	saunter
up	ADP	up
to	PART	to
join	VERB	join
them	PRON	they
in	ADP	in
the	DET	the
shelter	NOUN	shelter
of	ADP	of
a	DET	a
heap	NOUN	heap
of	ADP	of
rock	NOUN	rock
at	ADP	at
the	DET	the
edge	NOUN	edge
of	ADP	of
the	DET	the
platform	NOUN	platform
.	PUNCT	.
Sam	PROPN	Sam
's	PART	's
smile	NOUN	smile
was	AUX	be
thin	ADJ	thin
and	CCONJ	and
cold	ADJ	cold
.	PUNCT	.
The	DET	the
secondary	ADJ	secondary
lids	NOUN	lid
veiled	VERB	veil
his	PRON	his
eyes	NOUN	eye
,	PUNCT	,
but	CCONJ	but
a	DET	a
gleam	NOUN	gleam
in	ADP	in
their	PRON	their
depths	NOUN	depth
glittered	VERB	glitter
even	ADV	even
through	ADP	through
the	DET	the
film	NOUN	film
and	CCONJ	and
Kern	PROPN	Kern
looked	VERB	look
hastily	ADV	hastily
away	ADV	away
.	PUNCT	.
“	PUNCT	""""
What	PRON	what
—	PUNCT	—
what	PRON	what
is	AUX	be
it	PRON	it
?	PUNCT	?
”	PUNCT	""""
Elje	PROPN	Elje
faltered	VERB	falter
.	PUNCT	.
“	PUNCT	""""
What	PRON	what
killed	VERB	kill
this	DET	this
man	NOUN	man
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
I	PRON	I
did	AUX	do
.	PUNCT	.
”	PUNCT	""""
Sam	PROPN	Sam
was	AUX	be
grinning	VERB	grin
without	ADP	without
mirth	NOUN	mirth
.	PUNCT	.
“	PUNCT	""""
Like	ADP	like
this	DET	this
.	PUNCT	.
”	PUNCT	""""
He	PRON	he
turned	VERB	turn
away	ADV	away
,	PUNCT	,
face	NOUN	face
lifted	VERB	lift
,	PUNCT	,
scanning	VERB	scan
the	DET	the
turmoil	NOUN	turmoil
overhead	ADV	overhead
where	SCONJ	where
men	NOUN	man
dived	VERB	dive
and	CCONJ	and
soared	VERB	soar
on	ADP	on
blood	NOUN	blood
-	PUNCT	-
dappled	VERB	dapple
wings	NOUN	wing
,	PUNCT	,
clasped	VERB	clasp
one	NUM	one
another	DET	another
in	ADP	in
deathly	ADJ	deathly
embraces	NOUN	embrace
and	CCONJ	and
hurtled	VERB	hurtle
earthward	ADV	earthward
with	ADP	with
knives	NOUN	knife
flashing	VERB	flash
between	ADP	between
them	PRON	they
.	PUNCT	.
At	ADP	at
the	DET	the
edge	NOUN	edge
of	ADP	of
the	DET	the
platform	NOUN	platform
,	PUNCT	,
only	ADV	only
a	DET	a
dozen	NOUN	dozen
feet	NOUN	foot
overhead	ADV	overhead
,	PUNCT	,
such	DET	such
a	DET	a
pair	NOUN	pair
writhed	VERB	writhe
in	ADP	in
gasping	VERB	gasp
,	PUNCT	,
murderous	ADJ	murderous
combat	NOUN	combat
.	PUNCT	.
As	ADP	as
they	PRON	they
watched	VERB	watch
,	PUNCT	,
one	NUM	one
man	NOUN	man
freed	VERB	free
his	PRON	his
knife	NOUN	knife
-	PUNCT	-
hand	NOUN	hand
and	CCONJ	and
in	ADP	in
the	DET	the
same	ADJ	same
motion	NOUN	motion
drove	VERB	drive
the	DET	the
blade	NOUN	blade
hilt	NOUN	hilt
-	PUNCT	-
deep	ADV	deep
into	ADP	into
the	DET	the
other	ADJ	other
's	PART	's
chest	NOUN	chest
!	PUNCT	!
The	DET	the
killer	NOUN	killer
's	PART	's
wings	NOUN	wing
spread	VERB	spread
and	CCONJ	and
stiffened	VERB	stiffen
in	ADP	in
anticipation	NOUN	anticipation
of	ADP	of
what	PRON	what
was	AUX	be
to	PART	to
come	VERB	come
,	PUNCT	,
as	ADP	as
his	PRON	his
victim	NOUN	victim
clutched	VERB	clutch
convulsively	ADV	convulsively
at	ADP	at
his	PRON	his
shoulders	NOUN	shoulder
in	ADP	in
a	DET	a
last	ADJ	last
effort	NOUN	effort
to	PART	to
save	VERB	save
himself	PRON	himself
.	PUNCT	.
For	ADP	for
an	DET	an
instant	NOUN	instant
one	NUM	one
man	NOUN	man
's	PART	's
wings	NOUN	wing
supported	VERB	support
them	PRON	they
both	DET	both
.	PUNCT	.
Then	ADV	then
the	DET	the
dying	VERB	die
man	NOUN	man
's	PART	's
body	NOUN	body
went	VERB	go
limp	ADJ	limp
.	PUNCT	.
Wings	NOUN	wing
flaccid	ADJ	flaccid
,	PUNCT	,
he	PRON	he
fell	VERB	fall
away	ADV	away
from	ADP	from
the	DET	the
blade	NOUN	blade
and	CCONJ	and
went	VERB	go
hurtling	VERB	hurtle
downward	ADV	downward
through	ADP	through
the	DET	the
mists	NOUN	mist
,	PUNCT	,
twisting	VERB	twist
and	CCONJ	and
turning	VERB	turn
over	ADP	over
while	SCONJ	while
blood	NOUN	blood
pumped	VERB	pump
from	ADP	from
his	PRON	his
chest	NOUN	chest
.	PUNCT	.
The	DET	the
killer	NOUN	killer
paused	VERB	pause
for	ADP	for
a	DET	a
moment	NOUN	moment
in	ADP	in
midair	NOUN	midair
,	PUNCT	,
breathing	VERB	breathe
in	ADP	in
deep	ADJ	deep
gasps	NOUN	gasp
and	CCONJ	and
looking	VERB	look
for	ADP	for
another	DET	another
adversary	NOUN	adversary
.	PUNCT	.
His	PRON	his
glancing	VERB	glance
eyes	NOUN	eye
crossed	VERB	cross
Sam	PROPN	Sam
Brewster	PROPN	Brewster
's	PART	's
.	PUNCT	.
For	ADP	for
an	DET	an
instant	NOUN	instant
he	PRON	he
hung	VERB	hang
there	ADV	there
,	PUNCT	,
panting	VERB	pant
for	ADP	for
breath	NOUN	breath
,	PUNCT	,
gaze	NOUN	gaze
locked	VERB	lock
with	ADP	with
Sam	PROPN	Sam
's	PART	's
.	PUNCT	.
The	DET	the
knife	NOUN	knife
dropped	VERB	drop
from	ADP	from
his	PRON	his
loosened	VERB	loosen
fingers	NOUN	finger
.	PUNCT	.
Eyes	NOUN	eye
still	ADV	still
wide	ADJ	wide
,	PUNCT	,
he	PRON	he
heeled	VERB	heel
over	ADV	over
in	ADP	in
the	DET	the
air	NOUN	air
stiffly	ADV	stiffly
.	PUNCT	.
His	PRON	his
wings	NOUN	wing
broke	VERB	break
backward	ADV	backward
and	CCONJ	and
he	PRON	he
fell	VERB	fall
after	ADP	after
the	DET	the
man	NOUN	man
he	PRON	he
had	AUX	have
just	ADV	just
killed	VERB	kill
.	PUNCT	.
They	PRON	they
vanished	VERB	vanish
almost	ADV	almost
together	ADV	together
into	ADP	into
the	DET	the
fog	NOUN	fog
below	ADV	below
.	PUNCT	.
Sam	PROPN	Sam
laughed	VERB	laugh
grimly	ADV	grimly
.	PUNCT	.
When	SCONJ	when
he	PRON	he
turned	VERB	turn
the	DET	the
secondary	ADJ	secondary
lids	NOUN	lid
were	AUX	be
closed	VERB	close
again	ADV	again
over	ADP	over
his	PRON	his
eyes	NOUN	eye
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
can	AUX	can
kill	VERB	kill
anyone	PRON	anyone
who	PRON	who
catches	VERB	catch
my	PRON	my
eyes	NOUN	eye
,	PUNCT	,
when	SCONJ	when
they	PRON	they
're	AUX	be
open	ADJ	open
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
.	PUNCT	.
Elje	PROPN	Elje
did	AUX	do
not	PART	not
understand	VERB	understand
the	DET	the
words	NOUN	word
,	PUNCT	,
but	CCONJ	but
his	PRON	his
gesture	NOUN	gesture
was	AUX	be
enough	ADJ	enough
.	PUNCT	.
She	PRON	she
caught	VERB	catch
her	PRON	her
breath	NOUN	breath
softly	ADV	softly
and	CCONJ	and
looked	VERB	look
away	ADV	away
in	ADP	in
sheer	ADJ	sheer
instinctive	ADJ	instinctive
revulsion	NOUN	revulsion
from	ADP	from
that	DET	that
deathly	ADJ	deathly
gaze	NOUN	gaze
.	PUNCT	.
“	PUNCT	""""
Elje	PROPN	Elje
,	PUNCT	,
we	PRON	we
've	AUX	have
got	VERB	get
to	PART	to
do	AUX	do
something	PRON	something
,	PUNCT	,
”	PUNCT	""""
Kern	PROPN	Kern
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
Now	ADV	now
,	PUNCT	,
while	SCONJ	while
we	PRON	we
can	AUX	can
.	PUNCT	.
We	PRON	we
've	AUX	have
got	VERB	get
Sam	PROPN	Sam
.	PUNCT	.
Kua	PROPN	Kua
and	CCONJ	and
Byrna	PROPN	Byrna
have	AUX	have
their	PRON	their
own	ADJ	own
powers	NOUN	power
,	PUNCT	,
too	ADV	too
.	PUNCT	.
There	PRON	there
's	AUX	be
no	DET	no
use	NOUN	use
waiting	VERB	wait
here	ADV	here
to	PART	to
be	AUX	be
killed	VERB	kill
.	PUNCT	.
If	SCONJ	if
only	ADV	only
we	PRON	we
could	AUX	could
get	VERB	get
away	ADV	away
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Where	SCONJ	where
?	PUNCT	?
”	PUNCT	""""
Elje	PROPN	Elje
asked	VERB	ask
somberly	ADV	somberly
.	PUNCT	.
“	PUNCT	""""
The	DET	the
Mountain	PROPN	Mountain
could	AUX	could
find	VERB	find
us	PRON	we
wherever	SCONJ	wherever
we	PRON	we
went	VERB	go
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
We	PRON	we
could	AUX	could
go	VERB	go
to	ADP	to
the	DET	the
Mountain	PROPN	Mountain
.	PUNCT	.
”	PUNCT	""""
Kern	PROPN	Kern
's	PART	's
voice	NOUN	voice
was	AUX	be
more	ADV	more
confident	ADJ	confident
than	ADP	than
he	PRON	he
felt	VERB	feel
.	PUNCT	.
“	PUNCT	""""
If	SCONJ	if
it	PRON	it
's	AUX	be
so	ADV	so
anxious	ADJ	anxious
to	PART	to
see	VERB	see
us	PRON	we
dead	ADJ	dead
,	PUNCT	,
then	ADV	then
it	PRON	it
must	AUX	must
be	AUX	be
afraid	ADJ	afraid
of	ADP	of
us	PRON	we
.	PUNCT	.
Anyhow	ADV	anyhow
,	PUNCT	,
that	DET	that
's	AUX	be
our	PRON	our
only	ADJ	only
hope	NOUN	hope
.	PUNCT	.
Is	AUX	be
there	PRON	there
any	DET	any
way	NOUN	way
out	ADV	out
except	SCONJ	except
the	DET	the
way	NOUN	way
we	PRON	we
came	VERB	come
here	ADV	here
?	PUNCT	?
”	PUNCT	""""
Elje	PROPN	Elje
gestured	VERB	gesture
aloft	ADV	aloft
.	PUNCT	.
“	PUNCT	""""
Only	ADV	only
up	ADP	up
.	PUNCT	.
And	CCONJ	and
you	PRON	you
can	AUX	can
see	VERB	see
how	SCONJ	how
thick	ADJ	thick
the	DET	the
vapors	NOUN	vapor
are	AUX	be
.	PUNCT	.
”	PUNCT	""""
Kern	PROPN	Kern
glanced	VERB	glance
around	ADP	around
the	DET	the
platform	NOUN	platform
.	PUNCT	.
There	PRON	there
were	AUX	be
perhaps	ADV	perhaps
fifty	NUM	fifty
men	NOUN	man
remaining	VERB	remain
on	ADP	on
their	PRON	their
feet	NOUN	foot
,	PUNCT	,
waiting	VERB	wait
to	PART	to
be	AUX	be
thrown	VERB	throw
into	ADP	into
the	DET	the
last	ADJ	last
wave	NOUN	wave
of	ADP	of
the	DET	the
defense	NOUN	defense
.	PUNCT	.
He	PRON	he
looked	VERB	look
toward	ADP	toward
the	DET	the
cave	NOUN	cave
-	PUNCT	-
mouth	NOUN	mouth
and	CCONJ	and
beckoned	VERB	beckon
.	PUNCT	.
Kua	PROPN	Kua
and	CCONJ	and
Byrna	PROPN	Byrna
hurried	VERB	hurry
across	ADP	across
the	DET	the
platform	NOUN	platform
toward	ADP	toward
him	PRON	he
,	PUNCT	,
their	PRON	their
faces	NOUN	face
pale	ADJ	pale
and	CCONJ	and
anxious	ADJ	anxious
.	PUNCT	.
“	PUNCT	""""
Kua	PROPN	Kua
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
A	DET	a
little	ADJ	little
while	NOUN	while
ago	ADV	ago
you	PRON	you
found	VERB	find
you	PRON	you
could	AUX	could
look	VERB	look
through	ADP	through
walls	NOUN	wall
.	PUNCT	.
Look	VERB	look
up	ADV	up
.	PUNCT	.
Do	AUX	do
you	PRON	you
think	VERB	think
you	PRON	you
could	AUX	could
tell	VERB	tell
which	DET	which
of	ADP	of
those	DET	those
vapors	NOUN	vapor
up	ADV	up
there	PRON	there
are	AUX	be
poisonous	ADJ	poisonous
and	CCONJ	and
which	DET	which
are	AUX	be
n't	PART	not
?	PUNCT	?
”	PUNCT	""""
Kua	PROPN	Kua
's	PART	's
face	NOUN	face
lifted	VERB	lift
:	PUNCT	:
her	PRON	her
single	ADJ	single
eye	NOUN	eye
narrowed	VERB	narrow
.	PUNCT	.
For	ADP	for
a	DET	a
long	ADJ	long
moment	NOUN	moment
no	DET	no
one	NOUN	one
spoke	VERB	speak
.	PUNCT	.
“	PUNCT	""""
No	INTJ	no
,	PUNCT	,
I	PRON	I
'm	AUX	be
not	PART	not
sure	ADJ	sure
,	PUNCT	,
”	PUNCT	""""
she	PRON	she
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
can	AUX	can
see	VERB	see
a	DET	a
long	ADJ	long
way	NOUN	way
through	ADV	through
to	ADP	to
the	DET	the
clear	NOUN	clear
air	NOUN	air
.	PUNCT	.
I	PRON	I
can	AUX	can
see	VERB	see
that	SCONJ	that
some	DET	some
of	ADP	of
the	DET	the
fog	NOUN	fog
flows	VERB	flow
in	ADP	in
definite	ADJ	definite
patterns	NOUN	pattern
,	PUNCT	,
much	ADV	much
thicker	ADJ	thick
than	ADP	than
the	DET	the
rest	NOUN	rest
.	PUNCT	.
But	CCONJ	but
what	PRON	what
's	AUX	be
poison	NOUN	poison
and	CCONJ	and
what	PRON	what
isn't	ADV	isn't
—	PUNCT	—
no	DET	no
one	PRON	one
could	AUX	could
tell	VERB	tell
that	DET	that
by	ADP	by
looking	VERB	look
,	PUNCT	,
Kern	PROPN	Kern
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Is	AUX	be
there	PRON	there
a	DET	a
path	NOUN	path
through	ADP	through
the	DET	the
places	NOUN	place
where	SCONJ	where
the	DET	the
fog	NOUN	fog
's	AUX	be
thin	ADJ	thin
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
We	PRON	we
'll	AUX	will
have	AUX	have
to	PART	to
take	VERB	take
a	DET	a
chance	NOUN	chance
on	ADP	on
it	PRON	it
,	PUNCT	,
then	ADV	then
.	PUNCT	.
Maybe	ADV	maybe
if	SCONJ	if
it	PRON	it
's	AUX	be
thin	ADJ	thin
enough	ADV	enough
to	PART	to
breathe	VERB	breathe
,	PUNCT	,
we	PRON	we
can	AUX	can
get	VERB	get
through	ADV	through
.	PUNCT	.
