MOLLY	PROPN	MOLLY
own	ADJ	own
,	PUNCT	,
fearing	VERB	fear
that	SCONJ	that
hers	PRON	hers
might	AUX	might
have	AUX	have
the	DET	the
same	ADJ	same
telltale	ADJ	telltale
look	NOUN	look
to	ADP	to
him	PRON	he
that	PRON	that
his	PRON	his
had	AUX	have
to	ADP	to
her	PRON	she
?	PUNCT	?
Kent	PROPN	Kent
overpaid	VERB	overpay
the	DET	the
chauffeur	NOUN	chauffeur
in	ADP	in
spite	NOUN	spite
of	ADP	of
Judy	PROPN	Judy
's	PART	's
protestations	NOUN	protestation
and	CCONJ	and
then	ADV	then
Professor	PROPN	Professor
Green	PROPN	Green
came	VERB	come
back	ADV	back
and	CCONJ	and
gave	VERB	give
him	PRON	he
an	DET	an
extra	ADJ	extra
_	PUNCT	_
pourboire	NOUN	pourboire
_	PUNCT	_
.	PUNCT	.
""""	PUNCT	""""
Let	VERB	let
us	PRON	we
squander	VERB	squander
our	PRON	our
hard	ADV	hard
-	PUNCT	-
earned	VERB	earn
wealth	NOUN	wealth
if	SCONJ	if
we	PRON	we
want	VERB	want
to	PART	to
,	PUNCT	,
Miss	PROPN	Miss
Judy	PROPN	Judy
,	PUNCT	,
""""	PUNCT	""""
begged	VERB	beg
Kent	PROPN	Kent
.	PUNCT	.
""""	PUNCT	""""
When	SCONJ	when
I	PRON	I
saw	VERB	see
that	DET	that
man	NOUN	man
's	PART	's
round	ADJ	round
,	PUNCT	,
red	ADJ	red
face	NOUN	face
looming	VERB	loom
up	ADP	up
in	ADP	in
front	NOUN	front
of	ADP	of
Molly	PROPN	Molly
and	CCONJ	and
mother	NOUN	mother
and	CCONJ	and
you	PRON	you
,	PUNCT	,
it	PRON	it
seemed	VERB	seem
to	ADP	to
me	PRON	I
that	SCONJ	that
he	PRON	he
looked	VERB	look
like	ADP	like
a	DET	a
veritable	ADJ	veritable
cupid	NOUN	cupid
;	PUNCT	;
and	CCONJ	and
I	PRON	I
should	AUX	should
like	VERB	like
to	PART	to
give	VERB	give
him	PRON	he
a	DET	a
good	ADJ	good
big	ADJ	big
tip	NOUN	tip
just	ADV	just
for	ADP	for
bringing	VERB	bring
us	PRON	we
all	DET	all
together	ADV	together
again	ADV	again
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
All	ADV	all
right	ADV	right
,	PUNCT	,
but	CCONJ	but
Fate	PROPN	Fate
ought	AUX	ought
to	PART	to
be	AUX	be
tipped	VERB	tip
instead	ADV	instead
of	ADP	of
that	DET	that
red	ADJ	red
-	PUNCT	-
faced	ADJ	faced
,	PUNCT	,
avaricious	ADJ	avaricious
old	ADJ	old
Frenchy	PROPN	Frenchy
,	PUNCT	,
""""	PUNCT	""""
laughed	VERB	laugh
Judy	PROPN	Judy
.	PUNCT	.
What	PRON	what
a	DET	a
talk	NOUN	talk
they	PRON	they
did	AUX	do
have	AUX	have
when	SCONJ	when
they	PRON	they
got	VERB	get
themselves	PRON	themselves
settled	VERB	settle
comfortably	ADV	comfortably
in	ADP	in
the	DET	the
studio	NOUN	studio
,	PUNCT	,
which	DET	which
the	DET	the
kindly	ADV	kindly
Jo	PROPN	Jo
Williams	PROPN	Williams
and	CCONJ	and
Polly	PROPN	Polly
Perkins	PROPN	Perkins
had	AUX	have
aired	VERB	air
and	CCONJ	and
freshened	VERB	freshen
up	ADP	up
for	ADP	for
their	PRON	their
arrival	NOUN	arrival
!	PUNCT	!
Kent	PROPN	Kent
had	AUX	have
to	PART	to
tell	VERB	tell
all	DET	all
the	DET	the
Kentucky	PROPN	Kentucky
news	NOUN	news
first	ADV	first
,	PUNCT	,
as	ADP	as
Mrs.	PROPN	Mrs.
Brown	PROPN	Brown
and	CCONJ	and
Molly	PROPN	Molly
were	AUX	be
eager	ADJ	eager
to	PART	to
hear	VERB	hear
every	DET	every
detail	NOUN	detail
concerning	VERB	concern
the	DET	the
loved	VERB	love
ones	NOUN	one
at	ADP	at
home	NOUN	home
.	PUNCT	.
The	DET	the
report	NOUN	report
was	AUX	be
a	DET	a
good	ADJ	good
one	NOUN	one
:	PUNCT	:
John	PROPN	John
and	CCONJ	and
Paul	PROPN	Paul
were	AUX	be
doing	VERB	do
well	ADV	well
in	ADP	in
their	PRON	their
chosen	VERB	choose
professions	NOUN	profession
;	PUNCT	;
Sue	PROPN	Sue
was	AUX	be
happy	ADJ	happy
as	ADP	as
a	DET	a
lark	NOUN	lark
with	ADP	with
her	PRON	her
Cyrus	PROPN	Cyrus
,	PUNCT	,
who	PRON	who
was	AUX	be
having	VERB	have
the	DET	the
""""	PUNCT	""""
muddy	ADJ	muddy
lane	NOUN	lane
""""	PUNCT	""""
macadamized	VERB	macadamize
;	PUNCT	;
a	DET	a
recent	ADJ	recent
letter	NOUN	letter
from	ADP	from
Ernest	PROPN	Ernest
said	VERB	say
that	SCONJ	that
he	PRON	he
would	AUX	would
take	VERB	take
his	PRON	his
holiday	NOUN	holiday
in	ADP	in
August	PROPN	August
,	PUNCT	,
provided	VERB	provide
his	PRON	his
mother	NOUN	mother
and	CCONJ	and
Molly	PROPN	Molly
would	AUX	would
have	AUX	have
returned	VERB	return
to	ADP	to
Kentucky	PROPN	Kentucky
by	ADP	by
that	DET	that
time	NOUN	time
;	PUNCT	;
Aunt	PROPN	Aunt
Clay	PROPN	Clay
was	AUX	be
in	ADP	in
a	DET	a
pleasant	ADJ	pleasant
,	PUNCT	,
chastened	ADJ	chastened
mood	NOUN	mood
,	PUNCT	,
seeming	VERB	seem
rather	ADV	rather
reconciled	ADJ	reconciled
to	ADP	to
losing	VERB	lose
her	PRON	her
suit	NOUN	suit
;	PUNCT	;
Aunt	PROPN	Aunt
Mary	PROPN	Mary
,	PUNCT	,
the	DET	the
dear	ADJ	dear
old	ADJ	old
cook	NOUN	cook
,	PUNCT	,
was	AUX	be
lonesome	ADJ	lonesome
and	CCONJ	and
forlorn	ADJ	forlorn
with	ADP	with
""""	PUNCT	""""
Ole	PROPN	Ole
Miss	PROPN	Miss
and	CCONJ	and
Molly	PROPN	Molly
Baby	PROPN	Baby
done	VERB	do
gone	VERB	go
so	ADV	so
fer	ADP	fer
away	ADV	away
.	PUNCT	.
Looks	VERB	look
lak	X	lak
I	PRON	I
ai	VERB	be
n't	PART	not
got	VERB	get
the	DET	the
heart	NOUN	heart
to	PART	to
put	VERB	put
a	DET	a
livin	VERB	livin
'	PUNCT	'
thing	NOUN	thing
inter	ADP	inter
a	DET	a
pie	NOUN	pie
sence	X	sence
they	PRON	they
done	VERB	do
gone	VERB	go
an	CCONJ	an
'	PUNCT	'
lef	VERB	lef
'	PUNCT	'
me	PRON	I
.	PUNCT	.
I	PRON	I
cyarn't	ADV	cyarn't
eat	VERB	eat
fer	ADP	fer
a	DET	a
thinkin	NOUN	thinkin
'	VERB	'
what	PRON	what
kind	NOUN	kind
er	INTJ	er
messes	NOUN	mess
they	PRON	they
is	AUX	be
puttin	VERB	puttin
'	VERB	'
in	ADP	in
they	PRON	they
own	ADJ	own
innerds	PROPN	innerds
;	PUNCT	;
an	CCONJ	an
I	PRON	I
cyarn't	ADV	cyarn't
sleep	VERB	sleep
fer	ADP	fer
thinkin	VERB	thinkin
'	VERB	'
of	ADP	of
the	DET	the
deep	ADJ	deep
waters	NOUN	water
a	DET	a
rollin	VERB	rollin
'	VERB	'
betwixt	ADV	betwixt
us	NOUN	u
.	PUNCT	.
""""	PUNCT	""""
Mrs.	PROPN	Mrs.
Brown	PROPN	Brown
and	CCONJ	and
Molly	PROPN	Molly
had	AUX	have
to	PART	to
wipe	VERB	wipe
their	PRON	their
eyes	NOUN	eye
at	ADP	at
Kent	PROPN	Kent
's	PART	's
description	NOUN	description
of	ADP	of
the	DET	the
dear	ADJ	dear
old	ADJ	old
darkey	NOUN	darkey
.	PUNCT	.
""""	PUNCT	""""
Speaking	VERB	speak
of	ADP	of
innerds	NOUN	innerd
,	PUNCT	,
""""	PUNCT	""""
laughed	VERB	laugh
Kent	PROPN	Kent
,	PUNCT	,
""""	PUNCT	""""
where	SCONJ	where
are	AUX	be
we	PRON	we
to	PART	to
have	AUX	have
luncheon	NOUN	luncheon
?	PUNCT	?
This	DET	this
constant	ADJ	constant
change	NOUN	change
of	ADP	of
climate	NOUN	climate
is	AUX	be
giving	VERB	give
me	PRON	I
a	DET	a
powerful	ADJ	powerful
good	ADJ	good
appetite	NOUN	appetite
.	PUNCT	.
My	PRON	my
only	ADJ	only
regret	NOUN	regret
in	ADP	in
regard	NOUN	regard
to	ADP	to
our	PRON	our
crossing	NOUN	crossing
was	AUX	be
that	SCONJ	that
we	PRON	we
did	AUX	do
not	PART	not
come	VERB	come
on	ADP	on
a	DET	a
German	ADJ	german
line	NOUN	line
.	PUNCT	.
The	DET	the
French	ADJ	french
line	NOUN	line
is	AUX	be
good	ADJ	good
enough	ADV	enough
except	SCONJ	except
that	SCONJ	that
they	PRON	they
have	AUX	have
only	ADV	only
four	NUM	four
meals	NOUN	meal
a	DET	a
day	NOUN	day
,	PUNCT	,
while	SCONJ	while
I	PRON	I
am	AUX	be
told	VERB	tell
the	DET	the
German	PROPN	German
has	AUX	have
six	NUM	six
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
you	PRON	you
greedy	ADJ	greedy
!	PUNCT	!
""""	PUNCT	""""
said	VERB	say
Molly	PROPN	Molly
,	PUNCT	,
giving	VERB	give
him	PRON	he
a	DET	a
little	ADJ	little
extra	ADJ	extra
hug	NOUN	hug
for	ADP	for
luck	NOUN	luck
.	PUNCT	.
""""	PUNCT	""""
How	SCONJ	how
would	AUX	would
you	PRON	you
like	VERB	like
to	PART	to
have	AUX	have
a	DET	a
spread	NOUN	spread
in	ADP	in
the	DET	the
studio	NOUN	studio
?	PUNCT	?
Judy	PROPN	Judy
and	CCONJ	and
I	PRON	I
will	AUX	will
gladly	ADV	gladly
show	VERB	show
you	PRON	you
what	PRON	what
we	PRON	we
can	AUX	can
do	AUX	do
.	PUNCT	.
I	PRON	I
'll	AUX	will
go	VERB	go
forage	NOUN	forage
right	ADV	right
now	ADV	now
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
The	DET	the
very	ADJ	very
thing	NOUN	thing
!	PUNCT	!
""""	PUNCT	""""
exclaimed	VERB	exclaim
Judy	PROPN	Judy
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
attend	VERB	attend
to	ADP	to
the	DET	the
meat	NOUN	meat
and	CCONJ	and
dessert	NOUN	dessert
,	PUNCT	,
and	CCONJ	and
I	PRON	I
'll	AUX	will
hold	VERB	hold
up	ADP	up
the	DET	the
salad	NOUN	salad
end	NOUN	end
.	PUNCT	.
Now	ADV	now
,	PUNCT	,
Mrs.	PROPN	Mrs.
Brown	PROPN	Brown
,	PUNCT	,
you	PRON	you
must	AUX	must
rest	VERB	rest
and	CCONJ	and
not	PART	not
do	AUX	do
one	NUM	one
thing	NOUN	thing
but	CCONJ	but
entertain	VERB	entertain
the	DET	the
gentlemen	NOUN	gentleman
,	PUNCT	,
while	SCONJ	while
Molly	PROPN	Molly
and	CCONJ	and
I	PRON	I
hustle	VERB	hustle
around	ADP	around
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
think	VERB	think
the	DET	the
gentlemen	NOUN	gentleman
had	AUX	have
much	ADV	much
better	ADV	well
go	VERB	go
with	ADP	with
you	PRON	you
and	CCONJ	and
Molly	PROPN	Molly
and	CCONJ	and
help	VERB	help
forage	VERB	forage
.	PUNCT	.
I	PRON	I
will	AUX	will
lie	VERB	lie
down	ADP	down
and	CCONJ	and
take	VERB	take
a	DET	a
real	ADJ	real
rest	NOUN	rest
while	SCONJ	while
all	DET	all
of	ADP	of
you	PRON	you
are	AUX	be
gone	VERB	go
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Mrs.	PROPN	Mrs.
Brown	PROPN	Brown
with	ADP	with
a	DET	a
whimsical	ADJ	whimsical
smile	NOUN	smile
.	PUNCT	.
As	ADP	as
they	PRON	they
went	VERB	go
out	ADV	out
,	PUNCT	,
Kent	PROPN	Kent
said	VERB	say
to	ADP	to
Judy	PROPN	Judy
:	PUNCT	:
""""	PUNCT	""""
What	PRON	what
a	DET	a
brick	NOUN	brick
Mumsy	NOUN	mumsy
is	AUX	be
,	PUNCT	,
anyhow	ADV	anyhow
!	PUNCT	!
""""	PUNCT	""""
Edwin	PROPN	Edwin
Green	PROPN	Green
said	VERB	say
nothing	PRON	nothing
,	PUNCT	,
but	CCONJ	but
he	PRON	he
thought	VERB	think
:	PUNCT	:
""""	PUNCT	""""
Mrs.	PROPN	Mrs.
Brown	PROPN	Brown
's	PART	's
tact	NOUN	tact
and	CCONJ	and
kindness	NOUN	kindness
are	AUX	be
never	ADV	never
failing	VERB	fail
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
was	AUX	be
eager	ADJ	eager
to	PART	to
see	VERB	see
Molly	PROPN	Molly
alone	ADV	alone
,	PUNCT	,
but	CCONJ	but
when	SCONJ	when
they	PRON	they
were	AUX	be
alone	ADJ	alone
he	PRON	he
found	VERB	find
he	PRON	he
had	AUX	have
not	PART	not
the	DET	the
courage	NOUN	courage
to	PART	to
say	VERB	say
to	ADP	to
her	PRON	she
the	DET	the
words	NOUN	word
that	PRON	that
were	AUX	be
in	ADP	in
his	PRON	his
heart	NOUN	heart
.	PUNCT	.
They	PRON	they
talked	VERB	talk
of	ADP	of
Wellington	PROPN	Wellington
and	CCONJ	and
their	PRON	their
mutual	ADJ	mutual
friends	NOUN	friend
.	PUNCT	.
He	PRON	he
had	AUX	have
news	NOUN	news
to	PART	to
tell	VERB	tell
of	ADP	of
Richard	PROPN	Richard
Blount	PROPN	Blount
and	CCONJ	and
Melissa	PROPN	Melissa
Hathaway	PROPN	Hathaway
which	DET	which
gave	VERB	give
Molly	PROPN	Molly
great	ADJ	great
delight	NOUN	delight
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
mountain	NOUN	mountain
would	AUX	would
not	PART	not
go	VERB	go
to	ADP	to
Mohammed	PROPN	Mohammed
,	PUNCT	,
so	ADV	so
Mohammed	PROPN	Mohammed
is	AUX	be
going	VERB	go
to	ADP	to
the	DET	the
mountain	NOUN	mountain
.	PUNCT	.
There	PRON	there
is	AUX	be
an	DET	an
excellent	ADJ	excellent
opening	NOUN	opening
for	ADP	for
Richard	PROPN	Richard
in	ADP	in
a	DET	a
Kentucky	PROPN	Kentucky
mountain	ADJ	mountain
town	NOUN	town
,	PUNCT	,
Pineville	PROPN	Pineville
,	PUNCT	,
as	ADP	as
a	DET	a
railroad	NOUN	railroad
lawyer	NOUN	lawyer
,	PUNCT	,
and	CCONJ	and
he	PRON	he
has	AUX	have
accepted	VERB	accept
.	PUNCT	.
Melissa	PROPN	Melissa
has	AUX	have
been	AUX	be
appointed	VERB	appoint
supervisor	NOUN	supervisor
of	ADP	of
the	DET	the
schools	NOUN	school
for	ADP	for
the	DET	the
district	NOUN	district
,	PUNCT	,
and	CCONJ	and
Miss	PROPN	Miss
Allfriend	PROPN	Allfriend
assures	VERB	assure
Melissa	PROPN	Melissa
she	PRON	she
can	AUX	can
do	AUX	do
more	ADJ	more
good	NOUN	good
to	ADP	to
her	PRON	her
beloved	NOUN	beloved
mountains	NOUN	mountain
in	ADP	in
this	DET	this
way	NOUN	way
than	ADP	than
by	ADP	by
merely	ADV	merely
teaching	VERB	teach
,	PUNCT	,
so	SCONJ	so
she	PRON	she
has	AUX	have
accepted	VERB	accept
.	PUNCT	.
Miss	PROPN	Miss
Allfriend	PROPN	Allfriend
is	AUX	be
very	ADV	very
happy	ADJ	happy
at	ADP	at
this	DET	this
outcome	NOUN	outcome
.	PUNCT	.
She	PRON	she
has	AUX	have
seen	VERB	see
her	PRON	her
own	ADJ	own
youth	NOUN	youth
go	VERB	go
in	ADP	in
the	DET	the
uphill	ADJ	uphill
work	NOUN	work
and	CCONJ	and
is	AUX	be
so	ADV	so
glad	ADJ	glad
to	PART	to
know	VERB	know
that	SCONJ	that
Melissa	PROPN	Melissa
is	AUX	be
to	PART	to
have	AUX	have
a	DET	a
life	NOUN	life
of	ADP	of
her	PRON	her
own	ADJ	own
.	PUNCT	.
Melissa	PROPN	Melissa
and	CCONJ	and
Richard	PROPN	Richard
are	AUX	be
to	PART	to
be	AUX	be
married	VERB	marry
in	ADP	in
June	PROPN	June
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
How	SCONJ	how
splendid	ADJ	splendid
!	PUNCT	!
""""	PUNCT	""""
exclaimed	VERB	exclaim
Molly	PROPN	Molly
,	PUNCT	,
clasping	VERB	clasp
her	PRON	her
hands	NOUN	hand
and	CCONJ	and
thinking	VERB	think
what	DET	what
a	DET	a
silly	ADJ	silly
girl	NOUN	girl
she	PRON	she
had	AUX	have
been	AUX	be
to	PART	to
fancy	VERB	fancy
that	SCONJ	that
Professor	PROPN	Professor
Green	PROPN	Green
might	AUX	might
care	VERB	care
for	ADP	for
the	DET	the
beautiful	ADJ	beautiful
mountain	NOUN	mountain
girl	NOUN	girl
otherwise	ADV	otherwise
than	ADP	than
as	ADP	as
a	DET	a
friend	NOUN	friend
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
know	VERB	know
they	PRON	they
will	AUX	will
be	AUX	be
very	ADV	very
happy	ADJ	happy
,	PUNCT	,
and	CCONJ	and
I	PRON	I
believe	VERB	believe
Melissa	PROPN	Melissa
will	AUX	will
not	PART	not
let	VERB	let
matrimony	NOUN	matrimony
interfere	VERB	interfere
with	ADP	with
what	PRON	what
she	PRON	she
considers	VERB	consider
her	PRON	her
life	NOUN	life
work	NOUN	work
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Dicky	PROPN	Dicky
Blount	PROPN	Blount
declares	VERB	declare
he	PRON	he
will	AUX	will
never	ADV	never
be	AUX	be
jealous	ADJ	jealous
of	ADP	of
such	ADJ	such
small	ADJ	small
things	NOUN	thing
as	ADP	as
mountains	NOUN	mountain
.	PUNCT	.
That	DET	that
is	AUX	be
rather	ADV	rather
complimentary	ADJ	complimentary
to	ADP	to
me	PRON	I
,	PUNCT	,
as	ADP	as
he	PRON	he
did	AUX	do
me	PRON	I
the	DET	the
honor	NOUN	honor
to	PART	to
be	AUX	be
jealous	ADJ	jealous
of	ADP	of
me	PRON	I
,	PUNCT	,
""""	PUNCT	""""
laughed	VERB	laugh
the	DET	the
professor	NOUN	professor
.	PUNCT	.
""""	PUNCT	""""
Why	SCONJ	why
,	PUNCT	,
how	SCONJ	how
ridiculous	ADJ	ridiculous
!	PUNCT	!
""""	PUNCT	""""
and	CCONJ	and
Molly	PROPN	Molly
plunged	VERB	plunge
into	ADP	into
the	DET	the
poultry	NOUN	poultry
shop	NOUN	shop
,	PUNCT	,
where	SCONJ	where
the	DET	the
blazing	VERB	blaze
fire	NOUN	fire
accounted	VERB	account
to	ADP	to
her	PRON	her
companion	NOUN	companion
for	ADP	for
her	PRON	her
heightened	ADJ	heightened
color	NOUN	color
.	PUNCT	.
The	DET	the
proprietor	NOUN	proprietor
had	AUX	have
an	DET	an
extra	ADJ	extra
pullet	NOUN	pullet
on	ADP	on
the	DET	the
spit	NOUN	spit
roasting	VERB	roast
for	ADP	for
a	DET	a
chance	ADJ	chance
customer	NOUN	customer
.	PUNCT	.
He	PRON	he
pronounced	VERB	pronounce
it	PRON	it
""""	PUNCT	""""
_	PUNCT	_
charmante	X	charmante
et	X	et
tendre	X	tendre
_	PUNCT	_
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
the	DET	the
hungry	ADJ	hungry
crowd	NOUN	crowd
declared	VERB	declare
he	PRON	he
was	AUX	be
right	ADJ	right
.	PUNCT	.
The	DET	the
luncheon	NOUN	luncheon
was	AUX	be
perfect	ADJ	perfect
.	PUNCT	.
Everyone	PRON	everyone
was	AUX	be
happy	ADJ	happy
and	CCONJ	and
so	ADV	so
much	ADJ	much
talk	NOUN	talk
was	AUX	be
the	DET	the
order	NOUN	order
of	ADP	of
the	DET	the
day	NOUN	day
that	SCONJ	that
Jo	PROPN	Jo
Williams	PROPN	Williams
poked	VERB	poke
her	PRON	her
head	NOUN	head
in	ADP	in
to	PART	to
see	VERB	see
what	PRON	what
the	DET	the
row	NOUN	row
was	AUX	be
about	ADP	about
,	PUNCT	,
and	CCONJ	and
they	PRON	they
made	VERB	make
her	PRON	she
stay	VERB	stay
to	ADP	to
dessert	NOUN	dessert
;	PUNCT	;
and	CCONJ	and
then	ADV	then
Polly	PROPN	Polly
Perkins	PROPN	Perkins
came	VERB	come
to	PART	to
see	VERB	see
where	SCONJ	where
Jo	PROPN	Jo
was	AUX	be
,	PUNCT	,
and	CCONJ	and
they	PRON	they
invited	VERB	invite
him	PRON	he
to	PART	to
stay	VERB	stay
to	ADP	to
coffee	NOUN	coffee
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
have	AUX	have
had	AUX	have
a	DET	a
very	ADV	very
successful	ADJ	successful
winter	NOUN	winter
,	PUNCT	,
have	AUX	have
you	PRON	you
not	PART	not
?	PUNCT	?
""""	PUNCT	""""
said	VERB	say
Edwin	PROPN	Edwin
Green	PROPN	Green
to	ADP	to
Mrs.	PROPN	Mrs.
Brown	PROPN	Brown
,	PUNCT	,
while	SCONJ	while
Molly	PROPN	Molly
and	CCONJ	and
Judy	PROPN	Judy
cleared	VERB	clear
the	DET	the
table	NOUN	table
and	CCONJ	and
Kent	PROPN	Kent
went	VERB	go
over	ADP	over
to	ADP	to
Polly	PROPN	Polly
's	PART	's
studio	NOUN	studio
to	PART	to
see	VERB	see
the	DET	the
portrait	NOUN	portrait
of	ADP	of
Mrs.	PROPN	Mrs.
Pace	PROPN	Pace
.	PUNCT	.
""""	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
indeed	ADV	indeed
,	PUNCT	,
most	ADV	most
delightful	ADJ	delightful
.	PUNCT	.
I	PRON	I
have	AUX	have
been	AUX	be
much	ADV	much
disappointed	ADJ	disappointed
in	ADP	in
not	PART	not
having	VERB	have
Kent	PROPN	Kent
with	ADP	with
us	PRON	we
,	PUNCT	,
and	CCONJ	and
now	ADV	now
that	SCONJ	that
he	PRON	he
has	AUX	have
come	VERB	come
,	PUNCT	,
I	PRON	I
must	AUX	must
soon	ADV	soon
leave	VERB	leave
him	PRON	he
here	ADV	here
and	CCONJ	and
go	VERB	go
back	ADV	back
to	ADP	to
all	DET	all
the	DET	the
others	NOUN	other
.	PUNCT	.
They	PRON	they
need	VERB	need
me	PRON	I
,	PUNCT	,
especially	ADV	especially
old	ADJ	old
Aunt	PROPN	Aunt
Mary	PROPN	Mary
.	PUNCT	.
I	PRON	I
could	AUX	could
never	ADV	never
forgive	VERB	forgive
myself	PRON	myself
if	SCONJ	if
anything	PRON	anything
should	AUX	should
happen	VERB	happen
to	ADP	to
the	DET	the
old	NOUN	old
woman	NOUN	woman
while	SCONJ	while
I	PRON	I
am	AUX	be
away	ADV	away
.	PUNCT	.
She	PRON	she
is	AUX	be
getting	VERB	get
very	ADV	very
feeble	ADJ	feeble
.	PUNCT	.
I	PRON	I
fancy	VERB	fancy
Kent	PROPN	Kent
will	AUX	will
do	AUX	do
well	ADV	well
enough	ADV	enough
without	ADP	without
me	PRON	I
.	PUNCT	.
He	PRON	he
makes	VERB	make
friends	NOUN	friend
so	ADV	so
easily	ADV	easily
and	CCONJ	and
then	ADV	then
dear	ADJ	dear
Judy	PROPN	Judy
is	AUX	be
to	PART	to
be	AUX	be
here	ADV	here
for	ADP	for
another	DET	another
year	NOUN	year
at	ADV	at
least	ADJ	least
.	PUNCT	.
""""	PUNCT	""""
As	ADP	as
Judy	PROPN	Judy
leaned	VERB	lean
over	ADP	over
her	PRON	she
to	PART	to
arrange	VERB	arrange
the	DET	the
bowl	NOUN	bowl
of	ADP	of
flowers	NOUN	flower
on	ADP	on
the	DET	the
table	NOUN	table
,	PUNCT	,
Mrs.	PROPN	Mrs.
Brown	PROPN	Brown
smiled	VERB	smile
on	ADP	on
her	PRON	she
as	ADP	as
though	SCONJ	though
she	PRON	she
were	AUX	be
already	ADV	already
her	PRON	her
daughter	NOUN	daughter
.	PUNCT	.
CHAPTER	NOUN	chapter
XIX	NUM	xix
.	NOUN	.
FONTAINEBLEAU	PROPN	FONTAINEBLEAU
AND	CCONJ	and
WHAT	PRON	what
CAME	VERB	come
OF	ADP	of
IT	PRON	it
.	PUNCT	.
Molly	PROPN	Molly
's	PART	's
promise	NOUN	promise
to	PART	to
wait	VERB	wait
to	PART	to
see	VERB	see
the	DET	the
Forest	PROPN	Forest
of	ADP	of
Fontainebleau	PROPN	Fontainebleau
with	ADP	with
him	PRON	he
had	AUX	have
kept	VERB	keep
up	ADP	up
Edwin	PROPN	Edwin
Green	PROPN	Green
's	PART	's
spirits	NOUN	spirit
through	ADP	through
the	DET	the
long	ADJ	long
winter	NOUN	winter
,	PUNCT	,
and	CCONJ	and
now	ADV	now
he	PRON	he
eagerly	ADV	eagerly
planned	VERB	plan
the	DET	the
excursion	NOUN	excursion
to	ADP	to
that	DET	that
historic	ADJ	historic
spot	NOUN	spot
.	PUNCT	.
They	PRON	they
were	AUX	be
to	PART	to
take	VERB	take
the	DET	the
early	ADJ	early
morning	NOUN	morning
train	NOUN	train
;	PUNCT	;
spend	VERB	spend
the	DET	the
forenoon	NOUN	forenoon
seeing	VERB	see
the	DET	the
palace	NOUN	palace
;	PUNCT	;
have	AUX	have
lunch	VERB	lunch
at	ADP	at
a	DET	a
restaurant	NOUN	restaurant
that	PRON	that
Edwin	PROPN	Edwin
remembered	VERB	remember
of	ADP	of
old	ADJ	old
;	PUNCT	;
then	ADV	then
walk	VERB	walk
or	CCONJ	or
ride	VERB	ride
through	ADP	through
the	DET	the
Forest	PROPN	Forest
as	ADP	as
the	DET	the
ladies	NOUN	lady
should	AUX	should
decide	VERB	decide
;	PUNCT	;
and	CCONJ	and
spend	VERB	spend
the	DET	the
night	NOUN	night
at	ADP	at
Barbizon	PROPN	Barbizon
.	PUNCT	.
Everything	PRON	everything
was	AUX	be
coming	VERB	come
up	ADP	up
to	ADP	to
his	PRON	his
dreams	NOUN	dream
.	PUNCT	.
Even	ADV	even
the	DET	the
day	NOUN	day
was	AUX	be
perfect	ADJ	perfect
.	PUNCT	.
He	PRON	he
was	AUX	be
allowed	VERB	allow
to	PART	to
sit	VERB	sit
by	ADP	by
Molly	PROPN	Molly
on	ADP	on
the	DET	the
train	NOUN	train
and	CCONJ	and
later	ADV	later
on	ADV	on
to	PART	to
be	AUX	be
by	ADP	by
her	PRON	her
side	NOUN	side
while	SCONJ	while
the	DET	the
guide	NOUN	guide
showed	VERB	show
them	PRON	they
through	ADP	through
the	DET	the
palace	NOUN	palace
and	CCONJ	and
over	ADP	over
the	DET	the
beautiful	ADJ	beautiful
grounds	NOUN	ground
.	PUNCT	.
Mrs.	PROPN	Mrs.
Brown	PROPN	Brown
and	CCONJ	and
Judy	PROPN	Judy
and	CCONJ	and
Kent	PROPN	Kent
were	AUX	be
inseparable	ADJ	inseparable
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
poor	ADJ	poor
old	ADJ	old
boy	NOUN	boy
has	AUX	have
been	AUX	be
sick	ADJ	sick
and	CCONJ	and
my	PRON	my
opinion	NOUN	opinion
is	AUX	be
he	PRON	he
needs	VERB	need
a	DET	a
little	ADJ	little
Molly	NOUN	molly
-	PUNCT	-
coddling	NOUN	coddling
;	PUNCT	;
so	CCONJ	so
let	VERB	let
's	PRON	us
give	VERB	give
him	PRON	he
all	DET	all
the	DET	the
chance	NOUN	chance
in	ADP	in
the	DET	the
world	NOUN	world
,	PUNCT	,
""""	PUNCT	""""
whispered	VERB	whisper
