CHILDREN	NOUN	child
.	PUNCT	.
“	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
I	PRON	I
guess	VERB	guess
you	PRON	you
've	AUX	have
got	VERB	get
nothing	PRON	nothing
on	ADP	on
me	PRON	I
,	PUNCT	,
”	PUNCT	""""
Barney	PROPN	Barney
growled	VERB	growl
at	ADP	at
them	PRON	they
,	PUNCT	,
“	PUNCT	""""
so	SCONJ	so
I	PRON	I
'll	AUX	will
be	AUX	be
moving	VERB	move
along	ADP	along
.	PUNCT	.
Better	ADV	well
come	VERB	come
,	PUNCT	,
too	ADV	too
,	PUNCT	,
Jimmie	PROPN	Jimmie
.	PUNCT	.
”	PUNCT	""""
While	SCONJ	while
he	PRON	he
spoke	VERB	speak
a	DET	a
figure	NOUN	figure
had	AUX	have
moved	VERB	move
from	ADP	from
Larry	PROPN	Larry
's	PART	's
closet	NOUN	closet
with	ADP	with
the	DET	the
silence	NOUN	silence
of	ADP	of
a	DET	a
swift	ADJ	swift
shadow	NOUN	shadow
.	PUNCT	.
It	PRON	it
's	PART	's
thin	ADJ	thin
hand	NOUN	hand
gripped	VERB	grip
Barney	PROPN	Barney
's	PART	's
shoulder	NOUN	shoulder
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
guess	VERB	guess
_	PUNCT	_
I	PRON	I
've	AUX	have
_	PUNCT	_
got	VERB	get
something	PRON	something
on	ADP	on
you	PRON	you
!	PUNCT	!
”	PUNCT	""""
it	PRON	it
said	VERB	say
.	PUNCT	.
Barney	PROPN	Barney
whirled	VERB	whirl
.	PUNCT	.
“	PUNCT	""""
Red	PROPN	Red
Hannigan	PROPN	Hannigan
!	PUNCT	!
”	PUNCT	""""
he	PRON	he
gasped	VERB	gasp
.	PUNCT	.
“	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
Red	PROPN	Red
Hannigan!--you	PROPN	Hannigan!--you
stool	NOUN	stool
--	PUNCT	--
you	PRON	you
squealer	NOUN	squealer
!	PUNCT	!
”	PUNCT	""""
said	VERB	say
Red	PROPN	Red
Hannigan	PROPN	Hannigan
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
heard	VERB	hear
you	PRON	you
brag	VERB	brag
about	ADP	about
being	AUX	be
Barlow	PROPN	Barlow
's	PART	's
stool	NOUN	stool
,	PUNCT	,
and	CCONJ	and
I	PRON	I
heard	VERB	hear
everything	PRON	everything
else	ADV	else
you	PRON	you
bragged	VERB	brag
about	ADP	about
to	ADP	to
Joe	PROPN	Joe
Ellison	PROPN	Ellison
's	PART	's
girl	NOUN	girl
.	PUNCT	.
I	PRON	I
'd	AUX	would
bump	VERB	bump
you	PRON	you
off	ADP	off
right	ADV	right
now	ADV	now
if	SCONJ	if
I	PRON	I
had	AUX	have
my	PRON	my
gat	NOUN	gat
with	ADP	with
me	PRON	I
and	CCONJ	and
if	SCONJ	if
I	PRON	I
had	AUX	have
any	DET	any
chance	NOUN	chance
at	ADP	at
a	DET	a
get	NOUN	get
-	PUNCT	-
away	NOUN	away
.	PUNCT	.
But	CCONJ	but
I	PRON	I
'll	AUX	will
be	AUX	be
looking	VERB	look
after	ADP	after
you	PRON	you
,	PUNCT	,
and	CCONJ	and
the	DET	the
gang	NOUN	gang
will	AUX	will
be	AUX	be
looking	VERB	look
after	ADP	after
you	PRON	you
,	PUNCT	,
till	SCONJ	till
you	PRON	you
die	VERB	die
--	PUNCT	--
the	DET	the
same	ADJ	same
as	ADP	as
you	PRON	you
set	VERB	set
us	PRON	we
after	ADP	after
Larry	PROPN	Larry
Brainard	PROPN	Brainard
!	PUNCT	!
No	ADV	no
matter	ADV	matter
what	PRON	what
else	ADV	else
happens	VERB	happen
to	ADP	to
you	PRON	you
,	PUNCT	,
you	PRON	you
'll	AUX	will
always	ADV	always
have	AUX	have
that	DET	that
as	ADP	as
something	PRON	something
extra	ADJ	extra
waiting	VERB	wait
for	ADP	for
you	PRON	you
!	PUNCT	!
And	CCONJ	and
when	SCONJ	when
the	DET	the
time	NOUN	time
comes	VERB	come
,	PUNCT	,
we	PRON	we
'll	AUX	will
get	VERB	get
you	PRON	you
!	PUNCT	!
”	PUNCT	""""
As	ADV	as
silently	ADV	silently
as	ADP	as
he	PRON	he
had	AUX	have
appeared	VERB	appear
from	ADP	from
the	DET	the
closet	NOUN	closet
,	PUNCT	,
as	ADV	as
silently	ADV	silently
he	PRON	he
let	VERB	let
himself	PRON	himself
out	ADP	out
of	ADP	of
the	DET	the
room	NOUN	room
.	PUNCT	.
The	DET	the
glowering	VERB	glower
features	NOUN	feature
of	ADP	of
Barney	PROPN	Barney
had	AUX	have
faded	VERB	fade
to	ADP	to
a	DET	a
pasty	ADJ	pasty
white	NOUN	white
while	SCONJ	while
Hannigan	PROPN	Hannigan
had	AUX	have
spoken	VERB	speak
,	PUNCT	,
and	CCONJ	and
now	ADV	now
the	DET	the
hand	NOUN	hand
which	DET	which
tried	VERB	try
to	PART	to
bring	VERB	bring
a	DET	a
handkerchief	NOUN	handkerchief
to	ADP	to
his	PRON	his
lips	NOUN	lip
shook	VERB	shake
so	SCONJ	so
that	SCONJ	that
he	PRON	he
could	AUX	could
hardly	ADV	hardly
find	VERB	find
his	PRON	his
face	NOUN	face
.	PUNCT	.
For	CCONJ	for
none	NOUN	none
knew	VERB	know
so	ADV	so
well	ADV	well
as	ADP	as
Barney	PROPN	Barney
Palmer	PROPN	Palmer
how	SCONJ	how
inescapable	ADJ	inescapable
was	AUX	be
this	DET	this
thing	NOUN	thing
which	DET	which
would	AUX	would
be	AUX	be
hanging	VERB	hang
over	ADP	over
him	PRON	he
until	ADP	until
the	DET	the
end	NOUN	end
of	ADP	of
his	PRON	his
days	NOUN	day
.	PUNCT	.
Before	ADP	before
any	DET	any
one	NUM	one
in	ADP	in
the	DET	the
room	NOUN	room
could	AUX	could
speak	VERB	speak
there	PRON	there
came	VERB	come
a	DET	a
loud	ADJ	loud
pounding	NOUN	pounding
from	ADP	from
within	ADP	within
the	DET	the
door	NOUN	door
of	ADP	of
the	DET	the
closet	NOUN	closet
Larry	PROPN	Larry
and	CCONJ	and
Red	PROPN	Red
Hannigan	PROPN	Hannigan
had	AUX	have
not	PART	not
occupied	VERB	occupy
.	PUNCT	.
“	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
I	PRON	I
'd	AUX	have
completely	ADV	completely
forgotten	VERB	forget
!	PUNCT	!
”	PUNCT	""""
exclaimed	VERB	exclaim
Maggie	PROPN	Maggie
--	PUNCT	--
and	CCONJ	and
indeed	ADV	indeed
she	PRON	she
had	AUX	have
forgotten	VERB	forget
all	DET	all
that	PRON	that
was	AUX	be
not	PART	not
immediately	ADV	immediately
connected	VERB	connect
with	ADP	with
the	DET	the
situation	NOUN	situation
created	VERB	create
by	ADP	by
her	PRON	her
father	NOUN	father
's	PART	's
unexpected	ADJ	unexpected
entrance	NOUN	entrance
.	PUNCT	.
She	PRON	she
crossed	VERB	cross
and	CCONJ	and
unlocked	VERB	unlock
the	DET	the
door	NOUN	door
,	PUNCT	,
and	CCONJ	and
Barlow	PROPN	Barlow
stepped	VERB	step
out	ADP	out
.	PUNCT	.
“	PUNCT	""""
Chief	PROPN	Chief
Barlow	PROPN	Barlow
!	PUNCT	!
”	PUNCT	""""
exclaimed	VERB	exclaim
the	DET	the
astonished	ADJ	astonished
Larry	PROPN	Larry
,	PUNCT	,
and	CCONJ	and
all	DET	all
the	DET	the
other	ADJ	other
men	NOUN	man
gazed	VERB	gaze
at	ADP	at
the	DET	the
Chief	PROPN	Chief
of	ADP	of
Detectives	PROPN	Detectives
with	ADP	with
an	DET	an
equal	ADJ	equal
surprise	NOUN	surprise
.	PUNCT	.
“	PUNCT	""""
He	PRON	he
is	AUX	be
part	NOUN	part
of	ADP	of
my	PRON	my
frame	NOUN	frame
-	PUNCT	-
up	NOUN	up
,	PUNCT	,
”	PUNCT	""""
Maggie	PROPN	Maggie
explained	VERB	explain
at	ADP	at
large	ADJ	large
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
wanted	VERB	want
both	DET	both
the	DET	the
police	NOUN	police
and	CCONJ	and
Larry	PROPN	Larry
's	PART	's
old	ADJ	old
friends	NOUN	friend
to	PART	to
know	VERB	know
the	DET	the
truth	NOUN	truth
at	ADP	at
first	ADJ	first
hand	NOUN	hand
--	PUNCT	--
and	CCONJ	and
clear	VERB	clear
him	PRON	he
before	ADP	before
I	PRON	I
went	VERB	go
away	ADV	away
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Was	AUX	be
n't	PART	not
that	DET	that
Red	PROPN	Red
Hannigan	PROPN	Hannigan
who	PRON	who
just	ADV	just
spoke	VERB	speak
?	PUNCT	?
”	PUNCT	""""
were	AUX	be
Barlow	PROPN	Barlow
's	PART	's
first	ADJ	first
words	NOUN	word
.	PUNCT	.
“	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
”	PUNCT	""""
said	VERB	say
Larry	PROPN	Larry
.	PUNCT	.
Barney	PROPN	Barney
,	PUNCT	,
and	CCONJ	and
Old	PROPN	Old
Jimmie	PROPN	Jimmie
as	ADV	as
well	ADV	well
,	PUNCT	,
had	AUX	have
perked	VERB	perk
up	ADP	up
at	ADP	at
the	DET	the
appearance	NOUN	appearance
of	ADP	of
Barlow	PROPN	Barlow
,	PUNCT	,
as	ADP	as
though	SCONJ	though
at	ADP	at
aid	NOUN	aid
which	DET	which
had	AUX	have
come	VERB	come
just	ADV	just
in	ADP	in
time	NOUN	time
.	PUNCT	.
But	CCONJ	but
Barlow	PROPN	Barlow
turned	VERB	turn
upon	SCONJ	upon
Barney	PROPN	Barney
a	DET	a
cold	ADJ	cold
police	NOUN	police
eye	NOUN	eye
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
heard	VERB	hear
you	PRON	you
brag	VERB	brag
that	SCONJ	that
you	PRON	you
were	AUX	be
my	PRON	my
stool	NOUN	stool
.	PUNCT	.
That	DET	that
's	AUX	be
a	DET	a
lie	NOUN	lie
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Why	SCONJ	why
--	PUNCT	--
why	SCONJ	why
--	PUNCT	--
Chief--	PUNCT	Chief--
”	PUNCT	""""
Barney	PROPN	Barney
stammered	VERB	stammer
.	PUNCT	.
He	PRON	he
had	AUX	have
counted	VERB	count
upon	SCONJ	upon
help	NOUN	help
here	ADV	here
,	PUNCT	,
where	SCONJ	where
there	PRON	there
had	AUX	have
existed	VERB	exist
mutually	ADV	mutually
advantageous	ADJ	advantageous
relations	NOUN	relation
for	ADP	for
so	ADV	so
long	ADV	long
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
heard	VERB	hear
you	PRON	you
say	VERB	say
you	PRON	you
had	AUX	have
my	PRON	my
protection	NOUN	protection
.	PUNCT	.
That	DET	that
's	AUX	be
another	DET	another
lie	NOUN	lie
.	PUNCT	.
You	PRON	you
've	AUX	have
squealed	VERB	squeal
on	ADP	on
a	DET	a
few	ADJ	few
people	NOUN	people
,	PUNCT	,
but	CCONJ	but
I	PRON	I
've	AUX	have
never	ADV	never
given	VERB	give
you	PRON	you
a	DET	a
thing	NOUN	thing
.	PUNCT	.
”	PUNCT	""""
Barney	PROPN	Barney
gasped	VERB	gasp
at	ADP	at
this	DET	this
.	PUNCT	.
He	PRON	he
knew	VERB	know
,	PUNCT	,
as	ADP	as
every	DET	every
one	NUM	one
in	ADP	in
the	DET	the
room	NOUN	room
also	ADV	also
knew	VERB	know
,	PUNCT	,
that	SCONJ	that
Barlow	PROPN	Barlow
was	AUX	be
lying	VERB	lie
.	PUNCT	.
But	CCONJ	but
Barlow	PROPN	Barlow
held	VERB	hold
all	DET	all
the	DET	the
cards	NOUN	card
.	PUNCT	.
Rough	ADJ	rough
and	CCONJ	and
ruthless	ADJ	ruthless
police	NOUN	police
politician	NOUN	politician
that	PRON	that
he	PRON	he
was	AUX	be
,	PUNCT	,
he	PRON	he
made	VERB	make
it	PRON	it
his	PRON	his
business	NOUN	business
always	ADV	always
to	PART	to
hold	VERB	hold
the	DET	the
highest	ADJ	high
cards	NOUN	card
.	PUNCT	.
As	ADV	as
sick	ADJ	sick
of	ADP	of
soul	NOUN	soul
as	ADP	as
a	DET	a
man	NOUN	man
can	AUX	can
be	AUX	be
,	PUNCT	,
Barney	PROPN	Barney
realized	VERB	realize
that	SCONJ	that
Barlow	PROPN	Barlow
was	AUX	be
doing	VERB	do
exactly	ADV	exactly
what	PRON	what
Barlow	PROPN	Barlow
always	ADV	always
did	AUX	do
--	PUNCT	--
was	AUX	be
swinging	VERB	swinge
to	ADP	to
the	DET	the
side	NOUN	side
that	PRON	that
had	AUX	have
the	DET	the
most	ADJ	most
evidence	NOUN	evidence
and	CCONJ	and
that	PRON	that
would	AUX	would
prove	VERB	prove
most	ADV	most
advantageous	ADJ	advantageous
to	ADP	to
him	PRON	he
.	PUNCT	.
And	CCONJ	and
Barney	PROPN	Barney
realized	VERB	realize
that	SCONJ	that
he	PRON	he
was	AUX	be
suffering	VERB	suffer
the	DET	the
appointed	VERB	appoint
fate	NOUN	fate
of	ADP	of
all	DET	all
stool	NOUN	stool
-	PUNCT	-
pigeons	NOUN	pigeon
who	PRON	who
are	AUX	be
found	VERB	find
out	ADP	out
by	ADP	by
their	PRON	their
fellow	ADJ	fellow
criminals	NOUN	criminal
to	PART	to
be	NOUN	be
stool	NOUN	stool
-	PUNCT	-
pigeons	NOUN	pigeon
.	PUNCT	.
Such	ADJ	such
informers	NOUN	informer
are	AUX	be
of	ADP	of
no	DET	no
further	ADJ	further
use	NOUN	use
,	PUNCT	,
and	CCONJ	and
according	VERB	accord
to	ADP	to
the	DET	the
police	NOUN	police
code	NOUN	code
they	PRON	they
must	AUX	must
be	AUX	be
given	VERB	give
punishment	NOUN	punishment
so	ADV	so
severe	ADJ	severe
as	ADP	as
to	PART	to
dissipate	VERB	dissipate
any	DET	any
unhealthy	ADJ	unhealthy
belief	NOUN	belief
on	ADP	on
the	DET	the
public	NOUN	public
's	PART	's
part	NOUN	part
that	SCONJ	that
there	PRON	there
could	AUX	could
ever	ADV	ever
have	AUX	have
been	AUX	be
any	DET	any
alliance	NOUN	alliance
between	ADP	between
the	DET	the
two	NUM	two
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
've	AUX	have
used	VERB	use
this	DET	this
young	ADJ	young
lady	NOUN	lady
who	PRON	who
seems	VERB	seem
to	PART	to
have	AUX	have
been	AUX	be
Jimmie	PROPN	Jimmie
Carlisle	PROPN	Carlisle
's	PART	's
daughter	NOUN	daughter
and	CCONJ	and
now	ADV	now
seems	VERB	seem
to	PART	to
be	AUX	be
the	DET	the
daughter	NOUN	daughter
of	ADP	of
this	DET	this
old	ADJ	old
-	PUNCT	-
timer	NOUN	timer
Joe	PROPN	Joe
Ellison	PROPN	Ellison
,	PUNCT	,
for	ADP	for
a	DET	a
little	ADJ	little
private	ADJ	private
sleuthing	NOUN	sleuthing
on	ADP	on
my	PRON	my
own	ADJ	own
hook	NOUN	hook
,	PUNCT	,
”	PUNCT	""""
Barlow	PROPN	Barlow
went	VERB	go
on	ADP	on
--	PUNCT	--
for	CCONJ	for
it	PRON	it
was	AUX	be
the	DET	the
instinct	NOUN	instinct
of	ADP	of
the	DET	the
man	NOUN	man
to	PART	to
claim	VERB	claim
the	DET	the
conception	NOUN	conception
and	CCONJ	and
leadership	NOUN	leadership
of	ADP	of
any	DET	any
idea	NOUN	idea
in	ADP	in
whose	DET	whose
development	NOUN	development
he	PRON	he
had	AUX	have
a	DET	a
part	NOUN	part
.	PUNCT	.
He	PRON	he
spoke	VERB	speak
in	ADP	in
a	DET	a
brusque	ADJ	brusque
tone	NOUN	tone
--	PUNCT	--
as	ADP	as
why	SCONJ	why
should	AUX	should
he	PRON	he
not	PART	not
,	PUNCT	,
since	SCONJ	since
he	PRON	he
was	AUX	be
addressing	VERB	address
an	DET	an
audience	NOUN	audience
he	PRON	he
lumped	VERB	lump
together	ADV	together
as	ADP	as
just	ADV	just
so	ADV	so
many	ADJ	many
crooks	NOUN	crook
?	PUNCT	?
“	PUNCT	""""
Through	ADP	through
this	DET	this
little	ADJ	little
stunt	NOUN	stunt
I	PRON	I
pulled	VERB	pull
to	ADP	to
-	PUNCT	-
night	NOUN	night
,	PUNCT	,
I	PRON	I
've	AUX	have
got	VERB	get
on	ADP	on
to	ADP	to
your	PRON	your
curves	NOUN	curve
,	PUNCT	,
Barney	PROPN	Barney
Palmer	PROPN	Palmer
.	PUNCT	.
And	CCONJ	and
yours	NOUN	your
,	PUNCT	,
too	ADV	too
,	PUNCT	,
Jimmie	PROPN	Jimmie
Carlisle	PROPN	Carlisle
.	PUNCT	.
And	CCONJ	and
I	PRON	I
'm	AUX	be
going	VERB	go
to	PART	to
run	VERB	run
the	DET	the
pair	NOUN	pair
of	ADP	of
you	PRON	you
in	ADP	in
.	PUNCT	.
”	PUNCT	""""
This	DET	this
was	AUX	be
too	ADV	too
much	ADJ	much
for	ADP	for
Barney	PROPN	Barney
Palmer	PROPN	Palmer
.	PUNCT	.
Even	ADV	even
though	SCONJ	though
he	PRON	he
knew	VERB	know
that	SCONJ	that
his	PRON	his
position	NOUN	position
as	ADP	as
a	DET	a
stool	NOUN	stool
,	PUNCT	,
who	PRON	who
was	AUX	be
known	VERB	know
to	PART	to
be	AUX	be
a	DET	a
stool	NOUN	stool
,	PUNCT	,
was	AUX	be
without	ADP	without
hope	NOUN	hope
whatever	DET	whatever
,	PUNCT	,
he	PRON	he
went	VERB	go
utterly	ADV	utterly
to	ADP	to
pieces	NOUN	piece
.	PUNCT	.
“	PUNCT	""""
For	ADP	for
God	PROPN	God
's	PART	's
sake	NOUN	sake
,	PUNCT	,
Chief	PROPN	Chief
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
burst	VERB	burst
out	ADP	out
frantically	ADV	frantically
,	PUNCT	,
“	PUNCT	""""
you	PRON	you
're	AUX	be
not	PART	not
going	VERB	go
to	PART	to
treat	VERB	treat
me	PRON	I
like	ADP	like
that	DET	that
!	PUNCT	!
You	PRON	you
could	AUX	could
get	VERB	get
me	PRON	I
out	ADP	out
of	ADP	of
this	DET	this
easy	ADV	easy
!	PUNCT	!
Think	VERB	think
of	ADP	of
all	DET	all
I	PRON	I
've	AUX	have
done	VERB	do
for	ADP	for
you	PRON	you
!	PUNCT	!
For	ADP	for
God	PROPN	God
's	PART	's
sake	NOUN	sake
,	PUNCT	,
Chief	PROPN	Chief
--	PUNCT	--
for	ADP	for
God	PROPN	God
's	PART	's
sake--	NOUN	sake--
”	PUNCT	""""
“	PUNCT	""""
Shut	VERB	shut
up	ADP	up
!	PUNCT	!
”	PUNCT	""""
ordered	VERB	order
Barlow	PROPN	Barlow
,	PUNCT	,
doubling	VERB	double
a	DET	a
big	ADJ	big
fist	NOUN	fist
.	PUNCT	.
Chokingly	ADV	chokingly
Barney	PROPN	Barney
obeyed	VERB	obey
.	PUNCT	.
Old	ADJ	old
Jimmie	PROPN	Jimmie
,	PUNCT	,
coward	NOUN	coward
though	SCONJ	though
he	PRON	he
was	AUX	be
,	PUNCT	,
and	CCONJ	and
lacking	VERB	lack
entirely	ADV	entirely
Barney	PROPN	Barney
's	PART	's
quality	NOUN	quality
of	ADP	of
a	DET	a
bravo	NOUN	bravo
,	PUNCT	,
had	AUX	have
accepted	VERB	accept
the	DET	the
situation	NOUN	situation
with	ADP	with
the	DET	the
twitching	VERB	twitch
calm	NOUN	calm
of	ADP	of
one	NUM	one
to	PART	to
whom	PRON	whom
the	DET	the
worst	ADJ	bad
has	AUX	have
often	ADV	often
happened	VERB	happen
.	PUNCT	.
“	PUNCT	""""
Shut	VERB	shut
up	ADP	up
,	PUNCT	,
”	PUNCT	""""
repeated	VERB	repeat
Barlow	PROPN	Barlow
,	PUNCT	,
“	PUNCT	""""
and	CCONJ	and
get	VERB	get
it	PRON	it
fixed	VERB	fix
in	ADP	in
your	PRON	your
beans	NOUN	bean
that	SCONJ	that
I	PRON	I
'm	AUX	be
going	VERB	go
to	PART	to
run	VERB	run
you	PRON	you
two	NUM	two
in	ADP	in
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Run	VERB	run
them	PRON	they
in	ADP	in
because	SCONJ	because
of	ADP	of
this	DET	this
Sherwood	PROPN	Sherwood
affair	NOUN	affair
?	PUNCT	?
”	PUNCT	""""
asked	VERB	ask
Larry	PROPN	Larry
.	PUNCT	.
“	PUNCT	""""
Surest	ADJ	sure
thing	NOUN	thing
you	PRON	you
know	VERB	know
.	PUNCT	.
I	PRON	I
've	AUX	have
got	VERB	get
all	DET	all
the	DET	the
evidence	NOUN	evidence
I	PRON	I
seed	VERB	seed
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
But--	CCONJ	but--
”	PUNCT	""""
Larry	PROPN	Larry
was	AUX	be
beginning	VERB	begin
protestingly	ADV	protestingly
,	PUNCT	,
when	SCONJ	when
the	DET	the
doorbell	NOUN	doorbell
rang	VERB	ring
again	ADV	again
.	PUNCT	.
Maggie	PROPN	Maggie
opened	VERB	open
the	DET	the
door	NOUN	door
,	PUNCT	,
and	CCONJ	and
there	ADV	there
entered	VERB	enter
Miss	PROPN	Miss
Sherwood	PROPN	Sherwood
,	PUNCT	,
with	ADP	with
Hunt	PROPN	Hunt
just	ADV	just
behind	ADP	behind
her	PRON	she
,	PUNCT	,
and	CCONJ	and
Dick	PROPN	Dick
just	ADV	just
behind	ADP	behind
him	PRON	he
,	PUNCT	,
and	CCONJ	and
Casey	PROPN	Casey
and	CCONJ	and
Gavegan	PROPN	Gavegan
following	VERB	follow
these	DET	these
three	NUM	three
.	PUNCT	.
All	DET	all
in	ADP	in
the	DET	the
room	NOUN	room
were	AUX	be
surprised	VERB	surprise
at	ADP	at
this	DET	this
invasion	NOUN	invasion
with	ADP	with
the	DET	the
sole	ADJ	sole
exception	NOUN	exception
of	ADP	of
Joe	PROPN	Joe
Ellison	PROPN	Ellison
.	PUNCT	.
“	PUNCT	""""
When	SCONJ	when
Mr.	PROPN	Mr.
Dick	PROPN	Dick
spoke	VERB	speak
over	ADP	over
the	DET	the
'	NOUN	'
phone	NOUN	phone
about	ADP	about
your	PRON	your
coming	NOUN	coming
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
to	ADP	to
Miss	PROPN	Miss
Sherwood	PROPN	Sherwood
,	PUNCT	,
“	PUNCT	""""
I	PRON	I
asked	VERB	ask
you	PRON	you
not	PART	not
to	PART	to
do	AUX	do
it	PRON	it
.	PUNCT	.
”	PUNCT	""""
Barlow	PROPN	Barlow
was	AUX	be
prompt	ADJ	prompt
to	PART	to
speak	VERB	speak
,	PUNCT	,
and	CCONJ	and
the	DET	the
sudden	ADJ	sudden
change	NOUN	change
in	ADP	in
his	PRON	his
voice	NOUN	voice
would	AUX	would
have	AUX	have
been	AUX	be
amazing	ADJ	amazing
to	ADP	to
those	DET	those
who	PRON	who
do	AUX	do
not	PART	not
know	VERB	know
how	SCONJ	how
the	DET	the
little	ADJ	little
great	ADJ	great
men	NOUN	man
of	ADP	of
the	DET	the
Police	PROPN	Police
Department	PROPN	Department
,	PUNCT	,
and	CCONJ	and
other	ADJ	other
little	ADJ	little
great	ADJ	great
men	NOUN	man
,	PUNCT	,
can	AUX	can
alter	VERB	alter
their	PRON	their
tones	NOUN	tone
.	PUNCT	.
He	PRON	he
had	AUX	have
recognized	VERB	recognize
Miss	PROPN	Miss
Sherwood	PROPN	Sherwood
at	ADP	at
once	ADV	once
,	PUNCT	,
as	ADP	as
would	AUX	would
any	DET	any
one	NOUN	one
else	ADV	else
at	ADV	at
all	ADV	all
acquainted	VERB	acquaint
with	ADP	with
influential	ADJ	influential
New	PROPN	New
York	PROPN	York
.	PUNCT	.
“	PUNCT	""""
Miss	PROPN	Miss
Sherwood	PROPN	Sherwood
,	PUNCT	,
I	PRON	I
believe	VERB	believe
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
essaying	VERB	essay
a	DET	a
slight	ADJ	slight
bow	NOUN	bow
.	PUNCT	.
“	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
Though	SCONJ	though
I	PRON	I
fear	VERB	fear
I	PRON	I
have	AUX	have
not	PART	not
the	DET	the
pleasure	NOUN	pleasure
of	ADP	of
knowing	VERB	know
you	PRON	you
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Deputy	PROPN	Deputy
Barlow	PROPN	Barlow
,	PUNCT	,
head	NOUN	head
of	ADP	of
the	DET	the
Detective	PROPN	Detective
Bureau	PROPN	Bureau
of	ADP	of
the	DET	the
Police	PROPN	Police
Department	PROPN	Department
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
informed	VERB	inform
her	PRON	she
.	PUNCT	.
“	PUNCT	""""
Entirely	ADV	entirely
at	ADP	at
your	PRON	your
service	NOUN	service
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Just	ADV	just
what	PRON	what
is	AUX	be
going	VERB	go
on	ADP	on
here	ADV	here
?	PUNCT	?
”	PUNCT	""""
she	PRON	she
queried	VERB	query
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
know	VERB	know
a	DET	a
part	NOUN	part
of	ADP	of
what	PRON	what
has	AUX	have
happened”--she	PUNCT	happened”--she
was	AUX	be
addressing	VERB	address
herself	PRON	herself
particularly	ADV	particularly
to	ADP	to
Maggie	PROPN	Maggie
and	CCONJ	and
Larry--“for	PUNCT	Larry--“for
Dick	PROPN	Dick
telephoned	VERB	telephone
me	PRON	I
about	ADV	about
seven	NUM	seven
,	PUNCT	,
and	CCONJ	and
I	PRON	I
came	VERB	come
right	ADV	right
into	ADP	into
town	NOUN	town
.	PUNCT	.
He	PRON	he
told	VERB	tell
me	PRON	I
everything	PRON	everything
he	PRON	he
knew	VERB	know
--	PUNCT	--
which	DET	which
threw	VERB	throw
a	DET	a
different	ADJ	different
light	NOUN	light
on	ADP	on
a	DET	a
lot	NOUN	lot
of	ADP	of
events	NOUN	event
--	PUNCT	--
and	CCONJ	and
Dick	PROPN	Dick
telephoned	VERB	telephone
at	ADP	at
about	ADV	about
nine	NUM	nine
that	SCONJ	that
I	PRON	I
was	AUX	be
coming	VERB	come
over	ADV	over
.	PUNCT	.
But	CCONJ	but
something	PRON	something
more	ADJ	more
seems	VERB	seem
to	PART	to
have	AUX	have
happened	VERB	happen
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Miss	PROPN	Miss
Sherwood	PROPN	Sherwood
,	PUNCT	,
it	PRON	it
's	AUX	be
like--	PUNCT	like--
”	PUNCT	""""
began	VERB	begin
Barlow	PROPN	Barlow
.	PUNCT	.
“	PUNCT	""""
Just	ADV	just
a	DET	a
second	NOUN	second
,	PUNCT	,
Chief	PROPN	Chief
,	PUNCT	,
”	PUNCT	""""
Larry	PROPN	Larry
interrupted	VERB	interrupt
.	PUNCT	.
Larry	PROPN	Larry
knew	VERB	know
what	PRON	what
a	DET	a
sensational	ADJ	sensational
story	NOUN	story
this	DET	this
would	AUX	would
be	AUX	be
as	ADP	as
it	PRON	it
had	AUX	have
developed	VERB	develop
--	PUNCT	--
and	CCONJ	and
he	PRON	he
knew	VERB	know
in	ADP	in
advance	NOUN	advance
just	ADV	just
how	SCONJ	how
it	PRON	it
would	AUX	would
be	AUX	be
seized	VERB	seize
upon	SCONJ	upon
and	CCONJ	and
played	VERB	play
up	ADP	up
by	ADP	by
the	DET	the
newspapers	NOUN	newspaper
.	PUNCT	.
And	CCONJ	and
Larry	PROPN	Larry
did	AUX	do
not	PART	not
want	VERB	want
unpleasant	ADJ	unpleasant
publicity	NOUN	publicity
for	ADP	for
his	PRON	his
friends	NOUN	friend
(	PUNCT	(
