UNVEILING	VERB	unveil
with	ADP	with
an	DET	an
intercessor	NOUN	intercessor
?	PUNCT	?
But	CCONJ	but
tell	VERB	tell
me	PRON	I
,	PUNCT	,
is	AUX	be
it	PRON	it
really	ADV	really
so?--do	PUNCT	so?--do
you	PRON	you
upon	SCONJ	upon
the	DET	the
Earth	PROPN	Earth
not	PART	not
suffer	VERB	suffer
the	DET	the
consequences	NOUN	consequence
of	ADP	of
your	PRON	your
acts	NOUN	act
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Why	SCONJ	why
,	PUNCT	,
certainly	ADV	certainly
we	PRON	we
do	AUX	do
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
I	PRON	I
;	PUNCT	;
""""	PUNCT	""""
while	SCONJ	while
we	PRON	we
live	VERB	live
.	PUNCT	.
The	DET	the
plan	NOUN	plan
of	ADP	of
salvation	NOUN	salvation
has	AUX	have
reference	NOUN	reference
to	ADP	to
the	DET	the
life	NOUN	life
after	ADP	after
death	NOUN	death
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
dropped	VERB	drop
his	PRON	his
eyes	NOUN	eye
to	ADP	to
the	DET	the
ground	NOUN	ground
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
believe	VERB	believe
in	ADP	in
that	DET	that
life	NOUN	life
,	PUNCT	,
do	AUX	do
you	PRON	you
not	PART	not
?	PUNCT	?
""""	PUNCT	""""
I	PRON	I
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
Believe	VERB	believe
in	ADP	in
"it!""--he"	PRON	"it!""--he"
looked	VERB	look
up	ADP	up
,	PUNCT	,
amazed	ADJ	amazed
.	PUNCT	.
""""	PUNCT	""""
All	DET	all
life	NOUN	life
is	AUX	be
eternal	ADJ	eternal
;	PUNCT	;
as	ADV	as
long	ADV	long
as	ADP	as
God	PROPN	God
lives	VERB	live
,	PUNCT	,
we	PRON	we
shall	AUX	shall
live	VERB	live
.	PUNCT	.
""""	PUNCT	""""
A	DET	a
little	ADJ	little
later	ADV	later
he	PRON	he
said	VERB	say
:	PUNCT	:
""""	PUNCT	""""
You	PRON	you
spoke	VERB	speak
of	ADP	of
the	DET	the
fall	NOUN	fall
of	ADP	of
man,--what	NOUN	man,--what
did	AUX	do
you	PRON	you
mean	VERB	mean
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
That	DET	that
Man	PROPN	Man
was	AUX	be
created	VERB	create
a	DET	a
perfect	ADJ	perfect
being	NOUN	being
,	PUNCT	,
but	CCONJ	but
through	ADP	through
sin	NOUN	sin
became	VERB	become
imperfect	ADJ	imperfect
,	PUNCT	,
so	SCONJ	so
that	SCONJ	that
God	PROPN	God
could	AUX	could
not	PART	not
take	VERB	take
him	PRON	he
back	ADV	back
to	ADP	to
Himself,--save	PUNCT	Himself,--save
by	ADP	by
redemption	NOUN	redemption
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
And	CCONJ	and
God	PROPN	God
sent	VERB	send
His	PRON	his
Only	ADJ	only
Son	PROPN	Son
to	ADP	to
the	DET	the
Earth	PROPN	Earth
,	PUNCT	,
you	PRON	you
say	VERB	say
,	PUNCT	,
to	PART	to
redeem	VERB	redeem
your	PRON	your
race	NOUN	race
from	ADP	from
the	DET	the
consequences	NOUN	consequence
of	ADP	of
their	PRON	their
own	ADJ	own
acts	NOUN	act
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
So	ADV	so
we	PRON	we
believe	VERB	believe
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
I.	PUNCT	I.
After	ADP	after
another	DET	another
brief	ADJ	brief
silence	NOUN	silence
,	PUNCT	,
he	PRON	he
remarked	VERB	remark
:	PUNCT	:
""""	PUNCT	""""
Man	NOUN	man
did	AUX	do
not	PART	not
begin	VERB	begin
his	PRON	his
life	NOUN	life
upon	SCONJ	upon
this	DET	this
planet	NOUN	planet
in	ADP	in
perfection	NOUN	perfection
.	PUNCT	.
""""	PUNCT	""""
At	ADP	at
this	DET	this
moment	NOUN	moment
we	PRON	we
passed	VERB	pass
a	DET	a
beautiful	ADJ	beautiful
garden	NOUN	garden
,	PUNCT	,
in	ADP	in
which	DET	which
there	PRON	there
was	AUX	be
an	DET	an
infinite	ADJ	infinite
profusion	NOUN	profusion
of	ADP	of
flowers	NOUN	flower
in	ADP	in
infinite	ADJ	infinite
variety	NOUN	variety
.	PUNCT	.
""""	PUNCT	""""
Look	VERB	look
at	ADP	at
those	DET	those
roses	NOUN	rose
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
exclaimed	VERB	exclaim
;	PUNCT	;
""""	PUNCT	""""
God	PROPN	God
planted	VERB	plant
the	DET	the
species	NOUN	species
,	PUNCT	,
a	DET	a
crude	ADJ	crude
and	CCONJ	and
simple	ADJ	simple
plant	NOUN	plant
,	PUNCT	,
and	CCONJ	and
turned	VERB	turn
it	PRON	it
over	ADP	over
to	ADP	to
man	NOUN	man
to	PART	to
do	AUX	do
what	PRON	what
he	PRON	he
might	AUX	might
with	ADP	with
it	PRON	it
;	PUNCT	;
and	CCONJ	and
in	ADP	in
the	DET	the
same	ADJ	same
way	NOUN	way
he	PRON	he
placed	VERB	place
man	NOUN	man
himself	PRON	himself
here,--to	ADV	here,--to
perfect	VERB	perfect
himself	PRON	himself
if	SCONJ	if
he	PRON	he
would	AUX	would
.	PUNCT	.
I	PRON	I
am	AUX	be
not	PART	not
jealous	ADJ	jealous
of	ADP	of
God	PROPN	God
,	PUNCT	,
nor	CCONJ	nor
envious	ADJ	envious
of	ADP	of
you	PRON	you
;	PUNCT	;
but	CCONJ	but
just	ADV	just
why	SCONJ	why
He	PRON	he
should	AUX	should
have	AUX	have
arranged	VERB	arrange
to	PART	to
spare	VERB	spare
you	PRON	you
all	DET	all
this	DET	this
labor	NOUN	labor
,	PUNCT	,
and	CCONJ	and
commanded	VERB	command
us	PRON	we
to	PART	to
work	VERB	work
out	ADP	out
our	PRON	our
own	ADJ	own
salvation	NOUN	salvation
,	PUNCT	,
I	PRON	I
can	AUX	can
not	PART	not
comprehend	VERB	comprehend
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
struck	VERB	strike
me	PRON	I
as	ADP	as
a	DET	a
remarkable	ADJ	remarkable
coincidence	NOUN	coincidence
that	SCONJ	that
he	PRON	he
should	AUX	should
have	AUX	have
used	VERB	use
the	DET	the
very	ADJ	very
words	NOUN	word
of	ADP	of
one	NUM	one
of	ADP	of
our	PRON	our
own	ADJ	own
greatest	ADJ	great
logicians	NOUN	logician
.	PUNCT	.
A	DET	a
longer	ADJ	long
silence	NOUN	silence
followed	VERB	follow
.	PUNCT	.
The	DET	the
Master	PROPN	Master
walked	VERB	walk
with	ADP	with
his	PRON	his
head	NOUN	head
inclined	VERB	incline
,	PUNCT	,
in	ADP	in
the	DET	the
attitude	NOUN	attitude
of	ADP	of
profound	ADJ	profound
thought	NOUN	thought
.	PUNCT	.
At	ADP	at
last	ADV	last
he	PRON	he
drew	VERB	draw
a	DET	a
deep	ADJ	deep
breath	NOUN	breath
and	CCONJ	and
looked	VERB	look
up	ADP	up
,	PUNCT	,
relaxing	VERB	relax
his	PRON	his
brows	NOUN	brow
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
may	AUX	may
be	AUX	be
prodigiously	ADV	prodigiously
presumptuous	ADJ	presumptuous
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
but	CCONJ	but
I	PRON	I
am	AUX	be
inclined	VERB	incline
to	PART	to
think	VERB	think
there	PRON	there
has	AUX	have
been	AUX	be
a	DET	a
mistake	NOUN	mistake
somewhere	ADV	somewhere
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
How	SCONJ	how
,	PUNCT	,
a	DET	a
mistake	NOUN	mistake
?	PUNCT	?
""""	PUNCT	""""
I	PRON	I
asked	VERB	ask
.	PUNCT	.
He	PRON	he
paid	VERB	pay
no	DET	no
heed	NOUN	heed
to	ADP	to
the	DET	the
question	NOUN	question
,	PUNCT	,
but	CCONJ	but
said	VERB	say
:	PUNCT	:
""""	PUNCT	""""
Tell	VERB	tell
me	PRON	I
the	DET	the
story,--tell	NOUN	story,--tell
me	PRON	I
the	DET	the
exact	ADJ	exact
words	NOUN	word
,	PUNCT	,
if	SCONJ	if
you	PRON	you
can	AUX	can
,	PUNCT	,
of	ADP	of
this	DET	this
Great	ADJ	great
Teacher	NOUN	teacher
whom	PRON	whom
you	PRON	you
believe	VERB	believe
to	PART	to
be	AUX	be
the	DET	the
Son	PROPN	Son
of	ADP	of
God	PROPN	God
?	PUNCT	?
""""	PUNCT	""""
I	PRON	I
gave	VERB	give
a	DET	a
brief	ADJ	brief
outline	NOUN	outline
of	ADP	of
the	DET	the
Saviour	PROPN	Saviour
's	PART	's
life	NOUN	life
and	CCONJ	and
death	NOUN	death
,	PUNCT	,
and	CCONJ	and
it	PRON	it
was	AUX	be
a	NOUN	a
gratification	NOUN	gratification
to	ADP	to
me	PRON	I
--	PUNCT	--
because	SCONJ	because
it	PRON	it
seemed	VERB	seem
,	PUNCT	,
in	ADP	in
some	DET	some
sort	NOUN	sort
,	PUNCT	,
an	DET	an
acknowledgment	NOUN	acknowledgment
,	PUNCT	,
or	CCONJ	or
concession	NOUN	concession
to	ADP	to
my	PRON	my
interpretation,--to	PUNCT	interpretation,--to
see	VERB	see
that	SCONJ	that
he	PRON	he
was	AUX	be
profoundly	ADV	profoundly
affected	VERB	affect
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
cried,--his	PUNCT	cried,--his
hands	NOUN	hand
were	AUX	be
clenched	VERB	clench
and	CCONJ	and
his	PRON	his
body	NOUN	body
writhed	VERB	writhe
as	ADP	as
with	ADP	with
the	DET	the
actual	ADJ	actual
sufferings	NOUN	suffering
of	ADP	of
the	DET	the
Man	PROPN	Man
of	ADP	of
"Sorrows,--""that"	NOUN	"Sorrows,--""that"
a	DET	a
race	NOUN	race
of	ADP	of
men	NOUN	man
should	AUX	should
have	AUX	have
been	AUX	be
brought	VERB	bring
through	ADP	through
such	ADJ	such
awful	ADJ	awful
tribulation	NOUN	tribulation
to	PART	to
see	VERB	see
God	PROPN	God
!	PUNCT	!
Why	SCONJ	why
could	AUX	could
they	PRON	they
not	PART	not
accept	VERB	accept
the	DET	the
truth	NOUN	truth
from	ADP	from
his	PRON	his
lips	NOUN	lip
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Because	SCONJ	because
they	PRON	they
would	AUX	would
not	PART	not
.	PUNCT	.
They	PRON	they
kept	VERB	keep
crying	VERB	cry
'	PUNCT	'
Give	VERB	give
us	PRON	we
a	DET	a
sign	NOUN	sign
,	PUNCT	,
'	PUNCT	'
and	CCONJ	and
he	PRON	he
gave	VERB	give
himself	PRON	himself
to	ADP	to
death	NOUN	death
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
grouped	VERB	group
together	ADV	together
as	ADP	as
many	ADJ	many
of	ADP	of
the	DET	the
words	NOUN	word
of	ADP	of
Christ	PROPN	Christ
as	ADP	as
I	PRON	I
could	AUX	could
recall	VERB	recall
,	PUNCT	,
and	CCONJ	and
I	PRON	I
was	AUX	be
surprised	ADJ	surprised
,	PUNCT	,
not	PART	not
only	ADV	only
that	SCONJ	that
his	PRON	his
memory	NOUN	memory
kept	VERB	keep
its	PRON	its
grasp	NOUN	grasp
on	ADP	on
them	PRON	they
all	DET	all
,	PUNCT	,
but	CCONJ	but
that	SCONJ	that
he	PRON	he
was	AUX	be
able	ADJ	able
to	PART	to
see	VERB	see
at	ADP	at
once	ADV	once
their	PRON	their
innermost	ADJ	innermost
meaning	NOUN	meaning
.	PUNCT	.
It	PRON	it
was	AUX	be
as	ADP	as
if	SCONJ	if
he	PRON	he
dissolved	VERB	dissolve
them	PRON	they
in	ADP	in
the	DET	the
wonderful	ADJ	wonderful
alembic	NOUN	alembic
of	ADP	of
his	PRON	his
understanding	NOUN	understanding
,	PUNCT	,
and	CCONJ	and
instantly	ADV	instantly
restored	VERB	restore
them	PRON	they
in	ADP	in
crystals	NOUN	crystal
of	ADP	of
pure	ADJ	pure
truth	NOUN	truth
,	PUNCT	,
divested	VERB	divest
alike	ADV	alike
of	ADP	of
mysticism	NOUN	mysticism
and	CCONJ	and
remote	ADJ	remote
significance	NOUN	significance
.	PUNCT	.
He	PRON	he
took	VERB	take
them	PRON	they
up	ADP	up
,	PUNCT	,
one	NUM	one
by	ADP	by
one	NUM	one
,	PUNCT	,
and	CCONJ	and
held	VERB	hold
them	PRON	they
to	ADP	to
the	DET	the
light	NOUN	light
,	PUNCT	,
as	ADP	as
one	PRON	one
holds	VERB	hold
precious	ADJ	precious
gems	NOUN	gem
.	PUNCT	.
He	PRON	he
knew	VERB	know
them	PRON	they
,	PUNCT	,
recognized	VERB	recognize
them	PRON	they
,	PUNCT	,
and	CCONJ	and
appraised	VERB	appraise
them	PRON	they
with	ADP	with
the	DET	the
delight	NOUN	delight
,	PUNCT	,
and	CCONJ	and
comprehensiveness	NOUN	comprehensiveness
,	PUNCT	,
and	CCONJ	and
the	DET	the
critical	ADJ	critical
judgment	NOUN	judgment
of	ADP	of
a	DET	a
connoisseur	NOUN	connoisseur
of	ADP	of
jewels	NOUN	jewel
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
believe	VERB	believe
that	SCONJ	that
Christ	PROPN	Christ
came	VERB	come
into	ADP	into
your	PRON	your
world	NOUN	world
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
that	SCONJ	that
you	PRON	you
'	AUX	'
might	AUX	might
have	AUX	have
life	NOUN	life
.	PUNCT	.
'	PUNCT	'
That	DET	that
is	ADV	is
,	PUNCT	,
he	PRON	he
came	VERB	come
to	PART	to
teach	VERB	teach
you	PRON	you
that	SCONJ	that
the	DET	the
life	NOUN	life
of	ADP	of
the	DET	the
soul	NOUN	soul
,	PUNCT	,
and	CCONJ	and
not	PART	not
the	DET	the
body	NOUN	body
,	PUNCT	,
is	AUX	be
the	DET	the
real	ADJ	real
life	NOUN	life
.	PUNCT	.
He	PRON	he
died	VERB	die
'	PUNCT	'
that	SCONJ	that
you	PRON	you
might	AUX	might
live	VERB	live
,	PUNCT	,
'	PUNCT	'
but	CCONJ	but
it	PRON	it
was	AUX	be
not	PART	not
the	DET	the
mere	ADJ	mere
fact	NOUN	fact
of	ADP	of
his	PRON	his
death	NOUN	death
that	PRON	that
assured	VERB	assure
your	PRON	your
life	NOUN	life
.	PUNCT	.
He	PRON	he
was	AUX	be
willing	ADJ	willing
to	PART	to
give	VERB	give
up	ADP	up
his	PRON	his
life	NOUN	life
in	ADP	in
pledge	NOUN	pledge
of	ADP	of
the	DET	the
truth	NOUN	truth
of	ADP	of
what	PRON	what
he	PRON	he
taught	VERB	teach
,	PUNCT	,
that	SCONJ	that
you	PRON	you
might	AUX	might
believe	VERB	believe
that	DET	that
truth	NOUN	truth
,	PUNCT	,
and	CCONJ	and
act	VERB	act
upon	SCONJ	upon
that	DET	that
belief	NOUN	belief
,	PUNCT	,
and	CCONJ	and
so	ADV	so
gain	VERB	gain
life	NOUN	life
.	PUNCT	.
He	PRON	he
taught	VERB	teach
only	ADV	only
the	DET	the
truth,--his	NOUN	truth,--his
soul	NOUN	soul
was	AUX	be
a	DET	a
fountain	NOUN	fountain
of	ADP	of
truth	NOUN	truth
.	PUNCT	.
Hence	ADV	hence
,	PUNCT	,
when	SCONJ	when
he	PRON	he
said	VERB	say
,	PUNCT	,
Suffer	VERB	suffer
the	DET	the
little	ADJ	little
children	NOUN	child
to	PART	to
come	VERB	come
unto	ADP	unto
me	PRON	I
,	PUNCT	,
it	PRON	it
was	AUX	be
as	ADP	as
though	SCONJ	though
he	PRON	he
said	VERB	say
,	PUNCT	,
Teach	VERB	teach
your	PRON	your
children	NOUN	child
the	DET	the
truths	NOUN	truth
I	PRON	I
have	AUX	have
taught	VERB	teach
you	PRON	you
.	PUNCT	.
And	CCONJ	and
when	SCONJ	when
he	PRON	he
cried	VERB	cry
in	ADP	in
the	DET	the
tenderness	NOUN	tenderness
of	ADP	of
his	PRON	his
great	ADJ	great
and	CCONJ	and
yearning	VERB	yearn
love	NOUN	love
,	PUNCT	,
Come	VERB	come
unto	ADP	unto
me	PRON	I
all	DET	all
ye	PRON	ye
that	PRON	that
labor	VERB	labor
and	CCONJ	and
are	AUX	be
heavy	ADJ	heavy
laden	NOUN	laden
,	PUNCT	,
and	CCONJ	and
I	PRON	I
will	AUX	will
give	VERB	give
you	PRON	you
rest	NOUN	rest
,	PUNCT	,
he	PRON	he
meant,--oh	PUNCT	meant,--oh
!	PUNCT	!
you	PRON	you
can	AUX	can
not	PART	not
doubt	VERB	doubt
it	PRON	it
,	PUNCT	,
my	NOUN	my
friend,--he	NOUN	friend,--he
meant	VERB	mean
,	PUNCT	,
Come	VERB	come
,	PUNCT	,
give	VERB	give
up	ADP	up
your	PRON	your
strifes	NOUN	strife
,	PUNCT	,
and	CCONJ	and
hatreds	NOUN	hatred
,	PUNCT	,
your	PRON	your
greeds	NOUN	greed
,	PUNCT	,
and	CCONJ	and
vanities	NOUN	vanity
,	PUNCT	,
and	CCONJ	and
selfishness	NOUN	selfishness
,	PUNCT	,
and	CCONJ	and
the	DET	the
endless	ADJ	endless
weariness	NOUN	weariness
of	ADP	of
your	PRON	your
pomps	NOUN	pomp
and	CCONJ	and
shows	NOUN	show
;	PUNCT	;
come	VERB	come
to	ADP	to
me	PRON	I
and	CCONJ	and
learn	VERB	learn
how	SCONJ	how
to	PART	to
live	VERB	live
,	PUNCT	,
and	CCONJ	and
where	SCONJ	where
to	PART	to
find	VERB	find
peace	NOUN	peace
,	PUNCT	,
and	CCONJ	and
contentment	NOUN	contentment
.	PUNCT	.
'	PUNCT	'
A	DET	a
new	ADJ	new
commandment	NOUN	commandment
I	PRON	I
give	VERB	give
unto	ADP	unto
you	PRON	you
,	PUNCT	,
that	SCONJ	that
ye	PRON	ye
love	VERB	love
one	NUM	one
another	DET	another
.	PUNCT	.
'	PUNCT	'
This	DET	this
was	AUX	be
the	DET	the
'	PUNCT	'
easy	ADJ	easy
yoke	NOUN	yoke
,	PUNCT	,
'	PUNCT	'
and	CCONJ	and
the	DET	the
'	PUNCT	'
light	NOUN	light
burden	NOUN	burden
,	PUNCT	,
'	PUNCT	'
which	DET	which
your	PRON	your
Christ	PROPN	Christ
offered	VERB	offer
to	ADP	to
you	PRON	you
in	ADP	in
place	NOUN	place
of	ADP	of
the	DET	the
tyranny	NOUN	tyranny
of	ADP	of
sin	NOUN	sin
.	PUNCT	.
'	PUNCT	'
Whatsoever	PRON	whatsoever
ye	PRON	ye
would	AUX	would
that	SCONJ	that
men	NOUN	man
should	AUX	should
do	AUX	do
to	ADP	to
you	PRON	you
,	PUNCT	,
do	AUX	do
ye	PRON	ye
even	ADV	even
so	ADV	so
to	ADP	to
them	PRON	they
.	PUNCT	.
'	PUNCT	'
There	PRON	there
is	AUX	be
nothing	PRON	nothing
finer	ADJ	fine
than	ADP	than
that,--there	PUNCT	that,--there
is	AUX	be
no	DET	no
law	NOUN	law
above	ADP	above
that	DET	that
!	PUNCT	!
We	PRON	we
Caskians	PROPN	Caskians
have	AUX	have
been	AUX	be
trying	VERB	try
to	PART	to
work	VERB	work
upon	SCONJ	upon
that	DET	that
principle	NOUN	principle
for	ADP	for
thousands	NOUN	thousand
of	ADP	of
years	NOUN	year
.	PUNCT	.
It	PRON	it
is	AUX	be
all	DET	all
that	PRON	that
there	PRON	there
is	AUX	be
of	ADP	of
religion	NOUN	religion
,	PUNCT	,
save	VERB	save
the	DET	the
spiritual	ADJ	spiritual
perception	NOUN	perception
of	ADP	of
abstract	ADJ	abstract
truths	NOUN	truth
which	DET	which
we	PRON	we
may	AUX	may
conceive	VERB	conceive
of	ADP	of
;	PUNCT	;
more	ADV	more
or	CCONJ	or
less	ADV	less
clearly	ADV	clearly
,	PUNCT	,
as	ADP	as
attributes	NOUN	attribute
of	ADP	of
God	PROPN	God
.	PUNCT	.
Your	PRON	your
Great	ADJ	great
Teacher	PROPN	Teacher
explained	VERB	explain
to	ADP	to
you	PRON	you
that	SCONJ	that
God	PROPN	God
is	AUX	be
a	DET	a
spirit	NOUN	spirit
,	PUNCT	,
and	CCONJ	and
should	AUX	should
be	AUX	be
worshiped	VERB	worship
in	ADP	in
spirit	NOUN	spirit
and	CCONJ	and
in	ADP	in
truth	NOUN	truth
.	PUNCT	.
Hence	ADV	hence
we	PRON	we
may	AUX	may
worship	VERB	worship
Him	PRON	he
where	SCONJ	where
and	CCONJ	and
when	SCONJ	when
we	PRON	we
will	AUX	will
.	PUNCT	.
Worship	NOUN	worship
is	AUX	be
not	PART	not
a	NOUN	a
ceremony	NOUN	ceremony
,	PUNCT	,
but	CCONJ	but
profound	ADJ	profound
contemplation	NOUN	contemplation
of	ADP	of
the	DET	the
infinite	ADJ	infinite
wisdom	NOUN	wisdom
,	PUNCT	,
the	DET	the
infinite	ADJ	infinite
power	NOUN	power
,	PUNCT	,
and	CCONJ	and
the	DET	the
infinite	ADJ	infinite
love	NOUN	love
of	ADP	of
God	PROPN	God
.	PUNCT	.
The	DET	the
outdoor	NOUN	outdoor
world,--here	ADV	world,--here
,	PUNCT	,
where	SCONJ	where
we	PRON	we
stand	VERB	stand
now	ADV	now
,	PUNCT	,
with	ADP	with
the	DET	the
marvelous	ADJ	marvelous
sky	NOUN	sky
above	ADP	above
us	PRON	we
,	PUNCT	,
the	DET	the
clouds	NOUN	cloud
,	PUNCT	,
the	DET	the
sun	NOUN	sun
;	PUNCT	;
this	DET	this
mighty	ADJ	mighty
cataract	NOUN	cataract
before	ADP	before
us	PRON	we
;	PUNCT	;
and	CCONJ	and
all	DET	all
the	DET	the
teeming	VERB	teem
life	NOUN	life
,	PUNCT	,
the	DET	the
beauty	NOUN	beauty
,	PUNCT	,
the	DET	the
fragrance	NOUN	fragrance
,	PUNCT	,
the	DET	the
song,--is	PUNCT	song,--is
the	DET	the
best	ADJ	good
place	NOUN	place
of	ADP	of
all	DET	all
.	PUNCT	.
I	PRON	I
pity	VERB	pity
the	DET	the
man	NOUN	man
who	PRON	who
lacks	VERB	lack
the	DET	the
faculty	NOUN	faculty
of	ADP	of
worship	NOUN	worship
!	PUNCT	!
it	PRON	it
means	VERB	mean
that	SCONJ	that
though	SCONJ	though
he	PRON	he
may	AUX	may
have	AUX	have
eyes	NOUN	eye
he	PRON	he
sees	VERB	see
not	PART	not
,	PUNCT	,
and	CCONJ	and
ears	NOUN	ear
he	PRON	he
hears	VERB	hear
not	PART	not
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Do	AUX	do
you	PRON	you
believe	VERB	believe
in	ADP	in
temples	NOUN	temple
of	ADP	of
worship	NOUN	worship
?	PUNCT	?
""""	PUNCT	""""
I	PRON	I
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
replied	VERB	reply
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
believe	VERB	believe
in	ADP	in
them	PRON	they
;	PUNCT	;
for	CCONJ	for
though	SCONJ	though
walls	NOUN	wall
and	CCONJ	and
stained	VERB	stain
windows	NOUN	window
shut	VERB	shut
out	ADP	out
the	DET	the
physical	ADJ	physical
glories	NOUN	glory
of	ADP	of
the	DET	the
world	NOUN	world
,	PUNCT	,
they	PRON	they
do	AUX	do
not	PART	not
blind	VERB	blind
the	DET	the
eyes	NOUN	eye
of	ADP	of
the	DET	the
spirit	NOUN	spirit
.	PUNCT	.
And	CCONJ	and
if	SCONJ	if
there	PRON	there
is	AUX	be
one	NUM	one
in	ADP	in
the	DET	the
pulpit	NOUN	pulpit
who	PRON	who
has	AUX	have
absorbed	VERB	absorb
enough	ADJ	enough
of	ADP	of
the	DET	the
attributes	NOUN	attribute
of	ADP	of
God	PROPN	God
into	ADP	into
his	PRON	his
soul	NOUN	soul
to	PART	to
stand	VERB	stand
as	ADP	as
an	NOUN	an
interpreter	NOUN	interpreter
to	ADP	to
the	DET	the
people	NOUN	people
,	PUNCT	,
it	PRON	it
is	AUX	be
better	ADJ	well
than	ADP	than
waiting	VERB	wait
outside	ADV	outside
.	PUNCT	.
Then	ADV	then
,	PUNCT	,
too	ADV	too
,	PUNCT	,
there	PRON	there
is	AUX	be
grandeur	NOUN	grandeur
in	ADP	in
the	DET	the
coming	NOUN	coming
together	ADV	together
of	ADP	of
a	DET	a
multitude	NOUN	multitude
to	PART	to
worship	VERB	worship
in	ADP	in
oneness	NOUN	oneness
of	ADP	of
spirit	NOUN	spirit
.	PUNCT	.
And	CCONJ	and
all	DET	all
things	NOUN	thing
are	AUX	be
better	ADJ	well
when	SCONJ	when
shared	VERB	share
with	ADP	with
others	NOUN	other
.	PUNCT	.
I	PRON	I
believe	VERB	believe
that	SCONJ	that
art	NOUN	art
should	AUX	should
bring	VERB	bring
its	PRON	its
best	ADJ	good
treasures	NOUN	treasure
to	PART	to
adorn	VERB	adorn
the	DET	the
temples	NOUN	temple
of	ADP	of
worship	NOUN	worship
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
music	NOUN	music
should	AUX	should
voice	VERB	voice
this	DET	this
supreme	NOUN	supreme
adoration	NOUN	adoration
.	PUNCT	.
But	CCONJ	but
in	ADP	in
this	DET	this
matter	NOUN	matter
,	PUNCT	,
we	PRON	we
should	AUX	should
be	AUX	be
careful	ADJ	careful
not	PART	not
to	PART	to
limit	VERB	limit
God	PROPN	God
in	PROPN	in
point	NOUN	point
of	ADP	of
locality	NOUN	locality
.	PUNCT	.
What	PRON	what
does	AUX	do
the	DET	the
saying	NOUN	saying
mean	VERB	mean
,	PUNCT	,
'	PUNCT	'
I	PRON	I
asked	VERB	ask
for	ADP	for
bread	NOUN	bread
,	PUNCT	,
and	CCONJ	and
ye	PRON	ye
gave	VERB	give
me	PRON	I
a	DET	a
stone	NOUN	stone
?	PUNCT	?
'	PUNCT	'
I	PRON	I
think	VERB	think
it	PRON	it
might	AUX	might
mean	VERB	mean
,	PUNCT	,
for	ADP	for
one	NUM	one
thing	NOUN	thing
,	PUNCT	,
'	PUNCT	'
I	PRON	I
asked	VERB	ask
where	SCONJ	where
to	PART	to
find	VERB	find
God	PROPN	God
,	PUNCT	,
and	CCONJ	and
you	PRON	you
pointed	VERB	point
to	ADP	to
a	DET	a
building	NOUN	building
.	PUNCT	.
'	PUNCT	'
The	DET	the
finite	ADJ	finite
mind	NOUN	mind
is	AUX	be
prone	ADJ	prone
to	PART	to
worship	NOUN	worship
its	PRON	its
own	ADJ	own
creations	NOUN	creation
of	ADP	of
God	PROPN	God
.	PUNCT	.
There	PRON	there
are	AUX	be
ignorant	NOUN	ignorant
races	NOUN	race
upon	SCONJ	upon
this	DET	this
planet,--perhaps	PUNCT	planet,--perhaps
also	ADV	also
upon	SCONJ	upon
yours,--who	PUNCT	yours,--who
dimly	ADV	dimly
recognize	VERB	recognize
Deity	PROPN	Deity
in	ADP	in
this	DET	this
way	NOUN	way
;	PUNCT	;
they	PRON	they
bring	VERB	bring
the	DET	the
best	ADJ	good
they	PRON	they
have	AUX	have
of	ADP	of
skill	NOUN	skill
in	NOUN	in
handiwork	NOUN	handiwork
,	PUNCT	,
to	ADP	to
the	DET	the
making	NOUN	making
of	ADP	of
a	DET	a
pitiful	ADJ	pitiful
image	NOUN	image
to	PART	to
represent	VERB	represent
God	PROPN	God
;	PUNCT	;
and	CCONJ	and
then	ADV	then
,	PUNCT	,
forgetting	VERB	forget
