More	ADJ	More
suit	VERB	suit
me	PRON	I
far	ADV	far
better	ADV	well
than	ADP	than
her	PRON	she
.	PUNCT	.
I	PRON	I
wish	VERB	wish
I	PRON	I
had	AUX	have
been	AUX	be
engaged	VERB	engage
first	ADV	first
,	PUNCT	,
after	ADV	after
all	ADV	all
,	PUNCT	,
because	SCONJ	because
now	ADV	now
every	DET	every
one	PRON	one
will	AUX	will
give	VERB	give
Esther	PROPN	Esther
a	DET	a
present	NOUN	present
as	ADP	as
a	DET	a
compliment	NOUN	compliment
to	ADP	to
the	DET	the
family	NOUN	family
,	PUNCT	,
and	CCONJ	and
when	SCONJ	when
it	PRON	it
comes	VERB	come
to	ADP	to
my	PRON	my
turn	NOUN	turn
they	PRON	they
will	AUX	will
think	VERB	think
they	PRON	they
have	AUX	have
done	VERB	do
their	PRON	their
duty	NOUN	duty
,	PUNCT	,
and	CCONJ	and
send	VERB	send
nothing	PRON	nothing
at	ADV	at
all	ADV	all
,	PUNCT	,
or	CCONJ	or
only	ADV	only
some	DET	some
horrid	ADJ	horrid
,	PUNCT	,
niggly	ADJ	niggly
little	ADJ	little
thing	NOUN	thing
like	ADP	like
a	DET	a
bread	NOUN	bread
-	PUNCT	-
fork	NOUN	fork
or	CCONJ	or
crumb	NOUN	crumb
-	PUNCT	-
scoop	NOUN	scoop
!	PUNCT	!
I	PRON	I
just	ADV	just
know	VERB	know
how	SCONJ	how
it	PRON	it
will	AUX	will
be--	VERB	be--
""""	PUNCT	""""
""""	PUNCT	""""
But	CCONJ	but
you	PRON	you
wo	AUX	will
n't	PART	not
need	VERB	need
presents	NOUN	present
,	PUNCT	,
dear	NOUN	dear
.	PUNCT	.
You	PRON	you
are	AUX	be
going	VERB	go
to	PART	to
marry	VERB	marry
a	DET	a
millionaire	NOUN	millionaire
,	PUNCT	,
and	CCONJ	and
live	VERB	live
in	ADP	in
the	DET	the
lap	NOUN	lap
of	ADP	of
luxury	NOUN	luxury
ever	ADV	ever
after	ADV	after
.	PUNCT	.
You	PRON	you
settled	VERB	settle
that	DET	that
years	NOUN	year
ago	ADV	ago
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Peggy	PROPN	Peggy
slyly	ADV	slyly
;	PUNCT	;
but	CCONJ	but
Arthur	PROPN	Arthur
smiled	VERB	smile
reassuringly	ADV	reassuringly
in	ADP	in
the	DET	the
troubled	ADJ	troubled
face	NOUN	face
,	PUNCT	,
and	CCONJ	and
said	VERB	say
:	PUNCT	:
""""	PUNCT	""""
Never	ADV	never
mind	VERB	mind
,	PUNCT	,
Chubby	PROPN	Chubby
,	PUNCT	,
you	PRON	you
shall	AUX	shall
have	AUX	have
exactly	ADV	exactly
the	DET	the
same	ADJ	same
present	NOUN	present
from	ADP	from
me	PRON	I
,	PUNCT	,
at	ADP	at
any	DET	any
rate	NOUN	rate
!	PUNCT	!
Diamond	NOUN	diamond
brooch	NOUN	brooch
,	PUNCT	,
mouse	NOUN	mouse
-	PUNCT	-
trap	NOUN	trap
,	PUNCT	,
clothes	NOUN	clothe
-	PUNCT	-
pegs	NOUN	peg
,	PUNCT	,
all	DET	all
complete	ADJ	complete
.	PUNCT	.
I	PRON	I
'll	AUX	will
stand	VERB	stand
by	ADP	by
you	PRON	you
.	PUNCT	.
Just	ADV	just
drop	VERB	drop
me	PRON	I
a	DET	a
line	NOUN	line
when	SCONJ	when
it	PRON	it
's	AUX	be
settled	VERB	settle
,	PUNCT	,
and	CCONJ	and
I	PRON	I
will	AUX	will
look	VERB	look
after	ADP	after
them	PRON	they
at	ADP	at
once	ADV	once
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
thank	VERB	thank
you	PRON	you
,	PUNCT	,
Arthur	PROPN	Arthur
--	PUNCT	--
I	PRON	I
will	AUX	will
!	PUNCT	!
""""	PUNCT	""""
agreed	VERB	agree
Mellicent	PROPN	Mellicent
with	ADP	with
a	DET	a
fervour	NOUN	fervour
which	DET	which
evoked	VERB	evoke
a	DET	a
peal	NOUN	peal
of	ADP	of
laughter	NOUN	laughter
from	ADP	from
her	PRON	her
companions	NOUN	companion
.	PUNCT	.
Esther	PROPN	Esther
gathered	VERB	gather
together	ADV	together
her	PRON	her
possessions	NOUN	possession
and	CCONJ	and
ran	VERB	run
off	ADV	off
to	ADP	to
her	PRON	her
own	ADJ	own
room	NOUN	room
to	PART	to
put	VERB	put
on	ADP	on
her	PRON	her
dress	NOUN	dress
,	PUNCT	,
and	CCONJ	and
Mrs	PROPN	Mrs
Asplin	PROPN	Asplin
escorted	VERB	escort
her	PRON	her
visitors	NOUN	visitor
to	ADP	to
the	DET	the
drawing	NOUN	drawing
-	PUNCT	-
room	NOUN	room
,	PUNCT	,
where	SCONJ	where
tea	NOUN	tea
was	AUX	be
served	VERB	serve
for	ADP	for
their	PRON	their
refreshment	NOUN	refreshment
.	PUNCT	.
Another	DET	another
woman	NOUN	woman
might	AUX	might
have	AUX	have
apologised	VERB	apologise
for	ADP	for
the	DET	the
shabby	ADJ	shabby
dress	NOUN	dress
which	DET	which
she	PRON	she
had	AUX	have
donned	VERB	don
for	ADP	for
a	DET	a
hard	ADJ	hard
day	NOUN	day
's	PART	's
work	NOUN	work
,	PUNCT	,
and	CCONJ	and
felt	VERB	feel
uncomfortable	ADJ	uncomfortable
at	ADP	at
having	VERB	have
been	AUX	be
discovered	VERB	discover
in	ADP	in
such	ADJ	such
guise	NOUN	guise
by	ADP	by
a	DET	a
young	ADJ	young
lady	NOUN	lady
accustomed	ADJ	accustomed
to	PART	to
move	VERB	move
in	ADP	in
the	DET	the
highest	ADJ	high
circle	NOUN	circle
of	ADP	of
London	PROPN	London
society	NOUN	society
,	PUNCT	,
but	CCONJ	but
that	DET	that
was	AUX	be
not	PART	not
Mrs	PROPN	Mrs
Asplin	PROPN	Asplin
's	PART	's
way	NOUN	way
.	PUNCT	.
She	PRON	she
seated	VERB	seat
herself	PRON	herself
in	ADP	in
the	DET	the
sunniest	ADJ	sunny
seat	NOUN	seat
that	PRON	that
the	DET	the
room	NOUN	room
afforded	VERB	afford
,	PUNCT	,
and	CCONJ	and
picked	VERB	pick
off	ADP	off
the	DET	the
odd	ADJ	odd
ends	NOUN	end
of	ADP	of
thread	NOUN	thread
which	DET	which
were	AUX	be
scattered	VERB	scatter
over	ADP	over
her	PRON	her
skirt	NOUN	skirt
with	ADP	with
smiling	VERB	smile
unconcern	NOUN	unconcern
,	PUNCT	,
too	ADV	too
much	ADV	much
engrossed	VERB	engross
in	ADP	in
thinking	NOUN	thinking
of	ADP	of
her	PRON	her
guests	NOUN	guest
to	PART	to
have	AUX	have
any	DET	any
care	NOUN	care
for	ADP	for
her	PRON	her
own	ADJ	own
appearance	NOUN	appearance
.	PUNCT	.
She	PRON	she
made	VERB	make
Eunice	PROPN	Eunice
sit	VERB	sit
beside	ADP	beside
her	PRON	she
,	PUNCT	,
and	CCONJ	and
seeing	VERB	see
that	SCONJ	that
the	DET	the
girl	NOUN	girl
looked	VERB	look
shy	ADJ	shy
,	PUNCT	,
chatted	VERB	chat
away	ADV	away
to	ADP	to
her	PRON	she
in	ADP	in
friendly	ADJ	friendly
Irish	ADJ	irish
fashion	NOUN	fashion
,	PUNCT	,
so	SCONJ	so
as	ADP	as
to	PART	to
put	VERB	put
her	PRON	she
at	ADP	at
her	PRON	her
ease	NOUN	ease
.	PUNCT	.
Her	PRON	her
face	NOUN	face
lightened	VERB	lighten
as	ADP	as
she	PRON	she
did	AUX	do
so	ADV	so
,	PUNCT	,
for	ADP	for
she	PRON	she
was	AUX	be
thinking	VERB	think
to	ADP	to
herself	PRON	herself
:	PUNCT	:
""""	PUNCT	""""
But	CCONJ	but
she	PRON	she
is	AUX	be
charming	ADJ	charming
!	PUNCT	!
A	DET	a
dear	ADJ	dear
,	PUNCT	,
little	ADJ	little
tender	ADJ	tender
face	NOUN	face
that	PRON	that
might	AUX	might
be	AUX	be
quite	ADJ	quite
beautiful	ADJ	beautiful
some	DET	some
day	NOUN	day
.	PUNCT	.
The	DET	the
child	NOUN	child
is	AUX	be
half	ADV	half
alive	ADJ	alive
,	PUNCT	,
but	CCONJ	but
if	SCONJ	if
some	DET	some
one	PRON	one
woke	VERB	wake
her	PRON	she
up	ADP	up
--	PUNCT	--
I	PRON	I
wonder	VERB	wonder
now	ADV	now
if	SCONJ	if
Arthur--	PUNCT	Arthur--
""""	PUNCT	""""
She	PRON	she
turned	VERB	turn
suddenly	ADV	suddenly
,	PUNCT	,
and	CCONJ	and
met	VERB	meet
Arthur	PROPN	Arthur
's	PART	's
eyes	NOUN	eye
fixed	VERB	fix
upon	SCONJ	upon
her	PRON	she
,	PUNCT	,
intent	ADJ	intent
and	CCONJ	and
questioning	ADJ	questioning
,	PUNCT	,
as	ADP	as
if	SCONJ	if
for	ADP	for
some	DET	some
reason	NOUN	reason
he	PRON	he
was	AUX	be
keenly	ADV	keenly
interested	ADJ	interested
in	ADP	in
her	PRON	her
impressions	NOUN	impression
of	ADP	of
Eunice	PROPN	Eunice
Rollo	PROPN	Rollo
.	PUNCT	.
Was	AUX	be
it	PRON	it
imagination	NOUN	imagination
,	PUNCT	,
or	CCONJ	or
did	AUX	do
he	PRON	he
flush	VERB	flush
beneath	ADP	beneath
her	PRON	her
questioning	VERB	question
glance	NOUN	glance
?	PUNCT	?
For	ADP	for
one	NUM	one
moment	NOUN	moment
she	PRON	she
felt	VERB	feel
sure	ADJ	sure
that	SCONJ	that
he	PRON	he
did	AUX	do
,	PUNCT	,
but	CCONJ	but
the	DET	the
next	ADJ	next
it	PRON	it
seemed	VERB	seem
as	ADP	as
if	SCONJ	if
she	PRON	she
must	AUX	must
have	AUX	have
been	AUX	be
mistaken	VERB	mistake
,	PUNCT	,
for	ADP	for
he	PRON	he
was	AUX	be
addressing	VERB	address
her	PRON	she
with	ADP	with
all	DET	all
his	PRON	his
wonted	ADJ	wonted
self-	NOUN	self-
possession	NOUN	possession
.	PUNCT	.
""""	PUNCT	""""
Mater	PROPN	Mater
,	PUNCT	,
I	PRON	I
've	AUX	have
been	AUX	be
telling	VERB	tell
these	DET	these
girls	NOUN	girl
that	SCONJ	that
I	PRON	I
'm	AUX	be
going	VERB	go
to	PART	to
get	VERB	get
up	ADP	up
a	DET	a
picnic	NOUN	picnic
next	ADJ	next
week	NOUN	week
.	PUNCT	.
I	PRON	I
want	VERB	want
to	PART	to
arrange	VERB	arrange
some	DET	some
sort	NOUN	sort
of	ADP	of
a	DET	a
jollification	NOUN	jollification
before	ADP	before
Esther	PROPN	Esther
goes	VERB	go
,	PUNCT	,
and	CCONJ	and
a	DET	a
picnic	NOUN	picnic
seems	VERB	seem
the	DET	the
best	ADJ	good
thing	NOUN	thing
to	PART	to
try	VERB	try
for	ADP	for
in	ADP	in
this	DET	this
weather	NOUN	weather
.	PUNCT	.
Professor	PROPN	Professor
Reid	PROPN	Reid
will	AUX	will
be	AUX	be
here	ADV	here
,	PUNCT	,
so	ADV	so
he	PRON	he
will	AUX	will
take	VERB	take
care	NOUN	care
of	ADP	of
Esther	PROPN	Esther
,	PUNCT	,
and	CCONJ	and
I	PRON	I
'll	AUX	will
get	VERB	get
the	DET	the
two	NUM	two
Darcys	PROPN	Darcys
to	PART	to
join	VERB	join
,	PUNCT	,
and	CCONJ	and
hire	VERB	hire
a	DET	a
chaperon	NOUN	chaperon
for	ADP	for
the	DET	the
occasion	NOUN	occasion
.	PUNCT	.
It	PRON	it
would	AUX	would
be	AUX	be
too	ADV	too
tiring	ADJ	tiring
for	ADP	for
you	PRON	you
or	CCONJ	or
my	PRON	my
mother	NOUN	mother
,	PUNCT	,
for	ADP	for
I	PRON	I
want	VERB	want
to	PART	to
fly	VERB	fly
to	ADP	to
pasture	NOUN	pasture
new	PROPN	new
and	CCONJ	and
go	VERB	go
some	DET	some
little	ADJ	little
distance	NOUN	distance
;	PUNCT	;
but	CCONJ	but
if	SCONJ	if
I	PRON	I
speak	VERB	speak
nicely	ADV	nicely
to	ADP	to
little	ADJ	little
Mrs	PROPN	Mrs
Bryce	PROPN	Bryce
,	PUNCT	,
she	PRON	she
'll	AUX	will
come	VERB	come
like	ADP	like
a	DET	a
shot	NOUN	shot
,	PUNCT	,
and	CCONJ	and
be	AUX	be
an	DET	an
addition	NOUN	addition
to	ADP	to
the	DET	the
party	NOUN	party
,	PUNCT	,
for	ADP	for
she	PRON	she
is	AUX	be
a	DET	a
dear	ADJ	dear
little	ADJ	little
soul	NOUN	soul
,	PUNCT	,
and	CCONJ	and
younger	ADJ	young
than	ADP	than
many	ADJ	many
people	NOUN	people
of	ADP	of
half	DET	half
her	PRON	her
age	NOUN	age
.	PUNCT	.
You	PRON	you
'll	AUX	will
trust	VERB	trust
the	DET	the
girls	NOUN	girl
to	ADP	to
me	PRON	I
,	PUNCT	,
wo	AUX	will
n't	PART	not
you	PRON	you
,	PUNCT	,
if	SCONJ	if
I	PRON	I
can	AUX	can
fix	VERB	fix
it	PRON	it
up	ADP	up
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Of	ADV	of
course	ADV	course
I	PRON	I
will	AUX	will
!	PUNCT	!
It	PRON	it
will	AUX	will
be	AUX	be
a	DET	a
pleasant	ADJ	pleasant
break	NOUN	break
in	ADP	in
the	DET	the
midst	NOUN	midst
of	ADP	of
our	PRON	our
preparations	NOUN	preparation
.	PUNCT	.
Where	SCONJ	where
do	AUX	do
you	PRON	you
think	VERB	think
of	ADP	of
going	VERB	go
?	PUNCT	?
Have	AUX	have
you	PRON	you
made	VERB	make
any	DET	any
plans	NOUN	plan
,	PUNCT	,
or	CCONJ	or
is	AUX	be
it	PRON	it
still	ADV	still
in	ADP	in
the	DET	the
air	NOUN	air
?	PUNCT	?
""""	PUNCT	""""
Arthur	PROPN	Arthur
nodded	VERB	nod
his	PRON	his
head	NOUN	head
in	ADP	in
complacent	ADJ	complacent
fashion	NOUN	fashion
.	PUNCT	.
""""	PUNCT	""""
Now	ADV	now
I	PRON	I
'll	AUX	will
tell	VERB	tell
you	PRON	you
all	DET	all
about	ADP	about
it	PRON	it
!	PUNCT	!
I	PRON	I
have	AUX	have
been	AUX	be
making	VERB	make
inquiries	NOUN	inquiry
for	ADP	for
the	DET	the
last	ADJ	last
few	ADJ	few
days	NOUN	day
,	PUNCT	,
and	CCONJ	and
have	AUX	have
pretty	ADV	pretty
well	ADV	well
made	VERB	make
out	ADP	out
my	PRON	my
programme	NOUN	programme
.	PUNCT	.
This	DET	this
picnic	NOUN	picnic
is	AUX	be
to	PART	to
be	AUX	be
given	VERB	give
in	ADP	in
Esther	PROPN	Esther
's	PART	's
honour	NOUN	honour
,	PUNCT	,
and	CCONJ	and
for	ADP	for
once	ADV	once
I	PRON	I
am	AUX	be
going	VERB	go
to	PART	to
be	AUX	be
extravagant	ADJ	extravagant
,	PUNCT	,
and	CCONJ	and
hire	VERB	hire
a	DET	a
saloon	NOUN	saloon
carriage	NOUN	carriage
to	PART	to
take	VERB	take
us	PRON	we
in	ADP	in
state	NOUN	state
to	ADP	to
the	DET	the
place	NOUN	place
where	SCONJ	where
we	PRON	we
would	AUX	would
be	AUX	be
.	PUNCT	.
You	PRON	you
live	VERB	live
in	ADP	in
the	DET	the
country	NOUN	country
,	PUNCT	,
and	CCONJ	and
woods	NOUN	wood
and	CCONJ	and
dales	NOUN	dale
are	AUX	be
no	DET	no
novelty	NOUN	novelty
to	ADP	to
you	PRON	you
,	PUNCT	,
so	CCONJ	so
we	PRON	we
are	AUX	be
going	VERB	go
to	PART	to
be	AUX	be
adventurous	ADJ	adventurous
this	DET	this
time	NOUN	time
,	PUNCT	,
and	CCONJ	and
go	VERB	go
to	ADP	to
the	DET	the
sea	NOUN	sea
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
The	DET	the
sea	NOUN	sea
!	PUNCT	!
""""	PUNCT	""""
echoed	VERB	echo
Mrs	PROPN	Mrs
Asplin	PROPN	Asplin
in	ADP	in
dismay	NOUN	dismay
;	PUNCT	;
but	CCONJ	but
her	PRON	her
quiet	ADJ	quiet
voice	NOUN	voice
was	AUX	be
drowned	VERB	drown
by	ADP	by
the	DET	the
chorus	NOUN	chorus
of	ADP	of
exclamations	NOUN	exclamation
in	ADP	in
which	DET	which
the	DET	the
girls	NOUN	girl
gave	VERB	give
vent	NOUN	vent
to	ADP	to
their	PRON	their
delight	NOUN	delight
.	PUNCT	.
To	ADP	to
people	NOUN	people
who	PRON	who
live	VERB	live
in	ADP	in
inland	ADJ	inland
places	NOUN	place
the	DET	the
very	ADJ	very
idea	NOUN	idea
of	ADP	of
visiting	VERB	visit
the	DET	the
sea	NOUN	sea
brings	VERB	bring
with	ADP	with
it	PRON	it
a	DET	a
sense	NOUN	sense
of	ADP	of
exhilaration	NOUN	exhilaration
,	PUNCT	,
and	CCONJ	and
the	DET	the
expectation	NOUN	expectation
of	ADP	of
Arthur	PROPN	Arthur
's	PART	's
picnic	NOUN	picnic
was	AUX	be
trebled	VERB	treble
at	ADP	at
once	ADV	once
by	ADP	by
the	DET	the
sound	NOUN	sound
of	ADP	of
that	DET	that
magic	ADJ	magic
name	NOUN	name
.	PUNCT	.
They	PRON	they
questioned	VERB	question
eagerly	ADV	eagerly
,	PUNCT	,
even	ADV	even
Eunice	PROPN	Eunice
putting	VERB	put
in	ADP	in
her	PRON	her
query	NOUN	query
with	ADP	with
the	DET	the
rest	NOUN	rest
,	PUNCT	,
and	CCONJ	and
Arthur	PROPN	Arthur
smilingly	ADV	smilingly
unfolded	VERB	unfold
his	PRON	his
scheme	NOUN	scheme
.	PUNCT	.
A	DET	a
two	NUM	two
hours	NOUN	hour
'	PART	'
journey	NOUN	journey
would	AUX	would
take	VERB	take
them	PRON	they
within	ADP	within
five	NUM	five
miles	NOUN	mile
of	ADP	of
an	DET	an
East	PROPN	East
Coast	PROPN	Coast
village	NOUN	village
,	PUNCT	,
where	SCONJ	where
some	DET	some
years	NOUN	year
before	ADP	before
he	PRON	he
had	AUX	have
discovered	VERB	discover
an	DET	an
ideal	ADJ	ideal
spot	NOUN	spot
for	ADP	for
a	DET	a
picnic	NOUN	picnic
.	PUNCT	.
This	DET	this
was	AUX	be
no	DET	no
less	ADJ	less
than	ADP	than
a	DET	a
tiny	ADJ	tiny
island	NOUN	island
lying	VERB	lie
out	ADP	out
some	DET	some
distance	NOUN	distance
from	ADP	from
the	DET	the
shore	NOUN	shore
--	PUNCT	--
a	DET	a
charming	ADJ	charming
little	ADJ	little
islet	NOUN	islet
,	PUNCT	,
its	PRON	its
shores	NOUN	shore
washed	VERB	wash
by	ADP	by
the	DET	the
waves	NOUN	wave
,	PUNCT	,
its	PRON	its
crest	NOUN	crest
covered	VERB	cover
with	ADP	with
grass	NOUN	grass
,	PUNCT	,
and	CCONJ	and
shadowed	VERB	shadow
by	ADP	by
a	DET	a
tuft	NOUN	tuft
of	ADP	of
trees	NOUN	tree
.	PUNCT	.
There	PRON	there
were	AUX	be
a	DET	a
few	ADJ	few
good	ADJ	good
boats	NOUN	boat
to	PART	to
be	AUX	be
obtained	VERB	obtain
,	PUNCT	,
and	CCONJ	and
the	DET	the
fishermen	NOUN	fisherman
would	AUX	would
help	VERB	help
Rob	PROPN	Rob
and	PROPN	and
himself	PRON	himself
to	PART	to
row	VERB	row
the	DET	the
party	NOUN	party
across	ADV	across
,	PUNCT	,
while	SCONJ	while
,	PUNCT	,
once	SCONJ	once
arrived	VERB	arrive
on	ADP	on
the	DET	the
island	NOUN	island
,	PUNCT	,
what	PRON	what
could	AUX	could
be	AUX	be
more	ADV	more
delightful	ADJ	delightful
than	ADP	than
to	PART	to
sit	VERB	sit
on	ADP	on
the	DET	the
sand	NOUN	sand
with	ADP	with
the	DET	the
waves	NOUN	wave
splashing	VERB	splash
up	ADP	up
to	ADP	to
their	PRON	their
very	ADJ	very
feet	NOUN	foot
,	PUNCT	,
to	PART	to
drink	VERB	drink
in	ADP	in
the	DET	the
fresh	ADJ	fresh
sea	NOUN	sea
breeze	NOUN	breeze
,	PUNCT	,
and	CCONJ	and
enjoy	VERB	enjoy
their	PRON	their
luncheon	NOUN	luncheon
under	ADP	under
the	DET	the
shade	NOUN	shade
of	ADP	of
the	DET	the
trees	NOUN	tree
?	PUNCT	?
They	PRON	they
would	AUX	would
have	AUX	have
to	PART	to
leave	VERB	leave
early	ADV	early
,	PUNCT	,
as	ADP	as
it	PRON	it
might	AUX	might
grow	VERB	grow
chilly	ADJ	chilly
in	ADP	in
such	DET	such
an	DET	an
exposed	ADJ	exposed
place	NOUN	place
,	PUNCT	,
but	CCONJ	but
as	ADP	as
the	DET	the
last	ADJ	last
train	NOUN	train
left	VERB	leave
the	DET	the
station	NOUN	station
at	ADP	at
seven	NUM	seven
o'clock	NOUN	o'clock
,	PUNCT	,
they	PRON	they
would	AUX	would
have	AUX	have
no	DET	no
temptation	NOUN	temptation
to	PART	to
prolong	VERB	prolong
their	PRON	their
stay	NOUN	stay
.	PUNCT	.
The	DET	the
chorus	NOUN	chorus
of	ADP	of
delight	NOUN	delight
grew	VERB	grow
louder	ADJ	loud
than	ADP	than
ever	ADV	ever
as	ADP	as
he	PRON	he
spoke	VERB	speak
,	PUNCT	,
and	CCONJ	and
Mrs	PROPN	Mrs
Asplin	PROPN	Asplin
's	PART	's
feeble	ADJ	feeble
objections	NOUN	objection
were	AUX	be
scarcely	ADV	scarcely
allowed	VERB	allow
a	DET	a
hearing	NOUN	hearing
.	PUNCT	.
The	DET	the
girls	NOUN	girl
laughed	VERB	laugh
her	PRON	she
to	ADP	to
scorn	NOUN	scorn
when	SCONJ	when
she	PRON	she
tried	VERB	try
to	PART	to
prove	VERB	prove
the	DET	the
superiority	NOUN	superiority
of	ADP	of
places	NOUN	place
in	ADP	in
the	DET	the
neighbourhood	NOUN	neighbourhood
,	PUNCT	,
and	CCONJ	and
even	ADV	even
Arthur	PROPN	Arthur
paid	VERB	pay
less	ADJ	less
than	ADP	than
his	PRON	his
usual	ADJ	usual
deference	NOUN	deference
to	ADP	to
her	PRON	her
opinion	NOUN	opinion
,	PUNCT	,
though	SCONJ	though
he	PRON	he
did	AUX	do
check	VERB	check
himself	PRON	himself
in	ADP	in
the	DET	the
midst	NOUN	midst
of	ADP	of
an	NOUN	an
explanation	NOUN	explanation
to	PART	to
ask	VERB	ask
what	PRON	what
objections	NOUN	objection
she	PRON	she
had	AUX	have
to	PART	to
offer	VERB	offer
to	ADP	to
his	PRON	his
plan	NOUN	plan
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
--	PUNCT	--
I	PRON	I
--	PUNCT	--
Oh	INTJ	oh
,	PUNCT	,
none	NOUN	none
at	ADV	at
all	ADV	all
,	PUNCT	,
only	ADV	only
it	PRON	it
is	AUX	be
so	ADV	so
far	ADV	far
-	PUNCT	-
off	ADV	off
,	PUNCT	,
and	CCONJ	and
I	PRON	I
'm	AUX	be
nervous	ADJ	nervous
about	ADP	about
you	PRON	you
,	PUNCT	,
dears	NOUN	dear
!	PUNCT	!
If	SCONJ	if
you	PRON	you
were	AUX	be
late	ADJ	late
getting	VERB	get
back--	PUNCT	back--
""""	PUNCT	""""
""""	PUNCT	""""
But	CCONJ	but
we	PRON	we
ca	AUX	can
n't	PART	not
be	AUX	be
late	ADJ	late
!	PUNCT	!
The	DET	the
train	NOUN	train
settles	VERB	settle
that	DET	that
question	NOUN	question
.	PUNCT	.
If	SCONJ	if
that	DET	that
is	AUX	be
the	DET	the
only	ADJ	only
fear	NOUN	fear
you	PRON	you
have	AUX	have
,	PUNCT	,
you	PRON	you
may	AUX	may
put	VERB	put
your	PRON	your
mind	NOUN	mind
at	ADP	at
rest	NOUN	rest
at	ADP	at
once	ADV	once
,	PUNCT	,
dear	NOUN	dear
.	PUNCT	.
The	DET	the
train	NOUN	train
settles	VERB	settle
that	DET	that
business	NOUN	business
for	ADP	for
us	PRON	we
.	PUNCT	.
""""	PUNCT	""""
Arthur	PROPN	Arthur
turned	VERB	turn
aside	ADV	aside
,	PUNCT	,
as	ADP	as
if	SCONJ	if
the	DET	the
last	ADJ	last
word	NOUN	word
had	AUX	have
been	AUX	be
spoken	VERB	speak
on	ADP	on
the	DET	the
subject	NOUN	subject
;	PUNCT	;
but	CCONJ	but
Peggy	PROPN	Peggy
suspected	VERB	suspect
a	DET	a
deeper	ADJ	deep
meaning	NOUN	meaning
to	ADP	to
Mrs	PROPN	Mrs
Asplin	PROPN	Asplin
's	PART	's
words	NOUN	word
,	PUNCT	,
and	CCONJ	and
hung	VERB	hang
back	ADV	back
on	ADP	on
her	PRON	her
way	NOUN	way
to	ADP	to
the	DET	the
gate	NOUN	gate
,	PUNCT	,
to	PART	to
link	VERB	link
her	PRON	her
arm	NOUN	arm
in	ADP	in
that	DET	that
of	ADP	of
her	PRON	her
kind	ADJ	kind
friend	NOUN	friend
,	PUNCT	,
and	CCONJ	and
beg	VERB	beg
for	ADP	for
an	DET	an
explanation	NOUN	explanation
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
Peg	PROPN	Peg
,	PUNCT	,
it	PRON	it
's	AUX	be
the	DET	the
sea	NOUN	sea
,	PUNCT	,
the	DET	the
cruel	ADJ	cruel
sea	NOUN	sea
!	PUNCT	!
""""	PUNCT	""""
cried	VERB	cry
Mrs	PROPN	Mrs
Asplin	PROPN	Asplin
then	ADV	then
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
have	AUX	have
such	DET	such
a	DET	a
terror	NOUN	terror
of	ADP	of
the	DET	the
water	NOUN	water
since	SCONJ	since
my	PRON	my
boy	NOUN	boy
was	AUX	be
drowned	VERB	drown
!	PUNCT	!
It	PRON	it
's	AUX	be
over	ADP	over
ten	NUM	ten
years	NOUN	year
ago	ADV	ago
now	ADV	now
,	PUNCT	,
but	CCONJ	but
it	PRON	it
's	AUX	be
as	ADV	as
fresh	ADJ	fresh
with	ADP	with
me	PRON	I
as	ADP	as
if	SCONJ	if
it	PRON	it
had	AUX	have
been	AUX	be
just	ADV	just
yesterday	NOUN	yesterday
.	PUNCT	.
My	PRON	my
bonnie	ADJ	bonnie
boy	NOUN	boy
!	PUNCT	!
You	PRON	you
never	ADV	never
saw	VERB	see
him	PRON	he
,	PUNCT	,
Peg	PROPN	Peg
,	PUNCT	,
but	CCONJ	but
he	PRON	he
was	AUX	be
my	PRON	my
first	ADJ	first
,	PUNCT	,
and	CCONJ	and
even	ADV	even
Rex	PROPN	Rex
himself	PRON	himself
was	AUX	be
never	ADV	never
quite	ADV	quite
the	DET	the
same	ADJ	same
.	PUNCT	.
It	PRON	it
's	AUX	be
foolish	ADJ	foolish
of	ADP	of
me	PRON	I
,	PUNCT	,
and	CCONJ	and
sinful	ADJ	sinful
into	ADP	into
the	DET	the
bargain	NOUN	bargain
,	PUNCT	,
for	ADP	for
you	PRON	you
are	AUX	be
in	ADP	in
God	PROPN	God
's	PART	's
keeping	NOUN	keeping
,	PUNCT	,
wherever	SCONJ	wherever
you	PRON	you
may	AUX	may
go	VERB	go
,	PUNCT	,
and	CCONJ	and
it	PRON	it
would	AUX	would
be	AUX	be
selfish	ADJ	selfish
to	PART	to
spoil	VERB	spoil
your	PRON	your
enjoyment	NOUN	enjoyment
.	PUNCT	.
I	PRON	I
will	AUX	will
try	VERB	try
to	PART	to
overcome	VERB	overcome
my	PRON	my
fear	NOUN	fear
,	PUNCT	,
but	CCONJ	but
,	PUNCT	,
Peggy	PROPN	Peggy
dear	ADJ	dear
,	PUNCT	,
you	PRON	you
know	VERB	know
what	PRON	what
good	ADJ	good
reason	NOUN	reason
I	PRON	I
have	AUX	have
for	VERB	for
dreading	VERB	dread
suspense	NOUN	suspense
