Etext	NOUN	etext
.	PUNCT	.
There	PRON	there
were	AUX	be
marks	NOUN	mark
in	ADP	in
the	DET	the
dust	NOUN	dust
.	PUNCT	.
They	PRON	they
have	AUX	have
been	AUX	be
moved	VERB	move
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Perhaps	ADV	perhaps
Boggs	PROPN	Boggs
put	VERB	put
them	PRON	they
here	ADV	here
somewhere	ADV	somewhere
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Sullivan	PROPN	Sullivan
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
will	AUX	will
look	VERB	look
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
No	DET	no
use	NOUN	use
.	PUNCT	.
No	DET	no
use	NOUN	use
.	PUNCT	.
We	PRON	we
were	AUX	be
always	ADV	always
careful	ADJ	careful
to	PART	to
keep	VERB	keep
the	DET	the
powder	NOUN	powder
out	ADP	out
of	ADP	of
here	ADV	here
on	ADP	on
account	NOUN	account
of	ADP	of
fire	NOUN	fire
.	PUNCT	.
The	DET	the
kegs	NOUN	keg
are	AUX	be
gone	VERB	go
,	PUNCT	,
gone	VERB	go
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Miller	PROPN	Miller
stole	VERB	steal
them	PRON	they
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Wetzel	PROPN	Wetzel
in	ADP	in
his	PRON	his
calm	ADJ	calm
voice	NOUN	voice
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
difference	NOUN	difference
does	AUX	do
that	DET	that
make	VERB	make
now	ADV	now
?	PUNCT	?
""""	PUNCT	""""
burst	VERB	burst
out	ADP	out
Silas	PROPN	Silas
,	PUNCT	,
turning	VERB	turn
passionately	ADV	passionately
on	ADP	on
the	DET	the
hunter	NOUN	hunter
,	PUNCT	,
whose	DET	whose
quiet	ADJ	quiet
voice	NOUN	voice
in	ADP	in
that	DET	that
moment	NOUN	moment
seemed	VERB	seem
so	ADV	so
unfeeling	ADJ	unfeeling
.	PUNCT	.
""""	PUNCT	""""
They	PRON	they
're	AUX	be
gone	VERB	go
!	PUNCT	!
""""	PUNCT	""""
In	ADP	in
the	DET	the
silence	NOUN	silence
which	DET	which
ensued	VERB	ensue
after	ADP	after
these	DET	these
words	NOUN	word
the	DET	the
men	NOUN	man
looked	VERB	look
at	ADP	at
each	DET	each
other	ADJ	other
with	ADP	with
slowly	ADV	slowly
whitening	VERB	whiten
faces	NOUN	face
.	PUNCT	.
There	PRON	there
was	AUX	be
no	DET	no
need	NOUN	need
of	ADP	of
words	NOUN	word
.	PUNCT	.
Their	PRON	their
eyes	NOUN	eye
told	VERB	tell
one	NUM	one
another	DET	another
what	PRON	what
was	AUX	be
coming	VERB	come
.	PUNCT	.
The	DET	the
fate	NOUN	fate
which	DET	which
had	AUX	have
overtaken	VERB	overtake
so	ADV	so
many	ADJ	many
border	NOUN	border
forts	NOUN	fort
was	AUX	be
to	PART	to
be	AUX	be
theirs	PRON	theirs
.	PUNCT	.
They	PRON	they
were	AUX	be
lost	VERB	lose
!	PUNCT	!
And	CCONJ	and
every	DET	every
man	NOUN	man
thought	VERB	think
not	PART	not
of	ADP	of
himself	PRON	himself
,	PUNCT	,
cared	VERB	care
not	PART	not
for	ADP	for
himself	PRON	himself
,	PUNCT	,
but	CCONJ	but
for	ADP	for
those	DET	those
innocent	ADJ	innocent
children	NOUN	child
,	PUNCT	,
those	DET	those
brave	ADJ	brave
young	ADJ	young
girls	NOUN	girl
and	CCONJ	and
heroic	ADJ	heroic
women	NOUN	woman
.	PUNCT	.
A	DET	a
man	NOUN	man
can	AUX	can
die	VERB	die
.	PUNCT	.
He	PRON	he
is	AUX	be
glorious	ADJ	glorious
when	SCONJ	when
he	PRON	he
calmly	ADV	calmly
accepts	VERB	accept
death	NOUN	death
;	PUNCT	;
but	CCONJ	but
when	SCONJ	when
he	PRON	he
fights	VERB	fight
like	ADP	like
a	DET	a
tiger	NOUN	tiger
,	PUNCT	,
when	SCONJ	when
he	PRON	he
stands	VERB	stand
at	ADP	at
bay	NOUN	bay
his	PRON	his
back	NOUN	back
to	ADP	to
the	DET	the
wall	NOUN	wall
,	PUNCT	,
a	DET	a
broken	ADJ	broken
weapon	NOUN	weapon
in	ADP	in
his	PRON	his
hand	NOUN	hand
,	PUNCT	,
bloody	ADJ	bloody
,	PUNCT	,
defiant	ADJ	defiant
,	PUNCT	,
game	NOUN	game
to	ADP	to
the	DET	the
end	NOUN	end
,	PUNCT	,
then	ADV	then
he	PRON	he
is	AUX	be
sublime	ADJ	sublime
.	PUNCT	.
Then	ADV	then
he	PRON	he
wrings	VERB	wring
respect	NOUN	respect
from	ADP	from
the	DET	the
souls	NOUN	soul
of	ADP	of
even	ADV	even
his	PRON	his
bitterest	ADJ	bitter
foes	NOUN	foe
.	PUNCT	.
Then	ADV	then
he	PRON	he
is	AUX	be
avenged	VERB	avenge
even	ADV	even
in	ADP	in
his	PRON	his
death	NOUN	death
.	PUNCT	.
But	CCONJ	but
what	PRON	what
can	AUX	can
women	NOUN	woman
do	AUX	do
in	ADP	in
times	NOUN	time
of	ADP	of
war	NOUN	war
?	PUNCT	?
They	PRON	they
help	VERB	help
,	PUNCT	,
they	PRON	they
cheer	VERB	cheer
,	PUNCT	,
they	PRON	they
inspire	VERB	inspire
,	PUNCT	,
and	CCONJ	and
if	SCONJ	if
their	PRON	their
cause	NOUN	cause
is	AUX	be
lost	VERB	lose
they	PRON	they
must	AUX	must
accept	VERB	accept
death	NOUN	death
or	CCONJ	or
worse	ADJ	bad
.	PUNCT	.
Few	ADJ	few
women	NOUN	woman
have	AUX	have
the	DET	the
courage	NOUN	courage
for	ADP	for
self	NOUN	self
-	PUNCT	-
destruction	NOUN	destruction
.	PUNCT	.
""""	PUNCT	""""
To	ADP	to
the	DET	the
victor	NOUN	victor
belong	NOUN	belong
the	DET	the
spoils	NOUN	spoil
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
women	NOUN	woman
have	AUX	have
ever	ADV	ever
been	AUX	be
the	DET	the
spoils	NOUN	spoil
of	ADP	of
war	NOUN	war
.	PUNCT	.
No	DET	no
wonder	NOUN	wonder
Silas	PROPN	Silas
Zane	PROPN	Zane
and	CCONJ	and
his	PRON	his
men	NOUN	man
weakened	VERB	weaken
in	ADP	in
that	DET	that
moment	NOUN	moment
.	PUNCT	.
With	ADP	with
only	ADV	only
a	DET	a
few	ADJ	few
charges	NOUN	charge
for	ADP	for
their	PRON	their
rifles	NOUN	rifle
and	CCONJ	and
none	NOUN	none
for	ADP	for
the	DET	the
cannon	NOUN	cannon
how	SCONJ	how
could	AUX	could
they	PRON	they
hope	VERB	hope
to	PART	to
hold	VERB	hold
out	ADP	out
against	ADP	against
the	DET	the
savages	NOUN	savage
?	PUNCT	?
Alone	ADV	alone
they	PRON	they
could	AUX	could
have	AUX	have
drawn	VERB	draw
their	PRON	their
tomahawks	NOUN	tomahawk
and	CCONJ	and
have	AUX	have
made	VERB	make
a	DET	a
dash	NOUN	dash
through	ADP	through
the	DET	the
lines	NOUN	line
of	ADP	of
Indians	PROPN	Indians
,	PUNCT	,
but	CCONJ	but
with	ADP	with
the	DET	the
women	NOUN	woman
and	CCONJ	and
the	DET	the
children	NOUN	child
that	PRON	that
was	AUX	be
impossible	ADJ	impossible
.	PUNCT	.
""""	PUNCT	""""
Wetzel	PROPN	Wetzel
,	PUNCT	,
what	PRON	what
can	AUX	can
we	PRON	we
do	AUX	do
?	PUNCT	?
For	ADP	for
God	PROPN	God
's	PART	's
sake	NOUN	sake
,	PUNCT	,
advise	VERB	advise
us	PRON	we
!	PUNCT	!
""""	PUNCT	""""
said	VERB	say
Silas	PROPN	Silas
hoarsely	ADV	hoarsely
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
can	AUX	can
not	PART	not
hold	VERB	hold
the	DET	the
Fort	PROPN	Fort
without	ADP	without
powder	NOUN	powder
.	PUNCT	.
We	PRON	we
can	AUX	can
not	PART	not
leave	VERB	leave
the	DET	the
women	NOUN	woman
here	ADV	here
.	PUNCT	.
We	PRON	we
had	AUX	have
better	ADJ	well
tomahawk	NOUN	tomahawk
every	DET	every
woman	NOUN	woman
in	ADP	in
the	DET	the
block	NOUN	block
-	PUNCT	-
house	NOUN	house
than	ADP	than
let	VERB	let
her	PRON	she
fall	VERB	fall
into	ADP	into
the	DET	the
hands	NOUN	hand
of	ADP	of
Girty	PROPN	Girty
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Send	VERB	send
someone	PRON	someone
fer	ADP	fer
powder	NOUN	powder
,	PUNCT	,
""""	PUNCT	""""
answered	VERB	answer
Wetzel	PROPN	Wetzel
.	PUNCT	.
""""	PUNCT	""""
Do	AUX	do
you	PRON	you
think	VERB	think
it	PRON	it
possible	ADJ	possible
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Silas	PROPN	Silas
quickly	ADV	quickly
,	PUNCT	,
a	DET	a
ray	NOUN	ray
of	ADP	of
hope	NOUN	hope
lighting	VERB	light
up	ADP	up
his	PRON	his
haggard	ADJ	haggard
features	NOUN	feature
.	PUNCT	.
""""	PUNCT	""""
There	PRON	there
's	AUX	be
plenty	NOUN	plenty
of	ADP	of
powder	NOUN	powder
in	ADP	in
Eb	PROPN	Eb
's	PART	's
cabin	NOUN	cabin
.	PUNCT	.
Whom	PRON	whom
shall	AUX	shall
we	PRON	we
send	VERB	send
?	PUNCT	?
Who	PRON	who
will	AUX	will
volunteer	VERB	volunteer
?	PUNCT	?
""""	PUNCT	""""
Three	NUM	three
men	NOUN	man
stepped	VERB	step
forward	ADV	forward
,	PUNCT	,
and	CCONJ	and
others	NOUN	other
made	VERB	make
a	DET	a
movement	NOUN	movement
.	PUNCT	.
""""	PUNCT	""""
They	PRON	they
'd	AUX	would
plug	VERB	plug
a	DET	a
man	NOUN	man
full	ADJ	full
of	ADP	of
lead	NOUN	lead
afore	ADP	afore
he	PRON	he
'd	AUX	would
get	VERB	get
ten	NUM	ten
foot	NOUN	foot
from	ADP	from
the	DET	the
gate	NOUN	gate
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Wetzel	PROPN	Wetzel
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
'd	AUX	would
go	VERB	go
myself	PRON	myself
,	PUNCT	,
but	CCONJ	but
it	PRON	it
would	AUX	would
n't	PART	not
do	AUX	do
no	DET	no
good	NOUN	good
.	PUNCT	.
Send	PROPN	Send
a	DET	a
boy	NOUN	boy
,	PUNCT	,
and	CCONJ	and
one	NUM	one
as	ADP	as
can	AUX	can
run	VERB	run
like	ADP	like
a	DET	a
streak	NOUN	streak
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
There	PRON	there
are	AUX	be
no	DET	no
lads	NOUN	lad
big	ADJ	big
enough	ADV	enough
to	PART	to
carry	VERB	carry
a	DET	a
keg	NOUN	keg
of	ADP	of
powder	NOUN	powder
.	PUNCT	.
Harry	PROPN	Harry
Bennett	PROPN	Bennett
might	AUX	might
go	VERB	go
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Silas	PROPN	Silas
.	PUNCT	.
""""	PUNCT	""""
How	SCONJ	how
is	AUX	be
he	PRON	he
,	PUNCT	,
Bessie	PROPN	Bessie
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
He	PRON	he
is	AUX	be
dead	ADJ	dead
,	PUNCT	,
""""	PUNCT	""""
answered	VERB	answer
Mrs.	PROPN	Mrs.
Zane	PROPN	Zane
.	PUNCT	.
Wetzel	PROPN	Wetzel
made	VERB	make
a	DET	a
motion	NOUN	motion
with	ADP	with
his	PRON	his
hands	NOUN	hand
and	CCONJ	and
turned	VERB	turn
away	ADV	away
.	PUNCT	.
A	DET	a
short	ADJ	short
,	PUNCT	,
intense	ADJ	intense
silence	NOUN	silence
followed	VERB	follow
this	DET	this
indication	NOUN	indication
of	ADP	of
hopelessness	NOUN	hopelessness
from	ADP	from
him	PRON	he
.	PUNCT	.
The	DET	the
women	NOUN	woman
understood	VERB	understand
,	PUNCT	,
for	ADP	for
some	DET	some
of	ADP	of
them	PRON	they
covered	VERB	cover
their	PRON	their
faces	NOUN	face
,	PUNCT	,
while	SCONJ	while
others	NOUN	other
sobbed	VERB	sob
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
will	AUX	will
go	VERB	go
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
was	AUX	be
Betty	PROPN	Betty
's	PART	's
voice	NOUN	voice
,	PUNCT	,
and	CCONJ	and
it	PRON	it
rang	VERB	ring
clear	ADJ	clear
and	CCONJ	and
vibrant	ADJ	vibrant
throughout	ADP	throughout
the	DET	the
room	NOUN	room
.	PUNCT	.
The	DET	the
miserable	ADJ	miserable
women	NOUN	woman
raised	VERB	raise
their	PRON	their
drooping	VERB	droop
heads	NOUN	head
,	PUNCT	,
thrilled	VERB	thrill
by	ADP	by
that	DET	that
fresh	ADJ	fresh
young	ADJ	young
voice	NOUN	voice
.	PUNCT	.
The	DET	the
men	NOUN	man
looked	VERB	look
stupefied	ADJ	stupefied
.	PUNCT	.
Clarke	PROPN	Clarke
seemed	VERB	seem
turned	VERB	turn
to	ADP	to
stone	NOUN	stone
.	PUNCT	.
Wetzel	PROPN	Wetzel
came	VERB	come
quickly	ADV	quickly
toward	ADP	toward
her	PRON	she
.	PUNCT	.
""""	PUNCT	""""
Impossible	ADJ	impossible
!	PUNCT	!
""""	PUNCT	""""
said	VERB	say
Sullivan	PROPN	Sullivan
.	PUNCT	.
Silas	PROPN	Silas
Zane	PROPN	Zane
shook	VERB	shake
his	PRON	his
head	NOUN	head
as	ADP	as
if	SCONJ	if
the	DET	the
idea	NOUN	idea
were	AUX	be
absurd	ADJ	absurd
.	PUNCT	.
""""	PUNCT	""""
Let	VERB	let
me	PRON	I
go	VERB	go
,	PUNCT	,
brother	NOUN	brother
,	PUNCT	,
let	VERB	let
me	PRON	I
go	VERB	go
?	PUNCT	?
""""	PUNCT	""""
pleaded	VERB	plead
Betty	PROPN	Betty
as	ADP	as
she	PRON	she
placed	VERB	place
her	PRON	her
little	ADJ	little
hands	NOUN	hand
softly	ADV	softly
,	PUNCT	,
caressingly	ADV	caressingly
on	ADP	on
her	PRON	her
brother	NOUN	brother
's	PART	's
bare	ADJ	bare
arm	NOUN	arm
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
know	VERB	know
it	PRON	it
is	AUX	be
only	ADV	only
a	DET	a
forlorn	ADJ	forlorn
chance	NOUN	chance
,	PUNCT	,
but	CCONJ	but
still	ADV	still
it	PRON	it
is	AUX	be
a	DET	a
chance	NOUN	chance
.	PUNCT	.
Let	VERB	let
me	PRON	I
take	VERB	take
it	PRON	it
.	PUNCT	.
I	PRON	I
would	AUX	would
rather	ADV	rather
die	VERB	die
that	DET	that
way	NOUN	way
than	ADP	than
remain	VERB	remain
here	ADV	here
and	CCONJ	and
wait	VERB	wait
for	ADP	for
death	NOUN	death
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Silas	PROPN	Silas
,	PUNCT	,
it	PRON	it
ai	VERB	be
n't	PART	not
a	DET	a
bad	ADJ	bad
plan	NOUN	plan
,	PUNCT	,
""""	PUNCT	""""
broke	VERB	break
in	ADP	in
Wetzel	PROPN	Wetzel
.	PUNCT	.
""""	PUNCT	""""
Betty	PROPN	Betty
can	AUX	can
run	VERB	run
like	ADP	like
a	DET	a
deer	NOUN	deer
.	PUNCT	.
And	CCONJ	and
bein	VERB	bein
'	PUNCT	'
a	DET	a
woman	NOUN	woman
they	PRON	they
may	AUX	may
let	VERB	let
her	PRON	she
get	VERB	get
to	ADP	to
the	DET	the
cabin	NOUN	cabin
without	ADP	without
shootin	VERB	shootin
'	VERB	'
.	PUNCT	.
""""	PUNCT	""""
Silas	PROPN	Silas
stood	VERB	stand
with	ADP	with
arms	NOUN	arm
folded	VERB	fold
across	ADP	across
his	PRON	his
broad	ADJ	broad
chest	NOUN	chest
.	PUNCT	.
As	ADP	as
he	PRON	he
gazed	VERB	gaze
at	ADP	at
his	PRON	his
sister	NOUN	sister
great	ADJ	great
tears	NOUN	tear
coursed	VERB	course
down	ADP	down
his	PRON	his
dark	ADJ	dark
cheeks	NOUN	cheek
and	CCONJ	and
splashed	VERB	splash
on	ADP	on
the	DET	the
hands	NOUN	hand
which	DET	which
so	ADV	so
tenderly	ADV	tenderly
clasped	VERB	clasp
his	PRON	his
own	ADJ	own
.	PUNCT	.
Betty	PROPN	Betty
stood	VERB	stand
before	ADP	before
him	PRON	he
transformed	VERB	transform
;	PUNCT	;
all	DET	all
signs	NOUN	sign
of	ADP	of
weariness	NOUN	weariness
had	AUX	have
vanished	VERB	vanish
;	PUNCT	;
her	PRON	her
eyes	NOUN	eye
shone	VERB	shine
with	ADP	with
a	DET	a
fateful	ADJ	fateful
resolve	NOUN	resolve
;	PUNCT	;
her	PRON	her
white	ADJ	white
and	CCONJ	and
eager	ADJ	eager
face	NOUN	face
was	AUX	be
surpassingly	ADV	surpassingly
beautiful	ADJ	beautiful
with	ADP	with
its	PRON	its
light	NOUN	light
of	ADP	of
hope	NOUN	hope
,	PUNCT	,
of	ADP	of
prayer	NOUN	prayer
,	PUNCT	,
of	ADP	of
heroism	NOUN	heroism
.	PUNCT	.
""""	PUNCT	""""
Let	VERB	let
me	PRON	I
go	VERB	go
,	PUNCT	,
brother	NOUN	brother
.	PUNCT	.
You	PRON	you
know	VERB	know
I	PRON	I
can	AUX	can
run	VERB	run
,	PUNCT	,
and	CCONJ	and
oh	INTJ	oh
!	PUNCT	!
I	PRON	I
will	AUX	will
fly	VERB	fly
today	NOUN	today
.	PUNCT	.
Every	DET	every
moment	NOUN	moment
is	AUX	be
precious	ADJ	precious
.	PUNCT	.
Who	PRON	who
knows	VERB	know
?	PUNCT	?
Perhaps	ADV	perhaps
Capt	PROPN	Capt
.	PROPN	.
Boggs	PROPN	Boggs
is	AUX	be
already	ADV	already
near	ADV	near
at	ADP	at
hand	NOUN	hand
with	ADP	with
help	NOUN	help
.	PUNCT	.
You	PRON	you
can	AUX	can
not	PART	not
spare	VERB	spare
a	DET	a
man	NOUN	man
.	PUNCT	.
Let	VERB	let
me	PRON	I
go	VERB	go
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Betty	PROPN	Betty
,	PUNCT	,
Heaven	PROPN	Heaven
bless	VERB	bless
and	CCONJ	and
save	VERB	save
you	PRON	you
,	PUNCT	,
you	PRON	you
shall	AUX	shall
go	VERB	go
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Silas	PROPN	Silas
.	PUNCT	.
""""	PUNCT	""""
No	INTJ	no
!	PUNCT	!
No	INTJ	no
!	PUNCT	!
Do	AUX	do
not	PART	not
let	VERB	let
her	PRON	she
go	VERB	go
!	PUNCT	!
""""	PUNCT	""""
cried	VERB	cry
Clarke	PROPN	Clarke
,	PUNCT	,
throwing	VERB	throw
himself	PRON	himself
before	ADP	before
them	PRON	they
.	PUNCT	.
He	PRON	he
was	AUX	be
trembling	VERB	tremble
,	PUNCT	,
his	PRON	his
eyes	NOUN	eye
were	AUX	be
wild	ADJ	wild
,	PUNCT	,
and	CCONJ	and
he	PRON	he
had	AUX	have
the	DET	the
appearance	NOUN	appearance
of	ADP	of
a	DET	a
man	NOUN	man
suddenly	ADV	suddenly
gone	VERB	go
mad	ADJ	mad
.	PUNCT	.
""""	PUNCT	""""
She	PRON	she
shall	AUX	shall
not	PART	not
go	VERB	go
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
cried	VERB	cry
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
authority	NOUN	authority
have	AUX	have
you	PRON	you
here	ADV	here
?	PUNCT	?
""""	PUNCT	""""
demanded	VERB	demand
Silas	PROPN	Silas
Zane	PROPN	Zane
,	PUNCT	,
sternly	ADV	sternly
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
right	ADV	right
have	AUX	have
you	PRON	you
to	PART	to
speak	VERB	speak
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
None	NOUN	none
,	PUNCT	,
unless	SCONJ	unless
it	PRON	it
is	AUX	be
that	SCONJ	that
I	PRON	I
love	VERB	love
her	PRON	she
and	CCONJ	and
I	PRON	I
will	AUX	will
go	VERB	go
for	ADP	for
her	PRON	she
,	PUNCT	,
""""	PUNCT	""""
answered	VERB	answer
Alfred	PROPN	Alfred
desperately	ADV	desperately
.	PUNCT	.
""""	PUNCT	""""
Stand	VERB	stand
back	ADV	back
!	PUNCT	!
""""	PUNCT	""""
cried	VERB	cry
Wetzel	PROPN	Wetzel
,	PUNCT	,
placing	VERB	place
his	PRON	his
powerful	ADJ	powerful
hard	ADV	hard
on	ADP	on
Clarke	PROPN	Clarke
's	PART	's
breast	NOUN	breast
and	CCONJ	and
pushing	VERB	push
him	PRON	he
backward	ADV	backward
.	PUNCT	.
""""	PUNCT	""""
If	SCONJ	if
you	PRON	you
love	VERB	love
her	PRON	she
you	PRON	you
do	AUX	do
n't	PART	not
want	VERB	want
to	PART	to
have	AUX	have
her	PRON	she
wait	VERB	wait
here	ADV	here
for	ADP	for
them	PRON	they
red	ADJ	red
devils	NOUN	devil
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
he	PRON	he
waved	VERB	wave
his	PRON	his
hand	NOUN	hand
toward	ADP	toward
the	DET	the
river	NOUN	river
.	PUNCT	.
""""	PUNCT	""""
If	SCONJ	if
she	PRON	she
gets	VERB	get
back	ADV	back
she	PRON	she
'll	AUX	will
save	VERB	save
the	DET	the
Fort	PROPN	Fort
.	PUNCT	.
If	SCONJ	if
she	PRON	she
fails	VERB	fail
she	PRON	she
'll	AUX	will
at	ADP	at
least	ADJ	least
escape	VERB	escape
Girty	PROPN	Girty
.	PUNCT	.
""""	PUNCT	""""
Betty	PROPN	Betty
gazed	VERB	gaze
into	ADP	into
the	DET	the
hunter	NOUN	hunter
's	PART	's
eyes	NOUN	eye
and	CCONJ	and
then	ADV	then
into	ADP	into
Alfred	PROPN	Alfred
's	PART	's
.	PUNCT	.
She	PRON	she
understood	VERB	understand
both	DET	both
men	NOUN	man
.	PUNCT	.
One	NUM	one
was	AUX	be
sending	VERB	send
her	PRON	she
out	ADP	out
to	ADP	to
her	PRON	her
death	NOUN	death
because	SCONJ	because
he	PRON	he
knew	VERB	know
it	PRON	it
would	AUX	would
be	AUX	be
a	DET	a
thousand	NUM	thousand
times	NOUN	time
more	ADV	more
merciful	ADJ	merciful
than	ADP	than
the	DET	the
fate	NOUN	fate
which	DET	which
awaited	VERB	await
her	PRON	she
at	ADP	at
the	DET	the
hands	NOUN	hand
of	ADP	of
the	DET	the
Indians	PROPN	Indians
.	PUNCT	.
The	DET	the
other	ADJ	other
had	AUX	have
not	PART	not
the	DET	the
strength	NOUN	strength
to	PART	to
watch	VERB	watch
her	PRON	she
go	VERB	go
to	ADP	to
her	PRON	her
death	NOUN	death
.	PUNCT	.
He	PRON	he
had	AUX	have
offered	VERB	offer
himself	PRON	himself
rather	ADV	rather
than	ADP	than
see	VERB	see
her	PRON	she
take	VERB	take
such	ADJ	such
fearful	ADJ	fearful
chances	NOUN	chance
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
know	VERB	know
.	PUNCT	.
If	SCONJ	if
it	PRON	it
were	AUX	be
possible	ADJ	possible
you	PRON	you
would	AUX	would
both	DET	both
save	VERB	save
me	PRON	I
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Betty	PROPN	Betty
,	PUNCT	,
simply	ADV	simply
.	PUNCT	.
""""	PUNCT	""""
Now	ADV	now
you	PRON	you
can	AUX	can
do	AUX	do
nothing	PRON	nothing
but	SCONJ	but
pray	VERB	pray
that	SCONJ	that
God	PROPN	God
may	AUX	may
spare	VERB	spare
my	PRON	my
life	NOUN	life
long	ADV	long
enough	ADV	enough
to	PART	to
reach	VERB	reach
the	DET	the
gate	NOUN	gate
.	PUNCT	.
Silas	PROPN	Silas
,	PUNCT	,
I	PRON	I
am	AUX	be
ready	ADJ	ready
.	PUNCT	.
""""	PUNCT	""""
Downstairs	ADV	downstairs
a	DET	a
little	ADJ	little
group	NOUN	group
of	ADP	of
white	ADJ	white
-	PUNCT	-
faced	ADJ	faced
men	NOUN	man
were	AUX	be
standing	VERB	stand
before	ADP	before
the	DET	the
gateway	NOUN	gateway
.	PUNCT	.
Silas	PROPN	Silas
Zane	PROPN	Zane
had	AUX	have
withdrawn	VERB	withdraw
the	DET	the
iron	NOUN	iron
bar	NOUN	bar
.	PUNCT	.
Sullivan	PROPN	Sullivan
stood	VERB	stand
ready	ADJ	ready
to	PART	to
swing	VERB	swing
in	ADP	in
the	DET	the
ponderous	ADJ	ponderous
gate	NOUN	gate
.	PUNCT	.
Wetzel	PROPN	Wetzel
was	AUX	be
speaking	VERB	speak
with	ADP	with
a	DET	a
clearness	NOUN	clearness
and	CCONJ	and
a	DET	a
rapidity	NOUN	rapidity
which	DET	which
were	AUX	be
wonderful	ADJ	wonderful
under	ADP	under
the	DET	the
circumstances	NOUN	circumstance
.	PUNCT	.
""""	PUNCT	""""
When	SCONJ	when
we	PRON	we
let	VERB	let
you	PRON	you
out	ADP	out
you	PRON	you
'll	AUX	will
have	AUX	have
a	DET	a
clear	ADJ	clear
path	NOUN	path
.	PUNCT	.
Run	VERB	run
,	PUNCT	,
but	CCONJ	but
not	PART	not
very	ADV	very
fast	ADV	fast
.	PUNCT	.
Save	VERB	save
your	PRON	your
speed	NOUN	speed
.	PUNCT	.
Tell	VERB	tell
the	DET	the
Colonel	PROPN	Colonel
to	PART	to
empty	VERB	empty
a	DET	a
keg	NOUN	keg
of	ADP	of
powder	NOUN	powder
in	ADP	in
a	DET	a
table	NOUN	table
cloth	NOUN	cloth
.	PUNCT	.
Throw	VERB	throw
it	PRON	it
over	ADP	over
your	PRON	your
shoulder	NOUN	shoulder
and	CCONJ	and
start	VERB	start
back	ADV	back
.	PUNCT	.
Run	VERB	run
like	ADP	like
you	PRON	you
was	AUX	be
racin	VERB	racin
'	PUNCT	'
with	ADP	with
me	PRON	I
,	PUNCT	,
and	CCONJ	and
keep	VERB	keep
on	ADP	on
comin	VERB	comin
'	PUNCT	'
if	SCONJ	if
you	PRON	you
do	AUX	do
get	VERB	get
hit	VERB	hit
.	PUNCT	.
Now	INTJ	now
go	VERB	go
!	PUNCT	!
""""	PUNCT	""""
The	DET	the
huge	ADJ	huge
gate	NOUN	gate
creaked	VERB	creak
and	CCONJ	and
swung	VERB	swing
in	ADV	in
.	PUNCT	.
Betty	PROPN	Betty
ran	VERB	run
out	ADV	out
,	PUNCT	,
looking	VERB	look
straight	ADV	straight
before	ADP	before
her	PRON	she
.	PUNCT	.
She	PRON	she
had	AUX	have
covered	VERB	cover
half	DET	half
the	DET	the
distance	NOUN	distance
between	ADP	between
the	DET	the
Fort	PROPN	Fort
and	CCONJ	and
the	DET	the
Colonel	PROPN	Colonel
's	PART	's
house	NOUN	house
when	SCONJ	when
long	ADJ	long
taunting	ADJ	taunting
yells	NOUN	yell
filled	VERB	fill
the	DET	the
air	NOUN	air
.	PUNCT	.
""""	PUNCT	""""
Squaw	INTJ	squaw
!	PUNCT	!
Waugh	INTJ	waugh
!	PUNCT	!
Squaw	INTJ	squaw
!	PUNCT	!
Waugh	INTJ	waugh
!	PUNCT	!
""""	PUNCT	""""
yelled	VERB	yell
the	DET	the
Indians	PROPN	Indians
in	ADP	in
contempt	NOUN	contempt
.	PUNCT	.
Not	PART	not
a	DET	a
shot	NOUN	shot
did	AUX	do
they	PRON	they
fire	NOUN	fire
.	PUNCT	.
The	DET	the
yells	NOUN	yell
ran	VERB	run
