file	NOUN	file
shipowner	NOUN	shipowner
's	PART	's
son	NOUN	son
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
ca	AUX	can
n't	PART	not
call	VERB	call
to	ADP	to
them	PRON	they
at	ADP	at
such	DET	such
a	DET	a
distance	NOUN	distance
.	PUNCT	.
They	PRON	they
would	AUX	would
n't	PART	not
hear	VERB	hear
you	PRON	you
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
We	PRON	we
can	AUX	can
give	VERB	give
'em	PRON	them
a	DET	a
pistol	NOUN	pistol
shot	NOUN	shot
,	PUNCT	,
Phil	PROPN	Phil
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Why	SCONJ	why
,	PUNCT	,
to	PART	to
be	AUX	be
sure	ADJ	sure
!	PUNCT	!
How	SCONJ	how
foolish	ADJ	foolish
I	PRON	I
was	AUX	be
,	PUNCT	,
not	PART	not
to	PART	to
think	VERB	think
of	ADP	of
it	PRON	it
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
'll	AUX	will
fire	VERB	fire
a	DET	a
shot	NOUN	shot
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Roger	PROPN	Roger
,	PUNCT	,
and	CCONJ	and
brought	VERB	bring
out	ADP	out
his	PRON	his
weapon	NOUN	weapon
.	PUNCT	.
To	ADP	to
the	DET	the
first	ADJ	first
shot	NOUN	shot
there	PRON	there
was	AUX	be
no	DET	no
reply	NOUN	reply
,	PUNCT	,
but	CCONJ	but
when	SCONJ	when
a	DET	a
second	ADJ	second
was	AUX	be
discharged	VERB	discharge
both	DET	both
Abe	PROPN	Abe
Blower	PROPN	Blower
and	CCONJ	and
Tom	PROPN	Tom
Dillon	PROPN	Dillon
were	AUX	be
seen	VERB	see
to	PART	to
turn	VERB	turn
around	ADV	around
.	PUNCT	.
Then	ADV	then
the	DET	the
boys	NOUN	boy
commenced	VERB	commence
to	PART	to
wave	VERB	wave
their	PRON	their
hands	NOUN	hand
vigorously	ADV	vigorously
.	PUNCT	.
""""	PUNCT	""""
They	PRON	they
see	VERB	see
us	PRON	we
!	PUNCT	!
""""	PUNCT	""""
exclaimed	VERB	exclaim
Dave	PROPN	Dave
,	PUNCT	,
half	DET	half
a	DET	a
minute	NOUN	minute
later	ADV	later
.	PUNCT	.
They	PRON	they
saw	VERB	see
the	DET	the
two	NUM	two
old	ADJ	old
miners	NOUN	miner
wave	VERB	wave
their	PRON	their
hands	NOUN	hand
in	ADP	in
return	NOUN	return
,	PUNCT	,
and	CCONJ	and
Abe	PROPN	Abe
Blower	PROPN	Blower
discharged	VERB	discharge
his	PRON	his
pistol	NOUN	pistol
.	PUNCT	.
""""	PUNCT	""""
See	VERB	see
,	PUNCT	,
they	PRON	they
are	AUX	be
doing	VERB	do
some	DET	some
kind	NOUN	kind
of	ADP	of
signalling	NOUN	signalling
!	PUNCT	!
""""	PUNCT	""""
cried	VERB	cry
Phil	PROPN	Phil
,	PUNCT	,
a	DET	a
little	ADJ	little
later	ADV	later
.	PUNCT	.
All	DET	all
watched	VERB	watch
with	ADP	with
interest	NOUN	interest
.	PUNCT	.
They	PRON	they
saw	VERB	see
that	SCONJ	that
Abe	PROPN	Abe
Blower	PROPN	Blower
had	AUX	have
taken	VERB	take
up	ADP	up
a	DET	a
long	NOUN	long
bit	NOUN	bit
of	ADP	of
brushwood	NOUN	brushwood
and	CCONJ	and
was	AUX	be
waving	VERB	wave
it	PRON	it
in	ADP	in
a	DET	a
circle	NOUN	circle
to	ADP	to
the	DET	the
northwestward	NOUN	northwestward
.	PUNCT	.
""""	PUNCT	""""
They	PRON	they
want	VERB	want
us	PRON	we
to	PART	to
come	VERB	come
around	ADV	around
in	ADP	in
that	DET	that
direction	NOUN	direction
!	PUNCT	!
""""	PUNCT	""""
said	VERB	say
Roger	PROPN	Roger
.	PUNCT	.
""""	PUNCT	""""
Do	AUX	do
n't	PART	not
you	PRON	you
think	VERB	think
so	ADV	so
,	PUNCT	,
Dave	PROPN	Dave
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
That	DET	that
's	AUX	be
the	DET	the
way	NOUN	way
it	PRON	it
strikes	VERB	strike
me	PRON	I
,	PUNCT	,
""""	PUNCT	""""
was	AUX	be
our	PRON	our
hero	NOUN	hero
's	PART	's
reply	NOUN	reply
.	PUNCT	.
""""	PUNCT	""""
See	VERB	see
,	PUNCT	,
what	PRON	what
is	AUX	be
left	VERB	leave
of	ADP	of
the	DET	the
trail	NOUN	trail
is	AUX	be
in	ADP	in
that	DET	that
direction	NOUN	direction
.	PUNCT	.
But	CCONJ	but
,	PUNCT	,
my	INTJ	my
!	PUNCT	!
how	SCONJ	how
the	DET	the
whole	ADJ	whole
face	NOUN	face
of	ADP	of
the	DET	the
mountain	NOUN	mountain
is	AUX	be
changed	VERB	change
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
Not	PART	not
much	ADJ	much
trail	NOUN	trail
left	VERB	leave
!	PUNCT	!
""""	PUNCT	""""
grumbled	VERB	grumble
Phil	PROPN	Phil
.	PUNCT	.
""""	PUNCT	""""
If	SCONJ	if
we	PRON	we
are	AUX	be
not	PART	not
careful	ADJ	careful
we	PRON	we
'll	AUX	will
break	VERB	break
our	PRON	our
necks	NOUN	neck
reaching	VERB	reach
them	PRON	they
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
We	PRON	we
'll	AUX	will
have	AUX	have
to	PART	to
take	VERB	take
it	PRON	it
slowly	ADV	slowly
,	PUNCT	,
""""	PUNCT	""""
answered	VERB	answer
Dave	PROPN	Dave
.	PUNCT	.
The	DET	the
three	NUM	three
youths	NOUN	youth
set	VERB	set
out	ADP	out
,	PUNCT	,
and	CCONJ	and
they	PRON	they
were	AUX	be
glad	ADJ	glad
to	PART	to
see	VERB	see
the	DET	the
two	NUM	two
miners	NOUN	miner
do	AUX	do
the	DET	the
same	ADJ	same
.	PUNCT	.
The	DET	the
men	NOUN	man
were	AUX	be
on	ADP	on
horseback	NOUN	horseback
,	PUNCT	,
and	CCONJ	and
the	DET	the
other	ADJ	other
steeds	NOUN	steed
came	VERB	come
behind	ADP	behind
them	PRON	they
.	PUNCT	.
As	ADP	as
the	DET	the
boys	NOUN	boy
had	AUX	have
surmised	VERB	surmise
,	PUNCT	,
progress	NOUN	progress
was	AUX	be
difficult	ADJ	difficult
,	PUNCT	,
and	CCONJ	and
often	ADV	often
they	PRON	they
had	AUX	have
to	VERB	to
halt	VERB	halt
,	PUNCT	,
not	PART	not
knowing	VERB	know
how	SCONJ	how
to	PART	to
proceed	VERB	proceed
.	PUNCT	.
Here	ADV	here
and	CCONJ	and
there	ADV	there
they	PRON	they
could	AUX	could
see	VERB	see
a	DET	a
small	ADJ	small
portion	NOUN	portion
of	ADP	of
a	DET	a
trail	NOUN	trail
,	PUNCT	,
but	CCONJ	but
for	ADP	for
the	DET	the
most	ADJ	most
part	NOUN	part
the	DET	the
way	NOUN	way
was	AUX	be
new	ADJ	new
and	CCONJ	and
exceedingly	ADV	exceedingly
rough	ADJ	rough
.	PUNCT	.
""""	PUNCT	""""
If	SCONJ	if
they	PRON	they
ever	ADV	ever
do	AUX	do
any	DET	any
mining	NOUN	mining
here	ADV	here
they	PRON	they
'll	AUX	will
have	AUX	have
to	PART	to
spend	VERB	spend
a	DET	a
lot	NOUN	lot
of	ADP	of
time	NOUN	time
first	ADV	first
building	VERB	build
a	DET	a
roadway	NOUN	roadway
,	PUNCT	,
""""	PUNCT	""""
was	AUX	be
Phil	PROPN	Phil
's	PART	's
comment	NOUN	comment
.	PUNCT	.
""""	PUNCT	""""
If	SCONJ	if
the	DET	the
mining	NOUN	mining
pays	VERB	pay
it	PRON	it
wo	AUX	will
n't	PART	not
take	VERB	take
long	ADV	long
to	PART	to
get	VERB	get
a	DET	a
roadway	NOUN	roadway
--	PUNCT	--
and	CCONJ	and
bridges	NOUN	bridge
,	PUNCT	,
too	ADV	too
,	PUNCT	,
""""	PUNCT	""""
answered	VERB	answer
Roger	PROPN	Roger
.	PUNCT	.
""""	PUNCT	""""
Money	NOUN	money
can	AUX	can
do	AUX	do
almost	ADV	almost
anything	PRON	anything
,	PUNCT	,
you	PRON	you
know	VERB	know
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
I	PRON	I
know	VERB	know
that	DET	that
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
The	DET	the
main	ADJ	main
thing	NOUN	thing
will	AUX	will
be	AUX	be
to	PART	to
guard	VERB	guard
against	ADP	against
the	DET	the
landslides	NOUN	landslide
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Dave	PROPN	Dave
,	PUNCT	,
grimly	ADV	grimly
.	PUNCT	.
""""	PUNCT	""""
But	CCONJ	but
I	PRON	I
guess	VERB	guess
they	PRON	they
'll	AUX	will
know	VERB	know
how	SCONJ	how
to	PART	to
do	AUX	do
that	DET	that
,	PUNCT	,
too	ADV	too
.	PUNCT	.
""""	PUNCT	""""
On	ADP	on
went	VERB	go
the	DET	the
boys	NOUN	boy
,	PUNCT	,
over	ADP	over
the	DET	the
rough	ADJ	rough
rocks	NOUN	rock
and	CCONJ	and
across	ADP	across
patches	NOUN	patch
of	ADP	of
freshly	ADV	freshly
turned	VERB	turn
up	ADP	up
dirt	NOUN	dirt
.	PUNCT	.
All	DET	all
were	AUX	be
utterly	ADV	utterly
worn	VERB	wear
out	ADP	out
,	PUNCT	,
yet	CCONJ	yet
not	PART	not
one	NUM	one
of	ADP	of
them	PRON	they
complained	VERB	complain
.	PUNCT	.
""""	PUNCT	""""
There	ADV	there
they	PRON	they
are	AUX	be
!	PUNCT	!
""""	PUNCT	""""
cried	VERB	cry
Dave	PROPN	Dave
,	PUNCT	,
some	DET	some
time	NOUN	time
after	ADP	after
noon	NOUN	noon
,	PUNCT	,
as	ADP	as
they	PRON	they
made	VERB	make
a	DET	a
turn	NOUN	turn
around	ADP	around
some	DET	some
rocks	NOUN	rock
;	PUNCT	;
and	CCONJ	and
in	ADP	in
a	DET	a
few	ADJ	few
minutes	NOUN	minute
the	DET	the
friends	NOUN	friend
were	AUX	be
together	ADV	together
once	ADV	once
more	ADV	more
.	PUNCT	.
""""	PUNCT	""""
All	ADV	all
safe	ADJ	safe
?	PUNCT	?
""""	PUNCT	""""
asked	VERB	ask
Abe	PROPN	Abe
Blower	PROPN	Blower
,	PUNCT	,
anxiously	ADV	anxiously
,	PUNCT	,
and	CCONJ	and
then	ADV	then
,	PUNCT	,
when	SCONJ	when
assured	VERB	assure
that	SCONJ	that
no	DET	no
harm	NOUN	harm
had	AUX	have
come	VERB	come
to	ADP	to
the	DET	the
boys	NOUN	boy
,	PUNCT	,
he	PRON	he
added	VERB	add
:	PUNCT	:
""""	PUNCT	""""
Mighty	ADV	mighty
glad	ADJ	glad
to	PART	to
know	VERB	know
it	PRON	it
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
So	ADV	so
am	AUX	be
I	PRON	I
glad	ADJ	glad
!	PUNCT	!
""""	PUNCT	""""
put	VERB	put
in	ADP	in
Tom	PROPN	Tom
Dillon	PROPN	Dillon
,	PUNCT	,
heartily	ADV	heartily
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
was	AUX	be
sure	ADJ	sure
some	NOUN	some
landslide	NOUN	landslide
!	PUNCT	!
Almost	ADV	almost
as	ADV	as
bad	ADJ	bad
as	ADP	as
the	DET	the
one	NOUN	one
that	PRON	that
wiped	VERB	wipe
out	ADP	out
the	DET	the
mine	NOUN	mine
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
We	PRON	we
've	AUX	have
got	VERB	get
good	ADJ	good
news	NOUN	news
!	PUNCT	!
""""	PUNCT	""""
cried	VERB	cry
Roger	PROPN	Roger
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
have	AUX	have
relocated	VERB	relocate
the	DET	the
lost	ADJ	lost
mine	NOUN	mine
!	PUNCT	!
Dave	PROPN	Dave
did	AUX	do
it	PRON	it
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
You	PRON	you
and	CCONJ	and
Phil	PROPN	Phil
did	AUX	do
it	PRON	it
,	PUNCT	,
too	ADV	too
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
our	PRON	our
hero	NOUN	hero
,	PUNCT	,
modestly	ADV	modestly
.	PUNCT	.
""""	PUNCT	""""
Wot	INTJ	wot
!	PUNCT	!
Have	AUX	have
ye	PRON	ye
located	VERB	locate
the	DET	the
Landslide	PROPN	Landslide
Mine	PROPN	Mine
?	PUNCT	?
""""	PUNCT	""""
roared	VERB	roar
Abe	PROPN	Abe
Blower	PROPN	Blower
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
sure	ADV	sure
have	AUX	have
,	PUNCT	,
""""	PUNCT	""""
returned	VERB	return
Phil	PROPN	Phil
.	PUNCT	.
""""	PUNCT	""""
Look	VERB	look
here	ADV	here
!	PUNCT	!
""""	PUNCT	""""
And	CCONJ	and
he	PRON	he
brought	VERB	bring
out	ADP	out
some	DET	some
of	ADP	of
the	DET	the
nuggets	NOUN	nugget
he	PRON	he
carried	VERB	carry
.	PUNCT	.
And	CCONJ	and
then	ADV	then
Roger	PROPN	Roger
and	CCONJ	and
Dave	PROPN	Dave
did	AUX	do
the	DET	the
same	ADJ	same
.	PUNCT	.
""""	PUNCT	""""
This	DET	this
is	AUX	be
grand	ADJ	grand
!	PUNCT	!
""""	PUNCT	""""
exclaimed	VERB	exclaim
Tom	PROPN	Tom
Dillon	PROPN	Dillon
.	PUNCT	.
""""	PUNCT	""""
Nuggets	NOUN	nugget
,	PUNCT	,
an	CCONJ	an
'	PUNCT	'
pretty	ADJ	pretty
big	ADJ	big
ones	NOUN	one
,	PUNCT	,
too	ADV	too
.	PUNCT	.
But	CCONJ	but
how	SCONJ	how
do	AUX	do
you	PRON	you
know	VERB	know
it	PRON	it
's	AUX	be
the	DET	the
mine	NOUN	mine
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
We	PRON	we
found	VERB	find
some	DET	some
landmarks	NOUN	landmark
,	PUNCT	,
""""	PUNCT	""""
answered	VERB	answer
Roger	PROPN	Roger
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
my	PRON	my
uncle	NOUN	uncle
's	PART	's
coat	NOUN	coat
and	CCONJ	and
a	DET	a
note	NOUN	note
-	PUNCT	-
book----	NOUN	book----
""""	PUNCT	""""
""""	PUNCT	""""
And	CCONJ	and
his	PRON	his
pick	NOUN	pick
,	PUNCT	,
crowbar	NOUN	crowbar
,	PUNCT	,
and	CCONJ	and
lantern	NOUN	lantern
,	PUNCT	,
""""	PUNCT	""""
added	VERB	add
Dave	PROPN	Dave
.	PUNCT	.
And	CCONJ	and
then	ADV	then
the	DET	the
three	NUM	three
boys	NOUN	boy
told	VERB	tell
their	PRON	their
story	NOUN	story
in	ADP	in
detail	NOUN	detail
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
must	AUX	must
be	AUX	be
the	DET	the
lost	ADJ	lost
mine	NOUN	mine
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Abe	PROPN	Abe
Blower	PROPN	Blower
.	PUNCT	.
""""	PUNCT	""""
An	CCONJ	an
'	X	'
if	SCONJ	if
it	PRON	it
is	AUX	be
,	PUNCT	,
I	PRON	I
congratulate	VERB	congratulate
ye	PRON	ye
!	PUNCT	!
""""	PUNCT	""""
And	CCONJ	and
he	PRON	he
shook	VERB	shake
hands	NOUN	hand
all	ADV	all
around	ADP	around
.	PUNCT	.
""""	PUNCT	""""
Tom	PROPN	Tom
,	PUNCT	,
they	PRON	they
got	VERB	get
ahead	ADV	ahead
o	ADP	o
'	PRON	'
us	PRON	we
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
added	VERB	add
,	PUNCT	,
with	ADP	with
a	DET	a
grin	NOUN	grin
.	PUNCT	.
""""	PUNCT	""""
So	SCONJ	so
they	PRON	they
did	AUX	do
,	PUNCT	,
""""	PUNCT	""""
was	AUX	be
the	DET	the
answer	NOUN	answer
.	PUNCT	.
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
I	PRON	I
'd	AUX	would
rather	ADV	rather
have	AUX	have
it	PRON	it
that	DET	that
way	NOUN	way
than	ADP	than
have	AUX	have
those	DET	those
other	ADJ	other
fellers	NOUN	feller
locate	VERB	locate
the	DET	the
mine	NOUN	mine
.	PUNCT	.
By	ADP	by
the	DET	the
way	NOUN	way
,	PUNCT	,
I	PRON	I
wonder	VERB	wonder
how	SCONJ	how
they	PRON	they
fared	VERB	fare
in	ADP	in
the	DET	the
landslide	NOUN	landslide
?	PUNCT	?
""""	PUNCT	""""
the	DET	the
old	ADJ	old
miner	NOUN	miner
continued	VERB	continue
.	PUNCT	.
""""	PUNCT	""""
Three	NUM	three
of	ADP	of
them	PRON	they
,	PUNCT	,
Merwell	PROPN	Merwell
,	PUNCT	,
Haskers	PROPN	Haskers
,	PUNCT	,
and	CCONJ	and
Blugg	PROPN	Blugg
,	PUNCT	,
were	AUX	be
below	ADP	below
me	PRON	I
,	PUNCT	,
""""	PUNCT	""""
answered	VERB	answer
Dave	PROPN	Dave
.	PUNCT	.
""""	PUNCT	""""
They	PRON	they
were	AUX	be
over	ADP	over
yonder	PRON	yonder
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
he	PRON	he
pointed	VERB	point
with	ADP	with
his	PRON	his
hand	NOUN	hand
.	PUNCT	.
""""	PUNCT	""""
Wot	PROPN	Wot
!	PUNCT	!
Down	ADP	down
on	ADP	on
thet	ADJ	thet
ledge	NOUN	ledge
?	PUNCT	?
""""	PUNCT	""""
cried	VERB	cry
Abe	PROPN	Abe
Blower	PROPN	Blower
.	PUNCT	.
""""	PUNCT	""""
Yes	INTJ	yes
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Humph	INTJ	humph
!	PUNCT	!
Then	ADV	then
I	PRON	I
reckon	VERB	reckon
it	PRON	it
's	AUX	be
all	DET	all
up	ADP	up
with	ADP	with
'em	PRON	them
,	PUNCT	,
""""	PUNCT	""""
went	VERB	go
on	ADP	on
the	DET	the
old	ADJ	old
miner	NOUN	miner
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
do	AUX	do
you	PRON	you
mean	VERB	mean
?	PUNCT	?
""""	PUNCT	""""
asked	VERB	ask
Roger	PROPN	Roger
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
mean	VERB	mean
it	PRON	it
's	AUX	be
likely	ADJ	likely
they	PRON	they
was	AUX	be
wiped	VERB	wipe
out	ADP	out
,	PUNCT	,
""""	PUNCT	""""
was	AUX	be
the	DET	the
reply	NOUN	reply
.	PUNCT	.
""""	PUNCT	""""
When	SCONJ	when
the	DET	the
fust	NOUN	fust
quake	NOUN	quake
an	CCONJ	an
'	PUNCT	'
slide	NOUN	slide
came	VERB	come
I	PRON	I
was	AUX	be
lookin	VERB	lookin
'	PUNCT	'
down	ADV	down
towards	ADP	towards
thet	DET	thet
ledge	NOUN	ledge
.	PUNCT	.
I	PRON	I
saw	VERB	see
some	DET	some
heavy	ADJ	heavy
rocks	NOUN	rock
go	VERB	go
down	ADV	down
,	PUNCT	,
and	CCONJ	and
a	DET	a
big	ADJ	big
mass	NOUN	mass
o	ADP	o
'	PUNCT	'
dirt	NOUN	dirt
,	PUNCT	,
too	ADV	too
,	PUNCT	,
an	CCONJ	an
'	CCONJ	'
the	DET	the
ledge	NOUN	ledge
was	AUX	be
buried	VERB	bury
out	ADP	out
o	ADP	o
'	X	'
sight	NOUN	sight
.	PUNCT	.
If	SCONJ	if
they	PRON	they
was	AUX	be
down	ADP	down
thar	X	thar
,	PUNCT	,
it	PRON	it
's	AUX	be
more'n	ADV	more'n
likely	ADJ	likely
they	PRON	they
was	AUX	be
buried	VERB	bury
alive	ADJ	alive
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
I	PRON	I
'd	AUX	would
hate	VERB	hate
to	PART	to
think	VERB	think
that	DET	that
!	PUNCT	!
""""	PUNCT	""""
cried	VERB	cry
Dave	PROPN	Dave
,	PUNCT	,
with	ADP	with
a	DET	a
shudder	NOUN	shudder
.	PUNCT	.
""""	PUNCT	""""
Do	AUX	do
you	PRON	you
think	VERB	think
the	DET	the
landslide	NOUN	landslide
is	AUX	be
at	ADP	at
an	DET	an
end	NOUN	end
?	PUNCT	?
""""	PUNCT	""""
asked	VERB	ask
Phil	PROPN	Phil
,	PUNCT	,
anxiously	ADV	anxiously
.	PUNCT	.
""""	PUNCT	""""
There	PRON	there
is	AUX	be
no	DET	no
tellin	VERB	tellin
'	PUNCT	'
about	ADP	about
that	DET	that
,	PUNCT	,
lad	NOUN	lad
.	PUNCT	.
We	PRON	we
'll	AUX	will
go	VERB	go
up	ADV	up
on	ADP	on
the	DET	the
mountain	NOUN	mountain
,	PUNCT	,
and	CCONJ	and
to	ADP	to
the	DET	the
safest	ADJ	safe
place	NOUN	place
we	PRON	we
can	AUX	can
find	VERB	find
,	PUNCT	,
and	CCONJ	and
then	ADV	then
wait	VERB	wait
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Tom	PROPN	Tom
Dillon	PROPN	Dillon
.	PUNCT	.
This	DET	this
was	AUX	be
done	VERB	do
,	PUNCT	,
and	CCONJ	and
an	DET	an
hour	NOUN	hour
later	ADV	later
,	PUNCT	,
worn	VERB	wear
out	ADP	out
completely	ADV	completely
,	PUNCT	,
all	DET	all
sat	VERB	sit
down	ADP	down
to	PART	to
rest	VERB	rest
and	CCONJ	and
to	PART	to
partake	VERB	partake
of	ADP	of
lunch	NOUN	lunch
.	PUNCT	.
They	PRON	they
could	AUX	could
look	VERB	look
far	ADV	far
along	ADP	along
the	DET	the
mountainside	NOUN	mountainside
and	CCONJ	and
see	VERB	see
just	ADV	just
where	SCONJ	where
the	DET	the
avalanche	NOUN	avalanche
of	ADP	of
rocks	NOUN	rock
and	CCONJ	and
dirt	NOUN	dirt
had	AUX	have
swept	VERB	sweep
downward	ADV	downward
,	PUNCT	,
a	DET	a
portion	NOUN	portion
halting	VERB	halt
here	ADV	here
and	CCONJ	and
there	ADV	there
,	PUNCT	,
and	CCONJ	and
the	DET	the
remainder	NOUN	remainder
going	VERB	go
clear	ADV	clear
to	ADP	to
the	DET	the
valley	NOUN	valley
far	ADV	far
below	ADV	below
.	PUNCT	.
They	PRON	they
had	AUX	have
been	AUX	be
resting	VERB	rest
about	ADP	about
an	DET	an
hour	NOUN	hour
when	SCONJ	when
they	PRON	they
saw	VERB	see
a	DET	a
figure	NOUN	figure
approaching	VERB	approach
on	ADP	on
foot	NOUN	foot
.	PUNCT	.
It	PRON	it
was	AUX	be
a	DET	a
man	NOUN	man
,	PUNCT	,
hatless	ADJ	hatless
,	PUNCT	,
and	CCONJ	and
with	ADP	with
half	DET	half
his	PRON	his
clothes	NOUN	clothe
torn	VERB	tear
from	ADP	from
his	PRON	his
back	NOUN	back
.	PUNCT	.
As	ADP	as
he	PRON	he
came	VERB	come
closer	ADV	close
they	PRON	they
recognized	VERB	recognize
Larry	PROPN	Larry
Jaley	PROPN	Jaley
.	PUNCT	.
""""	PUNCT	""""
Jaley	PROPN	Jaley
,	PUNCT	,
where	SCONJ	where
are	AUX	be
you	PRON	you
going	VERB	go
?	PUNCT	?
""""	PUNCT	""""
demanded	VERB	demand
Tom	PROPN	Tom
Dillon	PROPN	Dillon
.	PUNCT	.
At	ADP	at
the	DET	the
sound	NOUN	sound
of	ADP	of
the	DET	the
miner	NOUN	miner
's	PART	's
voice	NOUN	voice
the	DET	the
man	NOUN	man
halted	VERB	halt
and	CCONJ	and
then	ADV	then
threw	VERB	throw
up	ADP	up
his	PRON	his
hands	NOUN	hand
.	PUNCT	.
Then	ADV	then
he	PRON	he
staggered	VERB	stagger
forward	ADV	forward
once	ADV	once
more	ADV	more
.	PUNCT	.
""""	PUNCT	""""
Save	VERB	save
me	PRON	I
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
yelled	VERB	yell
,	PUNCT	,
wildly	ADV	wildly
.	PUNCT	.
""""	PUNCT	""""
Save	VERB	save
me	PRON	I
!	PUNCT	!
Do	AUX	do
n't	PART	not
shoot	VERB	shoot
me	PRON	I
!	PUNCT	!
Save	VERB	save
me	PRON	I
from	ADP	from
the	DET	the
landslide	NOUN	landslide
!	PUNCT	!
""""	PUNCT	""""
And	CCONJ	and
then	ADV	then
stumbling	VERB	stumble
,	PUNCT	,
he	PRON	he
fell	VERB	fall
at	ADP	at
the	DET	the
feet	NOUN	foot
of	ADP	of
Dave	PROPN	Dave
and	CCONJ	and
his	PRON	his
friends	NOUN	friend
.	PUNCT	.
""""	PUNCT	""""
Are	AUX	be
you	PRON	you
alone	ADJ	alone
?	PUNCT	?
""""	PUNCT	""""
asked	VERB	ask
Abe	PROPN	Abe
Blower	PROPN	Blower
.	PUNCT	.
""""	PUNCT	""""
Ye	PRON	ye
--	PUNCT	--
yes	INTJ	yes
!	PUNCT	!
Save	VERB	save
me	PRON	I
!	PUNCT	!
Oh	INTJ	oh
,	PUNCT	,
save	VERB	save
me	PRON	I
!	PUNCT	!
""""	PUNCT	""""
whined	VERB	whine
Jaley	PROPN	Jaley
,	PUNCT	,
and	CCONJ	and
he	PRON	he
turned	VERB	turn
a	DET	a
face	NOUN	face
full	ADJ	full
of	ADP	of
fear	NOUN	fear
on	ADP	on
those	DET	those
before	ADP	before
him	PRON	he
.	PUNCT	.
""""	PUNCT	""""
Where	SCONJ	where
are	AUX	be
Merwell	PROPN	Merwell
and	CCONJ	and
Haskers	PROPN	Haskers
and	CCONJ	and
Blugg	PROPN	Blugg
?	PUNCT	?
""""	PUNCT	""""
asked	VERB	ask
Dave	PROPN	Dave
.	PUNCT	.
""""	PUNCT	""""
All	ADV	all
gone	VERB	go
--	PUNCT	--
swept	VERB	sweep
away	ADV	away
by	ADP	by
the	DET	the
landslide	NOUN	landslide
!	PUNCT	!
""""	PUNCT	""""
was	AUX	be
the	DET	the
whining	VERB	whine
reply	NOUN	reply
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
it	PRON	it
was	AUX	be
awful	ADJ	awful
!	PUNCT	!
It	PRON	it
smashed	VERB	smash
them	PRON	they
all	DET	all
up	ADP	up
--	PUNCT	--
and	CCONJ	and
smashed	VERB	smash
up	ADP	up
the	DET	the
horses	NOUN	horse
,	PUNCT	,
too	ADV	too
!	PUNCT	!
Oh	INTJ	oh
,	PUNCT	,
save	VERB	save
me	PRON	I
!	PUNCT	!
Save	VERB	save
me	PRON	I
!	PUNCT	!
""""	PUNCT	""""
And	CCONJ	and
then	ADV	then
Larry	PROPN	Larry
Jaley	PROPN	Jaley
gave	VERB	give
a	DET	a
gasp	NOUN	gasp
and	CCONJ	and
fell	VERB	fall
in	ADP	in
a	DET	a
heap	NOUN	heap
,	PUNCT	,
unable	ADJ	unable
to	PART	to
say	VERB	say
another	DET	another
word	NOUN	word
.	PUNCT	.
CHAPTER	NOUN	chapter
XXX	NUM	xxx
THE	DET	the
NEW	ADJ	new
CLAIM	NOUN	claim
--	PUNCT	--
CONCLUSION	NOUN	conclusion
""""	PUNCT	""""
Poor	ADJ	poor
fellow	NOUN	fellow
,	PUNCT	,
he	PRON	he
is	AUX	be
scared	VERB	scare
stiff	ADJ	stiff
!	PUNCT	!
""""	PUNCT	""""
said	VERB	say
Dave	PROPN	Dave
,	PUNCT	,
as	ADP	as
he	PRON	he
bent	VERB	bend
over	ADP	over
the	DET	the
shrinking	VERB	shrink
man	NOUN	man
